净值日期,单位净值,日增长率
2024-05-27,1.1408,1.52
2024-05-28,1.1215,-1.69
2024-05-29,1.1181,-0.3
2024-05-30,1.1157,-0.21
2024-05-31,1.1095,-0.56
2024-06-03,1.1333,2.15
2024-06-04,1.1404,0.63
2024-06-05,1.1224,-1.58
2024-06-06,1.1337,1.01
2024-06-07,1.1066,-2.39
2024-06-11,1.1143,0.7
2024-06-12,1.1214,0.64
2024-06-13,1.1435,1.97
2024-06-14,1.198,4.77
2024-06-17,1.211,1.09
2024-06-18,1.2391,2.32
2024-06-19,1.232,-0.57
2024-06-20,1.2149,-1.39
2024-06-21,1.2173,0.2
2024-06-24,1.1809,-2.99
2024-06-25,1.1436,-3.16
2024-06-26,1.1762,2.85
2024-06-27,1.1504,-2.19
2024-06-28,1.1768,2.29
2024-06-30,1.1767,-0.01
2024-07-01,1.1987,1.87
2024-07-02,1.1837,-1.25
2024-07-03,1.169,-1.24
2024-07-04,1.1612,-0.67
2024-07-05,1.1617,0.04
2024-07-08,1.1571,-0.4
2024-07-09,1.2227,5.67
2024-07-10,1.2307,0.65
2024-07-11,1.2301,-0.05
2024-07-12,1.2036,-2.15
2024-07-15,1.1908,-1.06
2024-07-16,1.204,1.11
2024-07-17,1.1687,-2.93
2024-07-18,1.158,-0.92
2024-07-19,1.1492,-0.76
2024-07-22,1.1532,0.35
2024-07-23,1.1207,-2.82
2024-07-24,1.1139,-0.61
2024-07-25,1.0867,-2.44
2024-07-26,1.1058,1.76
2024-07-29,1.1161,0.93
2024-07-30,1.1073,-0.79
2024-07-31,1.1393,2.89
2024-08-01,1.1405,0.11
2024-08-02,1.0868,-4.71
2024-08-05,1.0279,-5.42
2024-08-06,1.0444,1.61
2024-08-07,1.0498,0.52
2024-08-08,1.036,-1.31
2024-08-09,1.0394,0.33
2024-08-12,1.036,-0.33
2024-08-13,1.0473,1.09
2024-08-14,1.041,-0.6
2024-08-15,1.0444,0.33
2024-08-16,1.0629,1.77
2024-08-19,1.066,0.29
2024-08-20,1.0551,-1.02
2024-08-21,1.0555,0.04
2024-08-22,1.0392,-1.54
2024-08-23,1.0411,0.18
2024-08-26,1.0275,-1.31
2024-08-27,1.0104,-1.66
2024-08-28,1.0089,-0.15
2024-08-29,1.0032,-0.56
2024-08-30,1.0296,2.63
2024-09-02,0.9914,-3.71
2024-09-03,1.0015,1.02
2024-09-04,0.9939,-0.76
2024-09-05,1.0018,0.79
2024-09-06,0.9794,-2.24
2024-09-09,0.9825,0.32
2024-09-10,1.0005,1.83
2024-09-11,1.0046,0.41
2024-09-12,1.0035,-0.11
2024-09-13,1.0172,1.37
2024-09-18,1.012,-0.51
2024-09-19,1.0132,0.12
2024-09-20,1.0147,0.15
2024-09-23,1.0236,0.88
2024-09-24,1.079,5.41
2024-09-25,1.0825,0.32
2024-09-26,1.1176,3.24
2024-09-27,1.1746,5.1
2024-09-30,1.3177,12.18
2024-10-08,1.4909,13.14
2024-10-09,1.3675,-8.28
2024-10-10,1.3482,-1.41
2024-10-11,1.2981,-3.72
2024-10-14,1.3321,2.62
2024-10-15,1.3008,-2.35
2024-10-16,1.2641,-2.82
2024-10-17,1.2738,0.77
2024-10-18,1.3659,7.23
2024-10-21,1.3868,1.53
2024-10-22,1.3954,0.62
2024-10-23,1.374,-1.53
2024-10-24,1.3919,1.3
2024-10-25,1.4079,1.15
2024-10-28,1.4016,-0.45
2024-10-29,1.3901,-0.82
2024-10-30,1.3935,0.24
2024-10-31,1.4052,0.84
2024-11-01,1.3585,-3.32
2024-11-04,1.3883,2.19
2024-11-05,1.4297,2.98
2024-11-06,1.4154,-1.0
2024-11-07,1.4393,1.69
2024-11-08,1.4632,1.66
2024-11-11,1.5093,3.15
2024-11-12,1.4851,-1.6
2024-11-13,1.5131,1.89
2024-11-14,1.4452,-4.49
2024-11-15,1.3906,-3.78
2024-11-18,1.3492,-2.98
2024-11-19,1.3819,2.42
2024-11-20,1.406,1.74
2024-11-21,1.3897,-1.16
2024-11-22,1.3412,-3.49
2024-11-25,1.3105,-2.29
2024-11-26,1.3095,-0.08
2024-11-27,1.333,1.79
2024-11-28,1.3072,-1.94
2024-11-29,1.3333,2.0
2024-12-02,1.3632,2.24
2024-12-03,1.3494,-1.01
2024-12-04,1.3265,-1.7
2024-12-05,1.3436,1.29
2024-12-06,1.3522,0.64
2024-12-09,1.3304,-1.61
2024-12-10,1.3338,0.26
2024-12-11,1.3618,2.1
2024-12-12,1.3763,1.06
2024-12-13,1.3451,-2.27
2024-12-16,1.3424,-0.2
2024-12-17,1.35,0.57
2024-12-18,1.3586,0.64
2024-12-19,1.4022,3.21
2024-12-20,1.4048,0.19
2024-12-23,1.3769,-1.99
2024-12-24,1.3884,0.84
2024-12-25,1.3928,0.32
2024-12-26,1.4521,4.26
2024-12-27,1.4272,-1.71
2024-12-30,1.4064,-1.46
2024-12-31,1.3631,-3.08
2025-01-02,1.3192,-3.22
2025-01-03,1.2809,-2.9
2025-01-06,1.2718,-0.71
2025-01-07,1.3097,2.98
2025-01-08,1.2931,-1.27
2025-01-09,1.3037,0.82
2025-01-10,1.2563,-3.64
2025-01-13,1.2566,0.02
2025-01-14,1.317,4.81
2025-01-15,1.2957,-1.62
2025-01-16,1.3337,2.93
2025-01-17,1.3455,0.88
2025-01-20,1.3627,1.28
2025-01-21,1.3961,2.45
2025-01-22,1.4322,2.59
2025-01-23,1.4015,-2.14
2025-01-24,1.4342,2.33
2025-01-27,1.3573,-5.36
2025-02-05,1.3091,-3.55
2025-02-06,1.3514,3.23
2025-02-07,1.3864,2.59
2025-02-10,1.3976,0.81
2025-02-11,1.3957,-0.14
2025-02-12,1.416,1.45
2025-02-13,1.376,-2.82
2025-02-14,1.3773,0.09
2025-02-17,1.4252,3.48
2025-02-18,1.3908,-2.41
2025-02-19,1.4175,1.92
2025-02-20,1.4173,-0.01
2025-02-21,1.4679,3.57
2025-02-24,1.4512,-1.14
2025-02-25,1.4335,-1.22
2025-02-26,1.4424,0.62
2025-02-27,1.3963,-3.2
2025-02-28,1.3248,-5.12
2025-03-03,1.3081,-1.26
2025-03-04,1.3216,1.03
2025-03-05,1.3367,1.14
2025-03-06,1.3648,2.1
2025-03-07,1.3436,-1.55
2025-03-10,1.343,-0.04
2025-03-11,1.3346,-0.63
2025-03-12,1.3507,1.21
2025-03-13,1.3266,-1.78
2025-03-14,1.3537,2.04
2025-03-17,1.3603,0.49
2025-03-18,1.3776,1.27
2025-03-19,1.3447,-2.39
2025-03-20,1.3381,-0.49
2025-03-21,1.3105,-2.06
2025-03-24,1.3079,-0.2
2025-03-25,1.2862,-1.66
2025-03-26,1.2808,-0.42
2025-03-27,1.2735,-0.57
2025-03-28,1.2644,-0.71
2025-03-31,1.2655,0.09
2025-04-01,1.2626,-0.23
2025-04-02,1.2731,0.83
2025-04-03,1.2342,-3.06
2025-04-07,1.0746,-12.93
2025-04-08,1.0441,-2.84
2025-04-09,1.0703,2.51
2025-04-10,1.1149,4.17
2025-04-11,1.1265,1.04
2025-04-14,1.1416,1.34
2025-04-15,1.1313,-0.9
2025-04-16,1.1133,-1.59
2025-04-17,1.1091,-0.38
2025-04-18,1.1334,2.19
2025-04-21,1.1519,1.63
2025-04-22,1.1418,-0.88
2025-04-23,1.1712,2.57
2025-04-24,1.1517,-1.66
2025-04-25,1.1731,1.86
2025-04-28,1.157,-1.37
2025-04-29,1.1544,-0.22
2025-04-30,1.1619,0.65
2025-05-06,1.2035,3.58
2025-05-07,1.2037,0.02
2025-05-08,1.2514,3.96
2025-05-09,1.2344,-1.36
2025-05-12,1.2644,2.43
2025-05-13,1.2575,-0.55
2025-05-14,1.2657,0.65
2025-05-15,1.2316,-2.69
2025-05-16,1.2422,0.86
2025-05-19,1.2355,-0.54
2025-05-20,1.2406,0.41
2025-05-21,1.2345,-0.49
2025-05-22,1.2313,-0.26
2025-05-23,1.21,-1.73
2025-05-26,1.2201,0.83
2025-05-27,1.2031,-1.39
2025-05-28,1.2188,1.3
2025-05-29,1.2491,2.49
2025-05-30,1.2349,-1.14
2025-06-03,1.2284,-0.53
2025-06-04,1.2572,2.34
2025-06-05,1.2963,3.11
2025-06-06,1.3033,0.54
2025-06-09,1.3259,1.73
2025-06-10,1.3066,-1.46
2025-06-11,1.3073,0.05
2025-06-12,1.3314,1.84
2025-06-13,1.3221,-0.7
2025-06-16,1.3505,2.15
2025-06-17,1.3424,-0.6
2025-06-18,1.3705,2.09
2025-06-19,1.359,-0.84
2025-06-20,1.3422,-1.24
2025-06-23,1.3383,-0.29
2025-06-24,1.3555,1.29
2025-06-25,1.3773,1.61
2025-06-26,1.3889,0.84
2025-06-27,1.4218,2.37
2025-06-30,1.4537,2.24
2025-07-01,1.4494,-0.3
2025-07-02,1.4161,-2.3
2025-07-03,1.4531,2.61
2025-07-04,1.4347,-1.27
2025-07-07,1.4203,-1.0
2025-07-08,1.4847,4.53
2025-07-09,1.4868,0.14
2025-07-10,1.4866,-0.01
2025-07-11,1.4801,-0.44
2025-07-14,1.4822,0.14
2025-07-15,1.5702,5.94
2025-07-16,1.5733,0.2
2025-07-17,1.6291,3.55
2025-07-18,1.6258,-0.2
2025-07-21,1.6298,0.25
2025-07-22,1.6231,-0.41
2025-07-23,1.6184,-0.29
2025-07-24,1.6285,0.62
2025-07-25,1.6294,0.06
2025-07-28,1.6614,1.96
2025-07-29,1.7343,4.39
2025-07-30,1.7371,0.16
2025-07-31,1.7526,0.89
2025-08-01,1.7245,-1.6
2025-08-04,1.7315,0.41
2025-08-05,1.7615,1.73
2025-08-06,1.7665,0.28
2025-08-07,1.764,-0.14
2025-08-08,1.7651,0.06
2025-08-11,1.7997,1.96
2025-08-12,1.8573,3.2
2025-08-13,1.9798,6.6
2025-08-14,1.9283,-2.6
2025-08-15,1.9499,1.12
2025-08-18,2.0296,4.09
2025-08-19,2.1083,3.88
2025-08-20,2.1168,0.4
2025-08-21,2.095,-1.03
2025-08-22,2.1786,3.99
2025-08-25,2.3082,5.95
2025-08-26,2.2762,-1.39
2025-08-27,2.3296,2.35
2025-08-28,2.5313,8.66
2025-08-29,2.5489,0.7
2025-09-01,2.7056,6.15
2025-09-02,2.5442,-5.97
2025-09-03,2.6012,2.24
2025-09-04,2.3595,-9.29
2025-09-05,2.5176,6.7
2025-09-08,2.3927,-4.96
2025-09-09,2.3473,-1.9
2025-09-10,2.4519,4.46
2025-09-11,2.6755,9.12
2025-09-12,2.6239,-1.93
2025-09-15,2.5771,-1.78
2025-09-16,2.592,0.58
2025-09-17,2.6075,0.6
2025-09-18,2.6461,1.48
2025-09-19,2.6792,1.25
2025-09-22,2.7127,1.25
2025-09-23,2.7307,0.66
2025-09-24,2.7124,-0.67
2025-09-25,2.78,2.49
2025-09-26,2.6934,-3.12
2025-09-29,2.7344,1.52
2025-09-30,2.675,-2.17
2025-10-09,2.7011,0.98
2025-10-10,2.6391,-2.3
2025-10-13,2.6065,-1.24
2025-10-14,2.4417,-6.32
2025-10-15,2.502,2.47
2025-10-16,2.5245,0.9
2025-10-17,2.4406,-3.32
2025-10-20,2.5267,3.53
2025-10-21,2.6964,6.72
2025-10-22,2.6739,-0.83
2025-10-23,2.6256,-1.81
2025-10-24,2.7794,5.86
2025-10-27,2.9072,4.6
2025-10-28,2.9181,0.37
2025-10-29,2.9631,1.54
2025-10-30,2.8633,-3.37
2025-10-31,2.7108,-5.33
2025-11-03,2.7365,0.95
2025-11-04,2.7014,-1.28
2025-11-05,2.6949,-0.24
2025-11-06,2.762,2.49
2025-11-07,2.729,-1.19
2025-11-10,2.7024,-0.97
2025-11-11,2.6191,-3.08
2025-11-12,2.6389,0.76
2025-11-13,2.6246,-0.54
2025-11-14,2.5383,-3.29
2025-11-17,2.5645,1.03
2025-11-18,2.5556,-0.35
2025-11-19,2.5832,1.08
2025-11-20,2.5954,0.47
2025-11-21,2.454,-5.45
2025-11-24,2.4242,-1.21
2025-11-25,2.5096,3.52
2025-11-26,2.6544,5.77
2025-11-27,2.6633,0.34
2025-11-28,2.6712,0.3
2025-12-01,2.7429,2.68
2025-12-02,2.7629,0.73
2025-12-03,2.7393,-0.85
2025-12-04,2.7584,0.7
2025-12-05,2.7881,1.08
2025-12-08,2.9368,5.33
2025-12-09,3.0297,3.16
2025-12-10,3.0544,0.82
2025-12-11,2.9429,-3.65
2025-12-12,2.979,1.23
2025-12-15,2.9054,-2.47
2025-12-16,2.8207,-2.92
2025-12-17,2.9767,5.53
2025-12-18,2.9212,-1.86
2025-12-19,2.9402,0.65
2025-12-22,3.0765,4.64
2025-12-23,3.0745,-0.07
2025-12-24,3.1322,1.88
2025-12-25,3.1377,0.18
2025-12-26,3.1071,-0.98
