净值日期,单位净值,日增长率
2015-08-28,0.9345,3.2711
2015-08-31,0.9192,-1.6372
2015-09-01,0.8992,-2.1758
2015-09-02,0.8966,-0.2891
2015-09-07,0.8759,-2.3087
2015-09-08,0.8911,1.7354
2015-09-09,0.9032,1.3579
2015-09-10,0.8889,-1.5833
2015-09-11,0.8829,-0.675
2015-09-14,0.8609,-2.4918
2015-09-15,0.8308,-3.4963
2015-09-16,0.8742,5.2239
2015-09-17,0.8486,-2.9284
2015-09-18,0.8543,0.6717
2015-09-21,0.872,2.0719
2015-09-22,0.8778,0.6651
2015-09-23,0.8645,-1.5152
2015-09-24,0.8689,0.509
2015-09-25,0.8541,-1.7033
2015-09-28,0.8588,0.5503
2015-09-29,0.8499,-1.0363
2015-09-30,0.8507,0.0941
2015-10-08,0.8789,3.3149
2015-10-09,0.8836,0.5348
2015-10-12,0.9077,2.7275
2015-10-13,0.913,0.5839
2015-10-14,0.9026,-1.1391
2015-10-15,0.9241,2.382
2015-10-16,0.9359,1.2769
2015-10-19,0.9324,-0.374
2015-10-20,0.9379,0.5899
2015-10-21,0.9,-4.0409
2015-10-22,0.9241,2.6778
2015-10-23,0.9415,1.8829
2015-10-26,0.9467,0.5523
2015-10-27,0.943,-0.3908
2015-10-28,0.9278,-1.6119
2015-10-29,0.9367,0.9593
2015-10-30,0.9376,0.0961
2015-11-02,0.9251,-1.3332
2015-11-03,0.924,-0.1189
2015-11-04,0.9583,3.7121
2015-11-05,0.9611,0.2922
2015-11-06,0.9711,1.0405
2015-11-09,0.9835,1.2769
2015-11-10,0.9786,-0.4982
2015-11-11,0.9813,0.2759
2015-11-12,0.9777,-0.3669
2015-11-13,0.9577,-2.0456
2015-11-16,0.9629,0.543
2015-11-17,0.9635,0.0623
2015-11-18,0.9593,-0.4359
2015-11-19,0.9682,0.9278
2015-11-20,0.9671,-0.1136
2015-11-23,0.9631,-0.4136
2015-11-24,0.9636,0.0519
2015-11-25,0.9759,1.2765
2015-11-26,0.9738,-0.2152
2015-11-27,0.9321,-4.2822
2015-11-30,0.9325,0.0429
2015-12-01,0.9396,0.7614
2015-12-02,0.957,1.8519
2015-12-03,0.9617,0.4911
2015-12-04,0.9566,-0.5303
2015-12-07,0.9613,0.4913
2015-12-08,0.9382,-2.403
2015-12-09,0.9398,0.1705
2015-12-10,0.9365,-0.3511
2015-12-11,0.9284,-0.8649
2015-12-14,0.9417,1.4326
2015-12-15,0.945,0.3504
2015-12-16,0.9415,-0.3704
2015-12-17,0.9581,1.7631
2015-12-18,0.9713,1.3777
2015-12-21,1.0128,4.2726
2015-12-22,1.0177,0.4838
2015-12-23,1.0092,-0.8352
2015-12-24,1.002,-0.7134
2015-12-25,1.0011,-0.0898
2015-12-28,0.9776,-2.3474
2015-12-29,0.9877,1.0331
2015-12-30,0.9898,0.2126
2015-12-31,0.9841,-0.5759
2016-01-04,0.9194,-6.5745
2016-01-05,0.9295,1.0985
2016-01-06,0.9426,1.4094
2016-01-07,0.8825,-6.376
2016-01-08,0.9007,2.0623
2016-01-11,0.8584,-4.6963
2016-01-12,0.8578,-0.0699
2016-01-13,0.8425,-1.7836
2016-01-14,0.8595,2.0178
2016-01-15,0.8352,-2.8272
2016-01-18,0.8387,0.4191
2016-01-19,0.8648,3.112
2016-01-20,0.8483,-1.908
2016-01-21,0.8294,-2.228
2016-01-22,0.8355,0.7355
2016-01-25,0.8437,0.9814
2016-01-26,0.8027,-4.8595
2016-01-27,0.8005,-0.2741
2016-01-28,0.7834,-2.1362
2016-01-29,0.806,2.8849
2016-02-01,0.8015,-0.5583
2016-02-02,0.8177,2.0212
2016-02-03,0.8156,-0.2568
2016-02-04,0.8239,1.0177
2016-02-05,0.8194,-0.5462
2016-02-15,0.8129,-0.7933
2016-02-16,0.8367,2.9278
2016-02-17,0.8414,0.5617
2016-02-18,0.8373,-0.4873
2016-02-19,0.8396,0.2747
2016-02-22,0.8543,1.7508
2016-02-23,0.8541,-0.0234
2016-02-24,0.8598,0.6674
2016-02-25,0.8092,-5.8851
2016-02-26,0.8201,1.347
2016-02-29,0.8006,-2.3778
2016-03-01,0.814,1.6737
2016-03-02,0.84,3.1941
2016-03-03,0.8474,0.881
2016-03-04,0.857,1.1329
2016-03-07,0.8614,0.5134
2016-03-08,0.8551,-0.7314
2016-03-09,0.8423,-1.4969
2016-03-10,0.8431,0.095
2016-03-11,0.8397,-0.4033
2016-03-14,0.8488,1.0837
2016-03-15,0.8546,0.6833
2016-03-16,0.8471,-0.8776
2016-03-17,0.8576,1.2395
2016-03-18,0.8698,1.4226
2016-03-21,0.8851,1.759
2016-03-22,0.8863,0.1356
2016-03-23,0.8883,0.2257
2016-03-24,0.8856,-0.304
2016-03-25,0.8933,0.8695
2016-03-28,0.9014,0.9068
2016-03-29,0.8874,-1.5531
2016-03-30,0.9056,2.0509
2016-03-31,0.9064,0.0883
2016-04-01,0.8996,-0.7502
2016-04-05,0.9113,1.3006
2016-04-06,0.9188,0.823
2016-04-07,0.9031,-1.7088
2016-04-08,0.8928,-1.1405
2016-04-11,0.9016,0.9857
2016-04-12,0.8956,-0.6655
2016-04-13,0.9012,0.6253
2016-04-14,0.908,0.7545
2016-04-15,0.907,-0.1101
2016-04-18,0.8967,-1.1356
2016-04-19,0.8973,0.0669
2016-04-20,0.8737,-2.6301
2016-04-21,0.8719,-0.206
2016-04-22,0.8812,1.0666
2016-04-25,0.8797,-0.1702
2016-04-26,0.8862,0.7389
2016-04-27,0.8878,0.1805
2016-04-28,0.8865,-0.1464
2016-04-29,0.8981,1.3085
2016-05-03,0.9297,3.5185
2016-05-04,0.9255,-0.4518
2016-05-05,0.9294,0.4214
2016-05-06,0.9025,-2.8943
2016-05-09,0.8935,-0.9972
2016-05-10,0.9048,1.2647
2016-05-11,0.9264,2.3873
2016-05-12,0.9214,-0.5397
2016-05-13,0.9143,-0.7706
2016-05-16,0.9283,1.5312
2016-05-17,0.918,-1.1096
2016-05-18,0.9024,-1.6993
2016-05-19,0.8999,-0.277
2016-05-20,0.9066,0.7445
2016-05-23,0.9147,0.8934
2016-05-24,0.9049,-1.0714
2016-05-25,0.8971,-0.862
2016-05-26,0.8949,-0.2452
2016-05-27,0.894,-0.1006
2016-05-30,0.8919,-0.2349
2016-05-31,0.92,3.1506
2016-06-01,0.9218,0.1957
2016-06-02,0.9265,0.5099
2016-06-03,0.9496,2.4933
2016-06-06,0.9441,-0.5792
2016-06-07,0.9476,0.3707
2016-06-08,0.9369,-1.1292
2016-06-13,0.9139,-2.4549
2016-06-14,0.9258,1.3021
2016-06-15,0.9423,1.7822
2016-06-16,0.9368,-0.5837
2016-06-17,0.9504,1.4518
2016-06-20,0.9471,-0.3472
2016-06-21,0.9375,-1.0136
2016-06-22,0.9451,0.8107
2016-06-23,0.9379,-0.7618
2016-06-24,0.9253,-1.3434
2016-06-27,0.9479,2.4425
2016-06-28,0.9511,0.3376
2016-06-29,0.9502,-0.0946
2016-06-30,0.9556,0.5683
2016-07-01,0.9558,0.0209
2016-07-04,0.9677,1.245
2016-07-05,0.972,0.4444
2016-07-06,1.0018,3.0658
2016-07-07,1.0043,0.2496
2016-07-08,0.9989,-0.5377
2016-07-11,1.0139,1.5017
2016-07-12,1.0382,2.3967
2016-07-13,1.0295,-0.838
2016-07-14,1.0281,-0.136
2016-07-15,1.0285,0.0389
2016-07-18,1.0231,-0.525
2016-07-19,1.0089,-1.3879
2016-07-20,1.0094,0.0496
2016-07-21,1.0152,0.5746
2016-07-22,0.9983,-1.6647
2016-07-25,1.003,0.4708
2016-07-26,1.0233,2.0239
2016-07-27,1.0015,-2.1304
2016-07-28,1.0142,1.2681
2016-07-29,1.0124,-0.1775
2016-08-01,0.9946,-1.7582
2016-08-02,0.9951,0.0503
2016-08-03,0.9989,0.3819
2016-08-04,0.9977,-0.1201
2016-08-05,0.9966,-0.1103
2016-08-08,1.0034,0.6823
2016-08-09,1.014,1.0564
2016-08-10,1.0054,-0.8481
2016-08-11,1.0019,-0.3481
2016-08-12,1.0085,0.6587
2016-08-15,1.0246,1.5964
2016-08-16,1.0207,-0.3806
2016-08-17,1.0212,0.049
2016-08-18,1.014,-0.7051
2016-08-19,1.0116,-0.2367
2016-08-22,1.0113,-0.0297
2016-08-23,1.0118,0.0494
2016-08-24,1.0083,-0.3459
2016-08-25,1.0025,-0.5752
2016-08-26,1.002,-0.0499
2016-08-29,0.998,-0.3992
2016-08-30,0.9976,-0.0401
2016-08-31,1.0008,0.3208
2016-09-01,0.9935,-0.7294
2016-09-02,0.9893,-0.4227
2016-09-05,0.9917,0.2426
2016-09-06,1.001,0.9378
2016-09-07,0.9954,-0.5594
2016-09-08,0.9944,-0.1005
2016-09-09,0.9877,-0.6738
2016-09-12,0.9644,-2.359
2016-09-13,0.9663,0.197
2016-09-14,0.9644,-0.1966
2016-09-19,0.9714,0.7258
2016-09-20,0.9709,-0.0515
2016-09-21,0.9699,-0.103
2016-09-22,0.9771,0.7423
2016-09-23,0.9759,-0.1228
2016-09-26,0.9564,-1.9982
2016-09-27,0.9614,0.5228
2016-09-28,0.9588,-0.2704
2016-09-29,0.9626,0.3963
2016-09-30,0.9706,0.8311
2016-10-10,0.9852,1.5042
2016-10-11,0.9883,0.3147
2016-10-12,0.9864,-0.1922
2016-10-13,0.9844,-0.2028
2016-10-14,0.9862,0.1829
2016-10-17,0.9806,-0.5678
2016-10-18,0.9934,1.3053
2016-10-19,0.9921,-0.1309
2016-10-20,0.9896,-0.252
2016-10-21,0.986,-0.3638
2016-10-24,0.9979,1.2069
2016-10-25,1.0063,0.8418
2016-10-26,1.0175,1.113
2016-10-27,1.0132,-0.4226
2016-10-28,1.0093,-0.3849
2016-10-31,1.0103,0.0991
2016-11-01,1.0173,0.6929
2016-11-02,1.0097,-0.7471
2016-11-03,1.0118,0.208
2016-11-04,1.0081,-0.3657
2016-11-07,1.007,-0.1091
2016-11-08,1.0141,0.7051
2016-11-09,1.0062,-0.779
2016-11-10,1.0157,0.9441
2016-11-11,1.0147,-0.0985
2016-11-14,1.0093,-0.5322
2016-11-15,1.0172,0.7827
2016-11-16,1.0139,-0.3244
2016-11-17,1.0129,-0.0986
2016-11-18,1.0086,-0.4245
2016-11-21,1.006,-0.2578
2016-11-22,1.0071,0.1093
2016-11-23,1.011,0.3873
2016-11-24,1.0211,0.999
2016-11-25,1.0225,0.1371
2016-11-28,1.0218,-0.0685
2016-11-29,1.0393,1.7127
2016-11-30,1.0279,-1.0969
2016-12-01,1.0325,0.4475
2016-12-02,1.0193,-1.2785
2016-12-05,1.0074,-1.1675
2016-12-06,1.0141,0.6651
2016-12-07,1.0249,1.065
2016-12-08,1.0272,0.2244
2016-12-09,1.0265,-0.0681
2016-12-12,1.0003,-2.5524
2016-12-13,1.0154,1.5095
2016-12-14,1.0077,-0.7583
2016-12-15,1.0032,-0.4466
2016-12-16,1.0062,0.299
2016-12-19,1.0106,0.4373
2016-12-20,1.0025,-0.8015
2016-12-21,1.0079,0.5387
2016-12-22,1.0045,-0.3373
2016-12-23,0.9921,-1.2344
2016-12-26,0.9972,0.5141
2016-12-27,0.9963,-0.0903
2016-12-28,0.9905,-0.5822
2016-12-29,0.9927,0.2221
2016-12-30,1.0029,1.0275
2016-12-31,1.0029,0.0
2017-01-03,1.0084,0.5484
2017-01-04,1.0283,1.9734
2017-01-05,1.0256,-0.2626
2017-01-06,1.024,-0.156
2017-01-09,1.0239,-0.0098
2017-01-10,1.0241,0.0195
2017-01-11,1.0132,-1.0643
2017-01-12,1.0063,-0.681
2017-01-13,0.999,-0.7254
2017-01-16,0.9928,-0.6206
2017-01-17,1.0034,1.0677
2017-01-18,1.013,0.9567
2017-01-19,1.0097,-0.3258
2017-01-20,1.0162,0.6438
2017-01-23,1.0186,0.2362
2017-01-24,1.0192,0.0589
2017-01-25,1.0188,-0.0392
2017-01-26,1.017,-0.1767
2017-02-03,1.0136,-0.3343
2017-02-06,1.0175,0.3848
2017-02-07,1.0154,-0.2064
2017-02-08,1.0196,0.4136
2017-02-09,1.026,0.6277
2017-02-10,1.0294,0.3314
2017-02-13,1.0462,1.632
2017-02-14,1.0452,-0.0956
2017-02-15,1.0377,-0.7176
2017-02-16,1.0402,0.2409
2017-02-17,1.042,0.173
2017-02-20,1.0681,2.5048
2017-02-21,1.0722,0.3839
2017-02-22,1.084,1.1005
2017-02-23,1.0746,-0.8672
2017-02-24,1.0739,-0.0651
2017-02-27,1.0594,-1.3502
2017-02-28,1.0585,-0.085
2017-03-01,1.0627,0.3968
2017-03-02,1.0597,-0.2823
2017-03-03,1.0595,-0.0189
2017-03-06,1.0649,0.5097
2017-03-07,1.0791,1.3335
2017-03-08,1.0753,-0.3521
2017-03-09,1.0695,-0.5394
2017-03-10,1.0709,0.1309
2017-03-13,1.0821,1.0458
2017-03-14,1.0769,-0.4805
2017-03-15,1.0796,0.2507
2017-03-16,1.0785,-0.1019
2017-03-17,1.076,-0.2318
2017-03-20,1.0855,0.8829
2017-03-21,1.1081,2.082
2017-03-22,1.1109,0.2527
2017-03-23,1.1082,-0.243
2017-03-24,1.1103,0.1895
2017-03-27,1.0974,-1.1618
2017-03-28,1.0946,-0.2551
2017-03-29,1.0971,0.2284
2017-03-30,1.0906,-0.5925
2017-03-31,1.0943,0.3393
2017-04-05,1.1049,0.9687
2017-04-06,1.1039,-0.0905
2017-04-07,1.1014,-0.2265
2017-04-10,1.0904,-0.9987
2017-04-11,1.0883,-0.1926
2017-04-12,1.0946,0.5789
2017-04-13,1.1046,0.9136
2017-04-14,1.0935,-1.0049
2017-04-17,1.0968,0.3018
2017-04-18,1.1081,1.0303
2017-04-19,1.1033,-0.4332
2017-04-20,1.1255,2.0121
2017-04-21,1.1146,-0.9685
2017-04-24,1.0985,-1.4445
2017-04-25,1.1215,2.0938
2017-04-26,1.1195,-0.1783
2017-04-27,1.1218,0.2054
2017-04-28,1.1002,-1.9255
2017-05-02,1.0946,-0.509
2017-05-03,1.0964,0.1644
2017-05-04,1.0945,-0.1733
2017-05-05,1.0898,-0.4294
2017-05-08,1.0727,-1.5691
2017-05-09,1.0758,0.289
2017-05-10,1.0688,-0.6507
2017-05-11,1.0751,0.5894
2017-05-12,1.0793,0.3907
2017-05-15,1.0912,1.1026
2017-05-16,1.1139,2.0803
2017-05-17,1.1045,-0.8439
2017-05-18,1.1051,0.0543
2017-05-19,1.1174,1.113
2017-05-22,1.1186,0.1074
2017-05-23,1.13,1.0191
2017-05-24,1.121,-0.7965
2017-05-25,1.1273,0.562
2017-05-26,1.1275,0.0177
2017-05-31,1.1244,-0.2749
2017-06-01,1.1246,0.0178
2017-06-02,1.1198,-0.4268
2017-06-05,1.1145,-0.4733
2017-06-06,1.1278,1.1934
2017-06-07,1.1501,1.9773
2017-06-08,1.1679,1.5477
2017-06-09,1.1741,0.5309
2017-06-12,1.1865,1.0561
2017-06-13,1.1871,0.0506
2017-06-14,1.177,-0.8508
2017-06-15,1.1642,-1.0875
2017-06-16,1.1597,-0.3865
2017-06-19,1.1721,1.0692
2017-06-20,1.1655,-0.5631
2017-06-21,1.1916,2.2394
2017-06-22,1.1848,-0.5707
2017-06-23,1.1924,0.6415
2017-06-26,1.2139,1.8031
2017-06-27,1.2182,0.3542
2017-06-28,1.2025,-1.2888
2017-06-29,1.2096,0.5904
2017-06-30,1.2148,0.4299
2017-07-03,1.2023,-1.029
2017-07-04,1.185,-1.4389
2017-07-05,1.1965,0.9705
2017-07-06,1.1903,-0.5182
2017-07-07,1.1791,-0.9409
2017-07-10,1.1882,0.7718
2017-07-11,1.1976,0.7911
2017-07-12,1.1865,-0.9269
2017-07-13,1.1841,-0.2023
2017-07-14,1.1882,0.3463
2017-07-17,1.1616,-2.2387
2017-07-18,1.1661,0.3874
2017-07-19,1.1808,1.2606
2017-07-20,1.1943,1.1433
2017-07-21,1.2022,0.6615
2017-07-24,1.2169,1.2228
2017-07-25,1.2116,-0.4355
2017-07-26,1.1941,-1.4444
2017-07-27,1.1976,0.2931
2017-07-28,1.2191,1.7953
2017-07-31,1.2256,0.5332
2017-08-01,1.2285,0.2366
2017-08-02,1.2231,-0.4396
2017-08-03,1.2155,-0.6214
2017-08-04,1.2039,-0.9543
2017-08-07,1.2308,2.2344
2017-08-08,1.2391,0.6744
2017-08-09,1.2682,2.3485
2017-08-10,1.2674,-0.0631
2017-08-11,1.2417,-2.0278
2017-08-14,1.2639,1.7879
2017-08-15,1.2661,0.1741
2017-08-16,1.2604,-0.4502
2017-08-17,1.2556,-0.3808
2017-08-18,1.2563,0.0558
2017-08-21,1.2593,0.2388
2017-08-22,1.2517,-0.6035
2017-08-23,1.2551,0.2716
2017-08-24,1.2442,-0.8685
2017-08-25,1.2525,0.6671
2017-08-28,1.2593,0.5429
2017-08-29,1.259,-0.0238
2017-08-30,1.2657,0.5322
2017-08-31,1.2666,0.0711
2017-09-01,1.27,0.2684
2017-09-04,1.2634,-0.5197
2017-09-05,1.269,0.4432
2017-09-06,1.2619,-0.5595
2017-09-07,1.2496,-0.9747
2017-09-08,1.2425,-0.5682
2017-09-11,1.2464,0.3139
2017-09-12,1.2547,0.6659
2017-09-13,1.2722,1.3948
2017-09-14,1.2723,0.0079
2017-09-15,1.28,0.6052
2017-09-18,1.2997,1.5391
2017-09-19,1.2972,-0.1924
2017-09-20,1.3085,0.8711
2017-09-21,1.3066,-0.1452
2017-09-22,1.3078,0.0918
2017-09-25,1.3207,0.9864
2017-09-26,1.3193,-0.106
2017-09-27,1.3166,-0.2047
2017-09-28,1.3371,1.557
2017-09-29,1.3474,0.7703
2017-10-09,1.3623,1.1058
2017-10-10,1.376,1.0057
2017-10-11,1.4039,2.0276
2017-10-12,1.3997,-0.2992
2017-10-13,1.402,0.1643
2017-10-16,1.3922,-0.699
2017-10-17,1.3941,0.1365
2017-10-18,1.4173,1.6642
2017-10-19,1.4413,1.6934
2017-10-20,1.428,-0.9228
2017-10-23,1.4355,0.5252
2017-10-24,1.4393,0.2647
2017-10-25,1.4392,-0.0069
2017-10-26,1.461,1.5147
2017-10-27,1.4933,2.2108
2017-10-30,1.4736,-1.3192
2017-10-31,1.4655,-0.5497
2017-11-01,1.4597,-0.3958
2017-11-02,1.467,0.5001
2017-11-03,1.477,0.6817
2017-11-06,1.5152,2.5863
2017-11-07,1.5107,-0.297
2017-11-08,1.5003,-0.6884
2017-11-09,1.5059,0.3733
2017-11-10,1.5454,2.623
2017-11-13,1.5413,-0.2653
2017-11-14,1.5101,-2.0243
2017-11-15,1.5234,0.8807
2017-11-16,1.5631,2.606
2017-11-17,1.5405,-1.4458
2017-11-20,1.5334,-0.4609
2017-11-21,1.5623,1.8847
2017-11-22,1.5307,-2.0227
2017-11-23,1.4742,-3.6911
2017-11-24,1.4711,-0.2103
2017-11-27,1.4499,-1.4411
2017-11-28,1.4674,1.207
2017-11-29,1.4373,-2.0512
2017-11-30,1.4228,-1.0088
2017-12-01,1.4233,0.0351
2017-12-04,1.4541,2.164
2017-12-05,1.4499,-0.2888
2017-12-06,1.4424,-0.5173
2017-12-07,1.4193,-1.6015
2017-12-08,1.4474,1.9798
2017-12-11,1.494,3.2196
2017-12-12,1.4878,-0.415
2017-12-13,1.5223,2.3189
2017-12-14,1.5248,0.1642
2017-12-15,1.5089,-1.0428
2017-12-18,1.5277,1.2459
2017-12-19,1.5411,0.8771
2017-12-20,1.5777,2.3749
2017-12-21,1.5809,0.2028
2017-12-22,1.5747,-0.3922
2017-12-25,1.5779,0.2032
2017-12-26,1.5612,-1.0584
2017-12-27,1.5314,-1.9088
2017-12-28,1.5707,2.5663
2017-12-29,1.561,-0.6176
2017-12-31,1.561,0.0
2018-01-02,1.5671,0.3908
2018-01-03,1.5802,0.8359
2018-01-04,1.6107,1.9301
2018-01-05,1.6147,0.2483
2018-01-08,1.6246,0.6131
2018-01-09,1.6635,2.3944
2018-01-10,1.6818,1.1001
2018-01-11,1.6665,-0.9097
2018-01-12,1.6862,1.1821
2018-01-15,1.6771,-0.5397
2018-01-16,1.6915,0.8586
2018-01-17,1.6587,-1.9391
2018-01-18,1.6616,0.1748
2018-01-19,1.6444,-1.0351
2018-01-22,1.6966,3.1744
2018-01-23,1.7,0.2004
2018-01-24,1.6802,-1.1647
2018-01-25,1.6673,-0.7678
2018-01-26,1.6768,0.5698
2018-01-29,1.6243,-3.131
2018-01-30,1.62,-0.2647
2018-01-31,1.643,1.4198
2018-02-01,1.6149,-1.7103
2018-02-02,1.6107,-0.2601
2018-02-05,1.5639,-2.9056
2018-02-06,1.5266,-2.3851
2018-02-07,1.4797,-3.0722
2018-02-08,1.5,1.3719
2018-02-09,1.4699,-2.0067
2018-02-12,1.509,2.66
2018-02-13,1.5216,0.835
2018-02-14,1.5358,0.9332
2018-02-22,1.5879,3.3924
2018-02-23,1.5839,-0.2519
2018-02-26,1.5862,0.1452
2018-02-27,1.5619,-1.532
2018-02-28,1.5308,-1.9912
2018-03-01,1.5444,0.8884
2018-03-02,1.5353,-0.5892
2018-03-05,1.518,-1.1268
2018-03-06,1.5253,0.4809
2018-03-07,1.5102,-0.99
2018-03-08,1.5377,1.821
2018-03-09,1.5465,0.5723
2018-03-12,1.5439,-0.1681
2018-03-13,1.5284,-1.004
2018-03-14,1.5376,0.6019
2018-03-15,1.5629,1.6454
2018-03-16,1.5435,-1.2413
2018-03-19,1.5478,0.2786
2018-03-20,1.5388,-0.5815
2018-03-21,1.5333,-0.3574
2018-03-22,1.5008,-2.1196
2018-03-23,1.4779,-1.5259
2018-03-26,1.4645,-0.9067
2018-03-27,1.474,0.6487
2018-03-28,1.4185,-3.7653
2018-03-29,1.4535,2.4674
2018-03-30,1.4535,0.0
2018-04-02,1.4516,-0.1307
2018-04-03,1.4583,0.4616
2018-04-04,1.4985,2.7566
2018-04-09,1.4834,-1.0077
2018-04-10,1.4926,0.6202
2018-04-11,1.4991,0.4355
2018-04-12,1.4847,-0.9606
2018-04-13,1.4699,-0.9968
2018-04-16,1.4689,-0.068
2018-04-17,1.4455,-1.593
2018-04-18,1.442,-0.2421
2018-04-19,1.4771,2.4341
2018-04-20,1.4603,-1.1374
2018-04-23,1.4587,-0.1096
2018-04-24,1.4951,2.4954
2018-04-25,1.498,0.194
2018-04-26,1.4663,-2.1162
2018-04-27,1.4423,-1.6368
2018-05-02,1.4521,0.6795
2018-05-03,1.471,1.3016
2018-05-04,1.4693,-0.1156
2018-05-07,1.5257,3.8386
2018-05-08,1.5379,0.7996
2018-05-09,1.5352,-0.1756
2018-05-10,1.5525,1.1269
2018-05-11,1.5416,-0.7021
2018-05-14,1.5701,1.8487
2018-05-15,1.5792,0.5796
2018-05-16,1.5825,0.209
2018-05-17,1.5607,-1.3776
2018-05-18,1.5712,0.6728
2018-05-21,1.5646,-0.4201
2018-05-22,1.5764,0.7542
2018-05-23,1.547,-1.865
2018-05-24,1.531,-1.0343
2018-05-25,1.5398,0.5748
2018-05-28,1.5826,2.7796
2018-05-29,1.5734,-0.5813
2018-05-30,1.5785,0.3241
2018-05-31,1.6342,3.5287
2018-06-01,1.606,-1.7256
2018-06-04,1.6378,1.9801
2018-06-05,1.6517,0.8487
2018-06-06,1.646,-0.3451
2018-06-07,1.6317,-0.8688
2018-06-08,1.6149,-1.0296
2018-06-11,1.6046,-0.6378
2018-06-12,1.6592,3.4027
2018-06-13,1.6391,-1.2114
2018-06-14,1.6175,-1.3178
2018-06-15,1.6065,-0.6801
2018-06-19,1.5453,-3.8095
2018-06-20,1.5821,2.3814
2018-06-21,1.5664,-0.9924
2018-06-22,1.5725,0.3894
2018-06-25,1.5766,0.2607
2018-06-26,1.5647,-0.7548
2018-06-27,1.5063,-3.7323
2018-06-28,1.4747,-2.0979
2018-06-29,1.5153,2.7531
2018-06-30,1.5153,0.0
2018-07-02,1.4907,-1.6234
2018-07-03,1.4628,-1.8716
2018-07-04,1.4496,-0.9024
2018-07-05,1.4424,-0.4967
2018-07-06,1.462,1.3588
2018-07-09,1.503,2.8044
2018-07-10,1.5024,-0.0399
2018-07-11,1.4847,-1.1781
2018-07-12,1.5194,2.3372
2018-07-13,1.5464,1.777
2018-07-16,1.5466,0.0129
2018-07-17,1.5283,-1.1832
2018-07-18,1.5156,-0.831
2018-07-19,1.5066,-0.5938
2018-07-20,1.5127,0.4049
2018-07-23,1.5005,-0.8065
2018-07-24,1.5348,2.2859
2018-07-25,1.5286,-0.404
2018-07-26,1.5109,-1.1579
2018-07-27,1.5187,0.5162
2018-07-30,1.4939,-1.633
2018-07-31,1.4948,0.0602
2018-08-01,1.4676,-1.8196
2018-08-02,1.4328,-2.3712
2018-08-03,1.4047,-1.9612
2018-08-06,1.375,-2.1143
2018-08-07,1.4095,2.5091
2018-08-08,1.3814,-1.9936
2018-08-09,1.4187,2.7002
2018-08-10,1.4231,0.3101
2018-08-13,1.4089,-0.9978
2018-08-14,1.4093,0.0284
2018-08-15,1.3715,-2.6822
2018-08-16,1.343,-2.078
2018-08-17,1.3213,-1.6158
2018-08-20,1.3325,0.8477
2018-08-21,1.3774,3.3696
