净值日期,单位净值,日增长率
2011-06-22,0.91,0.0
2011-06-23,0.923,1.4286
2011-06-24,0.938,1.6251
2011-06-27,0.948,1.0661
2011-06-28,0.95,0.211
2011-06-29,0.949,-0.1053
2011-06-30,0.957,0.843
2011-07-01,0.963,0.627
2011-07-04,0.987,2.4922
2011-07-05,0.991,0.4053
2011-07-06,0.991,0.0
2011-07-07,0.991,0.0
2011-07-08,0.987,-0.4036
2011-07-11,0.993,0.6079
2011-07-12,0.982,-1.1078
2011-07-13,0.995,1.3238
2011-07-14,1.002,0.7035
2011-07-15,1.014,1.1976
2011-07-18,1.008,-0.5917
2011-07-19,1.005,-0.2976
2011-07-20,1.001,-0.398
2011-07-21,0.993,-0.7992
2011-07-22,0.996,0.3021
2011-07-25,0.966,-3.012
2011-07-26,0.97,0.4141
2011-07-27,0.985,1.5464
2011-07-28,0.98,-0.5076
2011-07-29,0.97,-1.0204
2011-08-01,0.974,0.4124
2011-08-02,0.966,-0.8214
2011-08-03,0.969,0.3106
2011-08-04,0.974,0.516
2011-08-05,0.967,-0.7187
2011-08-08,0.942,-2.5853
2011-08-09,0.944,0.2123
2011-08-10,0.957,1.3771
2011-08-11,0.978,2.1944
2011-08-12,0.981,0.3067
2011-08-15,0.99,0.9174
2011-08-16,0.982,-0.8081
2011-08-17,0.978,-0.4073
2011-08-18,0.964,-1.4315
2011-08-19,0.96,-0.4149
2011-08-22,0.944,-1.6667
2011-08-23,0.953,0.9534
2011-08-24,0.956,0.3148
2011-08-25,0.969,1.3598
2011-08-26,0.977,0.8256
2011-08-29,0.977,0.0
2011-08-30,0.966,-1.1259
2011-08-31,0.961,-0.5176
2011-09-01,0.954,-0.7284
2011-09-02,0.948,-0.6289
2011-09-05,0.926,-2.3207
2011-09-06,0.919,-0.7559
2011-09-07,0.936,1.8498
2011-09-08,0.93,-0.641
2011-09-09,0.927,-0.3226
2011-09-13,0.91,-1.8339
2011-09-14,0.915,0.5495
2011-09-15,0.914,-0.1093
2011-09-16,0.914,0.0
2011-09-19,0.899,-1.6411
2011-09-20,0.901,0.2225
2011-09-21,0.923,2.4417
2011-09-22,0.899,-2.6002
2011-09-23,0.89,-1.0011
2011-09-26,0.875,-1.6854
2011-09-27,0.877,0.2286
2011-09-28,0.867,-1.1403
2011-09-29,0.851,-1.8454
2011-09-30,0.85,-0.1175
2011-10-10,0.846,-0.4706
2011-10-11,0.843,-0.3546
2011-10-12,0.863,2.3725
2011-10-13,0.872,1.0429
2011-10-14,0.868,-0.4587
2011-10-17,0.871,0.3456
2011-10-18,0.853,-2.0666
2011-10-19,0.847,-0.7034
2011-10-20,0.829,-2.1251
2011-10-21,0.819,-1.2063
2011-10-24,0.827,0.9768
2011-10-25,0.844,2.0556
2011-10-26,0.852,0.9479
2011-10-27,0.85,-0.2347
2011-10-28,0.865,1.7647
2011-10-31,0.87,0.578
2011-11-01,0.869,-0.1149
2011-11-02,0.878,1.0357
2011-11-03,0.878,0.0
2011-11-04,0.881,0.3417
2011-11-07,0.875,-0.681
2011-11-08,0.87,-0.5714
2011-11-09,0.882,1.3793
2011-11-10,0.877,-0.5669
2011-11-11,0.88,0.3421
2011-11-14,0.9,2.2727
2011-11-15,0.904,0.4444
2011-11-16,0.89,-1.5487
2011-11-17,0.892,0.2247
2011-11-18,0.872,-2.2422
2011-11-21,0.868,-0.4587
2011-11-22,0.871,0.3456
2011-11-23,0.869,-0.2296
2011-11-24,0.875,0.6904
2011-11-25,0.87,-0.5714
2011-11-28,0.871,0.1149
2011-11-29,0.88,1.0333
2011-11-30,0.856,-2.7273
2011-12-01,0.867,1.285
2011-12-02,0.854,-1.4994
2011-12-05,0.831,-2.6932
2011-12-06,0.832,0.1203
2011-12-07,0.836,0.4808
2011-12-08,0.834,-0.2392
2011-12-09,0.827,-0.8393
2011-12-12,0.82,-0.8464
2011-12-13,0.805,-1.8293
2011-12-14,0.797,-0.9938
2011-12-15,0.785,-1.5056
2011-12-16,0.806,2.6752
2011-12-19,0.811,0.6203
2011-12-20,0.807,-0.4932
2011-12-21,0.792,-1.8587
2011-12-22,0.788,-0.5051
2011-12-23,0.79,0.2538
2011-12-26,0.779,-1.3924
2011-12-27,0.763,-2.0539
2011-12-28,0.759,-0.5242
2011-12-29,0.763,0.527
2011-12-30,0.775,1.5727
2011-12-31,0.775,0.0
2012-01-04,0.759,-2.0645
2012-01-05,0.732,-3.5573
2012-01-06,0.729,-0.4098
2012-01-09,0.749,2.7435
2012-01-10,0.768,2.5367
2012-01-11,0.767,-0.1302
2012-01-12,0.764,-0.3911
2012-01-13,0.743,-2.7487
2012-01-16,0.719,-3.2301
2012-01-17,0.748,4.0334
2012-01-18,0.735,-1.738
2012-01-19,0.744,1.2245
2012-01-20,0.756,1.6129
2012-01-30,0.751,-0.6614
2012-01-31,0.756,0.6658
2012-02-01,0.751,-0.6614
2012-02-02,0.762,1.4647
2012-02-03,0.773,1.4436
2012-02-06,0.778,0.6468
2012-02-07,0.766,-1.5424
2012-02-08,0.782,2.0888
2012-02-09,0.783,0.1279
2012-02-10,0.784,0.1277
2012-02-13,0.789,0.6378
2012-02-14,0.789,0.0
2012-02-15,0.794,0.6337
2012-02-16,0.788,-0.7557
2012-02-17,0.787,-0.1269
2012-02-20,0.786,-0.1271
2012-02-21,0.791,0.6361
2012-02-22,0.805,1.7699
2012-02-23,0.811,0.7453
2012-02-24,0.821,1.233
2012-02-27,0.823,0.2436
2012-02-28,0.821,-0.243
2012-02-29,0.817,-0.4872
2012-03-01,0.819,0.2448
2012-03-02,0.833,1.7094
2012-03-05,0.834,0.12
2012-03-06,0.828,-0.7194
2012-03-07,0.821,-0.8454
2012-03-08,0.83,1.0962
2012-03-09,0.844,1.6867
2012-03-12,0.848,0.4739
2012-03-13,0.853,0.5896
2012-03-14,0.833,-2.3447
2012-03-15,0.836,0.3601
2012-03-16,0.852,1.9139
2012-03-19,0.854,0.2347
2012-03-20,0.841,-1.5222
2012-03-21,0.836,-0.5945
2012-03-22,0.829,-0.8373
2012-03-23,0.826,-0.3619
2012-03-26,0.828,0.2421
2012-03-27,0.823,-0.6039
2012-03-28,0.802,-2.5516
2012-03-29,0.796,-0.7481
2012-03-30,0.792,-0.5025
2012-03-31,0.792,0.0
2012-04-05,0.809,2.1465
2012-04-06,0.812,0.3708
2012-04-09,0.806,-0.7389
2012-04-10,0.808,0.2481
2012-04-11,0.807,-0.1238
2012-04-12,0.816,1.1152
2012-04-13,0.818,0.2451
2012-04-16,0.815,-0.3667
2012-04-17,0.808,-0.8589
2012-04-18,0.817,1.1139
2012-04-19,0.81,-0.8568
2012-04-20,0.814,0.4938
2012-04-23,0.8,-1.7199
2012-04-24,0.8,0.0
2012-04-25,0.805,0.625
2012-04-26,0.805,0.0
2012-04-27,0.805,0.0
2012-05-02,0.816,1.3665
2012-05-03,0.822,0.7353
2012-05-04,0.835,1.5815
2012-05-07,0.843,0.9581
2012-05-08,0.843,0.0
2012-05-09,0.832,-1.3049
2012-05-10,0.833,0.1202
2012-05-11,0.83,-0.3601
2012-05-14,0.824,-0.7229
2012-05-15,0.829,0.6068
2012-05-16,0.817,-1.4475
2012-05-17,0.826,1.1016
2012-05-18,0.814,-1.4528
2012-05-21,0.82,0.7371
2012-05-22,0.828,0.9756
2012-05-23,0.829,0.1208
2012-05-24,0.821,-0.965
2012-05-25,0.813,-0.9744
2012-05-28,0.822,1.107
2012-05-29,0.833,1.3382
2012-05-30,0.831,-0.2401
2012-05-31,0.834,0.361
2012-06-01,0.837,0.3597
2012-06-04,0.818,-2.27
2012-06-05,0.814,-0.489
2012-06-06,0.813,-0.1229
2012-06-07,0.811,-0.246
2012-06-08,0.812,0.1233
2012-06-11,0.825,1.601
2012-06-12,0.824,-0.1212
2012-06-13,0.837,1.5777
2012-06-14,0.835,-0.2389
2012-06-15,0.832,-0.3593
2012-06-18,0.837,0.601
2012-06-19,0.83,-0.8363
2012-06-20,0.825,-0.6024
2012-06-21,0.822,-0.3636
2012-06-25,0.806,-1.9465
2012-06-26,0.801,-0.6203
2012-06-27,0.799,-0.2497
2012-06-28,0.79,-1.1264
2012-06-29,0.797,0.8861
2012-06-30,0.797,0.0
2012-07-02,0.802,0.6274
2012-07-03,0.805,0.3741
2012-07-04,0.797,-0.9938
2012-07-05,0.79,-0.8783
2012-07-06,0.804,1.7722
2012-07-09,0.796,-0.995
2012-07-10,0.79,-0.7538
2012-07-11,0.797,0.8861
2012-07-12,0.805,1.0038
2012-07-13,0.807,0.2484
2012-07-16,0.79,-2.1066
2012-07-17,0.791,0.1266
2012-07-18,0.789,-0.2528
2012-07-19,0.795,0.7605
2012-07-20,0.79,-0.6289
2012-07-23,0.784,-0.7595
2012-07-24,0.785,0.1276
2012-07-25,0.785,0.0
2012-07-26,0.781,-0.5096
2012-07-27,0.779,-0.2561
2012-07-30,0.769,-1.2837
2012-07-31,0.764,-0.6502
2012-08-01,0.773,1.178
2012-08-02,0.771,-0.2587
2012-08-03,0.78,1.1673
2012-08-06,0.79,1.2821
2012-08-07,0.79,0.0
2012-08-08,0.789,-0.1266
2012-08-09,0.8,1.3942
2012-08-10,0.794,-0.75
2012-08-13,0.786,-1.0076
2012-08-14,0.791,0.6361
2012-08-15,0.79,-0.1264
2012-08-16,0.784,-0.7595
2012-08-17,0.78,-0.5102
2012-08-20,0.78,0.0
2012-08-21,0.789,1.1538
2012-08-22,0.788,-0.1267
2012-08-23,0.789,0.1269
2012-08-24,0.779,-1.2674
2012-08-27,0.771,-1.027
2012-08-28,0.776,0.6485
2012-08-29,0.78,0.5155
2012-08-30,0.764,-2.0513
2012-08-31,0.763,-0.1309
2012-09-03,0.773,1.3106
2012-09-04,0.774,0.1294
2012-09-05,0.775,0.1292
2012-09-06,0.778,0.3871
2012-09-07,0.796,2.3136
2012-09-10,0.804,1.005
2012-09-11,0.802,-0.2488
2012-09-12,0.802,0.0
2012-09-13,0.793,-1.1222
2012-09-14,0.79,-0.3783
2012-09-17,0.776,-1.7722
2012-09-18,0.775,-0.1289
2012-09-19,0.775,0.0
2012-09-20,0.764,-1.4194
2012-09-21,0.762,-0.2618
2012-09-24,0.767,0.6562
2012-09-25,0.764,-0.3911
2012-09-26,0.757,-0.9162
2012-09-27,0.766,1.1889
2012-09-28,0.773,0.9138
2012-09-30,0.773,0.0
2012-10-08,0.769,-0.5175
2012-10-09,0.777,1.0403
2012-10-10,0.783,0.7722
2012-10-11,0.777,-0.7663
2012-10-12,0.773,-0.5148
2012-10-15,0.772,-0.1294
2012-10-16,0.774,0.2591
2012-10-17,0.774,0.0
2012-10-18,0.783,1.1628
2012-10-19,0.78,-0.3831
2012-10-22,0.78,0.0
2012-10-23,0.771,-1.1538
2012-10-24,0.766,-0.6485
2012-10-25,0.76,-0.7833
2012-10-26,0.759,-0.1316
2012-10-29,0.759,0.0
2012-10-30,0.761,0.2635
2012-10-31,0.766,0.657
2012-11-01,0.774,1.0444
2012-11-02,0.774,0.0
2012-11-05,0.77,-0.5168
2012-11-06,0.768,-0.2597
2012-11-07,0.77,0.2604
2012-11-08,0.762,-1.039
2012-11-09,0.76,-0.2625
2012-11-12,0.762,0.2632
2012-11-13,0.756,-0.7874
2012-11-14,0.756,0.0
2012-11-15,0.753,-0.3968
2012-11-16,0.753,0.0
2012-11-19,0.747,-0.7968
2012-11-20,0.749,0.2677
2012-11-21,0.754,0.6676
2012-11-22,0.749,-0.6631
2012-11-23,0.75,0.1335
2012-11-26,0.745,-0.6667
2012-11-27,0.738,-0.9396
2012-11-28,0.729,-1.2195
2012-11-29,0.731,0.2743
2012-11-30,0.736,0.684
2012-12-03,0.728,-1.087
2012-12-04,0.734,0.8242
2012-12-05,0.753,2.5886
2012-12-06,0.754,0.1328
2012-12-07,0.764,1.3263
2012-12-10,0.771,0.9162
2012-12-11,0.768,-0.3891
2012-12-12,0.771,0.3906
2012-12-13,0.764,-0.9079
2012-12-14,0.797,4.3194
2012-12-17,0.797,0.0
2012-12-18,0.796,-0.1255
2012-12-19,0.797,0.1256
2012-12-20,0.802,0.6274
2012-12-21,0.805,0.3741
2012-12-24,0.809,0.4969
2012-12-25,0.824,1.8541
2012-12-26,0.829,0.6068
2012-12-27,0.824,-0.6031
2012-12-28,0.837,1.5777
2012-12-31,0.846,1.0753
2013-01-04,0.843,-0.3546
2013-01-07,0.847,0.4745
2013-01-08,0.85,0.3542
2013-01-09,0.854,0.4706
2013-01-10,0.854,0.0
2013-01-11,0.842,-1.4052
2013-01-14,0.871,3.4442
2013-01-15,0.88,1.0333
2013-01-16,0.875,-0.5682
2013-01-17,0.872,-0.3429
2013-01-18,0.883,1.2615
2013-01-21,0.895,1.359
2013-01-22,0.884,-1.2291
2013-01-23,0.883,-0.1131
2013-01-24,0.872,-1.2458
2013-01-25,0.876,0.4587
2013-01-28,0.905,3.3105
2013-01-29,0.918,1.4365
2013-01-30,0.92,0.2179
2013-01-31,0.914,-0.6522
2013-02-01,0.927,1.4223
2013-02-04,0.926,-0.1079
2013-02-05,0.934,0.8639
2013-02-06,0.94,0.6424
2013-02-07,0.944,0.4255
2013-02-08,0.957,1.3771
2013-02-18,0.952,-0.5225
2013-02-19,0.922,-3.1513
2013-02-20,0.939,1.8438
2013-02-21,0.912,-2.8754
2013-02-22,0.907,-0.5482
2013-02-25,0.92,1.4333
2013-02-26,0.907,-1.413
2013-02-27,0.909,0.2205
2013-02-28,0.93,2.3102
2013-03-01,0.945,1.6129
2013-03-04,0.903,-4.4444
2013-03-05,0.924,2.3256
2013-03-06,0.941,1.8398
2013-03-07,0.931,-1.0627
2013-03-08,0.919,-1.2889
2013-03-11,0.915,-0.4353
2013-03-12,0.893,-2.4044
2013-03-13,0.885,-0.8959
2013-03-14,0.889,0.452
2013-03-15,0.891,0.225
2013-03-18,0.881,-1.1223
2013-03-19,0.881,0.0
2013-03-20,0.901,2.2701
2013-03-21,0.907,0.6659
2013-03-22,0.91,0.3308
2013-03-25,0.912,0.2198
2013-03-26,0.909,-0.3289
2013-03-27,0.912,0.33
2013-03-28,0.889,-2.5219
2013-03-29,0.885,-0.4499
2013-04-01,0.887,0.226
2013-04-02,0.869,-2.0293
2013-04-03,0.856,-1.496
2013-04-08,0.863,0.8178
2013-04-09,0.871,0.927
2013-04-10,0.867,-0.4592
2013-04-11,0.872,0.5767
2013-04-12,0.871,-0.1147
2013-04-15,0.863,-0.9185
2013-04-16,0.875,1.3905
2013-04-17,0.885,1.1429
2013-04-18,0.89,0.565
2013-04-19,0.903,1.4607
2013-04-22,0.912,0.9967
2013-04-23,0.887,-2.7412
2013-04-24,0.903,1.8038
2013-04-25,0.894,-0.9967
2013-04-26,0.886,-0.8949
2013-05-02,0.896,1.1287
2013-05-03,0.909,1.4509
2013-05-06,0.919,1.1001
2013-05-07,0.928,0.9793
2013-05-08,0.93,0.2155
2013-05-09,0.927,-0.3226
2013-05-10,0.93,0.3236
2013-05-13,0.933,0.3226
2013-05-14,0.922,-1.179
2013-05-15,0.932,1.0846
2013-05-16,0.944,1.2876
2013-05-17,0.965,2.2246
2013-05-20,0.967,0.2073
2013-05-21,0.98,1.3444
2013-05-22,0.977,-0.3061
2013-05-23,0.983,0.6141
2013-05-24,1.008,2.5432
2013-05-27,1.016,0.7937
2013-05-28,1.017,0.0984
2013-05-29,1.018,0.0983
2013-05-30,1.017,-0.0982
2013-05-31,1.012,-0.4916
2013-06-03,0.997,-1.4822
2013-06-04,0.979,-1.8054
2013-06-05,0.982,0.3064
2013-06-06,0.966,-1.6293
2013-06-07,0.959,-0.7246
2013-06-13,0.947,-1.2513
2013-06-14,0.967,2.1119
2013-06-17,0.966,-0.1034
2013-06-18,0.97,0.4141
2013-06-19,0.966,-0.4124
2013-06-20,0.942,-2.4845
2013-06-21,0.931,-1.1677
2013-06-24,0.896,-3.7594
2013-06-25,0.907,1.2277
2013-06-26,0.937,3.3076
2013-06-27,0.923,-1.4941
2013-06-28,0.922,-0.1083
2013-06-30,0.922,0.0
2013-07-01,0.951,3.1453
2013-07-02,0.965,1.4721
2013-07-03,0.973,0.829
2013-07-04,0.969,-0.4111
2013-07-05,0.955,-1.4448
2013-07-08,0.934,-2.199
2013-07-09,0.931,-0.3212
2013-07-10,0.951,2.1482
2013-07-11,0.969,1.8927
2013-07-12,0.965,-0.4128
2013-07-15,0.988,2.3834
2013-07-16,0.993,0.5061
2013-07-17,0.974,-1.9134
2013-07-18,0.97,-0.4107
2013-07-19,0.958,-1.2371
2013-07-22,0.975,1.7745
2013-07-23,1.003,2.8718
2013-07-24,1.012,0.8973
2013-07-25,0.98,-3.1621
2013-07-26,0.99,1.0204
2013-07-29,0.975,-1.5152
2013-07-30,0.972,-0.3077
2013-07-31,0.98,0.823
2013-08-01,1.012,3.2653
2013-08-02,1.023,1.087
2013-08-05,1.046,2.2483
2013-08-06,1.052,0.5736
2013-08-07,1.037,-1.4259
2013-08-08,1.036,-0.0964
2013-08-09,1.021,-1.4479
2013-08-12,1.027,0.5877
2013-08-13,1.03,0.2921
2013-08-14,1.022,-0.7767
2013-08-15,1.01,-1.1742
2013-08-16,0.997,-1.2871
2013-08-19,1.007,1.003
2013-08-20,1.01,0.2979
2013-08-21,1.009,-0.099
2013-08-22,1.012,0.2973
2013-08-23,1.008,-0.3953
2013-08-26,1.021,1.2897
2013-08-27,1.022,0.0979
2013-08-28,1.009,-1.272
2013-08-29,1.01,0.0991
2013-08-30,0.993,-1.6832
2013-09-02,1.0,0.7049
2013-09-03,1.009,0.9
2013-09-04,1.013,0.3964
2013-09-05,1.016,0.2962
2013-09-06,1.02,0.3937
2013-09-09,1.029,0.8824
2013-09-10,1.038,0.8746
2013-09-11,1.027,-1.0597
2013-09-12,1.036,0.8763
2013-09-13,1.024,-1.1583
2013-09-16,1.018,-0.5859
2013-09-17,0.994,-2.3576
2013-09-18,0.991,-0.3018
2013-09-23,1.008,1.7154
2013-09-24,0.994,-1.3889
2013-09-25,0.981,-1.3078
2013-09-26,0.969,-1.2232
2013-09-27,0.978,0.9288
2013-09-30,0.982,0.409
2013-10-08,1.003,2.1385
2013-10-09,1.014,1.0967
2013-10-10,1.007,-0.6903
2013-10-11,1.025,1.7875
2013-10-14,1.031,0.5854
2013-10-15,1.021,-0.9699
2013-10-16,0.99,-3.0362
2013-10-17,0.991,0.101
2013-10-18,0.992,0.1009
2013-10-21,1.021,2.9234
2013-10-22,1.012,-0.8815
2013-10-23,0.987,-2.4704
2013-10-24,0.989,0.2026
2013-10-25,0.976,-1.3145
2013-10-28,0.983,0.7172
2013-10-29,0.969,-1.4242
2013-10-30,0.98,1.1352
2013-10-31,0.96,-2.0408
2013-11-01,0.958,-0.2083
2013-11-04,0.96,0.2088
2013-11-05,0.964,0.4167
2013-11-06,0.954,-1.0373
2013-11-07,0.941,-1.3627
2013-11-08,0.933,-0.8502
2013-11-11,0.937,0.4287
2013-11-12,0.937,0.0
2013-11-13,0.924,-1.3874
2013-11-14,0.932,0.8658
2013-11-15,0.943,1.1803
2013-11-18,0.961,1.9088
2013-11-19,0.96,-0.1041
2013-11-20,0.968,0.8333
2013-11-21,0.963,-0.5165
2013-11-22,0.957,-0.6231
2013-11-25,0.96,0.3135
2013-11-26,0.97,1.0417
2013-11-27,0.978,0.8247
2013-11-28,0.98,0.2045
2013-11-29,0.99,1.0204
2013-12-02,0.945,-4.5455
2013-12-03,0.958,1.3757
2013-12-04,0.969,1.1482
2013-12-05,0.972,0.3096
2013-12-06,0.961,-1.1317
2013-12-09,0.967,0.6243
2013-12-10,0.979,1.241
2013-12-11,0.97,-0.9193
2013-12-12,0.977,0.7216
2013-12-13,0.975,-0.2047
2013-12-16,0.958,-1.7436
2013-12-17,0.952,-0.6263
2013-12-18,0.954,0.2101
2013-12-19,0.951,-0.3145
2013-12-20,0.941,-1.0515
2013-12-23,0.94,-0.1063
2013-12-24,0.954,1.4894
2013-12-25,0.977,2.4109
2013-12-26,0.971,-0.6141
2013-12-27,0.978,0.7209
2013-12-30,0.979,0.1022
2013-12-31,0.978,-0.1021
2014-01-02,0.991,1.3292
2014-01-03,0.999,0.8073
2014-01-06,0.977,-2.2022
2014-01-07,0.993,1.6377
2014-01-08,1.013,2.0141
2014-01-09,0.991,-2.1718
2014-01-10,0.982,-0.9082
2014-01-13,0.98,-0.2037
2014-01-14,1.0,2.0408
2014-01-15,1.016,1.6
2014-01-16,1.013,-0.2953
2014-01-17,1.009,-0.3949
2014-01-20,0.996,-1.2884
2014-01-21,1.014,1.8072
2014-01-22,1.038,2.3669
2014-01-23,1.048,0.9634
2014-01-24,1.063,1.4313
2014-01-27,1.063,0.0
2014-01-28,1.062,-0.0941
2014-01-29,1.087,2.354
2014-01-30,1.085,-0.184
2014-02-07,1.107,2.0276
2014-02-10,1.124,1.5357
2014-02-11,1.11,-1.2456
2014-02-12,1.114,0.3604
2014-02-13,1.088,-2.3339
2014-02-14,1.105,1.5625
2014-02-17,1.145,3.6199
2014-02-18,1.14,-0.4367
2014-02-19,1.141,0.0877
2014-02-20,1.128,-1.1394
2014-02-21,1.132,0.3546
2014-02-24,1.132,0.0
2014-02-25,1.093,-3.4452
2014-02-26,1.079,-1.2809
2014-02-27,1.05,-2.6877
2014-02-28,1.05,0.0
2014-03-03,1.073,2.1905
2014-03-04,1.074,0.0932
2014-03-05,1.075,0.0931
2014-03-06,1.064,-1.0233
2014-03-07,1.058,-0.5639
2014-03-10,1.022,-3.4026
2014-03-11,1.019,-0.2935
2014-03-12,1.018,-0.0981
2014-03-13,1.028,0.9823
2014-03-14,1.031,0.2918
2014-03-17,1.061,2.9098
2014-03-18,1.068,0.6598
2014-03-19,1.064,-0.3745
2014-03-20,1.037,-2.5376
2014-03-21,1.054,1.6393
2014-03-24,1.048,-0.5693
2014-03-25,1.044,-0.3817
2014-03-26,1.042,-0.1916
2014-03-27,1.018,-2.3033
2014-03-28,0.985,-3.2417
2014-03-31,0.984,-0.1015
2014-04-01,0.998,1.4228
2014-04-02,0.993,-0.501
2014-04-03,1.0,0.7049
2014-04-04,0.999,-0.1
2014-04-08,0.999,0.0
2014-04-09,1.01,1.1011
2014-04-10,1.015,0.495
2014-04-11,1.009,-0.5911
2014-04-14,1.0,-0.892
2014-04-15,0.989,-1.1
2014-04-16,0.984,-0.5056
2014-04-17,0.982,-0.2033
2014-04-18,0.985,0.3055
2014-04-21,0.969,-1.6244
2014-04-22,0.976,0.7224
2014-04-23,0.971,-0.5123
2014-04-24,0.963,-0.8239
2014-04-25,0.948,-1.5576
2014-04-28,0.925,-2.4262
2014-04-29,0.938,1.4054
2014-04-30,0.945,0.7463
2014-05-05,0.955,1.0582
2014-05-06,0.958,0.3141
2014-05-07,0.942,-1.6701
2014-05-08,0.939,-0.3185
2014-05-09,0.932,-0.7455
2014-05-12,0.945,1.3948
2014-05-13,0.942,-0.3175
2014-05-14,0.94,-0.2123
2014-05-15,0.924,-1.7021
2014-05-16,0.915,-0.974
2014-05-19,0.911,-0.4372
2014-05-20,0.917,0.6586
2014-05-21,0.923,0.6543
2014-05-22,0.925,0.2167
2014-05-23,0.934,0.973
2014-05-26,0.937,0.3212
2014-05-27,0.929,-0.8538
2014-05-28,0.943,1.507
2014-05-29,0.935,-0.8484
2014-05-30,0.943,0.8556
2014-06-03,0.935,-0.8484
2014-06-04,0.93,-0.5348
2014-06-05,0.935,0.5376
2014-06-06,0.937,0.2139
2014-06-09,0.933,-0.4269
2014-06-10,0.944,1.179
2014-06-11,0.948,0.4237
2014-06-12,0.946,-0.211
2014-06-13,0.957,1.1628
2014-06-16,0.961,0.418
2014-06-17,0.953,-0.8325
2014-06-18,0.95,-0.3148
2014-06-19,0.935,-1.5789
2014-06-20,0.944,0.9626
2014-06-23,0.948,0.4237
2014-06-24,0.946,-0.211
2014-06-25,0.942,-0.4228
2014-06-26,0.949,0.7431
2014-06-27,0.95,0.1054
2014-06-30,0.959,0.9474
2014-07-01,0.963,0.4171
2014-07-02,0.969,0.6231
2014-07-03,0.98,1.1352
2014-07-04,0.98,0.0
2014-07-07,0.974,-0.6122
2014-07-08,0.981,0.7187
2014-07-09,0.963,-1.8349
2014-07-10,0.96,-0.3115
2014-07-11,0.962,0.2083
2014-07-14,0.975,1.3514
2014-07-15,0.964,-1.1282
2014-07-16,0.951,-1.3485
2014-07-17,0.951,0.0
2014-07-18,0.952,0.1052
2014-07-21,0.952,0.0
2014-07-22,0.97,1.8908
2014-07-23,0.964,-0.6186
2014-07-24,0.961,-0.3112
2014-07-25,0.964,0.3122
2014-07-28,0.983,1.971
2014-07-29,0.999,1.6277
2014-07-30,1.002,0.3003
2014-07-31,1.004,0.1996
2014-08-01,0.994,-0.996
2014-08-04,1.003,0.9054
2014-08-05,1.009,0.5982
2014-08-06,1.017,0.7929
2014-08-07,1.016,-0.0983
2014-08-08,1.025,0.8858
2014-08-11,1.038,1.2683
