净值日期,单位净值,日增长率
2021-07-06,2.2067,0.85
2021-07-07,2.2476,1.85
2021-07-08,2.2172,-1.35
2021-07-09,2.3207,4.67
2021-07-12,2.4383,5.07
2021-07-13,2.4565,0.75
2021-07-14,2.3912,-2.66
2021-07-15,2.4541,2.63
2021-07-16,2.4331,-0.86
2021-07-19,2.3912,-1.72
2021-07-20,2.3964,0.22
2021-07-21,2.5203,5.17
2021-07-22,2.5993,3.13
2021-07-23,2.5576,-1.6
2021-07-26,2.5762,0.73
2021-07-27,2.4689,-4.17
2021-07-28,2.4207,-1.95
2021-07-29,2.5759,6.41
2021-07-30,2.6433,2.62
2021-08-02,2.6645,0.8
2021-08-03,2.5228,-5.32
2021-08-04,2.6553,5.25
2021-08-05,2.6217,-1.27
2021-08-06,2.637,0.58
2021-08-09,2.5605,-2.9
2021-08-10,2.5093,-2.0
2021-08-11,2.5525,1.72
2021-08-12,2.5607,0.32
2021-08-13,2.5842,0.92
2021-08-16,2.4608,-4.78
2021-08-17,2.4231,-1.53
2021-08-18,2.4622,1.61
2021-08-19,2.5494,3.54
2021-08-20,2.5937,1.74
2021-08-23,2.6856,3.54
2021-08-24,2.7317,1.72
2021-08-25,2.7337,0.07
2021-08-26,2.6946,-1.43
2021-08-27,2.8352,5.22
2021-08-30,2.932,3.41
2021-08-31,3.019,2.97
2021-09-01,2.8566,-5.38
2021-09-02,2.9518,3.33
2021-09-03,2.7817,-5.76
2021-09-06,2.7848,0.11
2021-09-07,2.8706,3.08
2021-09-08,2.8837,0.46
2021-09-09,2.9661,2.86
2021-09-10,3.0811,3.88
2021-09-13,3.1572,2.47
2021-09-14,3.1012,-1.77
2021-09-15,3.1314,0.97
2021-09-16,2.931,-6.4
2021-09-17,2.9251,-0.2
2021-09-22,2.9161,-0.31
2021-09-23,2.8615,-1.87
2021-09-24,2.7794,-2.87
2021-09-27,2.6003,-6.44
2021-09-28,2.5683,-1.23
2021-09-29,2.4518,-4.54
2021-09-30,2.5903,5.65
2021-10-08,2.5191,-2.75
2021-10-11,2.4887,-1.21
2021-10-12,2.3961,-3.72
2021-10-13,2.4228,1.11
2021-10-14,2.4342,0.47
2021-10-15,2.4635,1.2
2021-10-18,2.558,3.84
2021-10-19,2.5805,0.88
2021-10-20,2.5906,0.39
2021-10-21,2.609,0.71
2021-10-22,2.5429,-2.53
2021-10-25,2.5837,1.6
2021-10-26,2.5833,-0.02
2021-10-27,2.5745,-0.34
2021-10-28,2.4575,-4.54
2021-10-29,2.4909,1.36
2021-11-01,2.434,-2.28
2021-11-02,2.3963,-1.55
2021-11-03,2.38,-0.68
2021-11-04,2.3752,-0.2
2021-11-05,2.3427,-1.37
2021-11-08,2.4569,4.87
2021-11-09,2.5075,2.06
2021-11-10,2.4092,-3.92
2021-11-11,2.3981,-0.46
2021-11-12,2.4044,0.26
2021-11-15,2.3623,-1.75
2021-11-16,2.2972,-2.76
2021-11-17,2.4039,4.64
2021-11-18,2.4674,2.64
2021-11-19,2.4572,-0.41
2021-11-22,2.5234,2.69
2021-11-23,2.4959,-1.09
2021-11-24,2.4914,-0.18
2021-11-25,2.4881,-0.13
2021-11-26,2.5372,1.97
2021-11-29,2.5792,1.66
2021-11-30,2.5804,0.05
2021-12-01,2.57,-0.4
2021-12-02,2.57,0.0
2021-12-03,2.5726,0.1
2021-12-06,2.5118,-2.36
2021-12-07,2.4306,-3.23
2021-12-08,2.4804,2.05
2021-12-09,2.4564,-0.97
2021-12-10,2.5128,2.3
2021-12-13,2.5241,0.45
2021-12-14,2.4574,-2.64
2021-12-15,2.4103,-1.92
2021-12-16,2.4168,0.27
2021-12-17,2.3738,-1.78
2021-12-20,2.3103,-2.68
2021-12-21,2.3049,-0.23
2021-12-22,2.3171,0.53
2021-12-23,2.2958,-0.92
2021-12-24,2.234,-2.69
2021-12-27,2.2578,1.07
2021-12-28,2.3224,2.86
2021-12-29,2.3305,0.35
2021-12-30,2.3383,0.33
2021-12-31,2.3798,1.77
2022-01-04,2.3002,-3.34
2022-01-05,2.2303,-3.04
2022-01-06,2.2466,0.73
2022-01-07,2.168,-3.5
2022-01-10,2.1867,0.86
2022-01-11,2.1484,-1.75
2022-01-12,2.1817,1.55
2022-01-13,2.1222,-2.73
2022-01-14,2.1282,0.28
2022-01-17,2.1327,0.21
2022-01-18,2.1485,0.74
2022-01-19,2.1044,-2.05
2022-01-20,2.0777,-1.27
2022-01-21,2.0636,-0.68
2022-01-24,2.0952,1.53
2022-01-25,2.0474,-2.28
2022-01-26,2.0565,0.44
2022-01-27,2.0347,-1.06
2022-01-28,2.0232,-0.57
2022-02-07,2.0453,1.09
2022-02-08,2.0493,0.2
2022-02-09,2.0643,0.73
2022-02-10,2.057,-0.35
2022-02-11,2.0534,-0.18
2022-02-14,2.049,-0.21
2022-02-15,2.0752,1.28
2022-02-16,2.0888,0.66
2022-02-17,2.136,2.26
2022-02-18,2.1445,0.4
2022-02-21,2.1311,-0.62
2022-02-22,2.1326,0.07
2022-02-23,2.157,1.14
2022-02-24,2.1183,-1.79
2022-02-25,2.136,0.84
2022-02-28,2.153,0.8
2022-03-01,2.1039,-2.28
2022-03-02,2.0938,-0.48
2022-03-03,2.0752,-0.89
2022-03-04,2.0445,-1.48
2022-03-07,2.0048,-1.94
2022-03-08,1.9116,-4.65
2022-03-09,1.8773,-1.79
2022-03-10,1.8897,0.66
2022-03-11,1.8711,-0.98
2022-03-14,1.8229,-2.58
2022-03-15,1.7506,-3.97
2022-03-16,1.8041,3.06
2022-03-17,1.8193,0.84
2022-03-18,1.8249,0.31
2022-03-21,1.8503,1.39
2022-03-22,1.8537,0.18
2022-03-23,1.8498,-0.21
2022-03-24,1.854,0.23
2022-03-25,1.8394,-0.79
2022-03-28,1.8032,-1.97
2022-03-29,1.8116,0.47
2022-03-30,1.8523,2.25
2022-03-31,1.8134,-2.1
2022-04-01,1.8257,0.68
2022-04-06,1.8102,-0.85
2022-04-07,1.7973,-0.71
2022-04-08,1.8247,1.52
2022-04-11,1.788,-2.01
2022-04-12,1.7766,-0.64
2022-04-13,1.7877,0.62
2022-04-14,1.7981,0.58
2022-04-15,1.7396,-3.25
2022-04-18,1.7525,0.74
2022-04-19,1.7726,1.15
2022-04-20,1.7312,-2.34
2022-04-21,1.6638,-3.89
2022-04-22,1.6796,0.95
2022-04-25,1.5912,-5.26
2022-04-26,1.5513,-2.51
2022-04-27,1.6186,4.34
2022-04-28,1.6249,0.39
2022-04-29,1.6924,4.15
2022-05-05,1.713,1.22
2022-05-06,1.6789,-1.99
2022-05-09,1.6665,-0.74
2022-05-10,1.6735,0.42
2022-05-11,1.7003,1.6
2022-05-12,1.6932,-0.42
2022-05-13,1.7093,0.95
2022-05-16,1.7348,1.49
2022-05-17,1.7811,2.67
2022-05-18,1.7744,-0.38
2022-05-19,1.8015,1.53
2022-05-20,1.8324,1.72
2022-05-23,1.8719,2.16
2022-05-24,1.8207,-2.74
2022-05-25,1.8383,0.97
2022-05-26,1.8639,1.39
2022-05-27,1.8673,0.18
2022-05-30,1.8901,1.22
2022-05-31,1.8951,0.26
2022-06-01,1.8698,-1.34
2022-06-02,1.8639,-0.32
2022-06-06,1.9507,4.66
2022-06-07,1.965,0.73
2022-06-08,1.9992,1.74
2022-06-09,2.0123,0.66
2022-06-10,2.0578,2.26
2022-06-13,2.0695,0.57
2022-06-14,2.0638,-0.28
2022-06-15,2.0387,-1.22
2022-06-16,2.0186,-0.99
2022-06-17,2.0629,2.19
2022-06-20,2.0392,-1.15
2022-06-21,1.9865,-2.58
2022-06-22,1.9783,-0.41
2022-06-23,2.0132,1.76
2022-06-24,2.0297,0.82
2022-06-27,2.0782,2.39
2022-06-28,2.1246,2.23
2022-06-29,2.0496,-3.53
2022-06-30,2.1053,2.72
2022-07-01,2.1513,2.18
2022-07-04,2.1773,1.21
2022-07-05,2.1934,0.74
2022-07-06,2.1482,-2.06
2022-07-07,2.1674,0.89
2022-07-08,2.1332,-1.58
2022-07-11,2.0472,-4.03
2022-07-12,2.0258,-1.05
2022-07-13,2.0012,-1.21
2022-07-14,2.0124,0.56
2022-07-15,2.0047,-0.38
2022-07-18,2.017,0.61
2022-07-19,2.0027,-0.71
2022-07-20,2.0206,0.89
2022-07-21,1.9664,-2.68
2022-07-22,1.95,-0.83
2022-07-25,1.9503,0.02
2022-07-26,1.9961,2.35
2022-07-27,1.9959,-0.01
2022-07-28,1.9724,-1.18
2022-07-29,1.9595,-0.65
2022-08-01,1.9738,0.73
2022-08-02,1.9266,-2.39
2022-08-03,1.8933,-1.73
2022-08-04,1.8971,0.2
2022-08-05,1.9055,0.44
2022-08-08,1.9228,0.91
2022-08-09,1.9665,2.27
2022-08-10,1.9539,-0.64
2022-08-11,1.9521,-0.09
2022-08-12,1.9655,0.69
2022-08-15,2.0099,2.26
2022-08-16,2.0149,0.25
2022-08-17,1.9869,-1.39
2022-08-18,1.9729,-0.7
2022-08-19,1.9417,-1.58
2022-08-22,2.0167,3.86
2022-08-23,2.0488,1.59
2022-08-24,1.9888,-2.93
2022-08-25,1.9829,-0.3
2022-08-26,1.9906,0.39
2022-08-29,1.9904,-0.01
2022-08-30,1.9618,-1.44
2022-08-31,1.8915,-3.58
2022-09-01,1.8799,-0.61
2022-09-02,1.8474,-1.73
2022-09-05,1.882,1.87
2022-09-06,1.952,3.72
2022-09-07,1.961,0.46
2022-09-08,1.9241,-1.88
2022-09-09,1.944,1.03
2022-09-13,1.9346,-0.48
2022-09-14,1.918,-0.86
2022-09-15,1.8604,-3.0
2022-09-16,1.8017,-3.16
2022-09-19,1.81,0.46
2022-09-20,1.8692,3.27
2022-09-21,1.8799,0.57
2022-09-22,1.8858,0.31
2022-09-23,1.8611,-1.31
2022-09-26,1.8397,-1.15
2022-09-27,1.8314,-0.45
2022-09-28,1.7764,-3.0
2022-09-29,1.7981,1.22
2022-09-30,1.766,-1.79
2022-10-10,1.7434,-1.28
2022-10-11,1.784,2.33
2022-10-12,1.8049,1.17
2022-10-13,1.7676,-2.07
2022-10-14,1.8193,2.92
2022-10-17,1.8018,-0.96
2022-10-18,1.7919,-0.55
2022-10-19,1.7699,-1.23
2022-10-20,1.7605,-0.53
2022-10-21,1.7399,-1.17
2022-10-24,1.7322,-0.44
2022-10-25,1.7257,-0.38
2022-10-26,1.7289,0.19
2022-10-27,1.7236,-0.31
2022-10-28,1.6753,-2.8
2022-10-31,1.6573,-1.07
2022-11-01,1.7015,2.67
2022-11-02,1.7229,1.26
2022-11-03,1.7329,0.58
2022-11-04,1.7975,3.73
2022-11-07,1.811,0.75
2022-11-08,1.8047,-0.35
2022-11-09,1.79,-0.81
2022-11-10,1.7351,-3.07
2022-11-11,1.7529,1.03
2022-11-14,1.7046,-2.76
2022-11-15,1.7228,1.07
2022-11-16,1.6931,-1.72
2022-11-17,1.6708,-1.32
2022-11-18,1.6516,-1.15
2022-11-21,1.6638,0.74
2022-11-22,1.6494,-0.87
2022-11-23,1.6614,0.73
2022-11-24,1.6719,0.63
2022-11-25,1.6534,-1.11
2022-11-28,1.631,-1.35
2022-11-29,1.6297,-0.08
2022-11-30,1.6419,0.75
2022-12-01,1.6522,0.63
2022-12-02,1.6409,-0.68
2022-12-05,1.6306,-0.63
2022-12-06,1.6589,1.74
2022-12-07,1.6492,-0.58
2022-12-08,1.6464,-0.17
2022-12-09,1.6488,0.15
2022-12-12,1.6138,-2.12
2022-12-13,1.6095,-0.27
2022-12-14,1.6068,-0.17
2022-12-15,1.6079,0.07
2022-12-16,1.5771,-1.92
2022-12-19,1.5636,-0.86
2022-12-20,1.5493,-0.91
2022-12-21,1.5431,-0.4
2022-12-22,1.513,-1.95
2022-12-23,1.4929,-1.33
2022-12-26,1.5321,2.63
2022-12-27,1.5548,1.48
2022-12-28,1.5465,-0.53
2022-12-29,1.5343,-0.79
2022-12-30,1.5305,-0.25
2022-12-31,1.5304,-0.01
2023-01-03,1.5587,1.84
2023-01-04,1.5375,-1.36
2023-01-05,1.5507,0.86
2023-01-06,1.5808,1.94
2023-01-09,1.606,1.59
2023-01-10,1.6014,-0.29
2023-01-11,1.6056,0.26
2023-01-12,1.6025,-0.19
2023-01-13,1.6062,0.23
2023-01-16,1.6163,0.63
2023-01-17,1.6099,-0.4
2023-01-18,1.6158,0.37
2023-01-19,1.6147,-0.07
2023-01-20,1.6484,2.09
2023-01-30,1.6508,0.15
2023-01-31,1.6576,0.41
2023-02-01,1.6757,1.09
2023-02-02,1.6808,0.3
2023-02-03,1.6543,-1.58
2023-02-06,1.6274,-1.63
2023-02-07,1.6267,-0.04
2023-02-08,1.6212,-0.34
2023-02-09,1.6328,0.72
2023-02-10,1.6112,-1.32
2023-02-13,1.6164,0.32
2023-02-14,1.6287,0.76
2023-02-15,1.6118,-1.04
2023-02-16,1.5846,-1.69
2023-02-17,1.581,-0.23
2023-02-20,1.6003,1.22
2023-02-21,1.6163,1.0
2023-02-22,1.5999,-1.01
2023-02-23,1.6089,0.56
2023-02-24,1.5823,-1.65
2023-02-27,1.5847,0.15
2023-02-28,1.5903,0.35
2023-03-01,1.6032,0.81
2023-03-02,1.605,0.11
2023-03-03,1.6068,0.11
2023-03-06,1.6035,-0.21
2023-03-07,1.6015,-0.12
2023-03-08,1.5838,-1.11
2023-03-09,1.5772,-0.42
2023-03-10,1.557,-1.28
2023-03-13,1.5781,1.36
2023-03-14,1.5622,-1.01
2023-03-15,1.5523,-0.63
2023-03-16,1.5086,-2.82
2023-03-17,1.5095,0.06
2023-03-20,1.5261,1.1
2023-03-21,1.5246,-0.1
2023-03-22,1.5209,-0.24
2023-03-23,1.5282,0.48
2023-03-24,1.5167,-0.75
2023-03-27,1.514,-0.18
2023-03-28,1.5116,-0.16
2023-03-29,1.5085,-0.21
2023-03-30,1.5372,1.9
2023-03-31,1.5397,0.16
2023-04-03,1.5468,0.46
2023-04-04,1.5519,0.33
2023-04-06,1.5659,0.9
2023-04-07,1.5631,-0.18
2023-04-10,1.5571,-0.38
2023-04-11,1.5659,0.57
2023-04-12,1.5658,-0.01
2023-04-13,1.5597,-0.39
2023-04-14,1.583,1.49
2023-04-17,1.6126,1.87
2023-04-18,1.604,-0.53
2023-04-19,1.5953,-0.54
2023-04-20,1.5773,-1.13
2023-04-21,1.5446,-2.07
2023-04-24,1.5111,-2.17
2023-04-25,1.5013,-0.65
2023-04-26,1.496,-0.35
2023-04-27,1.5021,0.41
2023-04-28,1.5071,0.33
2023-05-04,1.5049,-0.15
2023-05-05,1.487,-1.19
2023-05-08,1.4993,0.83
2023-05-09,1.4739,-1.69
2023-05-10,1.4643,-0.65
2023-05-11,1.4513,-0.89
2023-05-12,1.419,-2.23
2023-05-15,1.4385,1.37
2023-05-16,1.4411,0.18
2023-05-17,1.4336,-0.52
2023-05-18,1.4356,0.14
2023-05-19,1.4322,-0.24
2023-05-22,1.4451,0.9
2023-05-23,1.4208,-1.68
2023-05-24,1.4246,0.27
2023-05-25,1.4078,-1.18
2023-05-26,1.4079,0.01
2023-05-29,1.4067,-0.09
2023-05-30,1.401,-0.41
2023-05-31,1.3962,-0.34
2023-06-01,1.3999,0.27
2023-06-02,1.4364,2.61
2023-06-05,1.4203,-1.12
2023-06-06,1.4177,-0.18
2023-06-07,1.4107,-0.49
2023-06-08,1.4179,0.51
2023-06-09,1.421,0.22
2023-06-12,1.4212,0.01
2023-06-13,1.4126,-0.61
2023-06-14,1.4123,-0.02
2023-06-15,1.4011,-0.79
2023-06-16,1.4017,0.04
2023-06-19,1.3909,-0.77
2023-06-20,1.3801,-0.78
2023-06-21,1.3577,-1.62
2023-06-26,1.3572,-0.04
2023-06-27,1.3838,1.96
2023-06-28,1.3908,0.51
2023-06-29,1.3778,-0.93
2023-06-30,1.3863,0.62
2023-07-03,1.4046,1.32
2023-07-04,1.4074,0.2
2023-07-05,1.4034,-0.28
2023-07-06,1.3905,-0.92
2023-07-07,1.383,-0.54
2023-07-10,1.3951,0.87
2023-07-11,1.4143,1.38
2023-07-12,1.4229,0.61
2023-07-13,1.4459,1.62
2023-07-14,1.4472,0.09
2023-07-17,1.4447,-0.17
2023-07-18,1.4454,0.05
2023-07-19,1.4501,0.33
2023-07-20,1.4417,-0.58
2023-07-21,1.4347,-0.49
2023-07-24,1.4277,-0.49
2023-07-25,1.4441,1.15
2023-07-26,1.4511,0.48
2023-07-27,1.4365,-1.01
2023-07-28,1.4344,-0.15
2023-07-31,1.4318,-0.18
2023-08-01,1.4375,0.4
2023-08-02,1.423,-1.01
2023-08-03,1.4193,-0.26
2023-08-04,1.4232,0.27
2023-08-07,1.4255,0.16
2023-08-08,1.4366,0.78
2023-08-09,1.4297,-0.48
2023-08-10,1.4348,0.36
2023-08-11,1.4085,-1.83
2023-08-14,1.4061,-0.17
2023-08-15,1.4,-0.43
2023-08-16,1.3851,-1.06
2023-08-17,1.3925,0.53
2023-08-18,1.3819,-0.76
2023-08-21,1.3699,-0.87
2023-08-22,1.3931,1.69
2023-08-23,1.3772,-1.14
2023-08-24,1.4068,2.15
2023-08-25,1.3961,-0.76
2023-08-28,1.3926,-0.25
2023-08-29,1.4144,1.57
2023-08-30,1.429,1.03
2023-08-31,1.4353,0.44
2023-09-01,1.4575,1.55
2023-09-04,1.4776,1.38
2023-09-05,1.4733,-0.29
2023-09-06,1.4754,0.14
2023-09-07,1.4625,-0.87
2023-09-08,1.4602,-0.16
2023-09-11,1.4702,0.68
2023-09-12,1.4564,-0.94
2023-09-13,1.4587,0.16
2023-09-14,1.4723,0.93
2023-09-15,1.467,-0.36
2023-09-18,1.4603,-0.46
2023-09-19,1.4649,0.32
2023-09-20,1.4576,-0.5
2023-09-21,1.4478,-0.67
2023-09-22,1.4451,-0.19
2023-09-25,1.4416,-0.24
2023-09-26,1.4327,-0.62
2023-09-27,1.4234,-0.65
2023-09-28,1.4192,-0.3
2023-10-09,1.4242,0.35
2023-10-10,1.4172,-0.49
2023-10-11,1.4017,-1.09
2023-10-12,1.4145,0.91
2023-10-13,1.41,-0.32
2023-10-16,1.4165,0.46
2023-10-17,1.42,0.25
2023-10-18,1.4088,-0.79
2023-10-19,1.3883,-1.46
2023-10-20,1.3812,-0.51
2023-10-23,1.3627,-1.34
2023-10-24,1.3791,1.2
2023-10-25,1.3854,0.46
2023-10-26,1.3885,0.22
2023-10-27,1.3853,-0.23
2023-10-30,1.3782,-0.51
2023-10-31,1.3868,0.62
2023-11-01,1.3698,-1.23
2023-11-02,1.3646,-0.38
2023-11-03,1.3631,-0.11
2023-11-06,1.3425,-1.51
2023-11-07,1.3434,0.07
2023-11-08,1.3278,-1.16
2023-11-09,1.3382,0.78
2023-11-10,1.3388,0.04
2023-11-13,1.3481,0.69
2023-11-14,1.338,-0.75
2023-11-15,1.3491,0.83
2023-11-16,1.3451,-0.3
2023-11-17,1.3476,0.19
2023-11-20,1.3404,-0.53
2023-11-21,1.3478,0.55
2023-11-22,1.3398,-0.59
2023-11-23,1.3467,0.52
2023-11-24,1.3456,-0.08
2023-11-27,1.3571,0.85
2023-11-28,1.3537,-0.25
2023-11-29,1.3701,1.21
2023-11-30,1.3706,0.04
2023-12-01,1.3654,-0.38
2023-12-04,1.3884,1.68
2023-12-05,1.3557,-2.36
2023-12-06,1.3532,-0.18
2023-12-07,1.3425,-0.79
2023-12-08,1.3394,-0.23
2023-12-11,1.3407,0.1
2023-12-12,1.3458,0.38
2023-12-13,1.3248,-1.56
2023-12-14,1.3329,0.61
2023-12-15,1.3278,-0.38
2023-12-18,1.3245,-0.25
2023-12-19,1.3256,0.08
2023-12-20,1.3359,0.78
2023-12-21,1.3378,0.14
2023-12-22,1.3496,0.88
2023-12-25,1.3612,0.86
2023-12-26,1.3564,-0.35
2023-12-27,1.3695,0.97
2023-12-28,1.3643,-0.38
2023-12-29,1.3682,0.29
2023-12-31,1.3681,-0.01
2024-01-02,1.3848,1.22
2024-01-03,1.3919,0.51
2024-01-04,1.4018,0.71
2024-01-05,1.3976,-0.3
2024-01-08,1.3842,-0.96
2024-01-09,1.3886,0.32
2024-01-10,1.3802,-0.6
2024-01-11,1.359,-1.54
2024-01-12,1.3662,0.53
2024-01-15,1.371,0.35
2024-01-16,1.3666,-0.32
2024-01-17,1.3344,-2.36
2024-01-18,1.3307,-0.28
2024-01-19,1.3232,-0.56
2024-01-22,1.286,-2.81
2024-01-23,1.2981,0.94
2024-01-24,1.3228,1.9
2024-01-25,1.3667,3.32
2024-01-26,1.381,1.05
2024-01-29,1.3792,-0.13
2024-01-30,1.3687,-0.76
2024-01-31,1.3647,-0.29
2024-02-01,1.3537,-0.81
2024-02-02,1.3526,-0.08
2024-02-05,1.3614,0.65
2024-02-06,1.3779,1.21
2024-02-07,1.4041,1.9
2024-02-08,1.4047,0.04
2024-02-19,1.4449,2.86
2024-02-20,1.4599,1.04
2024-02-21,1.4579,-0.14
2024-02-22,1.5031,3.1
2024-02-23,1.4971,-0.4
2024-02-26,1.4719,-1.68
2024-02-27,1.4827,0.73
2024-02-28,1.4686,-0.95
2024-02-29,1.4742,0.38
2024-03-01,1.4915,1.17
2024-03-04,1.528,2.45
2024-03-05,1.5431,0.99
2024-03-06,1.5566,0.87
2024-03-07,1.5901,2.15
2024-03-08,1.5997,0.6
2024-03-11,1.5672,-2.03
2024-03-12,1.5146,-3.36
2024-03-13,1.5165,0.13
2024-03-14,1.5402,1.56
2024-03-15,1.5503,0.66
2024-03-18,1.5337,-1.07
2024-03-19,1.5347,0.07
2024-03-20,1.5376,0.19
2024-03-21,1.5491,0.75
2024-03-22,1.5297,-1.25
2024-03-25,1.5499,1.32
2024-03-26,1.5316,-1.18
2024-03-27,1.5329,0.08
2024-03-28,1.5554,1.47
