净值日期,单位净值,日增长率
2023-12-06,0.7571,0.34
2023-12-07,0.7469,-1.35
2023-12-08,0.7454,-0.2
2023-12-11,0.7528,0.99
2023-12-12,0.7482,-0.61
2023-12-13,0.7401,-1.08
2023-12-14,0.7406,0.07
2023-12-15,0.7359,-0.63
2023-12-18,0.7252,-1.45
2023-12-19,0.724,-0.17
2023-12-20,0.7171,-0.95
2023-12-21,0.7252,1.13
2023-12-22,0.7258,0.08
2023-12-25,0.7324,0.91
2023-12-26,0.7257,-0.91
2023-12-27,0.7291,0.47
2023-12-28,0.7523,3.18
2023-12-29,0.7564,0.54
2023-12-31,0.7565,0.01
2024-01-02,0.7531,-0.45
2024-01-03,0.7498,-0.44
2024-01-04,0.7408,-1.2
2024-01-05,0.7203,-2.77
2024-01-08,0.7105,-1.36
2024-01-09,0.711,0.07
2024-01-10,0.7107,-0.04
2024-01-11,0.7193,1.21
2024-01-12,0.7262,0.96
2024-01-15,0.7205,-0.78
2024-01-16,0.7305,1.39
2024-01-17,0.7157,-2.03
2024-01-18,0.7151,-0.08
2024-01-19,0.7,-2.11
2024-01-22,0.6782,-3.11
2024-01-23,0.6906,1.83
2024-01-24,0.6939,0.48
2024-01-25,0.7022,1.2
2024-01-26,0.6922,-1.42
2024-01-29,0.6749,-2.5
2024-01-30,0.6641,-1.6
2024-01-31,0.6534,-1.61
2024-02-01,0.6547,0.2
2024-02-02,0.6389,-2.41
2024-02-05,0.6207,-2.85
2024-02-06,0.6617,6.61
2024-02-07,0.6846,3.46
2024-02-08,0.691,0.93
2024-02-19,0.695,0.58
2024-02-20,0.6958,0.12
2024-02-21,0.6962,0.06
2024-02-22,0.699,0.4
2024-02-23,0.7023,0.47
2024-02-26,0.6993,-0.43
2024-02-27,0.7111,1.69
2024-02-28,0.6993,-1.66
2024-02-29,0.719,2.82
2024-03-01,0.7216,0.36
2024-03-04,0.7332,1.61
2024-03-05,0.7259,-1.0
2024-03-06,0.7442,2.52
2024-03-07,0.7303,-1.87
2024-03-08,0.7492,2.59
2024-03-11,0.7767,3.67
2024-03-12,0.7735,-0.41
2024-03-13,0.7743,0.1
2024-03-14,0.7657,-1.11
2024-03-15,0.7633,-0.31
2024-03-18,0.7798,2.16
2024-03-19,0.7684,-1.46
2024-03-20,0.7656,-0.36
2024-03-21,0.7611,-0.59
2024-03-22,0.7505,-1.39
2024-03-25,0.742,-1.13
2024-03-26,0.7514,1.27
2024-03-27,0.7283,-3.07
2024-03-28,0.7349,0.91
2024-03-29,0.7435,1.17
2024-04-01,0.7585,2.02
2024-04-02,0.7613,0.37
2024-04-03,0.7533,-1.05
2024-04-08,0.745,-1.1
2024-04-09,0.7506,0.75
2024-04-10,0.7419,-1.16
2024-04-11,0.7555,1.83
2024-04-12,0.7524,-0.41
2024-04-15,0.7564,0.53
2024-04-16,0.7403,-2.13
2024-04-17,0.7582,2.42
2024-04-18,0.7555,-0.36
2024-04-19,0.7456,-1.31
2024-04-22,0.7418,-0.51
2024-04-23,0.7362,-0.75
2024-04-24,0.7407,0.61
2024-04-25,0.7412,0.07
2024-04-26,0.7461,0.66
2024-04-29,0.7689,3.06
2024-04-30,0.763,-0.77
2024-05-06,0.7772,1.86
2024-05-07,0.7756,-0.21
2024-05-08,0.7676,-1.03
2024-05-09,0.7861,2.41
2024-05-10,0.7913,0.66
2024-05-13,0.8028,1.45
2024-05-14,0.7996,-0.4
2024-05-15,0.7881,-1.44
2024-05-16,0.7833,-0.61
2024-05-17,0.7795,-0.49
2024-05-20,0.7856,0.78
2024-05-21,0.7787,-0.88
2024-05-22,0.7842,0.71
2024-05-23,0.7692,-1.91
2024-05-24,0.7719,0.35
2024-05-27,0.7879,2.07
2024-05-28,0.7863,-0.2
2024-05-29,0.7875,0.15
2024-05-30,0.784,-0.44
2024-05-31,0.7767,-0.93
2024-06-03,0.7724,-0.55
2024-06-04,0.7927,2.63
2024-06-05,0.7816,-1.4
2024-06-06,0.7708,-1.38
2024-06-07,0.7628,-1.04
2024-06-11,0.7665,0.49
2024-06-12,0.7622,-0.56
2024-06-13,0.7704,1.08
2024-06-14,0.7669,-0.45
2024-06-17,0.7726,0.74
2024-06-18,0.7796,0.91
2024-06-19,0.7664,-1.69
2024-06-20,0.7575,-1.16
2024-06-21,0.7566,-0.12
2024-06-24,0.7471,-1.26
2024-06-25,0.7359,-1.5
2024-06-26,0.7407,0.65
2024-06-27,0.7305,-1.38
2024-06-28,0.7437,1.81
2024-06-30,0.7436,-0.01
2024-07-01,0.7433,-0.04
2024-07-02,0.7264,-2.27
2024-07-03,0.7197,-0.92
2024-07-04,0.7163,-0.47
2024-07-05,0.7201,0.53
2024-07-08,0.716,-0.57
2024-07-09,0.7282,1.7
2024-07-10,0.7154,-1.76
2024-07-11,0.7292,1.93
2024-07-12,0.737,1.07
2024-07-15,0.7313,-0.77
2024-07-16,0.7326,0.18
2024-07-17,0.722,-1.45
2024-07-18,0.7348,1.77
2024-07-19,0.7424,1.03
2024-07-22,0.7543,1.6
2024-07-23,0.7414,-1.71
2024-07-24,0.7444,0.4
2024-07-25,0.7532,1.18
2024-07-26,0.7582,0.66
2024-07-29,0.7462,-1.58
2024-07-30,0.7397,-0.87
2024-07-31,0.7521,1.68
2024-08-01,0.7477,-0.59
2024-08-02,0.734,-1.83
2024-08-05,0.718,-2.18
2024-08-06,0.7279,1.38
2024-08-07,0.7351,0.99
2024-08-08,0.7294,-0.78
2024-08-09,0.7259,-0.48
2024-08-12,0.7206,-0.73
2024-08-13,0.7262,0.78
2024-08-14,0.712,-1.96
2024-08-15,0.7109,-0.15
2024-08-16,0.7045,-0.9
2024-08-19,0.7041,-0.06
2024-08-20,0.6967,-1.05
2024-08-21,0.6927,-0.57
2024-08-22,0.692,-0.1
2024-08-23,0.6894,-0.38
2024-08-26,0.6927,0.48
2024-08-27,0.6844,-1.2
2024-08-28,0.6903,0.86
2024-08-29,0.709,2.71
2024-08-30,0.7148,0.82
2024-09-02,0.7051,-1.36
2024-09-03,0.7179,1.82
2024-09-04,0.7156,-0.32
2024-09-05,0.7136,-0.28
2024-09-06,0.7013,-1.72
2024-09-09,0.6949,-0.91
2024-09-10,0.6982,0.47
2024-09-11,0.7115,1.9
2024-09-12,0.711,-0.07
2024-09-13,0.7028,-1.15
2024-09-18,0.7109,1.15
2024-09-19,0.7093,-0.23
2024-09-20,0.7057,-0.51
2024-09-23,0.6974,-1.18
2024-09-24,0.7105,1.88
2024-09-25,0.7151,0.65
2024-09-26,0.7244,1.3
2024-09-27,0.7634,5.38
2024-09-30,0.8447,10.65
2024-10-08,0.9144,8.25
2024-10-09,0.8349,-8.69
2024-10-10,0.8406,0.68
2024-10-11,0.813,-3.28
2024-10-14,0.8269,1.71
2024-10-15,0.7996,-3.3
2024-10-16,0.789,-1.33
2024-10-17,0.7818,-0.91
2024-10-18,0.8158,4.35
2024-10-21,0.817,0.15
2024-10-22,0.8376,2.52
2024-10-23,0.8522,1.74
2024-10-24,0.8345,-2.08
2024-10-25,0.8614,3.22
2024-10-28,0.8529,-0.99
2024-10-29,0.8367,-1.9
2024-10-30,0.8417,0.6
2024-10-31,0.8483,0.78
2024-11-01,0.8309,-2.05
2024-11-04,0.8496,2.25
2024-11-05,0.8684,2.21
2024-11-06,0.8762,0.9
2024-11-07,0.8674,-1.0
2024-11-08,0.8644,-0.35
2024-11-11,0.8849,2.37
2024-11-12,0.8764,-0.96
2024-11-13,0.8822,0.66
2024-11-14,0.8555,-3.03
2024-11-15,0.8314,-2.82
2024-11-18,0.8235,-0.95
2024-11-19,0.8473,2.89
2024-11-20,0.8483,0.12
2024-11-21,0.8474,-0.11
2024-11-22,0.8142,-3.92
2024-11-25,0.8242,1.23
2024-11-26,0.8084,-1.92
2024-11-27,0.8355,3.35
2024-11-28,0.8309,-0.55
2024-11-29,0.845,1.7
2024-12-02,0.8555,1.24
2024-12-03,0.8508,-0.55
2024-12-04,0.8296,-2.49
2024-12-05,0.8312,0.19
2024-12-06,0.834,0.34
2024-12-09,0.8287,-0.64
2024-12-10,0.8268,-0.23
2024-12-11,0.8246,-0.27
2024-12-12,0.8318,0.87
2024-12-13,0.8147,-2.06
2024-12-16,0.7994,-1.88
2024-12-17,0.7911,-1.04
2024-12-18,0.7895,-0.2
2024-12-19,0.784,-0.7
2024-12-20,0.785,0.13
2024-12-23,0.7719,-1.67
2024-12-24,0.7865,1.89
2024-12-25,0.7782,-1.06
2024-12-26,0.7721,-0.78
2024-12-27,0.7676,-0.58
2024-12-30,0.7676,0.0
2024-12-31,0.7574,-1.33
2025-01-02,0.7366,-2.75
2025-01-03,0.726,-1.44
2025-01-06,0.7334,1.02
2025-01-07,0.7402,0.93
2025-01-08,0.7422,0.27
2025-01-09,0.7475,0.71
2025-01-10,0.7414,-0.82
2025-01-13,0.7405,-0.12
2025-01-14,0.7709,4.11
2025-01-15,0.761,-1.28
2025-01-16,0.7615,0.07
2025-01-17,0.7718,1.35
2025-01-20,0.7834,1.5
2025-01-21,0.7852,0.23
2025-01-22,0.77,-1.94
2025-01-23,0.7579,-1.57
2025-01-24,0.7712,1.75
2025-01-27,0.7571,-1.83
2025-02-05,0.7481,-1.19
2025-02-06,0.7646,2.21
2025-02-07,0.7777,1.71
2025-02-10,0.7726,-0.66
2025-02-11,0.7655,-0.92
2025-02-12,0.7793,1.8
2025-02-13,0.7737,-0.72
2025-02-14,0.7778,0.53
2025-02-17,0.7819,0.53
2025-02-18,0.7759,-0.77
2025-02-19,0.7932,2.23
2025-02-20,0.7899,-0.42
2025-02-21,0.8088,2.39
2025-02-24,0.8072,-0.2
2025-02-25,0.8086,0.17
2025-02-26,0.8224,1.71
2025-02-27,0.822,-0.05
2025-02-28,0.8129,-1.11
2025-03-03,0.8287,1.94
2025-03-04,0.8222,-0.78
2025-03-05,0.8251,0.35
2025-03-06,0.8398,1.78
2025-03-07,0.8304,-1.12
2025-03-10,0.8358,0.65
2025-03-11,0.8433,0.9
2025-03-12,0.8446,0.15
2025-03-13,0.8336,-1.3
2025-03-14,0.8445,1.31
2025-03-17,0.8443,-0.02
2025-03-18,0.8471,0.33
2025-03-19,0.8418,-0.63
2025-03-20,0.8403,-0.18
2025-03-21,0.8342,-0.73
2025-03-24,0.83,-0.5
2025-03-25,0.8221,-0.95
2025-03-26,0.8287,0.8
2025-03-27,0.8222,-0.78
2025-03-28,0.8141,-0.99
2025-03-31,0.8113,-0.34
2025-04-01,0.8112,-0.01
2025-04-02,0.814,0.35
2025-04-03,0.8006,-1.65
2025-04-07,0.7415,-7.38
2025-04-08,0.7412,-0.04
2025-04-09,0.7471,0.8
2025-04-10,0.7655,2.46
2025-04-11,0.7728,0.95
2025-04-14,0.7794,0.85
2025-04-15,0.7778,-0.21
2025-04-16,0.7605,-2.22
2025-04-17,0.7623,0.24
2025-04-18,0.7638,0.2
2025-04-21,0.7831,2.53
2025-04-22,0.7754,-0.98
2025-04-23,0.7883,1.66
2025-04-24,0.7848,-0.44
2025-04-25,0.789,0.54
2025-04-28,0.7824,-0.84
2025-04-29,0.7767,-0.73
2025-04-30,0.7856,1.15
2025-05-06,0.8018,2.06
2025-05-07,0.8031,0.16
2025-05-08,0.8083,0.65
2025-05-09,0.8016,-0.83
2025-05-12,0.8142,1.57
2025-05-13,0.8119,-0.28
2025-05-14,0.8078,-0.5
2025-05-15,0.7918,-1.98
2025-05-16,0.7922,0.05
2025-05-19,0.7946,0.3
2025-05-20,0.7987,0.52
2025-05-21,0.7985,-0.03
2025-05-22,0.7864,-1.52
2025-05-23,0.7756,-1.37
2025-05-26,0.7722,-0.44
2025-05-27,0.7646,-0.98
2025-05-28,0.7641,-0.07
2025-05-29,0.7716,0.98
2025-05-30,0.7606,-1.43
2025-06-03,0.7649,0.57
2025-06-04,0.772,0.93
2025-06-05,0.78,1.04
2025-06-06,0.7841,0.53
2025-06-09,0.7936,1.21
2025-06-10,0.7867,-0.87
2025-06-11,0.7918,0.65
2025-06-12,0.7957,0.49
2025-06-13,0.791,-0.59
2025-06-16,0.804,1.64
2025-06-17,0.7996,-0.55
2025-06-18,0.8076,1.0
2025-06-19,0.7951,-1.55
2025-06-20,0.791,-0.52
2025-06-23,0.7975,0.82
2025-06-24,0.8153,2.23
2025-06-25,0.8262,1.34
2025-06-26,0.8218,-0.53
2025-06-27,0.8247,0.35
2025-06-30,0.8305,0.7
2025-07-01,0.8283,-0.26
2025-07-02,0.8271,-0.14
2025-07-03,0.8325,0.65
2025-07-04,0.8216,-1.31
2025-07-07,0.8218,0.02
2025-07-08,0.8384,2.02
2025-07-09,0.8354,-0.36
2025-07-10,0.834,-0.17
2025-07-11,0.8313,-0.32
2025-07-14,0.8357,0.53
2025-07-15,0.8358,0.01
2025-07-16,0.8374,0.19
2025-07-17,0.8436,0.74
2025-07-18,0.8445,0.11
2025-07-21,0.8494,0.58
2025-07-22,0.8556,0.73
2025-07-23,0.8474,-0.96
2025-07-24,0.8568,1.11
2025-07-25,0.8529,-0.46
2025-07-28,0.8561,0.38
2025-07-29,0.8611,0.58
2025-07-30,0.8523,-1.02
2025-07-31,0.8422,-1.19
2025-08-01,0.8469,0.56
2025-08-04,0.856,1.07
2025-08-05,0.8618,0.68
2025-08-06,0.8644,0.3
2025-08-07,0.8559,-0.98
2025-08-08,0.8624,0.76
2025-08-11,0.8845,2.56
2025-08-12,0.8846,0.01
2025-08-13,0.8971,1.41
2025-08-14,0.8843,-1.43
2025-08-15,0.9143,3.39
2025-08-18,0.9256,1.24
2025-08-19,0.9215,-0.44
2025-08-20,0.9266,0.55
2025-08-21,0.913,-1.47
2025-08-22,0.93,1.86
2025-08-25,0.9473,1.86
2025-08-26,0.9456,-0.18
2025-08-27,0.9371,-0.9
2025-08-28,0.9448,0.82
2025-08-29,0.9627,1.89
2025-09-01,0.9671,0.46
2025-09-02,0.9523,-1.53
2025-09-03,0.9738,2.26
2025-09-04,0.9672,-0.68
2025-09-05,1.0316,6.66
2025-09-08,1.0353,0.36
2025-09-09,1.027,-0.8
2025-09-10,1.0183,-0.85
2025-09-11,1.0479,2.91
2025-09-12,1.0494,0.14
2025-09-15,1.0529,0.33
2025-09-16,1.0545,0.15
2025-09-17,1.0736,1.81
2025-09-18,1.0692,-0.41
2025-09-19,1.0681,-0.1
2025-09-22,1.0721,0.37
2025-09-23,1.0871,1.4
2025-09-24,1.1109,2.19
2025-09-25,1.121,0.91
2025-09-26,1.1184,-0.23
2025-09-29,1.15,2.83
2025-09-30,1.1732,2.02
2025-10-09,1.1895,1.39
2025-10-10,1.1184,-5.98
2025-10-13,1.122,0.32
2025-10-14,1.0896,-2.89
2025-10-15,1.1089,1.77
2025-10-16,1.1087,-0.02
2025-10-17,1.0631,-4.11
2025-10-20,1.0722,0.86
2025-10-21,1.0912,1.77
2025-10-22,1.0856,-0.51
2025-10-23,1.0979,1.13
2025-10-24,1.1208,2.09
2025-10-27,1.1118,-0.8
2025-10-28,1.1025,-0.84
2025-10-29,1.1471,4.05
2025-10-30,1.1635,1.43
2025-10-31,1.1673,0.33
2025-11-03,1.168,0.06
2025-11-04,1.1314,-3.13
2025-11-05,1.1678,3.22
2025-11-06,1.1714,0.31
2025-11-07,1.1929,1.84
2025-11-10,1.1798,-1.1
2025-11-11,1.1919,1.03
2025-11-12,1.1792,-1.07
2025-11-13,1.2386,5.04
2025-11-14,1.2184,-1.63
2025-11-17,1.2213,0.24
2025-11-18,1.1745,-3.83
2025-11-19,1.1819,0.63
2025-11-20,1.1634,-1.57
2025-11-21,1.1035,-5.15
2025-11-24,1.1007,-0.25
2025-11-25,1.1212,1.86
2025-11-26,1.1179,-0.29
2025-11-27,1.1262,0.74
2025-11-28,1.158,2.82
2025-12-01,1.1511,-0.6
2025-12-02,1.1356,-1.35
2025-12-03,1.1242,-1.0
2025-12-04,1.1257,0.13
2025-12-05,1.1318,0.54
2025-12-08,1.1531,1.88
2025-12-09,1.1488,-0.37
2025-12-10,1.1447,-0.36
2025-12-11,1.1332,-1.0
2025-12-12,1.1317,-0.13
2025-12-15,1.1175,-1.25
2025-12-16,1.0896,-2.5
2025-12-17,1.1329,3.97
2025-12-18,1.1032,-2.62
2025-12-19,1.111,0.71
2025-12-22,1.1326,1.94
2025-12-23,1.1599,2.41
2025-12-24,1.1763,1.41
2025-12-25,1.172,-0.37
2025-12-26,1.1999,2.38
