序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600519,贵州茅台,3.27,3.31,5166.91,2025年1季度股票投资明细
2,300750,宁德时代,3.04,18.97,4798.9,2025年1季度股票投资明细
3,000333,美的集团,1.97,39.63,3111.24,2025年1季度股票投资明细
4,601288,农业银行,1.76,535.54,2774.1,2025年1季度股票投资明细
5,600036,招商银行,1.53,55.6,2406.98,2025年1季度股票投资明细
6,601688,华泰证券,1.3,123.8,2047.65,2025年1季度股票投资明细
7,601398,工商银行,1.29,294.38,2028.28,2025年1季度股票投资明细
8,601318,中国平安,1.28,38.99,2013.23,2025年1季度股票投资明细
9,601899,紫金矿业,1.17,102.27,1853.13,2025年1季度股票投资明细
10,601336,新华保险,1.16,35.52,1829.28,2025年1季度股票投资明细
11,601216,君正集团,0.46,132.13,725.4,2025年1季度股票投资明细
12,300726,宏达电子,0.39,16.31,618.64,2025年1季度股票投资明细
13,300922,天秦装备,0.36,32.3,570.42,2025年1季度股票投资明细
14,688102,斯瑞新材,0.36,56.74,567.4,2025年1季度股票投资明细
15,300183,东软载波,0.36,30.28,561.39,2025年1季度股票投资明细
16,600519,贵州茅台,2.97,3.25,4580.94,2025年2季度股票投资明细
17,300750,宁德时代,2.76,16.89,4260.63,2025年2季度股票投资明细
18,601318,中国平安,2.23,61.92,3435.51,2025年2季度股票投资明细
19,000333,美的集团,1.65,35.28,2547.27,2025年2季度股票投资明细
20,600036,招商银行,1.62,54.3,2495.15,2025年2季度股票投资明细
21,600919,江苏银行,1.43,184.21,2199.43,2025年2季度股票投资明细
22,601138,工业富联,1.37,98.76,2111.49,2025年2季度股票投资明细
23,600887,伊利股份,1.17,64.79,1806.35,2025年2季度股票投资明细
24,601288,农业银行,1.03,270.43,1590.13,2025年2季度股票投资明细
25,000100,TCL科技,1.03,365.84,1584.09,2025年2季度股票投资明细
26,000001,平安银行,1.02,130.47,1574.77,2025年2季度股票投资明细
27,601398,工商银行,0.95,193.29,1467.07,2025年2季度股票投资明细
28,601766,中国中车,0.93,203.48,1432.5,2025年2季度股票投资明细
29,603501,豪威集团,0.9,10.89,1390.11,2025年2季度股票投资明细
30,300059,东方财富,0.89,59.42,1374.4,2025年2季度股票投资明细
31,600900,长江电力,0.88,45.11,1359.62,2025年2季度股票投资明细
32,600030,中信证券,0.87,48.67,1344.33,2025年2季度股票投资明细
33,601989,中国重工,0.87,288.92,1340.59,2025年2季度股票投资明细
34,600000,浦发银行,0.87,96.51,1339.55,2025年2季度股票投资明细
35,002230,科大讯飞,0.84,26.99,1292.28,2025年2季度股票投资明细
36,002027,分众传媒,0.83,176.24,1286.55,2025年2季度股票投资明细
37,000725,京东方A,0.83,322.36,1286.22,2025年2季度股票投资明细
38,601688,华泰证券,0.83,71.78,1278.4,2025年2季度股票投资明细
39,000425,徐工机械,0.82,163.38,1269.46,2025年2季度股票投资明细
40,002142,宁波银行,0.8,45.05,1232.57,2025年2季度股票投资明细
41,600050,中国联通,0.79,227.76,1216.24,2025年2季度股票投资明细
42,603993,洛阳钼业,0.77,141.3,1189.74,2025年2季度股票投资明细
43,600346,恒力石化,0.77,83.35,1188.6,2025年2季度股票投资明细
