序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300308,中际旭创,20.92,61.26,24729.44,2025年3季度股票投资明细
2,300502,新易盛,20.42,65.99,24136.43,2025年3季度股票投资明细
3,300394,天孚通信,5.4,38.07,6387.69,2025年3季度股票投资明细
4,300857,协创数据,2.99,19.43,3535.57,2025年3季度股票投资明细
5,301236,软通动力,2.41,51.61,2846.29,2025年3季度股票投资明细
6,300458,全志科技,2.29,52.15,2702.44,2025年3季度股票投资明细
7,300454,深信服,2.21,20.86,2617.93,2025年3季度股票投资明细
8,300223,北京君正,2.11,28.07,2498.51,2025年3季度股票投资明细
9,300496,中科创达,2.04,30.98,2406.53,2025年3季度股票投资明细
10,300474,景嘉微,1.94,27.66,2288.87,2025年3季度股票投资明细
11,301632,广东建科,0.0,0.02,0.4,2025年3季度股票投资明细
12,301575,艾芬达,0.0,0.01,0.24,2025年3季度股票投资明细
13,300308,中际旭创,1.38,2.48,352.8,2025年3季度股票投资明细
14,300502,新易盛,1.35,2.66,344.9,2025年3季度股票投资明细
15,300394,天孚通信,0.47,1.53,119.46,2025年3季度股票投资明细
16,301236,软通动力,0.43,2.09,110.71,2025年3季度股票投资明细
17,300458,全志科技,0.32,2.11,81.55,2025年3季度股票投资明细
18,300442,润泽科技,0.32,1.72,81.37,2025年3季度股票投资明细
19,300474,景嘉微,0.32,1.12,80.64,2025年3季度股票投资明细
20,300454,深信服,0.3,0.85,76.81,2025年3季度股票投资明细
21,300223,北京君正,0.3,1.14,76.44,2025年3季度股票投资明细
22,300017,网宿科技,0.3,7.28,76.37,2025年3季度股票投资明细
