序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,000651,格力电器,9.66,73.26,3330.4,2025年1季度股票投资明细
2,000858,五粮液,7.04,18.47,2425.89,2025年1季度股票投资明细
3,600660,福耀玻璃,5.88,34.59,2025.94,2025年1季度股票投资明细
4,600079,人福医药,5.23,87.58,1804.15,2025年1季度股票投资明细
5,002311,海大集团,4.47,30.88,1542.46,2025年1季度股票投资明细
6,300760,迈瑞医疗,4.32,6.37,1490.79,2025年1季度股票投资明细
7,600519,贵州茅台,3.44,0.76,1186.36,2025年1季度股票投资明细
8,603179,新泉股份,2.98,21.77,1027.42,2025年1季度股票投资明细
9,600988,赤峰黄金,2.85,42.97,984.01,2025年1季度股票投资明细
10,000403,派林生物,2.68,42.87,924.28,2025年1季度股票投资明细
11,000651,格力电器,9.63,73.26,3290.84,2025年2季度股票投资明细
12,600660,福耀玻璃,5.77,34.59,1971.98,2025年2季度股票投资明细
13,000858,五粮液,5.44,15.63,1858.28,2025年2季度股票投资明细
14,002311,海大集团,4.43,25.81,1512.21,2025年2季度股票投资明细
15,600079,人福医药,4.07,66.35,1392.02,2025年2季度股票投资明细
16,300760,迈瑞医疗,3.42,5.2,1168.9,2025年2季度股票投资明细
17,600519,贵州茅台,3.14,0.76,1071.24,2025年2季度股票投资明细
18,603179,新泉股份,2.99,21.77,1022.63,2025年2季度股票投资明细
19,600988,赤峰黄金,2.69,36.95,919.32,2025年2季度股票投资明细
20,002422,科伦药业,2.49,23.67,850.23,2025年2季度股票投资明细
21,000403,派林生物,2.05,38.56,699.13,2025年2季度股票投资明细
22,600380,健康元,1.96,60.71,669.63,2025年2季度股票投资明细
23,601567,三星医疗,1.83,27.94,626.41,2025年2季度股票投资明细
24,002588,史丹利,1.73,67.03,590.53,2025年2季度股票投资明细
25,688019,安集科技,1.73,3.89,589.91,2025年2季度股票投资明细
26,002602,ST华通,1.65,50.91,564.08,2025年2季度股票投资明细
27,603061,金海通,1.52,6.13,518.29,2025年2季度股票投资明细
28,000951,中国重汽,1.37,26.7,469.39,2025年2季度股票投资明细
29,000975,山金国际,1.31,23.6,446.98,2025年2季度股票投资明细
30,002475,立讯精密,1.12,11.0,381.59,2025年2季度股票投资明细
31,605183,确成股份,1.11,21.61,378.18,2025年2季度股票投资明细
32,301367,瑞迈特,1.06,4.3,361.97,2025年2季度股票投资明细
33,301035,润丰股份,1.05,6.07,360.19,2025年2季度股票投资明细
34,000521,长虹美菱,1.02,50.37,349.57,2025年2季度股票投资明细
35,603556,海兴电力,1.01,13.6,346.39,2025年2季度股票投资明细
36,002284,亚太股份,1.0,30.79,340.23,2025年2季度股票投资明细
37,600987,航民股份,0.99,47.94,338.94,2025年2季度股票投资明细
38,603345,安井食品,0.97,4.12,331.33,2025年2季度股票投资明细
39,600060,海信视像,0.93,13.75,316.53,2025年2季度股票投资明细
40,000690,宝新能源,0.87,65.01,295.8,2025年2季度股票投资明细
41,605305,中际联合,0.86,10.56,293.36,2025年2季度股票投资明细
42,600132,重庆啤酒,0.85,5.25,289.28,2025年2季度股票投资明细
43,000338,潍柴动力,0.82,18.32,281.76,2025年2季度股票投资明细
44,600872,中炬高新,0.76,13.68,259.92,2025年2季度股票投资明细
45,688192,迪哲医药,0.73,4.17,249.61,2025年2季度股票投资明细
46,689009,九号公司,0.73,4.19,247.97,2025年2季度股票投资明细
47,603259,药明康德,0.67,3.3,229.52,2025年2季度股票投资明细
48,605166,聚合顺,0.66,20.01,223.91,2025年2季度股票投资明细
49,600731,湖南海利,0.65,30.58,222.93,2025年2季度股票投资明细
50,600961,株冶集团,0.55,16.82,188.05,2025年2季度股票投资明细
51,300373,扬杰科技,0.54,3.56,184.76,2025年2季度股票投资明细
52,301552,科力装备,0.52,4.62,179.0,2025年2季度股票投资明细
53,603766,隆鑫通用,0.52,13.94,177.87,2025年2季度股票投资明细
54,600211,西藏药业,0.52,4.8,176.74,2025年2季度股票投资明细
55,002705,新宝股份,0.46,10.66,156.7,2025年2季度股票投资明细
