序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002648,卫星化学,4.34,124.55,2863.49,2025年1季度股票投资明细
2,300408,三环集团,4.16,69.26,2745.47,2025年1季度股票投资明细
3,600066,宇通客车,3.11,77.29,2048.96,2025年1季度股票投资明细
4,601288,农业银行,2.94,374.39,1939.34,2025年1季度股票投资明细
5,002171,楚江新材,2.7,202.84,1780.94,2025年1季度股票投资明细
6,00175,吉利汽车,2.27,97.6,1498.73,2025年1季度股票投资明细
7,603129,春风动力,2.18,7.67,1435.29,2025年1季度股票投资明细
8,00700,腾讯控股,1.97,2.83,1297.97,2025年1季度股票投资明细
9,000975,山金国际,1.94,66.64,1279.49,2025年1季度股票投资明细
10,603986,兆易创新,1.8,10.16,1187.5,2025年1季度股票投资明细
11,601288,农业银行,4.29,462.34,2718.56,2025年2季度股票投资明细
12,00700,腾讯控股,3.05,4.22,1935.76,2025年2季度股票投资明细
13,09988,阿里巴巴-W,2.78,17.58,1760.32,2025年2季度股票投资明细
14,000651,格力电器,2.78,39.17,1759.52,2025年2季度股票投资明细
15,603129,春风动力,2.5,7.31,1582.62,2025年2季度股票投资明细
16,601088,中国神华,2.19,34.18,1385.77,2025年2季度股票投资明细
17,601668,中国建筑,2.16,237.15,1368.36,2025年2季度股票投资明细
18,002463,沪电股份,2.03,30.28,1289.32,2025年2季度股票投资明细
19,02469,粉笔,1.95,554.1,1238.01,2025年2季度股票投资明细
20,600030,中信证券,1.82,41.8,1154.52,2025年2季度股票投资明细
21,601899,紫金矿业,1.67,54.44,1061.58,2025年2季度股票投资明细
22,300750,宁德时代,1.56,3.93,991.22,2025年2季度股票投资明细
23,601728,中国电信,1.5,122.6,950.15,2025年2季度股票投资明细
24,600383,金地集团,1.49,249.42,945.3,2025年2季度股票投资明细
25,300408,三环集团,1.45,27.56,920.5,2025年2季度股票投资明细
26,300308,中际旭创,1.39,6.06,884.2,2025年2季度股票投资明细
27,002371,北方华创,1.32,1.89,835.78,2025年2季度股票投资明细
28,601601,中国太保,1.31,22.2,832.72,2025年2季度股票投资明细
29,300850,新强联,1.28,22.72,813.88,2025年2季度股票投资明细
30,600050,中国联通,1.25,148.65,793.79,2025年2季度股票投资明细
31,600031,三一重工,1.23,43.52,781.18,2025年2季度股票投资明细
32,300926,博俊科技,1.15,27.6,730.5,2025年2季度股票投资明细
33,00883,中国海洋石油,1.15,45.1,728.8,2025年2季度股票投资明细
34,600066,宇通客车,1.13,28.81,716.22,2025年2季度股票投资明细
35,600039,四川路桥,1.12,71.78,710.62,2025年2季度股票投资明细
36,002294,信立泰,1.1,14.71,696.22,2025年2季度股票投资明细
37,603993,洛阳钼业,1.09,81.84,689.09,2025年2季度股票投资明细
38,600731,湖南海利,1.09,94.4,688.18,2025年2季度股票投资明细
39,00175,吉利汽车,1.08,47.19,686.86,2025年2季度股票投资明细
40,01057,浙江世宝,1.03,133.2,655.95,2025年2季度股票投资明细
41,601688,华泰证券,1.03,36.53,650.6,2025年2季度股票投资明细
42,01347,华虹半导体,1.02,20.5,648.72,2025年2季度股票投资明细
43,00788,中国铁塔,0.99,61.32,627.43,2025年2季度股票投资明细
44,603596,伯特利,0.99,11.86,625.08,2025年2季度股票投资明细
45,600519,贵州茅台,0.93,0.42,592.0,2025年2季度股票投资明细
46,688209,英集芯,0.91,31.13,575.05,2025年2季度股票投资明细
47,601318,中国平安,0.9,10.3,571.44,2025年2季度股票投资明细
48,600760,中航沈飞,0.88,9.56,560.59,2025年2季度股票投资明细
49,600027,华电国际,0.88,101.92,557.5,2025年2季度股票投资明细
50,002170,芭田股份,0.84,51.91,532.08,2025年2季度股票投资明细
51,600048,保利发展,0.77,60.03,486.24,2025年2季度股票投资明细
52,600028,中国石化,0.76,85.95,484.76,2025年2季度股票投资明细
53,000932,华菱钢铁,0.73,105.35,463.55,2025年2季度股票投资明细
54,600782,新钢股份,0.73,130.61,462.36,2025年2季度股票投资明细
55,000951,中国重汽,0.71,25.76,452.9,2025年2季度股票投资明细
56,300401,花园生物,0.71,29.77,452.8,2025年2季度股票投资明细
57,603986,兆易创新,0.69,3.47,439.06,2025年2季度股票投资明细
58,002714,牧原股份,0.69,10.43,438.16,2025年2季度股票投资明细
59,601155,新城控股,0.61,28.15,385.09,2025年2季度股票投资明细
60,301608,博实结,0.6,4.29,382.46,2025年2季度股票投资明细
61,601211,国泰海通,0.6,19.82,379.75,2025年2季度股票投资明细
62,01288,农业银行,0.59,73.5,375.36,2025年2季度股票投资明细
63,688063,派能科技,0.57,8.05,363.09,2025年2季度股票投资明细
64,600595,中孚实业,0.56,81.03,354.91,2025年2季度股票投资明细
65,02015,理想汽车-W,0.56,3.61,352.26,2025年2季度股票投资明细
66,000425,徐工机械,0.55,44.98,349.49,2025年2季度股票投资明细
67,688018,乐鑫科技,0.54,2.35,342.75,2025年2季度股票投资明细
68,300682,朗新集团,0.53,14.19,333.47,2025年2季度股票投资明细
69,603063,禾望电气,0.51,9.58,324.38,2025年2季度股票投资明细
70,002602,ST华通,0.51,29.07,322.07,2025年2季度股票投资明细
71,601818,光大银行,0.51,77.22,320.46,2025年2季度股票投资明细
72,001979,招商蛇口,0.5,36.37,318.96,2025年2季度股票投资明细
73,600346,恒力石化,0.48,21.13,301.31,2025年2季度股票投资明细
74,600557,康缘药业,0.45,19.49,288.06,2025年2季度股票投资明细
75,688266,泽璟制药,0.44,2.58,277.1,2025年2季度股票投资明细
76,000725,京东方A,0.44,69.28,276.43,2025年2季度股票投资明细
77,000737,北方铜业,0.43,24.87,270.09,2025年2季度股票投资明细
78,002648,卫星化学,0.34,12.33,213.75,2025年2季度股票投资明细
79,688518,联赢激光,0.29,8.92,181.81,2025年2季度股票投资明细
80,600486,扬农化工,0.22,2.41,139.84,2025年2季度股票投资明细
