序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300809,华辰装备,7.87,2.39,132.53,2025年1季度股票投资明细
2,000837,秦川机床,7.25,8.72,122.08,2025年1季度股票投资明细
3,605488,福莱新材,5.95,2.24,100.22,2025年1季度股票投资明细
4,300007,汉威科技,5.68,2.55,95.78,2025年1季度股票投资明细
5,301413,安培龙,5.19,0.99,87.49,2025年1季度股票投资明细
6,002903,宇环数控,4.88,4.01,82.25,2025年1季度股票投资明细
7,688028,沃尔德,4.85,3.05,81.73,2025年1季度股票投资明细
8,603130,云中马,4.62,3.04,77.76,2025年1季度股票投资明细
9,688722,同益中,4.6,4.77,77.46,2025年1季度股票投资明细
10,603119,浙江荣泰,4.59,1.97,77.38,2025年1季度股票投资明细
11,603119,浙江荣泰,5.87,5.64,260.79,2025年2季度股票投资明细
12,300733,西菱动力,5.72,14.32,253.89,2025年2季度股票投资明细
13,301196,唯科科技,5.65,3.71,251.06,2025年2季度股票投资明细
14,300918,南山智尚,5.53,12.78,245.76,2025年2季度股票投资明细
15,688722,同益中,5.47,11.43,243.05,2025年2季度股票投资明细
16,603758,秦安股份,5.18,13.97,230.23,2025年2季度股票投资明细
17,300100,双林股份,5.04,4.76,224.1,2025年2季度股票投资明细
18,605133,嵘泰股份,4.81,4.85,213.79,2025年2季度股票投资明细
19,600592,龙溪股份,4.78,8.79,212.28,2025年2季度股票投资明细
20,688322,奥比中光,4.26,3.21,189.24,2025年2季度股票投资明细
21,301550,斯菱股份,3.8,1.89,168.76,2025年2季度股票投资明细
22,301368,丰立智能,3.62,2.6,160.76,2025年2季度股票投资明细
23,603009,北特科技,3.58,3.81,158.88,2025年2季度股票投资明细
24,603507,振江股份,3.39,6.01,150.73,2025年2季度股票投资明细
25,301000,肇民科技,3.34,3.11,148.16,2025年2季度股票投资明细
26,301187,欧圣电气,3.25,5.23,144.35,2025年2季度股票投资明细
27,300007,汉威科技,2.79,3.05,123.83,2025年2季度股票投资明细
28,603089,正裕工业,2.73,9.29,121.42,2025年2季度股票投资明细
29,300354,东华测试,2.52,2.88,111.97,2025年2季度股票投资明细
30,603901,永创智能,2.43,10.23,107.82,2025年2季度股票投资明细
31,603319,美湖股份,2.39,3.0,106.26,2025年2季度股票投资明细
32,002779,中坚科技,1.93,1.14,85.81,2025年2季度股票投资明细
33,600480,凌云股份,1.33,4.87,59.27,2025年2季度股票投资明细
34,301330,熵基科技,1.07,1.76,47.57,2025年2季度股票投资明细
35,688580,伟思医疗,1.05,1.01,46.74,2025年2季度股票投资明细
36,300430,诚益通,0.83,1.77,36.9,2025年2季度股票投资明细
37,603119,浙江荣泰,7.67,1.8,202.64,2025年3季度股票投资明细
38,002050,三花智控,6.77,3.69,178.71,2025年3季度股票投资明细
39,601689,拓普集团,6.47,2.11,170.89,2025年3季度股票投资明细
40,688017,绿的谐波,6.2,0.91,163.62,2025年3季度股票投资明细
41,301550,斯菱股份,6.19,1.22,163.48,2025年3季度股票投资明细
42,603667,五洲新春,6.08,3.48,160.6,2025年3季度股票投资明细
43,301413,安培龙,5.97,0.95,157.67,2025年3季度股票投资明细
44,300007,汉威科技,5.97,2.48,157.65,2025年3季度股票投资明细
45,300680,隆盛科技,5.86,2.46,154.88,2025年3季度股票投资明细
46,688698,伟创电气,5.86,1.62,154.64,2025年3季度股票投资明细
