序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,0.52,0.18,82.57,2025年2季度股票投资明细
2,002352,顺丰控股,0.48,1.56,76.07,2025年2季度股票投资明细
3,603883,老百姓,0.43,3.23,67.86,2025年2季度股票投资明细
4,600418,江淮汽车,0.4,1.59,63.74,2025年2季度股票投资明细
5,688062,迈威生物,0.33,1.84,52.11,2025年2季度股票投资明细
6,01801,信达生物,0.32,0.7,50.05,2025年2季度股票投资明细
7,301596,瑞迪智驱,0.25,0.45,39.16,2025年2季度股票投资明细
8,06160,百济神州,0.23,0.27,36.39,2025年2季度股票投资明细
9,601838,成都银行,0.21,1.68,33.77,2025年2季度股票投资明细
10,02162,康诺亚-B,0.2,0.75,31.6,2025年2季度股票投资明细
11,605009,豪悦护理,0.18,0.71,28.4,2025年2季度股票投资明细
12,688228,开普云,8.29,1.69,345.63,2025年3季度股票投资明细
13,688256,寒武纪,7.53,0.24,313.89,2025年3季度股票投资明细
14,09988,阿里巴巴-W,6.24,1.61,260.17,2025年3季度股票投资明细
15,603011,合锻智能,6.16,13.08,257.02,2025年3季度股票投资明细
16,688521,芯原股份,5.63,1.28,234.62,2025年3季度股票投资明细
17,002602,ST华通,5.3,10.68,221.18,2025年3季度股票投资明细
18,300502,新易盛,5.0,0.57,208.49,2025年3季度股票投资明细
19,603019,中科曙光,4.55,1.59,189.61,2025年3季度股票投资明细
20,300308,中际旭创,4.45,0.46,185.69,2025年3季度股票投资明细
21,300115,长盈精密,4.26,4.26,177.66,2025年3季度股票投资明细
