序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688608,恒玄科技,4.1,0.16,64.56,2025年1季度股票投资明细
2,688235,百济神州,3.71,0.24,58.47,2025年1季度股票投资明细
3,688220,翱捷科技,2.99,0.46,47.14,2025年1季度股票投资明细
4,688002,睿创微纳,2.8,0.72,44.11,2025年1季度股票投资明细
5,688018,乐鑫科技,2.29,0.16,36.06,2025年1季度股票投资明细
6,688347,华虹公司,2.25,0.77,35.47,2025年1季度股票投资明细
7,688266,泽璟制药,2.23,0.35,35.14,2025年1季度股票投资明细
8,688027,国盾量子,2.21,0.14,34.74,2025年1季度股票投资明细
9,688322,奥比中光,2.17,0.62,34.15,2025年1季度股票投资明细
10,688343,云天励飞,2.15,0.59,33.8,2025年1季度股票投资明细
11,688981,中芯国际,0.98,0.17,15.45,2025年1季度股票投资明细
12,688766,普冉股份,0.98,0.14,15.42,2025年1季度股票投资明细
13,603296,华勤技术,0.97,0.19,15.22,2025年1季度股票投资明细
14,688180,君实生物,0.91,0.48,14.38,2025年1季度股票投资明细
15,688150,莱特光电,0.81,0.61,12.7,2025年1季度股票投资明细
16,688235,百济神州,3.27,0.2,46.42,2025年2季度股票投资明细
17,688002,睿创微纳,3.1,0.63,44.02,2025年2季度股票投资明细
18,688220,翱捷科技,2.89,0.53,41.12,2025年2季度股票投资明细
19,688266,泽璟制药,2.67,0.35,37.94,2025年2季度股票投资明细
20,688052,纳芯微,2.58,0.21,36.68,2025年2季度股票投资明细
21,688116,天奈科技,2.18,0.68,30.99,2025年2季度股票投资明细
22,688208,道通科技,2.07,0.96,29.38,2025年2季度股票投资明细
23,688582,芯动联科,2.03,0.43,28.87,2025年2季度股票投资明细
24,688567,孚能科技,2.03,1.99,28.85,2025年2季度股票投资明细
25,688327,云从科技,1.97,2.03,27.94,2025年2季度股票投资明细
26,688343,云天励飞,1.85,0.53,26.33,2025年2季度股票投资明细
27,688088,虹软科技,1.85,0.54,26.27,2025年2季度股票投资明细
28,688200,华峰测控,1.75,0.17,24.92,2025年2季度股票投资明细
29,688110,东芯股份,1.65,0.76,23.44,2025年2季度股票投资明细
30,688676,金盘科技,1.61,0.68,22.87,2025年2季度股票投资明细
31,688183,生益电子,1.59,0.44,22.58,2025年2季度股票投资明细
32,688702,盛科通信,1.56,0.36,22.14,2025年2季度股票投资明细
33,688141,杰华特,1.54,0.67,21.94,2025年2季度股票投资明细
34,688027,国盾量子,1.52,0.08,21.64,2025年2季度股票投资明细
35,688063,派能科技,1.5,0.47,21.35,2025年2季度股票投资明细
36,688192,迪哲医药,1.49,0.35,21.19,2025年2季度股票投资明细
37,688289,圣湘生物,1.33,0.92,18.86,2025年2季度股票投资明细
38,688333,铂力特,1.3,0.31,18.52,2025年2季度股票投资明细
39,688390,固德威,1.28,0.42,18.25,2025年2季度股票投资明细
40,688400,凌云光,1.24,0.64,17.62,2025年2季度股票投资明细
41,688516,奥特维,1.24,0.53,17.62,2025年2季度股票投资明细
42,688522,纳睿雷达,1.2,0.33,17.11,2025年2季度股票投资明细
43,688106,金宏气体,1.19,0.95,16.98,2025年2季度股票投资明细
44,688139,海尔生物,1.16,0.53,16.46,2025年2季度股票投资明细
45,688498,源杰科技,1.13,0.08,15.99,2025年2季度股票投资明细
46,688739,成大生物,1.12,0.6,15.91,2025年2季度股票投资明细
47,688347,华虹公司,1.12,0.29,15.89,2025年2季度股票投资明细
48,688107,安路科技,1.11,0.56,15.81,2025年2季度股票投资明细
49,688100,威胜信息,1.1,0.42,15.59,2025年2季度股票投资明细
50,688177,百奥泰,1.06,0.6,15.05,2025年2季度股票投资明细
51,688037,芯源微,1.04,0.14,14.76,2025年2季度股票投资明细
52,688084,晶品特装,1.01,0.16,14.36,2025年2季度股票投资明细
53,688146,中船特气,0.99,0.49,14.07,2025年2季度股票投资明细
54,688055,龙腾光电,0.99,3.79,14.04,2025年2季度股票投资明细
55,688232,新点软件,0.98,0.47,13.99,2025年2季度股票投资明细
56,688161,威高骨科,0.98,0.52,13.93,2025年2季度股票投资明细
57,688153,唯捷创芯,0.96,0.44,13.59,2025年2季度股票投资明细
58,300570,太辰光,0.95,0.14,13.49,2025年2季度股票投资明细
59,688017,绿的谐波,0.93,0.11,13.25,2025年2季度股票投资明细
60,688019,安集科技,0.91,0.08,12.89,2025年2季度股票投资明细
61,688385,复旦微电,0.9,0.26,12.82,2025年2季度股票投资明细
62,688439,振华风光,0.9,0.22,12.82,2025年2季度股票投资明细
63,688361,中科飞测,0.86,0.15,12.29,2025年2季度股票投资明细
64,688166,博瑞医药,0.86,0.23,12.27,2025年2季度股票投资明细
65,688278,特宝生物,0.86,0.17,12.15,2025年2季度股票投资明细
66,688256,寒武纪,0.85,0.02,12.03,2025年2季度股票投资明细
67,688122,西部超导,0.79,0.22,11.19,2025年2季度股票投资明细
68,688001,华兴源创,0.78,0.44,11.12,2025年2季度股票投资明细
69,688568,中科星图,0.76,0.3,10.75,2025年2季度股票投资明细
70,688180,君实生物,0.76,0.32,10.75,2025年2季度股票投资明细
71,688213,思特威,0.74,0.1,10.45,2025年2季度股票投资明细
72,688150,莱特光电,0.73,0.42,10.42,2025年2季度股票投资明细
73,688209,英集芯,0.73,0.56,10.33,2025年2季度股票投资明细
74,688008,澜起科技,0.7,0.12,9.91,2025年2季度股票投资明细
75,688629,华丰科技,0.7,0.17,9.91,2025年2季度股票投资明细
76,688036,传音控股,0.67,0.12,9.47,2025年2季度股票投资明细
77,688599,天合光能,0.66,0.65,9.44,2025年2季度股票投资明细
78,688469,芯联集成,0.63,1.89,9.02,2025年2季度股票投资明细
79,688018,乐鑫科技,0.62,0.06,8.75,2025年2季度股票投资明细
80,688578,艾力斯,0.59,0.09,8.4,2025年2季度股票投资明细
81,688536,思瑞浦,0.56,0.06,8.02,2025年2季度股票投资明细
82,688322,奥比中光,0.55,0.13,7.84,2025年2季度股票投资明细
83,688778,厦钨新能,0.54,0.14,7.68,2025年2季度股票投资明细
84,688396,华润微,0.5,0.15,7.17,2025年2季度股票投资明细
85,688608,恒玄科技,0.48,0.02,6.89,2025年2季度股票投资明细
86,688363,华熙生物,0.48,0.13,6.82,2025年2季度股票投资明细
87,688188,柏楚电子,0.47,0.05,6.65,2025年2季度股票投资明细
88,688114,华大智造,0.46,0.1,6.49,2025年2季度股票投资明细
89,688072,拓荆科技,0.46,0.04,6.49,2025年2季度股票投资明细
90,688172,燕东微,0.42,0.3,5.95,2025年2季度股票投资明细
91,688506,百利天恒,0.42,0.02,5.92,2025年2季度股票投资明细
92,688111,金山办公,0.39,0.02,5.6,2025年2季度股票投资明细
93,688258,卓易信息,0.39,0.11,5.51,2025年2季度股票投资明细
94,688331,荣昌生物,0.37,0.09,5.31,2025年2季度股票投资明细
95,688318,财富趋势,0.32,0.04,4.6,2025年2季度股票投资明细
96,688777,中控技术,0.3,0.09,4.22,2025年2季度股票投资明细
97,000426,兴业银锡,0.29,0.26,4.11,2025年2季度股票投资明细
98,688005,容百科技,0.28,0.18,3.96,2025年2季度股票投资明细
99,688387,信科移动,0.27,0.68,3.84,2025年2季度股票投资明细
100,688279,峰岹科技,0.26,0.02,3.71,2025年2季度股票投资明细
101,688016,心脉医疗,0.24,0.04,3.35,2025年2季度股票投资明细
102,688772,珠海冠宇,0.22,0.22,3.11,2025年2季度股票投资明细
103,688128,中国电研,0.2,0.12,2.86,2025年2季度股票投资明细
104,688425,铁建重工,0.15,0.52,2.12,2025年2季度股票投资明细
105,688789,宏华数科,0.14,0.03,2.02,2025年2季度股票投资明细
106,688347,华虹公司,4.19,0.57,64.98,2025年3季度股票投资明细
107,688235,百济神州,3.37,0.17,52.3,2025年3季度股票投资明细
108,688331,荣昌生物,3.29,0.44,50.96,2025年3季度股票投资明细
109,688498,源杰科技,2.51,0.09,38.91,2025年3季度股票投资明细
110,688361,中科飞测,2.43,0.33,37.71,2025年3季度股票投资明细
111,688037,芯源微,2.41,0.25,37.32,2025年3季度股票投资明细
112,688629,华丰科技,2.37,0.37,36.75,2025年3季度股票投资明细
113,688343,云天励飞,2.33,0.41,36.1,2025年3季度股票投资明细
114,688567,孚能科技,2.3,1.67,35.63,2025年3季度股票投资明细
115,688110,东芯股份,2.22,0.32,34.35,2025年3季度股票投资明细
116,300502,新易盛,1.42,0.06,21.95,2025年3季度股票投资明细
117,688041,海光信息,1.38,0.08,21.4,2025年3季度股票投资明细
118,688012,中微公司,1.38,0.07,21.38,2025年3季度股票投资明细
119,688228,开普云,1.11,0.08,17.28,2025年3季度股票投资明细
120,001309,德明利,1.06,0.08,16.38,2025年3季度股票投资明细
