序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600030,中信证券,14.1,1036.55,27489.31,2025年1季度股票投资明细
2,300059,东方财富,13.7,1183.1,26714.45,2025年1季度股票投资明细
3,601211,国泰海通,9.54,1081.22,18597.05,2025年1季度股票投资明细
4,601688,华泰证券,4.61,543.62,8991.47,2025年1季度股票投资明细
5,600999,招商证券,3.59,394.25,7005.82,2025年1季度股票投资明细
6,600958,东方证券,2.69,556.32,5251.69,2025年1季度股票投资明细
7,000166,申万宏源,2.42,956.34,4714.73,2025年1季度股票投资明细
8,000776,广发证券,2.31,278.95,4496.67,2025年1季度股票投资明细
9,601377,兴业证券,2.21,733.89,4315.28,2025年1季度股票投资明细
10,601995,中金公司,2.21,124.94,4314.18,2025年1季度股票投资明细
11,301658,首航新能,0.0,0.44,5.16,2025年1季度股票投资明细
12,001391,国货航,0.0,0.47,3.06,2025年1季度股票投资明细
13,301522,上大股份,0.0,0.08,2.99,2025年1季度股票投资明细
14,301275,汉朔科技,0.0,0.04,2.18,2025年1季度股票投资明细
15,301556,托普云农,0.0,0.03,2.17,2025年1季度股票投资明细
16,300059,东方财富,15.02,1765.69,40840.47,2025年2季度股票投资明细
17,600030,中信证券,13.81,1360.1,37565.96,2025年2季度股票投资明细
18,601211,国泰海通,11.12,1578.75,30248.86,2025年2季度股票投资明细
19,601688,华泰证券,4.71,718.85,12802.72,2025年2季度股票投资明细
20,600999,招商证券,3.37,521.13,9166.68,2025年2季度股票投资明细
21,600958,东方证券,2.6,729.31,7059.75,2025年2季度股票投资明细
22,000776,广发证券,2.5,404.99,6807.88,2025年2季度股票投资明细
23,000166,申万宏源,2.32,1254.59,6298.02,2025年2季度股票投资明细
24,601377,兴业证券,2.21,969.3,5999.98,2025年2季度股票投资明细
25,601995,中金公司,2.18,167.49,5922.45,2025年2季度股票投资明细
26,601881,中国银河,1.91,302.63,5190.1,2025年2季度股票投资明细
27,601788,光大证券,1.81,273.9,4924.72,2025年2季度股票投资明细
28,601555,东吴证券,1.78,553.96,4847.17,2025年2季度股票投资明细
29,601162,天风证券,1.76,971.81,4791.02,2025年2季度股票投资明细
30,002736,国信证券,1.7,401.3,4623.01,2025年2季度股票投资明细
31,601901,方正证券,1.67,575.52,4552.36,2025年2季度股票投资明细
32,601066,中信建投,1.59,179.44,4315.53,2025年2季度股票投资明细
33,601878,浙商证券,1.53,380.89,4155.51,2025年2季度股票投资明细
34,002797,第一创业,1.51,581.76,4118.86,2025年2季度股票投资明细
35,601099,太平洋,1.38,952.5,3743.33,2025年2季度股票投资明细
36,601108,财通证券,1.32,453.06,3583.73,2025年2季度股票投资明细
37,000783,长江证券,1.19,465.67,3227.09,2025年2季度股票投资明细
