序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688200,华峰测控,9.78,25.8,5373.1,2025年3季度股票投资明细
2,688498,源杰科技,9.64,12.34,5294.63,2025年3季度股票投资明细
3,688062,迈威生物,8.99,100.56,4939.69,2025年3季度股票投资明细
4,688205,德科立,8.96,40.64,4918.22,2025年3季度股票投资明细
5,003010,若羽臣,8.75,111.77,4807.15,2025年3季度股票投资明细
6,688668,鼎通科技,8.23,47.61,4518.64,2025年3季度股票投资明细
7,688582,芯动联科,6.38,45.75,3506.41,2025年3季度股票投资明细
8,688553,汇宇制药,4.29,109.84,2357.27,2025年3季度股票投资明细
9,001267,汇绿生态,3.4,106.08,1867.01,2025年3季度股票投资明细
10,603538,美诺华,3.37,84.97,1848.08,2025年3季度股票投资明细
