序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600841,动力新科,3.87,129.6,860.54,2025年3季度股票投资明细
2,688172,燕东微,3.83,31.06,851.86,2025年3季度股票投资明细
3,002371,北方华创,3.75,1.84,832.34,2025年3季度股票投资明细
4,688228,开普云,3.62,3.92,803.78,2025年3季度股票投资明细
5,01347,华虹半导体,3.62,11.0,803.42,2025年3季度股票投资明细
6,600760,中航沈飞,3.57,11.03,792.28,2025年3季度股票投资明细
7,688579,山大地纬,3.53,66.03,785.04,2025年3季度股票投资明细
8,688027,国盾量子,3.51,2.22,780.06,2025年3季度股票投资明细
9,603019,中科曙光,3.43,6.39,762.01,2025年3季度股票投资明细
10,000776,广发证券,1.94,19.39,432.01,2025年3季度股票投资明细
11,01776,广发证券,1.92,23.0,426.27,2025年3季度股票投资明细
