序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,01024,快手-W,4.56,105.55,6093.03,2025年2季度股票投资明细
2,01810,小米集团-W,4.15,101.58,5553.52,2025年2季度股票投资明细
3,00981,中芯国际,4.07,133.4,5437.94,2025年2季度股票投资明细
4,00700,腾讯控股,3.67,10.7,4908.21,2025年2季度股票投资明细
5,09988,阿里巴巴-W,3.55,47.44,4750.27,2025年2季度股票投资明细
6,03690,美团-W,3.38,39.56,4520.42,2025年2季度股票投资明细
7,00992,联想集团,2.29,356.8,3065.12,2025年2季度股票投资明细
8,02382,舜宇光学科技,1.49,31.5,1992.18,2025年2季度股票投资明细
9,09626,哔哩哔哩-W,1.48,12.95,1980.8,2025年2季度股票投资明细
10,00268,金蝶国际,1.41,133.5,1879.75,2025年2季度股票投资明细
11,09988,阿里巴巴-W,17.29,598.03,96640.13,2025年3季度股票投资明细
12,00700,腾讯控股,14.53,134.17,81213.87,2025年3季度股票投资明细
13,01810,小米集团-W,12.72,1441.9,71087.0,2025年3季度股票投资明细
14,03690,美团-W,9.12,534.63,51007.13,2025年3季度股票投资明细
15,00981,中芯国际,5.68,437.1,31745.51,2025年3季度股票投资明细
16,01024,快手-W,5.12,370.24,28596.64,2025年3季度股票投资明细
17,09660,地平线机器人-W,4.08,2609.82,22826.39,2025年3季度股票投资明细
18,00992,联想集团,3.52,1866.4,19681.04,2025年3季度股票投资明细
19,00020,商汤-W,3.29,6960.6,18365.63,2025年3季度股票投资明细
20,09626,哔哩哔哩-W,2.71,73.88,15149.08,2025年3季度股票投资明细
