序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600422,昆药集团,3.81,176.56,3040.36,2025年1季度股票投资明细
2,603596,伯特利,3.07,39.26,2451.79,2025年1季度股票投资明细
3,002683,广东宏大,3.01,81.05,2401.51,2025年1季度股票投资明细
4,000651,格力电器,3.0,52.75,2398.02,2025年1季度股票投资明细
5,002311,海大集团,2.95,47.21,2358.14,2025年1季度股票投资明细
6,603939,益丰药房,2.91,93.41,2326.84,2025年1季度股票投资明细
7,601799,星宇股份,2.87,16.64,2291.83,2025年1季度股票投资明细
8,603997,继峰股份,2.85,197.49,2273.11,2025年1季度股票投资明细
9,000902,新洋丰,2.76,174.36,2207.4,2025年1季度股票投资明细
10,000100,TCL科技,2.74,490.97,2184.82,2025年1季度股票投资明细
11,002352,顺丰控股,7.71,114.34,5575.22,2025年2季度股票投资明细
12,002311,海大集团,4.46,55.01,3223.04,2025年2季度股票投资明细
13,002683,广东宏大,4.1,87.26,2961.6,2025年2季度股票投资明细
14,000786,北新建材,3.6,98.24,2601.31,2025年2季度股票投资明细
15,000902,新洋丰,3.48,181.96,2516.51,2025年2季度股票投资明细
16,000100,TCL科技,3.36,561.73,2432.3,2025年2季度股票投资明细
17,000651,格力电器,3.26,52.5,2358.3,2025年2季度股票投资明细
18,603997,继峰股份,3.03,168.16,2192.81,2025年2季度股票投资明细
19,603596,伯特利,2.88,39.53,2082.84,2025年2季度股票投资明细
20,002142,宁波银行,2.79,73.62,2014.24,2025年2季度股票投资明细
21,002690,美亚光电,2.75,117.89,1988.74,2025年2季度股票投资明细
22,601799,星宇股份,2.63,15.2,1900.0,2025年2季度股票投资明细
23,002821,凯莱英,2.59,21.18,1869.14,2025年2季度股票投资明细
24,300760,迈瑞医疗,2.57,8.28,1860.08,2025年2季度股票投资明细
25,00941,中国移动,2.49,22.65,1799.11,2025年2季度股票投资明细
26,600398,海澜之家,2.46,255.38,1777.46,2025年2季度股票投资明细
27,000333,美的集团,2.38,23.79,1717.81,2025年2季度股票投资明细
28,600919,江苏银行,2.33,140.88,1682.11,2025年2季度股票投资明细
29,600519,贵州茅台,2.24,1.15,1620.95,2025年2季度股票投资明细
30,002444,巨星科技,2.24,63.35,1616.06,2025年2季度股票投资明细
31,600269,赣粤高速,2.14,306.15,1549.12,2025年2季度股票投资明细
32,002028,思源电气,2.1,20.85,1520.17,2025年2季度股票投资明细
33,000425,徐工机械,2.08,193.98,1507.21,2025年2季度股票投资明细
34,300750,宁德时代,2.02,5.8,1462.37,2025年2季度股票投资明细
35,600941,中国移动,1.96,12.62,1420.43,2025年2季度股票投资明细
36,600233,圆通速递,1.82,101.84,1312.72,2025年2季度股票投资明细
37,000598,兴蓉环境,1.68,168.05,1211.64,2025年2季度股票投资明细
38,000582,北部湾港,1.64,144.05,1188.39,2025年2季度股票投资明细
39,600690,海尔智家,1.57,45.68,1131.95,2025年2季度股票投资明细
40,603939,益丰药房,1.48,43.62,1067.28,2025年2季度股票投资明细
41,002027,分众传媒,1.3,129.04,941.99,2025年2季度股票投资明细
42,002475,立讯精密,1.2,24.95,865.52,2025年2季度股票投资明细
43,603678,火炬电子,1.18,22.5,855.68,2025年2季度股票投资明细
44,01109,华润置地,0.85,25.45,617.36,2025年2季度股票投资明细
45,002223,鱼跃医疗,0.76,15.36,546.82,2025年2季度股票投资明细
46,600926,杭州银行,0.73,31.56,530.84,2025年2季度股票投资明细
47,600050,中国联通,0.46,62.3,332.68,2025年2季度股票投资明细
48,688545,兴福电子,0.0,0.1,2.68,2025年2季度股票投资明细
49,301458,钧崴电子,0.0,0.07,2.39,2025年2季度股票投资明细
50,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
51,688583,思看科技,0.0,0.02,1.81,2025年2季度股票投资明细
52,301678,新恒汇,0.0,0.04,1.7,2025年2季度股票投资明细
53,301602,超研股份,0.0,0.07,1.63,2025年2季度股票投资明细
