序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601127,赛力斯,11.05,0.75,128.68,2025年3季度股票投资明细
2,09868,小鹏汽车-W,10.52,1.44,122.46,2025年3季度股票投资明细
3,00175,吉利汽车,9.35,6.1,108.88,2025年3季度股票投资明细
4,01810,小米集团-W,9.15,2.16,106.49,2025年3季度股票投资明细
5,600104,上汽集团,8.17,5.56,95.19,2025年3季度股票投资明细
6,02015,理想汽车-W,7.39,0.93,86.1,2025年3季度股票投资明细
7,000625,长安汽车,6.26,5.96,72.89,2025年3季度股票投资明细
8,09863,零跑汽车,4.42,0.85,51.49,2025年3季度股票投资明细
9,01211,比亚迪股份,4.06,0.47,47.29,2025年3季度股票投资明细
10,02333,长城汽车,3.69,2.8,42.95,2025年3季度股票投资明细
11,002594,比亚迪,3.28,0.35,38.22,2025年3季度股票投资明细
12,601633,长城汽车,3.17,1.5,36.9,2025年3季度股票投资明细
