序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600519,贵州茅台,12.28,0.42,660.3,2025年1季度股票投资明细
2,601318,中国平安,6.95,7.24,373.79,2025年1季度股票投资明细
3,600036,招商银行,6.71,8.33,360.54,2025年1季度股票投资明细
4,600900,长江电力,4.26,8.23,228.88,2025年1季度股票投资明细
5,601166,兴业银行,3.93,9.78,211.25,2025年1季度股票投资明细
6,601899,紫金矿业,3.73,11.08,200.77,2025年1季度股票投资明细
7,600030,中信证券,3.24,6.56,174.0,2025年1季度股票投资明细
8,601398,工商银行,3.02,23.58,162.47,2025年1季度股票投资明细
9,600276,恒瑞医药,2.75,3.01,147.85,2025年1季度股票投资明细
10,688981,中芯国际,2.24,1.35,120.6,2025年1季度股票投资明细
11,600519,贵州茅台,10.3,0.37,525.75,2025年2季度股票投资明细
12,601318,中国平安,7.11,6.54,362.83,2025年2季度股票投资明细
13,600036,招商银行,6.77,7.52,345.47,2025年2季度股票投资明细
14,601166,兴业银行,4.62,10.1,235.73,2025年2季度股票投资明细
15,600900,长江电力,4.39,7.43,223.94,2025年2季度股票投资明细
16,601899,紫金矿业,3.82,10.01,195.2,2025年2季度股票投资明细
17,600030,中信证券,3.21,5.94,164.09,2025年2季度股票投资明细
18,601398,工商银行,3.17,21.3,161.67,2025年2季度股票投资明细
19,600276,恒瑞医药,2.75,2.71,140.39,2025年2季度股票投资明细
20,601211,国泰海通,2.58,6.88,131.82,2025年2季度股票投资明细
21,601328,交通银行,2.54,16.21,129.68,2025年2季度股票投资明细
22,601288,农业银行,2.23,19.4,114.07,2025年2季度股票投资明细
23,600887,伊利股份,2.1,3.85,107.29,2025年2季度股票投资明细
24,603259,药明康德,2.08,1.52,106.0,2025年2季度股票投资明细
25,688981,中芯国际,2.06,1.19,104.92,2025年2季度股票投资明细
26,601816,京沪高铁,2.01,17.85,102.64,2025年2季度股票投资明细
27,601088,中国神华,1.6,2.01,81.49,2025年2季度股票投资明细
28,601601,中国太保,1.54,2.09,78.4,2025年2季度股票投资明细
29,688256,寒武纪,1.53,0.13,78.2,2025年2季度股票投资明细
30,688041,海光信息,1.49,0.54,76.3,2025年2季度股票投资明细
31,601728,中国电信,1.43,9.43,73.08,2025年2季度股票投资明细
32,601668,中国建筑,1.42,12.56,72.47,2025年2季度股票投资明细
33,601127,赛力斯,1.32,0.5,67.16,2025年2季度股票投资明细
34,603501,豪威集团,1.29,0.52,65.87,2025年2季度股票投资明细
35,600031,三一重工,1.27,3.6,64.62,2025年2季度股票投资明细
36,600309,万华化学,1.22,1.15,62.4,2025年2季度股票投资明细
37,600941,中国移动,1.21,0.55,61.9,2025年2季度股票投资明细
38,601857,中国石油,1.16,6.9,59.0,2025年2季度股票投资明细
39,601919,中远海控,1.13,3.83,57.6,2025年2季度股票投资明细
40,600690,海尔智家,1.11,2.28,56.5,2025年2季度股票投资明细
41,688008,澜起科技,1.09,0.68,55.76,2025年2季度股票投资明细
42,601012,隆基绿能,1.08,3.67,55.19,2025年2季度股票投资明细
43,600406,国电南瑞,1.07,2.44,54.77,2025年2季度股票投资明细
44,600809,山西汾酒,1.05,0.3,53.62,2025年2季度股票投资明细
45,601766,中国中车,1.02,7.38,51.96,2025年2季度股票投资明细
46,688012,中微公司,1.0,0.28,51.04,2025年2季度股票投资明细
47,600050,中国联通,0.99,9.5,50.73,2025年2季度股票投资明细
48,600028,中国石化,0.98,8.85,49.93,2025年2季度股票投资明细
49,601988,中国银行,0.96,8.71,48.95,2025年2季度股票投资明细
50,601985,中国核电,0.91,4.99,46.51,2025年2季度股票投资明细
51,601225,陕西煤业,0.89,2.36,45.41,2025年2季度股票投资明细
52,600150,中国船舶,0.87,1.36,44.25,2025年2季度股票投资明细
53,601628,中国人寿,0.82,1.02,41.89,2025年2季度股票投资明细
54,600760,中航沈飞,0.78,0.68,39.86,2025年2季度股票投资明细
55,688111,金山办公,0.77,0.14,39.21,2025年2季度股票投资明细
56,601658,邮储银行,0.72,6.7,36.65,2025年2季度股票投资明细
57,601888,中国中免,0.72,0.6,36.57,2025年2季度股票投资明细
58,603993,洛阳钼业,0.7,4.27,35.95,2025年2季度股票投资明细
59,600048,保利发展,0.69,4.37,35.4,2025年2季度股票投资明细
60,601600,中国铝业,0.66,4.82,33.93,2025年2季度股票投资明细
61,603288,海天味业,0.0,0.0,0.07,2025年2季度股票投资明细
62,600519,贵州茅台,9.62,0.32,466.41,2025年3季度股票投资明细
63,601318,中国平安,6.36,5.59,308.05,2025年3季度股票投资明细
64,600036,招商银行,5.36,6.43,259.77,2025年3季度股票投资明细
65,601899,紫金矿业,5.19,8.55,251.71,2025年3季度股票投资明细
66,600900,长江电力,3.57,6.35,173.04,2025年3季度股票投资明细
67,601166,兴业银行,3.53,8.63,171.31,2025年3季度股票投资明细
68,600276,恒瑞医药,3.42,2.32,165.65,2025年3季度股票投资明细
69,600030,中信证券,3.13,5.07,151.62,2025年3季度股票投资明细
70,688256,寒武纪,3.01,0.11,145.75,2025年3季度股票投资明细
71,603259,药明康德,2.99,1.29,144.98,2025年3季度股票投资明细
