序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600900,长江电力,15.82,35.55,988.65,2025年1季度股票投资明细
2,601985,中国核电,9.2,62.41,574.8,2025年1季度股票投资明细
3,600905,三峡能源,7.35,108.58,459.29,2025年1季度股票投资明细
4,600795,国电电力,4.81,67.73,300.72,2025年1季度股票投资明细
5,600886,国投电力,4.21,18.23,263.06,2025年1季度股票投资明细
6,600674,川投能源,3.79,14.75,236.59,2025年1季度股票投资明细
7,600011,华能国际,3.7,33.38,230.99,2025年1季度股票投资明细
8,003816,中国广核,3.47,59.68,216.64,2025年1季度股票投资明细
9,600023,浙能电力,2.78,30.51,173.91,2025年1季度股票投资明细
10,600027,华电国际,2.37,25.78,148.24,2025年1季度股票投资明细
11,600900,长江电力,15.04,36.29,1093.78,2025年2季度股票投资明细
12,601985,中国核电,9.0,70.19,654.17,2025年2季度股票投资明细
13,600905,三峡能源,7.15,122.07,520.02,2025年2季度股票投资明细
14,600795,国电电力,5.06,76.08,368.23,2025年2季度股票投资明细
15,600886,国投电力,4.15,20.49,302.02,2025年2季度股票投资明细
16,600011,华能国际,3.68,37.53,267.96,2025年2季度股票投资明细
17,600674,川投能源,3.67,16.63,266.75,2025年2季度股票投资明细
18,600157,永泰能源,3.49,189.54,253.98,2025年2季度股票投资明细
19,003816,中国广核,3.36,67.11,244.28,2025年2季度股票投资明细
20,600023,浙能电力,2.5,34.32,181.9,2025年2季度股票投资明细
21,600027,华电国际,2.36,31.36,171.54,2025年2季度股票投资明细
22,600803,新奥股份,2.06,7.93,149.88,2025年2季度股票投资明细
23,600025,华能水电,2.02,15.36,146.69,2025年2季度股票投资明细
24,600642,申能股份,1.97,16.7,143.62,2025年2季度股票投资明细
25,600863,内蒙华电,1.57,27.84,114.42,2025年2季度股票投资明细
26,600008,首创环保,1.56,37.57,113.46,2025年2季度股票投资明细
27,600021,上海电力,1.45,12.01,105.57,2025年2季度股票投资明细
28,000591,太阳能,1.41,23.4,102.73,2025年2季度股票投资明细
29,601991,大唐发电,1.38,31.72,100.55,2025年2季度股票投资明细
30,601016,节能风电,1.32,33.13,95.75,2025年2季度股票投资明细
31,000875,吉电股份,1.29,18.57,93.96,2025年2季度股票投资明细
32,000155,川能动力,1.28,9.45,92.8,2025年2季度股票投资明细
33,000598,兴蓉环境,1.26,12.73,91.78,2025年2季度股票投资明细
34,600483,福能股份,1.26,9.49,91.48,2025年2季度股票投资明细
35,600995,南网储能,1.1,8.18,80.0,2025年2季度股票投资明细
36,002015,协鑫能科,1.09,5.7,79.4,2025年2季度股票投资明细
37,000027,深圳能源,1.07,12.18,77.71,2025年2季度股票投资明细
38,600578,京能电力,1.06,17.13,76.91,2025年2季度股票投资明细
39,000967,盈峰环境,1.03,10.81,75.13,2025年2季度股票投资明细
40,000883,湖北能源,1.03,16.63,75.0,2025年2季度股票投资明细
41,600452,涪陵电力,0.99,7.86,72.32,2025年2季度股票投资明细
42,605090,九丰能源,0.99,2.78,71.75,2025年2季度股票投资明细
43,601222,林洋能源,0.96,12.3,70.11,2025年2季度股票投资明细
44,000543,皖能电力,0.93,9.67,67.69,2025年2季度股票投资明细
45,600461,洪城环境,0.87,6.57,63.33,2025年2季度股票投资明细
46,600236,桂冠电力,0.81,9.41,59.0,2025年2季度股票投资明细
47,000537,中绿电,0.81,7.05,58.94,2025年2季度股票投资明细
48,600098,广州发展,0.77,8.97,56.06,2025年2季度股票投资明细
49,600116,三峡水利,0.77,8.16,55.9,2025年2季度股票投资明细
50,001286,陕西能源,0.77,6.4,55.68,2025年2季度股票投资明细
51,002608,江苏国信,0.65,6.45,47.28,2025年2季度股票投资明细
52,601139,深圳燃气,0.64,7.36,46.81,2025年2季度股票投资明细
53,600032,浙江新能,0.64,6.15,46.49,2025年2季度股票投资明细
54,000966,长源电力,0.55,8.91,40.1,2025年2季度股票投资明细
55,000791,甘肃能源,0.49,5.53,35.28,2025年2季度股票投资明细
56,000539,粤电力A,0.47,7.6,34.5,2025年2季度股票投资明细
57,601158,重庆水务,0.31,4.91,22.78,2025年2季度股票投资明细
58,001289,龙源电力,0.29,1.29,20.87,2025年2季度股票投资明细
59,600956,新天绿能,0.28,2.62,20.23,2025年2季度股票投资明细
60,002911,佛燃能源,0.22,1.55,15.91,2025年2季度股票投资明细
61,600900,长江电力,13.43,41.77,1138.23,2025年3季度股票投资明细
62,601985,中国核电,8.31,80.8,703.77,2025年3季度股票投资明细
63,600905,三峡能源,7.05,140.53,597.25,2025年3季度股票投资明细
64,600795,国电电力,5.15,87.58,436.15,2025年3季度股票投资明细
65,600157,永泰能源,4.2,218.2,355.67,2025年3季度股票投资明细
66,600886,国投电力,3.63,23.58,307.95,2025年3季度股票投资明细
67,600011,华能国际,3.6,43.2,304.99,2025年3季度股票投资明细
68,600021,上海电力,3.45,13.83,292.64,2025年3季度股票投资明细
69,003816,中国广核,3.3,77.26,279.68,2025年3季度股票投资明细
70,600674,川投能源,3.23,19.15,273.46,2025年3季度股票投资明细
71,603370,华新精科,0.0,0.0,0.17,2025年3季度股票投资明细
72,603418,友升股份,0.0,0.0,0.15,2025年3季度股票投资明细
73,603406,天富龙,0.0,0.0,0.12,2025年3季度股票投资明细
