序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601567,三星医疗,9.37,828.14,24487.98,2025年1季度股票投资明细
2,00700,腾讯控股,9.1,51.86,23787.52,2025年1季度股票投资明细
3,002027,分众传媒,6.98,2598.86,18244.0,2025年1季度股票投资明细
4,603259,药明康德,6.22,241.44,16254.0,2025年1季度股票投资明细
5,09988,阿里巴巴-W,6.05,133.85,15810.66,2025年1季度股票投资明细
6,300750,宁德时代,5.76,59.5,15048.77,2025年1季度股票投资明细
7,600519,贵州茅台,3.16,5.29,8257.69,2025年1季度股票投资明细
8,01801,信达生物,2.92,177.12,7616.69,2025年1季度股票投资明细
9,002508,老板电器,2.59,298.25,6770.2,2025年1季度股票投资明细
10,06160,百济神州,2.59,44.13,6768.5,2025年1季度股票投资明细
11,000915,华特达因,2.26,208.62,5895.55,2025年1季度股票投资明细
12,00700,腾讯控股,9.17,49.25,22592.29,2025年2季度股票投资明细
13,601567,三星医疗,7.63,838.4,18796.84,2025年2季度股票投资明细
14,603259,药明康德,6.09,215.64,14998.03,2025年2季度股票投资明细
15,01801,信达生物,5.33,183.63,13129.03,2025年2季度股票投资明细
16,01024,快手-W,5.24,223.39,12895.24,2025年2季度股票投资明细
17,300308,中际旭创,5.01,84.67,12349.97,2025年2季度股票投资明细
18,300502,新易盛,4.85,93.99,11939.05,2025年2季度股票投资明细
19,603200,上海洗霸,3.7,194.28,9105.73,2025年2季度股票投资明细
20,09988,阿里巴巴-W,3.63,89.2,8932.16,2025年2季度股票投资明细
21,06160,百济神州,3.56,65.14,8779.52,2025年2季度股票投资明细
22,002241,歌尔股份,3.54,373.76,8716.02,2025年2季度股票投资明细
23,00981,中芯国际,2.49,150.51,6135.35,2025年2季度股票投资明细
24,002475,立讯精密,2.29,162.76,5646.25,2025年2季度股票投资明细
25,09992,泡泡玛特,2.22,22.46,5460.61,2025年2季度股票投资明细
26,000915,华特达因,1.95,136.16,4813.35,2025年2季度股票投资明细
27,300750,宁德时代,1.86,18.19,4586.72,2025年2季度股票投资明细
28,01530,三生制药,1.81,207.05,4465.58,2025年2季度股票投资明细
29,002992,宝明科技,1.18,45.55,2899.99,2025年2季度股票投资明细
30,600276,恒瑞医药,1.12,53.07,2754.33,2025年2季度股票投资明细
31,02186,绿叶制药,1.04,781.4,2551.1,2025年2季度股票投资明细
32,603019,中科曙光,1.01,35.28,2483.71,2025年2季度股票投资明细
33,03690,美团-W,0.9,19.5,2227.89,2025年2季度股票投资明细
34,688700,东威科技,0.84,52.59,2074.52,2025年2季度股票投资明细
35,601231,环旭电子,0.55,92.74,1356.79,2025年2季度股票投资明细
36,603039,泛微网络,0.52,22.88,1274.36,2025年2季度股票投资明细
37,688041,海光信息,0.51,8.85,1250.36,2025年2季度股票投资明细
38,600926,杭州银行,0.44,64.28,1081.19,2025年2季度股票投资明细
39,688183,生益电子,0.42,20.13,1030.58,2025年2季度股票投资明细
40,688369,致远互联,0.16,15.06,397.4,2025年2季度股票投资明细
41,002847,盐津铺子,0.13,3.83,307.93,2025年2季度股票投资明细
42,000888,峨眉山A,0.05,8.0,112.48,2025年2季度股票投资明细
43,603281,江瀚新材,0.02,2.44,61.15,2025年2季度股票投资明细
44,301678,新恒汇,0.01,0.38,22.04,2025年2季度股票投资明细
45,301590,优优绿能,0.0,0.07,11.5,2025年2季度股票投资明细
46,603014,威高血净,0.0,0.2,7.41,2025年2季度股票投资明细
47,301636,泽润新能,0.0,0.13,7.05,2025年2季度股票投资明细
48,603400,华之杰,0.0,0.06,3.19,2025年2季度股票投资明细
49,688545,兴福电子,0.0,0.1,2.68,2025年2季度股票投资明细
50,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
51,301602,超研股份,0.0,0.07,1.63,2025年2季度股票投资明细
52,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
53,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
54,603194,中力股份,0.0,0.03,1.32,2025年2季度股票投资明细
55,688758,赛分科技,0.0,0.08,1.32,2025年2季度股票投资明细
56,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
57,301601,惠通科技,0.0,0.03,1.16,2025年2季度股票投资明细
58,001356,富岭股份,0.0,0.07,1.02,2025年2季度股票投资明细
59,301658,首航新能,0.0,0.04,1.0,2025年2季度股票投资明细
60,301173,毓恬冠佳,0.0,0.02,0.78,2025年2季度股票投资明细
61,301560,众捷汽车,0.0,0.02,0.52,2025年2季度股票投资明细
62,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
63,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
64,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
65,000977,浪潮信息,9.0,337.42,25110.8,2025年3季度股票投资明细
66,600519,贵州茅台,8.95,17.29,24966.59,2025年3季度股票投资明细
67,601138,工业富联,8.82,372.7,24601.93,2025年3季度股票投资明细
68,01801,信达生物,8.4,266.2,23428.43,2025年3季度股票投资明细
69,00700,腾讯控股,6.75,31.11,18830.03,2025年3季度股票投资明细
70,09988,阿里巴巴-W,6.71,115.78,18710.53,2025年3季度股票投资明细
71,02269,药明生物,6.3,469.75,17575.19,2025年3季度股票投资明细
72,002475,立讯精密,4.42,190.79,12342.21,2025年3季度股票投资明细
73,688008,澜起科技,4.12,74.17,11481.19,2025年3季度股票投资明细
74,002244,滨江集团,3.76,835.42,10484.52,2025年3季度股票投资明细
75,920284,灵鸽科技,2.64,243.3,7376.85,2025年3季度股票投资明细
