序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600886,国投电力,2.6,9.11,131.46,2025年1季度股票投资明细
2,600483,福能股份,2.13,11.7,107.87,2025年1季度股票投资明细
3,603345,安井食品,2.03,1.29,102.94,2025年1季度股票投资明细
4,00700,腾讯控股,1.99,0.22,100.9,2025年1季度股票投资明细
5,601857,中国石油,1.97,12.13,99.71,2025年1季度股票投资明细
6,00836,华润电力,1.95,5.8,98.81,2025年1季度股票投资明细
7,00883,中国海洋石油,1.89,5.6,95.71,2025年1季度股票投资明细
8,03993,洛阳钼业,1.89,16.2,95.68,2025年1季度股票投资明细
9,603599,广信股份,1.87,8.07,94.42,2025年1季度股票投资明细
10,601872,招商轮船,1.8,14.0,91.28,2025年1季度股票投资明细
11,00857,中国石油股份,1.4,12.2,70.82,2025年1季度股票投资明细
12,600938,中国海油,0.22,0.42,10.91,2025年1季度股票投资明细
13,603993,洛阳钼业,0.05,0.33,2.51,2025年1季度股票投资明细
14,00883,中国海洋石油,1.61,5.6,90.49,2025年2季度股票投资明细
15,603599,广信股份,1.45,7.67,81.84,2025年2季度股票投资明细
16,601668,中国建筑,1.44,14.06,81.13,2025年2季度股票投资明细
17,03993,洛阳钼业,1.32,10.2,74.23,2025年2季度股票投资明细
18,00916,龙源电力,1.32,11.5,74.15,2025年2季度股票投资明细
19,00857,中国石油股份,1.2,11.0,67.71,2025年2季度股票投资明细
20,600483,福能股份,1.18,6.88,66.32,2025年2季度股票投资明细
21,600886,国投电力,1.06,4.04,59.55,2025年2季度股票投资明细
22,601058,赛轮轮胎,1.05,4.52,59.3,2025年2季度股票投资明细
23,09988,阿里巴巴-W,1.05,0.59,59.08,2025年2季度股票投资明细
24,00135,昆仑能源,1.01,8.2,56.98,2025年2季度股票投资明细
25,601318,中国平安,0.97,0.98,54.37,2025年2季度股票投资明细
26,002415,海康威视,0.96,1.95,54.07,2025年2季度股票投资明细
27,00836,华润电力,0.92,3.0,51.82,2025年2季度股票投资明细
28,603345,安井食品,0.84,0.59,47.45,2025年2季度股票投资明细
29,00700,腾讯控股,0.81,0.1,45.87,2025年2季度股票投资明细
30,01024,快手-W,0.71,0.69,39.83,2025年2季度股票投资明细
31,02607,上海医药,0.62,3.27,34.89,2025年2季度股票投资明细
32,688036,传音控股,0.62,0.43,34.65,2025年2季度股票投资明细
33,601857,中国石油,0.61,4.04,34.54,2025年2季度股票投资明细
34,600893,航发动力,0.57,0.84,32.37,2025年2季度股票投资明细
35,603338,浙江鼎力,0.56,0.66,31.28,2025年2季度股票投资明细
36,000651,格力电器,0.55,0.69,30.99,2025年2季度股票投资明细
37,002064,华峰化学,0.51,4.37,28.86,2025年2季度股票投资明细
38,00270,粤海投资,0.51,4.8,28.72,2025年2季度股票投资明细
39,00874,白云山,0.51,1.8,28.56,2025年2季度股票投资明细
40,601952,苏垦农发,0.48,2.73,26.95,2025年2季度股票投资明细
41,600426,华鲁恒升,0.47,1.22,26.44,2025年2季度股票投资明细
42,03690,美团-W,0.45,0.22,25.14,2025年2季度股票投资明细
43,000733,振华科技,0.44,0.5,25.03,2025年2季度股票投资明细
44,00552,中国通信服务,0.41,6.0,23.25,2025年2季度股票投资明细
45,600487,亨通光电,0.4,1.48,22.64,2025年2季度股票投资明细
46,601872,招商轮船,0.4,3.61,22.6,2025年2季度股票投资明细
47,01138,中远海能,0.4,3.8,22.56,2025年2季度股票投资明细
48,02601,中国太保,0.4,0.92,22.53,2025年2季度股票投资明细
49,02460,华润饮料,0.4,2.04,22.51,2025年2季度股票投资明细
50,601117,中国化学,0.39,2.87,22.01,2025年2季度股票投资明细
51,603062,麦加芯彩,0.38,0.49,21.55,2025年2季度股票投资明细
52,00354,中国软件国际,0.37,4.6,20.93,2025年2季度股票投资明细
53,600585,海螺水泥,0.37,0.97,20.83,2025年2季度股票投资明细
54,000807,云铝股份,0.37,1.29,20.61,2025年2季度股票投资明细
55,02057,中通快递-W,0.36,0.16,20.21,2025年2季度股票投资明细
56,00966,中国太平,0.36,1.44,20.09,2025年2季度股票投资明细
57,01361,361度,0.35,4.3,19.57,2025年2季度股票投资明细
58,002311,海大集团,0.34,0.33,19.33,2025年2季度股票投资明细
59,00696,中国民航信息网络,0.34,2.0,19.15,2025年2季度股票投资明细
60,300015,爱尔眼科,0.34,1.52,18.97,2025年2季度股票投资明细
61,601233,桐昆股份,0.33,1.75,18.55,2025年2季度股票投资明细
62,002648,卫星化学,0.33,1.07,18.54,2025年2季度股票投资明细
63,000792,盐湖股份,0.33,1.08,18.45,2025年2季度股票投资明细
64,600233,圆通速递,0.33,1.43,18.43,2025年2季度股票投资明细
65,00006,电能实业,0.33,0.4,18.4,2025年2季度股票投资明细
66,600273,嘉化能源,0.32,2.14,18.1,2025年2季度股票投资明细
67,300760,迈瑞医疗,0.32,0.08,17.98,2025年2季度股票投资明细
68,06655,华新水泥,0.32,2.22,17.82,2025年2季度股票投资明细
69,00257,光大环境,0.32,5.1,17.77,2025年2季度股票投资明细
70,09987,百胜中国,0.31,0.06,17.63,2025年2季度股票投资明细
71,600383,金地集团,0.31,4.62,17.51,2025年2季度股票投资明细
72,601225,陕西煤业,0.31,0.91,17.51,2025年2季度股票投资明细
73,002475,立讯精密,0.31,0.5,17.35,2025年2季度股票投资明细
74,600674,川投能源,0.3,1.06,17.0,2025年2季度股票投资明细
75,600398,海澜之家,0.3,2.44,16.98,2025年2季度股票投资明细
76,06078,海吉亚医疗,0.29,1.18,16.42,2025年2季度股票投资明细
77,00013,和黄医药,0.29,0.75,16.11,2025年2季度股票投资明细
78,00941,中国移动,0.28,0.2,15.89,2025年2季度股票投资明细
79,02669,中海物业,0.27,3.0,14.99,2025年2季度股票投资明细
80,603806,福斯特,0.26,1.15,14.9,2025年2季度股票投资明细
81,600529,山东药玻,0.26,0.67,14.83,2025年2季度股票投资明细
82,01910,新秀丽,0.26,1.11,14.78,2025年2季度股票投资明细
83,688389,普门科技,0.26,1.12,14.53,2025年2季度股票投资明细
84,01515,华润医疗,0.26,3.85,14.4,2025年2季度股票投资明细
85,600346,恒力石化,0.25,1.0,14.26,2025年2季度股票投资明细
86,01038,长江基建集团,0.25,0.3,14.21,2025年2季度股票投资明细
87,600004,白云机场,0.25,1.55,14.11,2025年2季度股票投资明细
88,603027,千禾味业,0.25,1.2,13.93,2025年2季度股票投资明细
89,600079,人福医药,0.25,0.66,13.85,2025年2季度股票投资明细
90,00762,中国联通,0.24,1.6,13.57,2025年2季度股票投资明细
91,03908,中金公司,0.24,0.84,13.56,2025年2季度股票投资明细
92,300037,新宙邦,0.24,0.38,13.38,2025年2季度股票投资明细
93,06049,保利物业,0.24,0.44,13.3,2025年2季度股票投资明细
94,02319,蒙牛乳业,0.23,0.9,13.21,2025年2季度股票投资明细
95,01055,中国南方航空股份,0.23,3.6,13.2,2025年2季度股票投资明细
96,02367,巨子生物,0.22,0.24,12.63,2025年2季度股票投资明细
97,02600,中国铝业,0.22,2.6,12.52,2025年2季度股票投资明细
98,600298,安琪酵母,0.22,0.35,12.31,2025年2季度股票投资明细
99,02423,贝壳-W,0.21,0.28,12.1,2025年2季度股票投资明细
100,600258,首旅酒店,0.21,0.85,12.01,2025年2季度股票投资明细
101,00386,中国石油化工股份,0.21,3.2,11.99,2025年2季度股票投资明细
102,00763,中兴通讯,0.21,0.54,11.97,2025年2季度股票投资明细
103,600309,万华化学,0.21,0.22,11.94,2025年2季度股票投资明细
104,300408,三环集团,0.21,0.35,11.69,2025年2季度股票投资明细
105,09896,名创优品,0.21,0.36,11.69,2025年2季度股票投资明细
106,688317,之江生物,0.21,0.65,11.67,2025年2季度股票投资明细
107,603612,索通发展,0.21,0.63,11.58,2025年2季度股票投资明细
108,01299,友邦保险,0.21,0.18,11.56,2025年2季度股票投资明细
109,601702,华峰铝业,0.2,0.72,11.44,2025年2季度股票投资明细
110,01579,颐海国际,0.2,0.9,11.41,2025年2季度股票投资明细
111,002206,海利得,0.2,2.22,11.34,2025年2季度股票投资明细
112,600985,淮北矿业,0.2,1.0,11.34,2025年2季度股票投资明细
113,300009,安科生物,0.2,1.34,11.22,2025年2季度股票投资明细
114,03900,绿城中国,0.2,1.3,11.2,2025年2季度股票投资明细
115,00688,中国海外发展,0.2,0.9,11.18,2025年2季度股票投资明细
