序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002475,立讯精密,4.81,120.18,4914.16,2025年1季度股票投资明细
2,300454,深信服,4.56,43.49,4658.21,2025年1季度股票投资明细
3,688041,海光信息,4.39,31.73,4483.83,2025年1季度股票投资明细
4,600050,中国联通,4.01,736.71,4096.11,2025年1季度股票投资明细
5,601728,中国电信,3.92,510.47,4007.19,2025年1季度股票投资明细
6,603986,兆易创新,3.86,33.78,3948.21,2025年1季度股票投资明细
7,688220,翱捷科技,3.83,38.62,3919.94,2025年1季度股票投资明细
8,688385,复旦微电,3.78,84.94,3865.73,2025年1季度股票投资明细
9,300033,同花顺,3.56,12.74,3638.54,2025年1季度股票投资明细
10,688536,思瑞浦,3.56,30.78,3637.47,2025年1季度股票投资明细
11,603986,兆易创新,6.13,45.43,5748.26,2025年2季度股票投资明细
12,688521,芯原股份,5.59,54.27,5237.18,2025年2季度股票投资明细
13,688361,中科飞测,5.34,59.47,5006.48,2025年2季度股票投资明细
14,688141,杰华特,5.07,145.88,4752.87,2025年2季度股票投资明细
15,688220,翱捷科技,4.99,59.7,4674.38,2025年2季度股票投资明细
16,688041,海光信息,4.98,33.06,4671.44,2025年2季度股票投资明细
17,688385,复旦微电,4.84,92.03,4534.35,2025年2季度股票投资明细
18,688256,寒武纪,4.74,7.38,4441.48,2025年2季度股票投资明细
19,688052,纳芯微,4.25,22.82,3981.44,2025年2季度股票投资明细
20,300033,同花顺,4.03,13.85,3781.19,2025年2季度股票投资明细
21,688536,思瑞浦,3.69,24.94,3460.04,2025年2季度股票投资明细
22,300383,光环新网,3.17,207.96,2973.83,2025年2季度股票投资明细
23,688981,中芯国际,2.96,31.51,2778.42,2025年2季度股票投资明细
24,300203,聚光科技,2.93,124.2,2748.55,2025年2季度股票投资明细
25,301308,江波龙,2.56,27.39,2396.35,2025年2季度股票投资明细
26,300454,深信服,2.51,25.01,2355.44,2025年2季度股票投资明细
27,300738,奥飞数据,2.37,106.3,2224.86,2025年2季度股票投资明细
28,603296,华勤技术,2.35,27.26,2199.34,2025年2季度股票投资明细
29,002222,福晶科技,2.29,62.75,2146.19,2025年2季度股票投资明细
30,688047,龙芯中科,2.03,14.24,1899.9,2025年2季度股票投资明细
31,300475,香农芯创,2.01,52.91,1885.18,2025年2季度股票投资明细
32,002929,润建股份,1.75,34.74,1641.81,2025年2季度股票投资明细
33,300474,景嘉微,1.65,21.23,1549.79,2025年2季度股票投资明细
34,688525,佰维存储,1.6,22.32,1504.31,2025年2季度股票投资明细
35,688037,芯源微,1.5,13.16,1410.57,2025年2季度股票投资明细
36,688213,思特威,1.34,12.25,1252.32,2025年2季度股票投资明细
37,002371,北方华创,1.06,2.24,990.55,2025年2季度股票投资明细
38,688279,峰岹科技,0.88,4.42,820.5,2025年2季度股票投资明细
