序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,06160,百济神州,10.39,24.43,4576.8,2025年3季度股票投资明细
2,01177,中国生物制药,9.85,583.4,4335.63,2025年3季度股票投资明细
3,01801,信达生物,9.4,47.05,4140.93,2025年3季度股票投资明细
4,09926,康方生物,9.31,31.8,4099.43,2025年3季度股票投资明细
5,01093,石药集团,8.95,460.8,3941.97,2025年3季度股票投资明细
6,01530,三生制药,7.19,115.6,3166.21,2025年3季度股票投资明细
7,03692,翰森制药,5.35,71.6,2357.22,2025年3季度股票投资明细
8,06990,科伦博泰生物-B,4.18,3.92,1839.55,2025年3季度股票投资明细
9,09688,再鼎医药,3.7,66.9,1629.57,2025年3季度股票投资明细
10,09969,诺诚健华,2.79,72.0,1230.55,2025年3季度股票投资明细
