序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601088,中国神华,2.13,14.64,568.62,2025年2季度股票投资明细
2,000333,美的集团,2.11,7.44,563.95,2025年2季度股票投资明细
3,600938,中国海油,1.97,21.13,527.83,2025年2季度股票投资明细
4,000858,五粮液,1.89,3.83,503.95,2025年2季度股票投资明细
5,601919,中远海控,1.45,26.0,387.66,2025年2季度股票投资明细
6,601225,陕西煤业,1.27,17.3,338.56,2025年2季度股票投资明细
7,601898,中煤能源,0.76,19.93,202.29,2025年2季度股票投资明细
8,601600,中国铝业,0.71,29.54,189.65,2025年2季度股票投资明细
9,600482,中国动力,0.41,5.03,109.15,2025年2季度股票投资明细
10,600096,云天化,0.37,4.25,97.58,2025年2季度股票投资明细
11,600938,中国海油,9.95,16.49,430.88,2025年3季度股票投资明细
12,000333,美的集团,7.73,4.61,334.96,2025年3季度股票投资明细
13,000651,格力电器,6.94,7.57,300.68,2025年3季度股票投资明细
14,000858,五粮液,6.67,2.38,289.12,2025年3季度股票投资明细
15,601919,中远海控,6.55,19.78,283.65,2025年3季度股票投资明细
16,603993,洛阳钼业,5.11,14.11,221.53,2025年3季度股票投资明细
17,000100,TCL科技,3.46,34.74,149.73,2025年3季度股票投资明细
18,601600,中国铝业,3.35,17.62,145.19,2025年3季度股票投资明细
19,002352,顺丰控股,3.13,3.36,135.51,2025年3季度股票投资明细
20,601225,陕西煤业,2.84,6.16,123.2,2025年3季度股票投资明细
