序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688036,传音控股,8.92,4.29,388.95,2025年1季度股票投资明细
2,00700,腾讯控股,8.81,0.84,383.93,2025年1季度股票投资明细
3,09633,农夫山泉,7.45,10.42,324.63,2025年1季度股票投资明细
4,06160,百济神州,7.11,2.02,309.8,2025年1季度股票投资明细
5,09926,康方生物,6.07,3.76,264.68,2025年1季度股票投资明细
6,300750,宁德时代,5.8,1.0,252.94,2025年1季度股票投资明细
7,002475,立讯精密,5.46,5.82,237.98,2025年1季度股票投资明细
8,000333,美的集团,5.22,2.9,227.65,2025年1季度股票投资明细
9,600519,贵州茅台,5.01,0.14,218.54,2025年1季度股票投资明细
10,002352,顺丰控股,4.96,5.01,216.14,2025年1季度股票投资明细
11,688036,传音控股,8.54,6.68,532.28,2025年2季度股票投资明细
12,002475,立讯精密,8.18,14.7,509.94,2025年2季度股票投资明细
13,00700,腾讯控股,7.46,1.01,465.27,2025年2季度股票投资明细
14,09633,农夫山泉,6.56,11.18,408.97,2025年2季度股票投资明细
15,06160,百济神州,6.51,3.01,406.02,2025年2季度股票投资明细
16,300750,宁德时代,6.47,1.6,403.55,2025年2季度股票投资明细
17,002352,顺丰控股,6.28,8.03,391.66,2025年2季度股票投资明细
18,000333,美的集团,6.23,5.38,388.44,2025年2季度股票投资明细
19,01405,达势股份,5.89,3.92,367.07,2025年2季度股票投资明细
20,09926,康方生物,4.67,3.47,291.32,2025年2季度股票投资明细
21,600519,贵州茅台,4.52,0.2,281.9,2025年2季度股票投资明细
22,01024,快手-W,4.36,4.71,271.89,2025年2季度股票投资明细
23,300760,迈瑞医疗,3.97,1.1,247.23,2025年2季度股票投资明细
24,02145,上美股份,3.11,2.6,194.08,2025年2季度股票投资明细
25,600276,恒瑞医药,2.93,3.52,182.69,2025年2季度股票投资明细
26,01368,特步国际,2.83,34.37,176.48,2025年2季度股票投资明细
27,603605,珀莱雅,2.72,2.05,169.4,2025年2季度股票投资明细
28,03690,美团-W,1.99,1.08,123.91,2025年2季度股票投资明细
29,605499,东鹏饮料,0.15,0.03,9.42,2025年2季度股票投资明细
30,301498,乖宝宠物,0.05,0.03,3.28,2025年2季度股票投资明细
31,02015,理想汽车-W,0.05,0.03,2.88,2025年2季度股票投资明细
32,00013,和黄医药,0.03,0.1,2.12,2025年2季度股票投资明细
33,002372,伟星新材,0.03,0.18,1.86,2025年2季度股票投资明细
34,03690,美团-W,8.58,18.68,1782.42,2025年3季度股票投资明细
35,00700,腾讯控股,8.02,2.75,1667.19,2025年3季度股票投资明细
36,09988,阿里巴巴-W,7.78,10.0,1615.86,2025年3季度股票投资明细
37,300750,宁德时代,7.0,3.62,1455.24,2025年3季度股票投资明细
38,002352,顺丰控股,6.93,35.69,1439.48,2025年3季度股票投资明细
39,002475,立讯精密,6.9,22.15,1433.08,2025年3季度股票投资明细
40,000333,美的集团,6.66,19.04,1383.45,2025年3季度股票投资明细
41,06160,百济神州,6.09,6.76,1265.92,2025年3季度股票投资明细
42,09633,农夫山泉,5.92,25.0,1230.41,2025年3季度股票投资明细
43,01024,快手-W,5.18,13.95,1077.26,2025年3季度股票投资明细
44,06936,顺丰控股,0.06,0.36,12.21,2025年3季度股票投资明细
