序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,301030,仕净科技,8.88,6.93,148.11,2025年1季度股票投资明细
2,600418,江淮汽车,8.44,3.91,140.76,2025年1季度股票投资明细
3,688186,广大特材,4.29,2.9,71.5,2025年1季度股票投资明细
4,000063,中兴通讯,4.25,2.07,70.84,2025年1季度股票投资明细
5,603950,长源东谷,4.02,2.61,67.0,2025年1季度股票投资明细
6,300493,润欣科技,3.96,2.91,65.97,2025年1季度股票投资明细
7,002142,宁波银行,3.9,2.52,65.07,2025年1季度股票投资明细
8,300442,润泽科技,3.87,1.13,64.57,2025年1季度股票投资明细
9,600096,云天化,3.77,2.75,62.87,2025年1季度股票投资明细
10,002865,钧达股份,3.71,1.23,61.83,2025年1季度股票投资明细
11,600418,江淮汽车,7.42,3.01,120.67,2025年2季度股票投资明细
12,688256,寒武纪,4.97,0.13,80.78,2025年2季度股票投资明细
13,000519,中兵红箭,4.1,3.05,66.76,2025年2季度股票投资明细
14,688767,博拓生物,4.1,1.86,66.7,2025年2季度股票投资明细
15,688498,源杰科技,4.05,0.34,65.85,2025年2季度股票投资明细
16,301213,观想科技,4.0,1.01,65.06,2025年2季度股票投资明细
17,002384,东山精密,3.95,1.7,64.21,2025年2季度股票投资明细
18,300476,胜宏科技,3.88,0.47,63.16,2025年2季度股票投资明细
19,002860,星帅尔,3.87,4.72,62.96,2025年2季度股票投资明细
20,601162,天风证券,3.87,12.76,62.91,2025年2季度股票投资明细
21,300652,雷迪克,3.8,1.05,61.83,2025年2季度股票投资明细
22,300953,震裕科技,3.8,0.61,61.82,2025年2季度股票投资明细
23,300059,东方财富,3.8,2.67,61.76,2025年2季度股票投资明细
24,000776,广发证券,3.77,3.65,61.36,2025年2季度股票投资明细
25,301550,斯菱股份,3.73,0.68,60.72,2025年2季度股票投资明细
26,603319,美湖股份,3.61,1.66,58.8,2025年2季度股票投资明细
27,688208,道通科技,3.46,1.84,56.24,2025年2季度股票投资明细
28,300553,集智股份,3.44,1.35,56.01,2025年2季度股票投资明细
29,603109,神驰机电,3.42,1.99,55.6,2025年2季度股票投资明细
30,301070,开勒股份,3.24,1.19,52.71,2025年2季度股票投资明细
31,603809,豪能股份,2.99,3.18,48.65,2025年2季度股票投资明细
32,603166,福达股份,2.96,3.11,48.11,2025年2季度股票投资明细
33,688379,华光新材,2.78,1.31,45.28,2025年2季度股票投资明细
34,688318,财富趋势,2.71,0.38,44.08,2025年2季度股票投资明细
35,603093,南华期货,1.88,1.37,30.59,2025年2季度股票投资明细
36,603119,浙江荣泰,9.62,1.41,158.74,2025年3季度股票投资明细
37,603319,美湖股份,7.84,2.9,129.29,2025年3季度股票投资明细
38,688678,福立旺,7.26,3.62,119.7,2025年3季度股票投资明细
39,300953,震裕科技,6.96,0.61,114.8,2025年3季度股票投资明细
40,002126,银轮股份,6.87,2.74,113.33,2025年3季度股票投资明细
41,301550,斯菱股份,6.42,0.79,105.86,2025年3季度股票投资明细
42,600114,东睦股份,5.37,2.68,88.55,2025年3季度股票投资明细
43,603166,福达股份,5.07,4.19,83.72,2025年3季度股票投资明细
44,603950,长源东谷,4.83,2.16,79.62,2025年3季度股票投资明细
45,301196,唯科科技,4.76,0.82,78.54,2025年3季度股票投资明细
