序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688522,纳睿雷达,10.8,8.2,565.39,2025年1季度股票投资明细
2,300681,英搏尔,9.16,13.0,479.7,2025年1季度股票投资明细
3,002085,万丰奥威,8.77,26.0,459.16,2025年1季度股票投资明细
4,001696,宗申动力,8.4,20.0,440.0,2025年1季度股票投资明细
5,688631,莱斯信息,7.77,4.5,406.89,2025年1季度股票投资明细
6,301091,深城交,7.25,10.2,379.64,2025年1季度股票投资明细
7,000099,中信海直,6.82,15.0,357.3,2025年1季度股票投资明细
8,600580,卧龙电驱,6.07,12.0,317.88,2025年1季度股票投资明细
9,000801,四川九洲,5.33,17.5,278.95,2025年1季度股票投资明细
10,002967,广电计量,4.89,12.0,255.96,2025年1季度股票投资明细
11,688522,纳睿雷达,9.58,9.66,494.79,2025年2季度股票投资明细
12,600562,国睿科技,9.15,15.0,472.35,2025年2季度股票投资明细
13,001696,宗申动力,8.69,20.0,449.0,2025年2季度股票投资明细
14,002085,万丰奥威,8.61,28.0,444.92,2025年2季度股票投资明细
15,688631,莱斯信息,7.43,4.3,383.56,2025年2季度股票投资明细
16,301091,深城交,6.84,12.09,353.51,2025年2季度股票投资明细
17,000099,中信海直,6.33,15.0,326.7,2025年2季度股票投资明细
18,300900,广联航空,6.06,12.9,313.08,2025年2季度股票投资明细
19,000801,四川九洲,6.05,20.0,312.4,2025年2季度股票投资明细
20,300681,英搏尔,5.36,10.0,276.6,2025年2季度股票投资明细
21,600316,洪都航空,5.33,7.3,275.21,2025年2季度股票投资明细
22,600580,卧龙电驱,4.82,12.6,249.1,2025年2季度股票投资明细
23,688568,中科星图,4.67,6.71,241.45,2025年2季度股票投资明细
24,002967,广电计量,4.09,12.0,211.08,2025年2季度股票投资明细
25,300284,苏交科,0.88,5.0,45.5,2025年2季度股票投资明细
26,600990,四创电子,0.54,1.0,28.04,2025年2季度股票投资明细
27,688631,莱斯信息,8.78,5.0,450.0,2025年3季度股票投资明细
28,001696,宗申动力,8.62,18.0,441.72,2025年3季度股票投资明细
29,600580,卧龙电驱,8.5,9.0,435.78,2025年3季度股票投资明细
30,688568,中科星图,8.49,10.0,435.4,2025年3季度股票投资明细
31,000099,中信海直,8.21,19.0,420.85,2025年3季度股票投资明细
32,002085,万丰奥威,8.1,23.0,415.15,2025年3季度股票投资明细
33,301091,深城交,7.83,12.0,401.28,2025年3季度股票投资明细
34,000801,四川九洲,7.42,23.8,380.56,2025年3季度股票投资明细
35,600562,国睿科技,6.71,10.0,344.2,2025年3季度股票投资明细
36,688522,纳睿雷达,5.59,6.6,286.37,2025年3季度股票投资明细
