序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,9.3,3.44,1577.74,2025年1季度股票投资明细
2,000792,盐湖股份,8.48,86.92,1439.4,2025年1季度股票投资明细
3,300760,迈瑞医疗,7.83,5.68,1329.12,2025年1季度股票投资明细
4,002138,顺络电子,6.86,40.32,1164.44,2025年1季度股票投资明细
5,002156,通富微电,6.84,43.36,1160.75,2025年1季度股票投资明细
6,603260,合盛硅业,5.3,16.41,900.25,2025年1季度股票投资明细
7,600276,恒瑞医药,5.15,17.77,874.28,2025年1季度股票投资明细
8,688029,南微医学,5.05,13.01,857.34,2025年1季度股票投资明细
9,688677,海泰新光,5.05,22.81,857.11,2025年1季度股票投资明细
10,688513,苑东生物,5.03,26.27,853.87,2025年1季度股票投资明细
11,00700,腾讯控股,8.93,3.44,1577.97,2025年2季度股票投资明细
12,000792,盐湖股份,8.4,86.92,1484.59,2025年2季度股票投资明细
13,300760,迈瑞医疗,7.22,5.68,1276.58,2025年2季度股票投资明细
14,600276,恒瑞医药,6.89,23.47,1218.09,2025年2季度股票投资明细
15,002156,通富微电,6.57,45.35,1161.87,2025年2季度股票投资明细
16,002138,顺络电子,6.56,41.25,1159.95,2025年2季度股票投资明细
17,688458,美芯晟,5.25,19.66,926.98,2025年2季度股票投资明细
18,301033,迈普医学,5.22,15.37,923.12,2025年2季度股票投资明细
19,688029,南微医学,4.97,13.01,878.81,2025年2季度股票投资明细
20,600259,广晟有色,4.03,13.41,712.34,2025年2季度股票投资明细
21,603260,合盛硅业,4.03,15.01,711.47,2025年2季度股票投资明细
22,600486,扬农化工,3.79,11.54,669.45,2025年2季度股票投资明细
23,002025,航天电器,3.49,12.0,616.92,2025年2季度股票投资明细
24,601636,旗滨集团,3.45,121.64,609.42,2025年2季度股票投资明细
25,002475,立讯精密,3.17,16.13,559.55,2025年2季度股票投资明细
26,300408,三环集团,3.08,16.3,544.42,2025年2季度股票投资明细
27,300782,卓胜微,2.02,4.99,356.14,2025年2季度股票投资明细
28,603806,福斯特,1.99,27.14,351.73,2025年2季度股票投资明细
29,688513,苑东生物,1.97,8.5,348.81,2025年2季度股票投资明细
30,688085,三友医疗,1.44,13.25,254.87,2025年2季度股票投资明细
31,301459,丰茂股份,1.01,4.21,178.5,2025年2季度股票投资明细
32,688775,影石创新,0.01,0.01,1.7,2025年2季度股票投资明细
33,301602,超研股份,0.01,0.07,1.63,2025年2季度股票投资明细
34,001388,信通电子,0.01,0.09,1.5,2025年2季度股票投资明细
35,301535,浙江华远,0.01,0.07,1.39,2025年2季度股票投资明细
36,688757,胜科纳米,0.01,0.05,1.39,2025年2季度股票投资明细
37,688758,赛分科技,0.01,0.08,1.32,2025年2季度股票投资明细
38,301662,宏工科技,0.01,0.01,1.16,2025年2季度股票投资明细
39,301601,惠通科技,0.01,0.03,1.16,2025年2季度股票投资明细
40,000888,峨眉山A,0.01,0.08,1.12,2025年2季度股票投资明细
41,301678,新恒汇,0.01,0.02,1.1,2025年2季度股票投资明细
42,301479,弘景光电,0.01,0.01,1.06,2025年2季度股票投资明细
43,301658,首航新能,0.0,0.04,0.88,2025年2季度股票投资明细
44,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
45,603072,天和磁材,0.0,0.01,0.79,2025年2季度股票投资明细
46,001382,新亚电缆,0.0,0.04,0.74,2025年2季度股票投资明细
47,301173,毓恬冠佳,0.0,0.02,0.69,2025年2季度股票投资明细
48,301501,恒鑫生活,0.0,0.02,0.69,2025年2季度股票投资明细
49,001356,富岭股份,0.0,0.05,0.67,2025年2季度股票投资明细
50,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
51,301590,优优绿能,0.0,0.0,0.52,2025年2季度股票投资明细
52,301636,泽润新能,0.0,0.01,0.49,2025年2季度股票投资明细
53,301560,众捷汽车,0.0,0.02,0.48,2025年2季度股票投资明细
54,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
55,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
56,603049,中策橡胶,0.0,0.01,0.32,2025年2季度股票投资明细
57,603014,威高血净,0.0,0.01,0.27,2025年2季度股票投资明细
58,603271,永杰新材,0.0,0.01,0.27,2025年2季度股票投资明细
59,001390,古麒绒材,0.0,0.01,0.26,2025年2季度股票投资明细
60,603257,中国瑞林,0.0,0.01,0.25,2025年2季度股票投资明细
61,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
62,001335,信凯科技,0.0,0.01,0.22,2025年2季度股票投资明细
63,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
64,000997,新大陆,8.57,52.17,1542.15,2025年3季度股票投资明细
65,002156,通富微电,8.18,36.61,1470.62,2025年3季度股票投资明细
66,688029,南微医学,7.1,12.72,1276.45,2025年3季度股票投资明细
67,301033,迈普医学,6.91,17.24,1243.69,2025年3季度股票投资明细
68,300760,迈瑞医疗,6.65,4.87,1196.51,2025年3季度股票投资明细
69,000792,盐湖股份,6.13,52.89,1102.76,2025年3季度股票投资明细
70,600276,恒瑞医药,5.4,13.57,970.93,2025年3季度股票投资明细
71,688458,美芯晟,4.96,18.33,892.85,2025年3季度股票投资明细
72,603260,合盛硅业,4.94,17.97,888.62,2025年3季度股票投资明细
73,300408,三环集团,4.91,19.05,882.59,2025年3季度股票投资明细
