序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,9.91,1.07,268.87,2025年2季度股票投资明细
2,000333,美的集团,5.46,2.05,148.01,2025年2季度股票投资明细
3,300059,东方财富,4.44,5.21,120.51,2025年2季度股票投资明细
4,002594,比亚迪,4.41,0.36,119.49,2025年2季度股票投资明细
5,000858,五粮液,3.33,0.76,90.36,2025年2季度股票投资明细
6,000651,格力电器,3.0,1.81,81.31,2025年2季度股票投资明细
7,002475,立讯精密,2.49,1.95,67.65,2025年2季度股票投资明细
8,000725,京东方A,2.03,13.79,55.02,2025年2季度股票投资明细
9,002371,北方华创,1.96,0.12,53.07,2025年2季度股票投资明细
10,300124,汇川技术,1.95,0.82,52.95,2025年2季度股票投资明细
11,300308,中际旭创,1.94,0.36,52.51,2025年2季度股票投资明细
12,300760,迈瑞医疗,1.91,0.23,51.69,2025年2季度股票投资明细
13,300502,新易盛,1.71,0.37,46.49,2025年2季度股票投资明细
14,002352,顺丰控股,1.65,0.92,44.86,2025年2季度股票投资明细
15,002714,牧原股份,1.61,1.04,43.69,2025年2季度股票投资明细
16,002415,海康威视,1.6,1.57,43.54,2025年2季度股票投资明细
17,000063,中兴通讯,1.58,1.32,42.89,2025年2季度股票投资明细
18,000001,平安银行,1.57,3.52,42.49,2025年2季度股票投资明细
19,300274,阳光电源,1.52,0.61,41.34,2025年2季度股票投资明细
20,002142,宁波银行,1.43,1.42,38.85,2025年2季度股票投资明细
21,002230,科大讯飞,1.41,0.8,38.3,2025年2季度股票投资明细
22,300498,温氏股份,1.4,2.22,37.92,2025年2季度股票投资明细
23,000568,泸州老窖,1.3,0.31,35.15,2025年2季度股票投资明细
24,000100,TCL科技,1.21,7.56,32.73,2025年2季度股票投资明细
25,000338,潍柴动力,1.2,2.12,32.61,2025年2季度股票投资明细
26,002027,分众传媒,1.13,4.2,30.66,2025年2季度股票投资明细
27,000425,徐工机械,0.99,3.46,26.88,2025年2季度股票投资明细
28,000792,盐湖股份,0.93,1.48,25.28,2025年2季度股票投资明细
29,300033,同花顺,0.91,0.09,24.57,2025年2季度股票投资明细
30,002463,沪电股份,0.88,0.56,23.84,2025年2季度股票投资明细
31,300014,亿纬锂能,0.88,0.52,23.82,2025年2季度股票投资明细
32,002241,歌尔股份,0.88,1.02,23.79,2025年2季度股票投资明细
33,002050,三花智控,0.86,0.88,23.21,2025年2季度股票投资明细
34,000625,长安汽车,0.85,1.81,23.1,2025年2季度股票投资明细
35,300015,爱尔眼科,0.83,1.81,22.59,2025年2季度股票投资明细
36,000977,浪潮信息,0.81,0.43,21.88,2025年2季度股票投资明细
37,000776,广发证券,0.73,1.17,19.67,2025年2季度股票投资明细
38,002179,中航光电,0.71,0.48,19.37,2025年2季度股票投资明细
39,002311,海大集团,0.69,0.32,18.75,2025年2季度股票投资明细
40,000938,紫光股份,0.67,0.76,18.23,2025年2季度股票投资明细
41,300433,蓝思科技,0.67,0.81,18.06,2025年2季度股票投资明细
42,000002,万科A,0.66,2.79,17.91,2025年2季度股票投资明细
43,002049,紫光国微,0.66,0.27,17.78,2025年2季度股票投资明细
44,002028,思源电气,0.65,0.24,17.5,2025年2季度股票投资明细
45,300408,三环集团,0.64,0.52,17.37,2025年2季度股票投资明细
46,000538,云南白药,0.64,0.31,17.29,2025年2季度股票投资明细
47,002422,科伦药业,0.64,0.48,17.24,2025年2季度股票投资明细
48,000166,申万宏源,0.63,3.4,17.07,2025年2季度股票投资明细
49,002304,洋河股份,0.59,0.25,16.14,2025年2季度股票投资明细
50,002460,赣锋锂业,0.59,0.47,15.87,2025年2季度股票投资明细
51,000768,中航西飞,0.54,0.54,14.76,2025年2季度股票投资明细
52,000157,中联重科,0.54,2.04,14.75,2025年2季度股票投资明细
53,002252,上海莱士,0.52,2.04,14.01,2025年2季度股票投资明细
54,300394,天孚通信,0.51,0.17,13.89,2025年2季度股票投资明细
55,002001,新和成,0.51,0.65,13.83,2025年2季度股票投资明细
56,002466,天齐锂业,0.51,0.43,13.78,2025年2季度股票投资明细
57,000975,山金国际,0.5,0.71,13.45,2025年2季度股票投资明细
58,002736,国信证券,0.48,1.14,13.13,2025年2季度股票投资明细
59,000661,长春高新,0.48,0.13,12.89,2025年2季度股票投资明细
60,002648,卫星化学,0.47,0.73,12.65,2025年2季度股票投资明细
61,002236,大华股份,0.46,0.79,12.55,2025年2季度股票投资明细
62,001979,招商蛇口,0.46,1.43,12.54,2025年2季度股票投资明细
63,000963,华东医药,0.46,0.31,12.51,2025年2季度股票投资明细
64,300661,圣邦股份,0.45,0.17,12.23,2025年2季度股票投资明细
65,300418,昆仑万维,0.45,0.36,12.11,2025年2季度股票投资明细
66,300347,泰格医药,0.43,0.22,11.73,2025年2季度股票投资明细
67,002916,深南电路,0.42,0.11,11.32,2025年2季度股票投资明细
68,002920,德赛西威,0.41,0.11,11.23,2025年2季度股票投资明细
69,000895,双汇发展,0.4,0.44,10.74,2025年2季度股票投资明细
70,003816,中国广核,0.39,2.9,10.56,2025年2季度股票投资明细
71,302132,中航成飞,0.39,0.12,10.55,2025年2季度股票投资明细
72,300896,爱美客,0.39,0.06,10.49,2025年2季度股票投资明细
73,300442,润泽科技,0.38,0.21,10.4,2025年2季度股票投资明细
74,002601,龙佰集团,0.38,0.64,10.37,2025年2季度股票投资明细
75,002600,领益智造,0.37,1.18,10.14,2025年2季度股票投资明细
76,300782,卓胜微,0.37,0.14,9.99,2025年2季度股票投资明细
77,301269,华大九天,0.37,0.08,9.91,2025年2季度股票投资明细
78,002493,荣盛石化,0.36,1.19,9.85,2025年2季度股票投资明细
79,000786,北新建材,0.36,0.37,9.8,2025年2季度股票投资明细
80,300759,康龙化成,0.35,0.39,9.57,2025年2季度股票投资明细
81,001965,招商公路,0.35,0.79,9.48,2025年2季度股票投资明细
82,300122,智飞生物,0.35,0.48,9.4,2025年2季度股票投资明细
83,002938,鹏鼎控股,0.32,0.27,8.65,2025年2季度股票投资明细
84,000876,新希望,0.3,0.88,8.25,2025年2季度股票投资明细
85,000999,华润三九,0.3,0.26,8.2,2025年2季度股票投资明细
86,000301,东方盛虹,0.29,0.96,8.0,2025年2季度股票投资明细
87,000596,古井贡酒,0.29,0.06,7.99,2025年2季度股票投资明细
88,000617,中油资本,0.29,1.09,7.96,2025年2季度股票投资明细
89,300832,新产业,0.29,0.14,7.94,2025年2季度股票投资明细
90,002459,晶澳科技,0.28,0.75,7.49,2025年2季度股票投资明细
91,300999,金龙鱼,0.26,0.24,7.09,2025年2季度股票投资明细
92,300316,晶盛机电,0.26,0.26,7.06,2025年2季度股票投资明细
93,300628,亿联网络,0.26,0.2,6.95,2025年2季度股票投资明细
94,000983,山西焦煤,0.25,1.05,6.72,2025年2季度股票投资明细
95,300413,芒果超媒,0.21,0.26,5.67,2025年2季度股票投资明细
96,000708,中信特钢,0.15,0.35,4.12,2025年2季度股票投资明细
97,300979,华利集团,0.14,0.07,3.68,2025年2季度股票投资明细
98,000877,天山股份,0.1,0.57,2.64,2025年2季度股票投资明细
99,001872,招商港口,0.07,0.1,1.99,2025年2季度股票投资明细
100,001289,龙源电力,0.04,0.06,0.97,2025年2季度股票投资明细
101,300750,宁德时代,1.02,1.29,298.8,2025年2季度股票投资明细
102,000333,美的集团,0.6,2.37,175.5,2025年2季度股票投资明细
103,002594,比亚迪,0.52,0.42,151.18,2025年2季度股票投资明细
104,300059,东方财富,0.44,6.2,130.14,2025年2季度股票投资明细
105,000858,五粮液,0.38,0.87,112.66,2025年2季度股票投资明细
106,000651,格力电器,0.33,2.12,96.4,2025年2季度股票投资明细
107,002475,立讯精密,0.25,2.34,74.44,2025年2季度股票投资明细
108,000725,京东方A,0.22,16.61,64.45,2025年2季度股票投资明细
109,300124,汇川技术,0.2,0.82,58.87,2025年2季度股票投资明细
110,002415,海康威视,0.18,1.84,53.05,2025年2季度股票投资明细
111,300750,宁德时代,12.21,1.65,661.69,2025年3季度股票投资明细
112,000333,美的集团,4.22,3.15,228.88,2025年3季度股票投资明细
113,300308,中际旭创,4.17,0.56,226.06,2025年3季度股票投资明细
114,300059,东方财富,4.0,8.0,216.96,2025年3季度股票投资明细
115,300502,新易盛,3.82,0.57,207.03,2025年3季度股票投资明细
116,002475,立讯精密,3.57,2.99,193.42,2025年3季度股票投资明细
117,002594,比亚迪,3.28,1.63,178.01,2025年3季度股票投资明细
118,300274,阳光电源,2.81,0.94,152.26,2025年3季度股票投资明细
119,000858,五粮液,2.62,1.17,142.13,2025年3季度股票投资明细
120,000651,格力电器,2.04,2.78,110.42,2025年3季度股票投资明细
