序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,000598,兴蓉环境,2.91,29.47,199.81,2025年1季度股票投资明细
2,000807,云铝股份,2.62,10.35,179.47,2025年1季度股票投资明细
3,600901,江苏金租,2.36,30.8,162.01,2025年1季度股票投资明细
4,600323,瀚蓝环境,2.32,6.65,158.87,2025年1季度股票投资明细
5,600461,洪城环境,2.23,16.56,152.85,2025年1季度股票投资明细
6,002966,苏州银行,2.18,18.94,149.25,2025年1季度股票投资明细
7,600803,新奥股份,2.15,7.51,147.12,2025年1季度股票投资明细
8,600398,海澜之家,2.14,18.58,146.97,2025年1季度股票投资明细
9,601009,南京银行,2.14,14.2,146.69,2025年1季度股票投资明细
10,600926,杭州银行,2.1,9.98,144.11,2025年1季度股票投资明细
11,000598,兴蓉环境,3.51,29.47,212.48,2025年2季度股票投资明细
12,600901,江苏金租,3.09,30.8,186.65,2025年2季度股票投资明细
13,600461,洪城环境,2.94,18.44,177.76,2025年2季度股票投资明细
14,601838,成都银行,2.75,8.27,166.23,2025年2季度股票投资明细
15,600323,瀚蓝环境,2.68,6.65,161.93,2025年2季度股票投资明细
16,600926,杭州银行,2.38,8.57,144.15,2025年2季度股票投资明细
17,600803,新奥股份,2.35,7.51,141.94,2025年2季度股票投资明细
18,601107,四川成渝,2.33,23.42,140.99,2025年2季度股票投资明细
19,000543,皖能电力,2.33,20.12,140.84,2025年2季度股票投资明细
20,002966,苏州银行,2.24,15.42,135.39,2025年2季度股票投资明细
21,601009,南京银行,2.14,11.12,129.21,2025年2季度股票投资明细
22,601088,中国神华,2.12,3.17,128.51,2025年2季度股票投资明细
23,601668,中国建筑,2.02,21.22,122.44,2025年2季度股票投资明细
24,600282,南钢股份,2.02,29.06,122.05,2025年2季度股票投资明细
25,601567,三星医疗,1.99,5.38,120.62,2025年2季度股票投资明细
26,601077,渝农商行,1.89,16.01,114.31,2025年2季度股票投资明细
27,600938,中国海油,1.86,4.32,112.8,2025年2季度股票投资明细
28,600941,中国移动,1.82,0.98,110.3,2025年2季度股票投资明细
29,600820,隧道股份,1.8,17.86,108.95,2025年2季度股票投资明细
30,601577,长沙银行,1.75,10.64,105.76,2025年2季度股票投资明细
31,600642,申能股份,1.65,11.6,99.76,2025年2季度股票投资明细
32,601233,桐昆股份,1.61,9.17,97.2,2025年2季度股票投资明细
33,600350,山东高速,1.56,8.87,94.55,2025年2季度股票投资明细
34,600729,重庆百货,1.54,3.13,93.37,2025年2季度股票投资明细
35,601997,贵阳银行,1.47,14.29,89.17,2025年2季度股票投资明细
36,000423,东阿阿胶,1.47,1.7,88.91,2025年2季度股票投资明细
37,600066,宇通客车,1.44,3.51,87.26,2025年2季度股票投资明细
38,600373,中文传媒,1.42,8.39,86.17,2025年2季度股票投资明细
39,000933,神火股份,1.42,5.15,85.7,2025年2季度股票投资明细
40,000807,云铝股份,1.37,5.17,82.62,2025年2季度股票投资明细
41,000932,华菱钢铁,1.35,18.56,81.66,2025年2季度股票投资明细
42,601318,中国平安,1.29,1.41,78.23,2025年2季度股票投资明细
43,002532,天山铝业,1.27,9.21,76.54,2025年2季度股票投资明细
44,600873,梅花生物,1.18,6.65,71.09,2025年2季度股票投资明细
45,600782,新钢股份,1.15,19.72,69.81,2025年2季度股票投资明细
46,000651,格力电器,1.14,1.54,69.18,2025年2季度股票投资明细
47,002867,周大生,1.13,5.18,68.27,2025年2季度股票投资明细
48,601000,唐山港,1.12,16.71,67.84,2025年2季度股票投资明细
49,600027,华电国际,1.11,12.31,67.34,2025年2季度股票投资明细
50,002128,电投能源,1.11,3.4,67.25,2025年2季度股票投资明细
51,001965,招商公路,1.08,5.46,65.52,2025年2季度股票投资明细
52,600970,中材国际,1.06,7.48,64.18,2025年2季度股票投资明细
53,000928,中钢国际,1.04,10.03,62.99,2025年2季度股票投资明细
54,002572,索菲亚,1.03,4.44,62.2,2025年2季度股票投资明细
55,603279,景津装备,1.02,4.13,61.66,2025年2季度股票投资明细
56,600741,华域汽车,1.0,3.44,60.72,2025年2季度股票投资明细
57,601665,齐鲁银行,1.0,9.53,60.23,2025年2季度股票投资明细
58,002327,富安娜,0.99,8.08,59.95,2025年2季度股票投资明细
59,600863,内蒙华电,0.99,14.51,59.64,2025年2季度股票投资明细
60,600188,兖矿能源,0.98,4.88,59.39,2025年2季度股票投资明细
61,601098,中南传媒,0.97,4.49,58.91,2025年2季度股票投资明细
62,000719,中原传媒,0.97,4.72,58.58,2025年2季度股票投资明细
63,000685,中山公用,0.89,6.16,54.08,2025年2季度股票投资明细
64,601019,山东出版,0.84,5.39,51.04,2025年2季度股票投资明细
65,600757,长江传媒,0.82,5.33,49.46,2025年2季度股票投资明细
66,603568,伟明环保,0.82,2.59,49.42,2025年2季度股票投资明细
67,600985,淮北矿业,0.81,4.33,49.1,2025年2季度股票投资明细
68,002043,兔宝宝,0.79,4.86,47.63,2025年2季度股票投资明细
69,600801,华新水泥,0.77,3.93,46.53,2025年2季度股票投资明细
70,600008,首创环保,0.7,13.93,42.07,2025年2季度股票投资明细
71,001872,招商港口,0.61,1.86,36.94,2025年2季度股票投资明细
72,600153,建发股份,0.57,3.31,34.32,2025年2季度股票投资明细
73,600096,云天化,0.5,1.38,30.32,2025年2季度股票投资明细
74,002563,森马服饰,0.5,5.75,30.25,2025年2季度股票投资明细
75,600350,山东高速,4.77,30.72,264.5,2025年3季度股票投资明细
76,600323,瀚蓝环境,4.38,9.0,243.27,2025年3季度股票投资明细
77,600901,江苏金租,4.35,42.63,241.71,2025年3季度股票投资明细
78,000598,兴蓉环境,4.04,33.65,224.11,2025年3季度股票投资明细
