序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601318,中国平安,4.77,3.5,180.71,2025年1季度股票投资明细
2,002475,立讯精密,4.32,4.0,163.56,2025年1季度股票投资明细
3,600519,贵州茅台,4.12,0.1,156.1,2025年1季度股票投资明细
4,600016,民生银行,3.09,30.0,117.0,2025年1季度股票投资明细
5,300033,同花顺,3.02,0.4,114.24,2025年1季度股票投资明细
6,600309,万华化学,2.66,1.5,100.82,2025年1季度股票投资明细
7,688777,中控技术,2.53,1.8,95.8,2025年1季度股票投资明细
8,300059,东方财富,2.38,4.0,90.32,2025年1季度股票投资明细
9,600031,三一重工,2.27,4.5,85.82,2025年1季度股票投资明细
10,688278,特宝生物,2.26,1.1,85.8,2025年1季度股票投资明细
11,600016,民生银行,5.26,60.0,285.0,2025年2季度股票投资明细
12,000001,平安银行,4.45,20.0,241.4,2025年2季度股票投资明细
13,601318,中国平安,3.58,3.5,194.18,2025年2季度股票投资明细
14,300124,汇川技术,3.57,3.0,193.71,2025年2季度股票投资明细
15,002475,立讯精密,3.2,5.0,173.45,2025年2季度股票投资明细
16,601818,光大银行,3.06,40.0,166.0,2025年2季度股票投资明细
17,300033,同花顺,3.02,0.6,163.81,2025年2季度股票投资明细
18,002179,中航光电,2.98,4.0,161.33,2025年2季度股票投资明细
19,600276,恒瑞医药,2.87,3.0,155.7,2025年2季度股票投资明细
20,603712,七一二,2.71,7.0,147.07,2025年2季度股票投资明细
21,688278,特宝生物,2.66,2.0,144.22,2025年2季度股票投资明细
22,688041,海光信息,2.61,1.0,141.29,2025年2季度股票投资明细
23,600519,贵州茅台,2.6,0.1,140.95,2025年2季度股票投资明细
24,600967,内蒙一机,2.14,6.0,116.1,2025年2季度股票投资明细
25,300059,东方财富,2.13,5.0,115.65,2025年2季度股票投资明细
26,600031,三一重工,1.99,6.0,107.7,2025年2季度股票投资明细
27,600176,中国巨石,1.68,8.0,91.2,2025年2季度股票投资明细
28,601688,华泰证券,1.64,5.0,89.05,2025年2季度股票投资明细
29,601100,恒立液压,1.59,1.2,86.4,2025年2季度股票投资明细
30,600309,万华化学,1.5,1.5,81.39,2025年2季度股票投资明细
31,688777,中控技术,1.49,1.8,81.02,2025年2季度股票投资明细
32,601601,中国太保,1.38,2.0,75.02,2025年2季度股票投资明细
33,002352,顺丰控股,1.35,1.5,73.14,2025年2季度股票投资明细
34,601021,春秋航空,1.33,1.3,72.35,2025年2季度股票投资明细
35,600030,中信证券,1.27,2.5,69.05,2025年2季度股票投资明细
36,600764,中国海防,1.25,2.0,68.0,2025年2季度股票投资明细
37,600998,九州通,1.23,13.0,66.82,2025年2季度股票投资明细
38,002859,洁美科技,1.1,3.0,59.73,2025年2季度股票投资明细
39,688503,聚和材料,1.07,1.4,57.95,2025年2季度股票投资明细
40,002517,恺英网络,1.07,3.0,57.93,2025年2季度股票投资明细
41,601988,中国银行,1.04,10.0,56.2,2025年2季度股票投资明细
42,600398,海澜之家,1.03,8.0,55.68,2025年2季度股票投资明细
43,300494,盛天网络,1.01,4.0,54.56,2025年2季度股票投资明细
44,603596,伯特利,0.97,1.0,52.69,2025年2季度股票投资明细
45,300395,菲利华,0.94,1.0,51.1,2025年2季度股票投资明细
46,000977,浪潮信息,0.94,1.0,50.88,2025年2季度股票投资明细
47,300750,宁德时代,0.93,0.2,50.44,2025年2季度股票投资明细
48,300893,松原安全,0.9,2.0,49.04,2025年2季度股票投资明细
49,600104,上汽集团,0.89,3.0,48.15,2025年2季度股票投资明细
50,601689,拓普集团,0.87,1.0,47.25,2025年2季度股票投资明细
51,002555,三七互娱,0.8,2.5,43.23,2025年2季度股票投资明细
52,688750,金天钛业,0.79,2.0,42.96,2025年2季度股票投资明细
53,000681,视觉中国,0.74,2.0,40.28,2025年2季度股票投资明细
54,000403,派林生物,0.67,2.0,36.26,2025年2季度股票投资明细
55,601615,明阳智能,0.64,3.0,34.47,2025年2季度股票投资明细
56,002727,一心堂,0.6,2.0,32.68,2025年2季度股票投资明细
57,603859,能科科技,0.6,1.0,32.32,2025年2季度股票投资明细
58,603283,赛腾股份,0.56,0.9,30.55,2025年2季度股票投资明细
59,300122,智飞生物,0.54,1.5,29.39,2025年2季度股票投资明细
60,688003,天准科技,0.51,0.6,27.54,2025年2季度股票投资明细
61,002050,三花智控,0.49,1.0,26.38,2025年2季度股票投资明细
62,600879,航天电子,0.39,2.0,20.94,2025年2季度股票投资明细
63,601607,上海医药,0.33,1.0,17.88,2025年2季度股票投资明细
64,000988,华工科技,0.26,0.3,14.1,2025年2季度股票投资明细
65,001309,德明利,4.58,1.3,266.1,2025年3季度股票投资明细
66,600016,民生银行,4.45,65.0,258.7,2025年3季度股票投资明细
67,603986,兆易创新,4.4,1.2,255.96,2025年3季度股票投资明细
68,300750,宁德时代,4.15,0.6,241.2,2025年3季度股票投资明细
69,601318,中国平安,3.32,3.5,192.89,2025年3季度股票投资明细
70,688981,中芯国际,3.25,1.35,189.18,2025年3季度股票投资明细
71,300033,同花顺,3.2,0.5,185.89,2025年3季度股票投资明细
72,688036,传音控股,2.59,1.6,150.72,2025年3季度股票投资明细
73,300059,东方财富,2.57,5.5,149.16,2025年3季度股票投资明细
74,600519,贵州茅台,2.48,0.1,144.4,2025年3季度股票投资明细
