序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002475,立讯精密,8.62,855.93,34998.98,2025年1季度股票投资明细
2,300274,阳光电源,7.25,424.59,29470.51,2025年1季度股票投资明细
3,601567,三星医疗,6.03,828.96,24512.32,2025年1季度股票投资明细
4,02018,瑞声科技,4.33,405.1,17607.79,2025年1季度股票投资明细
5,02899,紫金矿业,4.21,1048.2,17102.05,2025年1季度股票投资明细
6,601012,隆基绿能,3.74,959.52,15208.38,2025年1季度股票投资明细
7,00762,中国联通,3.47,1757.0,14090.07,2025年1季度股票投资明细
8,600060,海信视像,3.29,537.87,13349.96,2025年1季度股票投资明细
9,000933,神火股份,2.97,642.75,12057.99,2025年1季度股票投资明细
10,00981,中芯国际,2.78,265.3,11286.52,2025年1季度股票投资明细
11,300274,阳光电源,9.85,518.57,35143.35,2025年2季度股票投资明细
12,002475,立讯精密,5.49,564.82,19593.43,2025年2季度股票投资明细
13,600060,海信视像,4.27,662.73,15256.07,2025年2季度股票投资明细
14,002463,沪电股份,3.97,333.06,14181.69,2025年2季度股票投资明细
15,300308,中际旭创,3.5,85.59,12484.16,2025年2季度股票投资明细
16,000333,美的集团,3.3,163.31,11790.98,2025年2季度股票投资明细
17,000807,云铝股份,3.14,700.86,11199.74,2025年2季度股票投资明细
18,01070,TCL电子,2.92,1196.9,10413.03,2025年2季度股票投资明细
19,00762,中国联通,2.74,1155.2,9797.41,2025年2季度股票投资明细
20,02018,瑞声科技,2.74,263.4,9776.45,2025年2季度股票投资明细
21,002532,天山铝业,2.6,1117.04,9282.6,2025年2季度股票投资明细
22,600487,亨通光电,2.59,603.93,9240.19,2025年2季度股票投资明细
23,600000,浦发银行,2.53,650.21,9024.96,2025年2季度股票投资明细
24,002600,领益智造,2.15,894.0,7679.46,2025年2季度股票投资明细
25,00992,联想集团,2.12,880.8,7566.57,2025年2季度股票投资明细
26,002028,思源电气,2.07,101.22,7380.15,2025年2季度股票投资明细
27,000933,神火股份,2.0,428.51,7130.4,2025年2季度股票投资明细
28,002409,雅克科技,1.96,128.14,7007.99,2025年2季度股票投资明细
29,300750,宁德时代,1.84,25.99,6555.2,2025年2季度股票投资明细
30,00968,信义光能,1.69,2661.8,6044.3,2025年2季度股票投资明细
31,600919,江苏银行,1.68,502.1,5995.07,2025年2季度股票投资明细
32,001389,广合科技,1.65,100.42,5901.9,2025年2季度股票投资明细
33,601567,三星医疗,1.6,255.01,5717.39,2025年2季度股票投资明细
34,03898,时代电气,1.51,186.5,5374.49,2025年2季度股票投资明细
35,300001,特锐德,1.47,219.23,5254.91,2025年2季度股票投资明细
36,02600,中国铝业,1.41,1046.6,5039.48,2025年2季度股票投资明细
37,603341,龙旗科技,1.29,113.57,4614.15,2025年2季度股票投资明细
38,002056,横店东磁,1.26,316.72,4481.6,2025年2季度股票投资明细
39,000830,鲁西化工,1.25,432.19,4451.56,2025年2季度股票投资明细
40,00586,海螺创业,1.11,479.35,3960.52,2025年2季度股票投资明细
41,00392,北京控股,1.08,131.1,3861.68,2025年2季度股票投资明细
42,002415,海康威视,1.03,132.7,3679.77,2025年2季度股票投资明细
43,300394,天孚通信,1.03,46.07,3678.23,2025年2季度股票投资明细
44,601825,沪农商行,0.97,357.26,3465.42,2025年2季度股票投资明细
45,00939,建设银行,0.95,468.1,3380.92,2025年2季度股票投资明细
46,00981,中芯国际,0.93,81.75,3332.47,2025年2季度股票投资明细
47,01339,中国人民保险集团,0.84,549.2,2990.03,2025年2季度股票投资明细
48,03618,重庆农村商业银行,0.82,486.8,2943.3,2025年2季度股票投资明细
49,00371,北控水务集团,0.81,1339.2,2894.44,2025年2季度股票投资明细
50,601229,上海银行,0.65,217.43,2306.93,2025年2季度股票投资明细
51,603712,七一二,0.51,86.96,1827.03,2025年2季度股票投资明细
52,00998,中信银行,0.51,265.9,1813.81,2025年2季度股票投资明细
53,300433,蓝思科技,0.47,75.18,1676.51,2025年2季度股票投资明细
54,601126,四方股份,0.42,92.47,1504.49,2025年2季度股票投资明细
55,688472,阿特斯,0.36,138.97,1271.57,2025年2季度股票投资明细
56,600595,中孚实业,0.3,244.51,1070.95,2025年2季度股票投资明细
57,688408,中信博,0.3,22.79,1063.83,2025年2季度股票投资明细
58,00148,建滔集团,0.22,34.25,783.98,2025年2季度股票投资明细
59,01787,山东黄金,0.18,26.23,651.71,2025年2季度股票投资明细
60,002913,奥士康,0.07,8.69,255.57,2025年2季度股票投资明细
61,002179,中航光电,0.06,5.5,221.9,2025年2季度股票投资明细
62,688775,影石创新,0.0,0.06,7.11,2025年2季度股票投资明细
63,688411,海博思创,0.0,0.06,4.68,2025年2季度股票投资明细
64,688545,兴福电子,0.0,0.1,2.68,2025年2季度股票投资明细
65,301458,钧崴电子,0.0,0.07,2.39,2025年2季度股票投资明细
66,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
67,688583,思看科技,0.0,0.02,1.81,2025年2季度股票投资明细
