序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002273,水晶光电,3.0,1.37,31.37,2025年1季度股票投资明细
2,688002,睿创微纳,2.75,0.47,28.77,2025年1季度股票投资明细
3,600096,云天化,2.62,1.2,27.43,2025年1季度股票投资明细
4,601168,西部矿业,2.42,1.49,25.34,2025年1季度股票投资明细
5,002984,森麒麟,2.18,0.94,22.85,2025年1季度股票投资明细
6,601399,国机重装,1.83,6.24,19.16,2025年1季度股票投资明细
7,000423,东阿阿胶,1.79,0.31,18.74,2025年1季度股票投资明细
8,300866,安克创新,1.77,0.18,18.56,2025年1季度股票投资明细
9,002065,东华软件,1.77,1.78,18.55,2025年1季度股票投资明细
10,601567,三星医疗,1.75,0.62,18.33,2025年1季度股票投资明细
11,603508,思维列控,0.49,0.22,5.12,2025年1季度股票投资明细
12,002332,仙琚制药,0.48,0.5,5.0,2025年1季度股票投资明细
13,301503,智迪科技,0.46,0.12,4.78,2025年1季度股票投资明细
14,002226,江南化工,0.44,0.81,4.56,2025年1季度股票投资明细
15,000528,柳工,0.35,0.33,3.69,2025年1季度股票投资明细
16,300476,胜宏科技,2.27,0.18,24.19,2025年2季度股票投资明细
17,600909,华安证券,1.87,3.42,19.94,2025年2季度股票投资明细
18,600862,中航高科,1.86,0.76,19.82,2025年2季度股票投资明细
19,600578,京能电力,1.85,4.38,19.67,2025年2季度股票投资明细
20,688213,思特威,1.78,0.19,19.01,2025年2季度股票投资明细
21,601555,东吴证券,1.69,2.06,18.03,2025年2季度股票投资明细
22,000783,长江证券,1.67,2.56,17.74,2025年2季度股票投资明细
23,002595,豪迈科技,1.45,0.26,15.4,2025年2季度股票投资明细
24,300803,指南针,1.44,0.19,15.33,2025年2季度股票投资明细
25,603893,瑞芯微,1.43,0.1,15.19,2025年2季度股票投资明细
26,002155,湖南黄金,1.37,0.82,14.58,2025年2季度股票投资明细
27,000997,新大陆,1.37,0.45,14.57,2025年2季度股票投资明细
28,000959,首钢股份,1.36,4.26,14.48,2025年2季度股票投资明细
29,000893,亚钾国际,1.36,0.48,14.47,2025年2季度股票投资明细
30,603529,爱玛科技,1.36,0.42,14.45,2025年2季度股票投资明细
31,600885,宏发股份,1.32,0.63,14.06,2025年2季度股票投资明细
32,002128,电投能源,1.32,0.71,14.04,2025年2季度股票投资明细
33,002281,光迅科技,1.3,0.28,13.81,2025年2季度股票投资明细
34,002532,天山铝业,1.29,1.66,13.79,2025年2季度股票投资明细
35,603129,春风动力,1.22,0.06,12.99,2025年2季度股票投资明细
36,300037,新宙邦,1.16,0.35,12.32,2025年2季度股票投资明细
37,600580,卧龙电驱,1.09,0.59,11.66,2025年2季度股票投资明细
38,600704,物产中大,1.09,2.21,11.65,2025年2季度股票投资明细
39,300251,光线传媒,1.08,0.57,11.55,2025年2季度股票投资明细
40,000729,燕京啤酒,1.08,0.89,11.51,2025年2季度股票投资明细
