序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,AR,Antero Resources Corp,2.98,11.16,3239.25,2025年1季度股票投资明细
2,HES,赫斯,2.94,2.79,3198.83,2025年1季度股票投资明细
3,EXE,Expand Energy Corp,2.93,3.99,3184.8,2025年1季度股票投资明细
4,CVX,雪佛龙,2.91,2.63,3160.61,2025年1季度股票投资明细
5,EQT,EQT能源,2.9,8.21,3148.41,2025年1季度股票投资明细
6,FANG,Diamondback Energy Inc,2.9,2.74,3146.74,2025年1季度股票投资明细
7,XOM,埃克森美孚,2.89,3.68,3143.42,2025年1季度股票投资明细
8,MUR,墨菲石油,2.88,15.37,3133.73,2025年1季度股票投资明细
9,CNX,康索尔能源,2.87,13.8,3118.18,2025年1季度股票投资明细
10,OVV,Ovintiv Inc,2.86,10.11,3105.73,2025年1季度股票投资明细
11,EQT,EQT能源,3.19,6.19,2584.84,2025年2季度股票投资明细
12,DINO,HF Sinclair Corp,3.14,8.66,2545.72,2025年2季度股票投资明细
13,CNX,康索尔能源,3.1,10.43,2514.47,2025年2季度股票投资明细
14,EXE,Expand Energy Corp,3.07,2.98,2492.38,2025年2季度股票投资明细
15,RRC,山脉资源,3.05,8.5,2473.53,2025年2季度股票投资明细
16,AR,Antero Resources Corp,3.03,8.52,2456.67,2025年2季度股票投资明细
17,MPC,马拉松原油,2.98,2.03,2413.07,2025年2季度股票投资明细
18,VLO,瓦莱罗能源,2.96,2.49,2398.43,2025年2季度股票投资明细
19,EOG,EOG能源,2.94,2.79,2385.83,2025年2季度股票投资明细
20,CVX,雪佛龙,2.92,2.31,2365.79,2025年2季度股票投资明细
21,PSX,Phillips 66,2.91,2.76,2359.4,2025年2季度股票投资明细
22,XOM,埃克森美孚,2.91,3.06,2359.0,2025年2季度股票投资明细
23,HES,赫斯,2.91,2.38,2357.3,2025年2季度股票投资明细
24,CTRA,Coterra Energy Inc,2.9,12.96,2354.91,2025年2季度股票投资明细
25,MTDR,Matador Resources Co,2.87,6.82,2328.61,2025年2季度股票投资明细
26,COP,康菲石油,2.84,3.58,2299.52,2025年2季度股票投资明细
27,TPL,Texas Pacific Land Corp,2.83,0.3,2297.42,2025年2季度股票投资明细
28,CHRD,Chord Energy Corp,2.81,3.29,2278.43,2025年2季度股票投资明细
29,PR,Permian Resources Corp-A,2.81,23.33,2275.11,2025年2季度股票投资明细
30,OXY,西方石油,2.76,7.45,2241.06,2025年2季度股票投资明细
31,OVV,Ovintiv Inc,2.76,8.23,2240.69,2025年2季度股票投资明细
32,APA,阿帕奇石油,2.75,17.04,2231.02,2025年2季度股票投资明细
33,DVN,戴文能源,2.72,9.69,2207.45,2025年2季度股票投资明细
34,FANG,Diamondback Energy Inc,2.72,2.24,2206.98,2025年2季度股票投资明细
35,MGY,Magnolia Oil & Gas Corp-A,2.72,13.7,2204.55,2025年2季度股票投资明细
36,VNOM,Viper Energy Inc-A,2.19,6.51,1775.97,2025年2季度股票投资明细
37,MUR,墨菲石油,1.98,9.94,1601.5,2025年2季度股票投资明细
38,GPOR,格尔夫波特能源,1.93,1.09,1567.11,2025年2季度股票投资明细
39,SM,SM Energy Co,1.88,8.61,1523.79,2025年2季度股票投资明细
40,CRK,康斯托克能源,1.86,7.61,1507.61,2025年2季度股票投资明细
41,NOG,Northern Oil and Gas Inc,1.81,7.23,1467.89,2025年2季度股票投资明细
42,CRC,加州资源,1.73,4.3,1404.51,2025年2季度股票投资明细
43,CIVI,Civitas Resources Inc,1.55,6.39,1258.41,2025年2季度股票投资明细
44,SOC,Sable Offshore Corp,1.52,7.83,1232.65,2025年2季度股票投资明细
45,PBF,PBF Energy Inc-A,1.46,7.62,1181.76,2025年2季度股票投资明细
46,CRGY,Crescent Energy Co-A,1.07,14.04,864.17,2025年2季度股票投资明细
47,WKC,World Kinect Corp,1.0,4.01,813.73,2025年2季度股票投资明细
48,PARR,Par Pacific Holdings Inc,0.95,4.06,771.45,2025年2季度股票投资明细
49,DK,Delek US Holdings Inc,0.93,4.96,751.94,2025年2季度股票投资明细
50,CLMT,卡路美,0.71,5.13,578.26,2025年2季度股票投资明细
51,TALO,Talos Energy Inc,0.69,9.19,557.57,2025年2季度股票投资明细
52,CVI,CVR能源,0.63,2.67,512.75,2025年2季度股票投资明细
53,STR,Sitio Royalties Corp-A,0.6,3.67,483.16,2025年2季度股票投资明细
54,VG,Venture Global Inc-A,0.59,4.3,479.58,2025年2季度股票投资明细
55,KOS,Kosmos Energy Ltd,0.49,32.08,395.03,2025年2季度股票投资明细
56,VTS,Vitesse Energy Inc,0.31,1.58,249.65,2025年2季度股票投资明细
57,VTLE,Vital Energy Inc,0.26,1.8,207.58,2025年2季度股票投资明细
58,REX,REX American Resources Corp,0.23,0.54,187.46,2025年2季度股票投资明细
59,CLNE,Clean Energy Fuels Corp,0.21,12.44,173.68,2025年2季度股票投资明细
60,EGY,瓦可能源,0.16,5.11,132.16,2025年2季度股票投资明细
61,SD,SandRidge Energy Inc,0.15,1.53,118.41,2025年2季度股票投资明细
62,EXE,Expand Energy Corp,2.85,2.68,2026.35,2025年3季度股票投资明细
63,CNX,康索尔能源,2.84,8.84,2018.45,2025年3季度股票投资明细
