序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600060,海信视像,6.13,17.78,441.3,2025年1季度股票投资明细
2,00700,腾讯控股,5.99,0.94,431.13,2025年1季度股票投资明细
3,00939,建设银行,5.92,67.1,426.02,2025年1季度股票投资明细
4,601021,春秋航空,5.44,7.54,391.85,2025年1季度股票投资明细
5,300628,亿联网络,5.41,9.53,389.11,2025年1季度股票投资明细
6,01818,招金矿业,5.32,26.8,382.85,2025年1季度股票投资明细
7,600458,时代新材,4.99,26.66,359.11,2025年1季度股票投资明细
8,002078,太阳纸业,4.96,24.28,357.16,2025年1季度股票投资明细
9,002318,久立特材,4.66,13.37,335.05,2025年1季度股票投资明细
10,601225,陕西煤业,4.57,16.61,329.04,2025年1季度股票投资明细
11,01818,招金矿业,7.09,14.35,266.96,2025年2季度股票投资明细
12,00939,建设银行,7.03,36.63,264.55,2025年2季度股票投资明细
13,600060,海信视像,6.44,10.53,242.4,2025年2季度股票投资明细
14,601021,春秋航空,6.43,4.35,242.08,2025年2季度股票投资明细
15,00700,腾讯控股,6.34,0.52,238.53,2025年2季度股票投资明细
16,600458,时代新材,5.71,15.66,214.86,2025年2季度股票投资明细
17,002318,久立特材,5.63,9.06,211.91,2025年2季度股票投资明细
18,300628,亿联网络,5.6,6.06,210.65,2025年2季度股票投资明细
19,688213,思特威,5.56,2.05,209.44,2025年2季度股票投资明细
20,00268,金蝶国际,5.46,14.6,205.58,2025年2季度股票投资明细
21,300679,电连技术,5.33,4.42,200.58,2025年2季度股票投资明细
22,01787,山东黄金,5.31,8.05,200.05,2025年2季度股票投资明细
23,601838,成都银行,5.25,9.84,197.78,2025年2季度股票投资明细
24,300395,菲利华,4.38,3.23,165.05,2025年2季度股票投资明细
25,688122,西部超导,4.35,3.16,163.71,2025年2季度股票投资明细
26,002410,广联达,3.5,9.82,131.69,2025年2季度股票投资明细
27,603383,顶点软件,3.42,3.04,128.9,2025年2季度股票投资明细
28,01818,招金矿业,8.3,5.85,166.96,2025年3季度股票投资明细
29,00700,腾讯控股,8.13,0.27,163.43,2025年3季度股票投资明细
30,01787,山东黄金,7.93,4.73,159.35,2025年3季度股票投资明细
31,688213,思特威,7.73,1.3,155.36,2025年3季度股票投资明细
32,00939,建设银行,7.21,21.23,144.97,2025年3季度股票投资明细
33,688122,西部超导,7.12,2.2,143.13,2025年3季度股票投资明细
34,00268,金蝶国际,6.76,8.5,135.96,2025年3季度股票投资明细
35,300679,电连技术,6.58,2.32,132.24,2025年3季度股票投资明细
36,300628,亿联网络,6.37,3.46,128.02,2025年3季度股票投资明细
37,01347,华虹半导体,6.18,1.7,124.17,2025年3季度股票投资明细
