序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,689009,九号公司,8.62,368.21,23978.01,2025年1季度股票投资明细
2,688213,思特威,6.3,180.58,17523.92,2025年1季度股票投资明细
3,603737,三棵树,5.01,270.8,13921.65,2025年1季度股票投资明细
4,688301,奕瑞科技,4.76,116.02,13246.82,2025年1季度股票投资明细
5,688002,睿创微纳,4.45,202.58,12375.4,2025年1季度股票投资明细
6,688019,安集科技,4.3,71.25,11969.39,2025年1季度股票投资明细
7,688114,华大智造,4.22,150.02,11739.19,2025年1季度股票投资明细
8,002044,美年健康,4.2,2073.36,11693.76,2025年1季度股票投资明细
9,300567,精测电子,3.77,161.63,10488.32,2025年1季度股票投资明细
10,600031,三一重工,3.51,511.95,9762.89,2025年1季度股票投资明细
11,689009,九号公司,7.28,328.86,19458.43,2025年2季度股票投资明细
12,688213,思特威,6.2,162.06,16565.82,2025年2季度股票投资明细
13,603737,三棵树,5.31,384.98,14186.63,2025年2季度股票投资明细
14,688002,睿创微纳,5.16,197.69,13782.81,2025年2季度股票投资明细
15,688301,奕瑞科技,4.58,140.27,12231.97,2025年2季度股票投资明细
16,688169,石头科技,4.44,75.77,11862.4,2025年2季度股票投资明细
17,688019,安集科技,4.24,74.63,11328.11,2025年2季度股票投资明细
18,688114,华大智造,3.81,159.94,10184.45,2025年2季度股票投资明细
19,002044,美年健康,3.73,1942.4,9983.94,2025年2季度股票投资明细
20,300776,帝尔激光,3.58,179.75,9564.6,2025年2季度股票投资明细
21,000988,华工科技,3.45,196.05,9216.4,2025年2季度股票投资明细
22,600031,三一重工,3.43,510.54,9164.1,2025年2季度股票投资明细
23,600732,爱旭股份,3.07,627.03,8214.09,2025年2季度股票投资明细
24,688548,广钢气体,2.98,795.02,7966.13,2025年2季度股票投资明细
25,002352,顺丰控股,2.95,161.47,7873.49,2025年2季度股票投资明细
26,300364,中文在线,2.84,286.25,7585.63,2025年2季度股票投资明细
27,300207,欣旺达,2.64,351.9,7059.14,2025年2季度股票投资明细
28,300567,精测电子,2.58,113.84,6899.88,2025年2季度股票投资明细
29,688190,云路股份,2.47,71.21,6591.32,2025年2季度股票投资明细
30,300316,晶盛机电,2.38,234.2,6358.49,2025年2季度股票投资明细
31,688596,正帆科技,1.79,141.15,4787.66,2025年2季度股票投资明细
32,688349,三一重能,1.64,175.45,4375.64,2025年2季度股票投资明细
33,688598,金博股份,1.61,169.28,4303.07,2025年2季度股票投资明细
34,603005,晶方科技,1.51,141.99,4031.1,2025年2季度股票投资明细
35,002738,中矿资源,1.4,116.53,3747.6,2025年2季度股票投资明细
36,688333,铂力特,1.3,58.5,3484.5,2025年2季度股票投资明细
37,601636,旗滨集团,1.06,564.33,2827.29,2025年2季度股票投资明细
38,002294,信立泰,0.98,55.26,2615.55,2025年2季度股票投资明细
39,002497,雅化集团,0.97,227.49,2593.39,2025年2季度股票投资明细
40,300750,宁德时代,0.85,9.03,2276.61,2025年2季度股票投资明细
41,301031,中熔电气,0.8,26.93,2144.82,2025年2季度股票投资明细
42,601208,东材科技,0.78,220.69,2092.14,2025年2季度股票投资明细
43,300723,一品红,0.7,37.54,1881.5,2025年2季度股票投资明细
44,000888,峨眉山A,0.05,8.88,124.85,2025年2季度股票投资明细
45,688775,影石创新,0.0,0.06,7.11,2025年2季度股票投资明细
46,688411,海博思创,0.0,0.06,4.68,2025年2季度股票投资明细
47,603049,中策橡胶,0.0,0.07,3.1,2025年2季度股票投资明细
48,301458,钧崴电子,0.0,0.07,2.39,2025年2季度股票投资明细
49,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
50,688583,思看科技,0.0,0.02,1.81,2025年2季度股票投资明细
51,301678,新恒汇,0.0,0.04,1.7,2025年2季度股票投资明细
52,301501,恒鑫生活,0.0,0.04,1.58,2025年2季度股票投资明细
53,603202,天有为,0.0,0.02,1.5,2025年2季度股票投资明细
54,301479,弘景光电,0.0,0.02,1.42,2025年2季度股票投资明细
55,688757,胜科纳米,0.0,0.05,1.39,2025年2季度股票投资明细
56,688758,赛分科技,0.0,0.08,1.32,2025年2季度股票投资明细
57,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
58,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
59,301601,惠通科技,0.0,0.03,1.16,2025年2季度股票投资明细
60,001356,富岭股份,0.0,0.07,1.02,2025年2季度股票投资明细
61,301658,首航新能,0.0,0.04,1.0,2025年2季度股票投资明细
62,301665,泰禾股份,0.0,0.04,0.88,2025年2季度股票投资明细
63,301173,毓恬冠佳,0.0,0.02,0.78,2025年2季度股票投资明细
64,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
65,301636,泽润新能,0.0,0.01,0.61,2025年2季度股票投资明细
66,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
67,301560,众捷汽车,0.0,0.02,0.52,2025年2季度股票投资明细
68,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
69,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
70,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
71,603409,汇通控股,0.0,0.01,0.33,2025年2季度股票投资明细
72,001390,古麒绒材,0.0,0.02,0.32,2025年2季度股票投资明细
73,603400,华之杰,0.0,0.01,0.25,2025年2季度股票投资明细
74,001335,信凯科技,0.0,0.01,0.22,2025年2季度股票投资明细
75,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
76,689009,九号公司,6.97,334.0,22247.36,2025年3季度股票投资明细
