序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,7.58,1.36,344.0,2025年1季度股票投资明细
2,688981,中芯国际,4.8,2.44,218.12,2025年1季度股票投资明细
3,300124,汇川技术,3.83,2.55,173.83,2025年1季度股票投资明细
4,300760,迈瑞医疗,3.71,0.72,168.48,2025年1季度股票投资明细
5,688256,寒武纪,3.65,0.27,165.66,2025年1季度股票投资明细
6,688041,海光信息,3.34,1.07,151.81,2025年1季度股票投资明细
7,300274,阳光电源,2.41,1.58,109.39,2025年1季度股票投资明细
8,688008,澜起科技,2.02,1.17,91.89,2025年1季度股票投资明细
9,300308,中际旭创,1.99,0.91,90.16,2025年1季度股票投资明细
10,300502,新易盛,1.92,0.89,87.33,2025年1季度股票投资明细
11,300750,宁德时代,7.98,2.39,602.81,2025年2季度股票投资明细
12,688981,中芯国际,4.64,3.98,350.61,2025年2季度股票投资明细
13,688256,寒武纪,3.83,0.48,289.74,2025年2季度股票投资明细
14,300760,迈瑞医疗,3.57,1.2,269.7,2025年2季度股票投资明细
15,688041,海光信息,3.47,1.85,261.94,2025年2季度股票投资明细
16,300124,汇川技术,3.38,3.95,255.05,2025年2季度股票投资明细
17,300308,中际旭创,3.25,1.68,245.63,2025年2季度股票投资明细
18,300502,新易盛,3.19,1.9,240.83,2025年2季度股票投资明细
19,688008,澜起科技,3.07,2.83,231.86,2025年2季度股票投资明细
20,300274,阳光电源,2.6,2.9,196.26,2025年2季度股票投资明细
21,688012,中微公司,2.38,0.99,179.77,2025年2季度股票投资明细
22,300014,亿纬锂能,1.74,2.87,131.47,2025年2季度股票投资明细
23,688271,联影医疗,1.28,0.76,96.74,2025年2季度股票投资明细
24,688111,金山办公,1.2,0.32,90.46,2025年2季度股票投资明细
25,300433,蓝思科技,0.99,3.34,74.48,2025年2季度股票投资明细
26,300408,三环集团,0.85,1.92,64.13,2025年2季度股票投资明细
27,000050,深天马A,0.49,4.37,37.23,2025年2季度股票投资明细
28,300803,指南针,0.47,0.44,35.49,2025年2季度股票投资明细
29,300394,天孚通信,0.46,0.43,34.65,2025年2季度股票投资明细
30,688328,深科达,0.44,1.46,33.04,2025年2季度股票投资明细
31,688036,传音控股,0.41,0.39,30.72,2025年2季度股票投资明细
32,300241,瑞丰光电,0.4,5.32,30.32,2025年2季度股票投资明细
33,688233,神工股份,0.4,0.94,29.88,2025年2季度股票投资明细
34,603486,科沃斯,0.37,0.48,27.95,2025年2季度股票投资明细
35,000726,鲁泰A,0.37,4.39,27.83,2025年2季度股票投资明细
36,600031,三一重工,0.36,1.51,27.1,2025年2季度股票投资明细
37,688169,石头科技,0.35,0.17,26.1,2025年2季度股票投资明细
38,000893,亚钾国际,0.34,0.85,25.62,2025年2季度股票投资明细
39,688608,恒玄科技,0.33,0.07,24.74,2025年2季度股票投资明细
40,300662,科锐国际,0.33,0.83,24.66,2025年2季度股票投资明细
41,601857,中国石油,0.33,2.88,24.62,2025年2季度股票投资明细
42,300207,欣旺达,0.29,1.1,22.07,2025年2季度股票投资明细
43,688126,沪硅产业,0.28,1.15,21.46,2025年2季度股票投资明细
44,300628,亿联网络,0.28,0.61,21.2,2025年2季度股票投资明细
45,300232,洲明科技,0.27,2.81,20.34,2025年2季度股票投资明细
46,300442,润泽科技,0.27,0.41,20.31,2025年2季度股票投资明细
47,688026,洁特生物,0.25,1.14,18.65,2025年2季度股票投资明细
48,603799,华友钴业,0.24,0.5,18.51,2025年2季度股票投资明细
49,603259,药明康德,0.24,0.26,18.08,2025年2季度股票投资明细
50,300661,圣邦股份,0.24,0.25,17.9,2025年2季度股票投资明细
51,600785,新华百货,0.23,1.51,17.71,2025年2季度股票投资明细
52,601899,紫金矿业,0.23,0.89,17.36,2025年2季度股票投资明细
53,600578,京能电力,0.23,3.83,17.2,2025年2季度股票投资明细
54,000977,浪潮信息,0.22,0.33,16.79,2025年2季度股票投资明细
55,000959,首钢股份,0.22,4.9,16.66,2025年2季度股票投资明细
56,300972,万辰集团,0.21,0.09,16.22,2025年2季度股票投资明细
57,002230,科大讯飞,0.21,0.33,15.8,2025年2季度股票投资明细
