序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,9.91,24.36,6162.25,2025年1季度股票投资明细
2,300274,阳光电源,9.27,83.0,5761.27,2025年1季度股票投资明细
3,002050,三花智控,6.89,148.55,4282.81,2025年1季度股票投资明细
4,300014,亿纬锂能,6.2,81.78,3852.66,2025年1季度股票投资明细
5,002340,格林美,3.56,339.65,2214.52,2025年1季度股票投资明细
6,300207,欣旺达,3.5,98.09,2173.67,2025年1季度股票投资明细
7,002709,天赐材料,2.66,88.68,1652.99,2025年1季度股票投资明细
8,002074,国轩高科,2.52,71.9,1565.98,2025年1季度股票投资明细
9,002850,科达利,2.46,12.57,1531.65,2025年1季度股票投资明细
10,300450,先导智能,2.46,72.83,1531.53,2025年1季度股票投资明细
11,301589,诺瓦星云,0.02,0.09,14.98,2025年1季度股票投资明细
12,301626,苏州天脉,0.01,0.1,8.03,2025年1季度股票投资明细
13,688449,联芸科技,0.01,0.14,6.22,2025年1季度股票投资明细
14,688605,先锋精科,0.01,0.07,5.38,2025年1季度股票投资明细
15,301658,首航新能,0.01,0.44,5.16,2025年1季度股票投资明细
16,300274,阳光电源,10.32,102.61,6954.11,2025年2季度股票投资明细
17,300750,宁德时代,9.67,25.82,6512.95,2025年2季度股票投资明细
18,002050,三花智控,6.31,161.17,4251.77,2025年2季度股票投资明细
19,300014,亿纬锂能,6.03,88.67,4061.97,2025年2季度股票投资明细
20,002074,国轩高科,3.76,78.04,2533.18,2025年2季度股票投资明细
21,002340,格林美,3.48,369.33,2345.25,2025年2季度股票投资明细
22,300207,欣旺达,3.17,106.32,2132.78,2025年2季度股票投资明细
23,300450,先导智能,2.91,79.0,1963.05,2025年2季度股票投资明细
24,002709,天赐材料,2.59,96.29,1744.77,2025年2季度股票投资明细
25,002850,科达利,2.31,13.75,1556.09,2025年2季度股票投资明细
26,002126,银轮股份,2.15,59.57,1446.36,2025年2季度股票投资明细
27,603659,璞泰来,2.13,76.56,1437.79,2025年2季度股票投资明细
28,605117,德业股份,2.03,25.99,1368.84,2025年2季度股票投资明细
29,300037,新宙邦,1.98,37.99,1337.32,2025年2季度股票投资明细
30,300001,特锐德,1.89,53.21,1275.44,2025年2季度股票投资明细
31,300073,当升科技,1.89,29.01,1272.67,2025年2季度股票投资明细
32,002812,恩捷股份,1.81,41.74,1222.56,2025年2季度股票投资明细
33,300568,星源材质,1.81,96.35,1221.66,2025年2季度股票投资明细
34,600699,均胜电子,1.81,70.04,1221.5,2025年2季度股票投资明细
35,000009,中国宝安,1.73,131.02,1163.46,2025年2季度股票投资明细
36,300919,中伟股份,1.68,34.37,1130.09,2025年2季度股票投资明细
