序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002594,比亚迪,3.79,10.77,4036.21,2025年1季度股票投资明细
2,000425,徐工机械,2.95,364.07,3138.28,2025年1季度股票投资明细
3,601100,恒立液压,2.85,38.19,3037.63,2025年1季度股票投资明细
4,002475,立讯精密,2.68,69.73,2851.32,2025年1季度股票投资明细
5,603296,华勤技术,2.39,31.75,2542.53,2025年1季度股票投资明细
6,688521,芯原股份,2.32,23.28,2467.15,2025年1季度股票投资明细
7,603129,春风动力,2.25,12.82,2399.01,2025年1季度股票投资明细
8,600519,贵州茅台,2.16,1.47,2294.67,2025年1季度股票投资明细
9,688213,思特威,1.89,20.76,2015.01,2025年1季度股票投资明细
10,000333,美的集团,1.83,24.87,1952.3,2025年1季度股票投资明细
11,600276,恒瑞医药,2.96,59.06,3065.21,2025年2季度股票投资明细
12,600900,长江电力,2.5,86.01,2592.34,2025年2季度股票投资明细
13,000425,徐工机械,2.3,306.69,2382.98,2025年2季度股票投资明细
14,688213,思特威,2.05,20.76,2122.57,2025年2季度股票投资明细
15,603129,春风动力,1.95,9.33,2019.95,2025年2季度股票投资明细
16,600862,中航高科,1.74,68.99,1799.26,2025年2季度股票投资明细
17,002946,新乳业,1.7,94.09,1766.07,2025年2季度股票投资明细
18,688776,国光电气,1.58,15.49,1634.26,2025年2季度股票投资明细
19,601899,紫金矿业,1.54,81.86,1596.27,2025年2季度股票投资明细
20,600031,三一重工,1.51,87.27,1566.5,2025年2季度股票投资明细
21,603011,合锻智能,1.51,100.47,1565.32,2025年2季度股票投资明细
22,002080,中材科技,1.44,76.34,1488.63,2025年2季度股票投资明细
23,002714,牧原股份,1.4,34.61,1453.97,2025年2季度股票投资明细
24,688521,芯原股份,1.39,14.95,1442.39,2025年2季度股票投资明细
25,002028,思源电气,1.39,19.7,1436.33,2025年2季度股票投资明细
26,002956,西麦食品,1.35,59.76,1402.57,2025年2季度股票投资明细
27,688680,海优新材,1.33,31.21,1379.31,2025年2季度股票投资明细
28,603596,伯特利,1.22,23.99,1264.03,2025年2季度股票投资明细
29,300674,宇信科技,1.21,41.51,1257.34,2025年2季度股票投资明细
30,600519,贵州茅台,1.21,0.89,1254.47,2025年2季度股票投资明细
31,603893,瑞芯微,1.16,7.92,1202.73,2025年2季度股票投资明细
32,300395,菲利华,1.14,23.2,1185.52,2025年2季度股票投资明细
33,600104,上汽集团,1.13,72.7,1166.84,2025年2季度股票投资明细
34,603127,昭衍新药,1.08,53.11,1116.9,2025年2季度股票投资明细
35,300378,鼎捷数智,1.05,29.78,1089.95,2025年2季度股票投资明细
36,300682,朗新集团,1.04,45.66,1073.01,2025年2季度股票投资明细
37,000333,美的集团,1.02,14.69,1060.62,2025年2季度股票投资明细
38,600887,伊利股份,0.99,36.69,1022.92,2025年2季度股票投资明细
39,601601,中国太保,0.98,26.98,1012.02,2025年2季度股票投资明细
40,002602,ST华通,0.97,90.46,1002.3,2025年2季度股票投资明细
