序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,3.05,16.66,6697.32,2025年3季度股票投资明细
2,600519,贵州茅台,2.04,3.1,4476.37,2025年3季度股票投资明细
3,000333,美的集团,1.73,52.38,3805.93,2025年3季度股票投资明细
4,601318,中国平安,1.49,59.27,3266.37,2025年3季度股票投资明细
5,300124,汇川技术,1.41,36.95,3097.15,2025年3季度股票投资明细
6,600919,江苏银行,1.38,301.21,3021.14,2025年3季度股票投资明细
7,600887,伊利股份,1.34,107.71,2938.33,2025年3季度股票投资明细
8,601088,中国神华,1.25,71.38,2748.13,2025年3季度股票投资明细
9,603986,兆易创新,1.23,12.6,2687.58,2025年3季度股票投资明细
10,601899,紫金矿业,1.16,86.42,2544.31,2025年3季度股票投资明细
11,601169,北京银行,0.5,198.4,1093.18,2025年3季度股票投资明细
12,688108,赛诺医疗,0.44,34.41,974.24,2025年3季度股票投资明细
13,300043,星辉娱乐,0.43,141.25,940.73,2025年3季度股票投资明细
14,002945,华林证券,0.41,53.95,904.74,2025年3季度股票投资明细
15,000166,申万宏源,0.41,167.38,892.11,2025年3季度股票投资明细
