序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,09868,小鹏汽车-W,5.33,3.71,269.79,2025年1季度股票投资明细
2,600066,宇通客车,4.9,9.35,247.87,2025年1季度股票投资明细
3,002594,比亚迪,4.81,0.65,243.69,2025年1季度股票投资明细
4,000951,中国重汽,4.78,12.0,242.16,2025年1季度股票投资明细
5,300750,宁德时代,4.5,0.9,227.65,2025年1季度股票投资明细
6,01810,小米集团-W,3.5,3.9,177.07,2025年1季度股票投资明细
7,02498,速腾聚创,2.64,3.8,133.78,2025年1季度股票投资明细
8,603596,伯特利,2.39,1.94,121.15,2025年1季度股票投资明细
9,603501,韦尔股份,2.36,0.9,119.45,2025年1季度股票投资明细
10,00285,比亚迪电子,2.35,3.2,119.01,2025年1季度股票投资明细
11,09868,小鹏汽车-W,6.53,6.05,389.52,2025年2季度股票投资明细
12,600066,宇通客车,6.21,14.9,370.41,2025年2季度股票投资明细
13,000951,中国重汽,6.12,20.78,365.31,2025年2季度股票投资明细
14,002594,比亚迪,5.84,1.05,348.51,2025年2季度股票投资明细
15,00175,吉利汽车,4.37,17.9,260.53,2025年2季度股票投资明细
16,300750,宁德时代,4.23,1.0,252.22,2025年2季度股票投资明细
17,603501,豪威集团,4.19,1.96,250.19,2025年2季度股票投资明细
18,02015,理想汽车-W,3.55,2.17,211.75,2025年2季度股票投资明细
19,09660,地平线机器人-W,3.09,31.14,184.3,2025年2季度股票投资明细
20,01810,小米集团-W,3.04,3.32,181.51,2025年2季度股票投资明细
21,02498,速腾聚创,2.96,6.0,176.46,2025年2季度股票投资明细
22,02338,潍柴动力,2.92,12.0,174.44,2025年2季度股票投资明细
23,600166,福田汽车,2.91,64.15,173.85,2025年2季度股票投资明细
24,03808,中国重汽,2.91,8.3,173.33,2025年2季度股票投资明细
25,601965,中国汽研,2.88,9.67,171.64,2025年2季度股票投资明细
26,603596,伯特利,2.3,2.6,136.99,2025年2季度股票投资明细
27,300450,先导智能,2.2,5.29,131.46,2025年2季度股票投资明细
28,688129,东来技术,2.05,4.5,122.4,2025年2季度股票投资明细
29,301215,中汽股份,2.04,19.62,121.64,2025年2季度股票投资明细
30,09863,零跑汽车,2.01,2.4,119.72,2025年2季度股票投资明细
31,002487,大金重工,1.1,1.99,65.47,2025年2季度股票投资明细
32,002080,中材科技,1.09,3.32,64.74,2025年2季度股票投资明细
33,002851,麦格米特,1.05,1.25,62.68,2025年2季度股票投资明细
34,600522,中天科技,1.05,4.33,62.61,2025年2季度股票投资明细
35,301155,海力风电,1.05,0.87,62.55,2025年2季度股票投资明细
36,603606,东方电缆,1.04,1.2,62.05,2025年2季度股票投资明细
37,300763,锦浪科技,1.04,1.08,61.98,2025年2季度股票投资明细
38,605319,无锡振华,1.01,1.77,60.46,2025年2季度股票投资明细
39,600212,绿能慧充,1.01,7.14,60.26,2025年2季度股票投资明细
40,301162,国能日新,1.0,1.15,59.43,2025年2季度股票投资明细
41,00916,龙源电力,0.97,9.0,58.03,2025年2季度股票投资明细
42,02208,金风科技,0.97,8.5,57.9,2025年2季度股票投资明细
43,603005,晶方科技,0.95,2.0,56.78,2025年2季度股票投资明细
44,688063,派能科技,0.91,1.2,54.1,2025年2季度股票投资明细
45,688717,艾罗能源,0.9,1.0,53.83,2025年2季度股票投资明细
46,688390,固德威,0.87,1.2,52.14,2025年2季度股票投资明细
47,688032,禾迈股份,0.84,0.5,49.93,2025年2季度股票投资明细
48,300750,宁德时代,6.82,1.32,530.64,2025年3季度股票投资明细
49,09868,小鹏汽车-W,5.24,4.8,408.21,2025年3季度股票投资明细
50,688472,阿特斯,4.14,24.0,322.56,2025年3季度股票投资明细
51,02498,速腾聚创,4.09,8.26,318.69,2025年3季度股票投资明细
52,300274,阳光电源,4.08,1.96,317.48,2025年3季度股票投资明细
53,09660,地平线机器人-W,4.05,36.0,314.87,2025年3季度股票投资明细
54,300014,亿纬锂能,3.32,2.84,258.44,2025年3季度股票投资明细
55,002920,德赛西威,3.11,1.6,241.97,2025年3季度股票投资明细
56,600066,宇通客车,2.83,8.09,220.13,2025年3季度股票投资明细
57,002126,银轮股份,2.76,5.2,215.07,2025年3季度股票投资明细
