序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002594,比亚迪,10.14,3.19,1195.93,2025年1季度股票投资明细
2,688041,海光信息,7.08,5.91,835.14,2025年1季度股票投资明细
3,300007,汉威科技,5.49,17.24,647.53,2025年1季度股票投资明细
4,000733,振华科技,5.32,11.66,626.73,2025年1季度股票投资明细
5,688536,思瑞浦,4.03,4.02,475.56,2025年1季度股票投资明细
6,300661,圣邦股份,3.56,4.81,419.72,2025年1季度股票投资明细
7,688220,翱捷科技,3.44,4.0,405.7,2025年1季度股票投资明细
8,000858,五粮液,3.1,2.78,365.15,2025年1季度股票投资明细
9,002273,水晶光电,2.75,14.18,324.72,2025年1季度股票投资明细
10,688049,炬芯科技,2.52,6.2,296.86,2025年1季度股票投资明细
11,002594,比亚迪,9.33,3.03,1005.69,2025年2季度股票投资明细
12,600415,小商品城,6.47,33.71,697.12,2025年2季度股票投资明细
13,601939,建设银行,5.31,60.67,572.72,2025年2季度股票投资明细
14,603228,景旺电子,4.95,12.75,533.46,2025年2季度股票投资明细
15,688049,炬芯科技,4.59,8.17,494.58,2025年2季度股票投资明细
16,688536,思瑞浦,4.13,3.21,445.01,2025年2季度股票投资明细
17,600000,浦发银行,3.71,28.85,400.44,2025年2季度股票投资明细
18,300661,圣邦股份,3.71,5.5,400.31,2025年2季度股票投资明细
19,688322,奥比中光,3.52,6.44,379.85,2025年2季度股票投资明细
20,600612,老凤祥,3.36,7.28,362.18,2025年2季度股票投资明细
21,601166,兴业银行,3.27,15.1,352.43,2025年2季度股票投资明细
22,000858,五粮液,3.15,2.86,340.05,2025年2季度股票投资明细
23,600519,贵州茅台,3.14,0.24,338.28,2025年2季度股票投资明细
24,000001,平安银行,3.1,27.68,334.1,2025年2季度股票投资明细
25,600079,人福医药,2.84,14.59,306.1,2025年2季度股票投资明细
26,300059,东方财富,2.64,12.3,284.5,2025年2季度股票投资明细
27,688608,恒玄科技,2.64,0.82,284.47,2025年2季度股票投资明细
28,002532,天山铝业,2.34,30.33,252.04,2025年2季度股票投资明细
29,688798,艾为电子,1.88,2.97,202.63,2025年2季度股票投资明细
30,603127,昭衍新药,1.7,8.72,183.38,2025年2季度股票投资明细
31,600183,生益科技,1.7,6.08,183.31,2025年2季度股票投资明细
32,300570,太辰光,1.7,1.9,183.12,2025年2季度股票投资明细
33,000651,格力电器,1.55,3.73,167.55,2025年2季度股票投资明细
34,300750,宁德时代,1.52,0.65,163.94,2025年2季度股票投资明细
35,601899,紫金矿业,1.5,8.3,161.85,2025年2季度股票投资明细
36,688155,先惠技术,1.48,3.09,159.54,2025年2季度股票投资明细
37,600590,泰豪科技,1.37,15.09,147.43,2025年2季度股票投资明细
38,301205,联特科技,1.1,1.24,118.87,2025年2季度股票投资明细
39,601872,招商轮船,1.01,17.33,108.49,2025年2季度股票投资明细
40,688778,厦钨新能,0.65,1.25,70.17,2025年2季度股票投资明细
41,002317,众生药业,0.62,4.46,66.94,2025年2季度股票投资明细
42,002936,郑州银行,0.57,29.96,61.72,2025年2季度股票投资明细
43,688213,思特威,0.56,0.59,60.39,2025年2季度股票投资明细
44,603806,福斯特,0.46,3.8,49.25,2025年2季度股票投资明细
45,688129,东来技术,0.33,1.3,35.36,2025年2季度股票投资明细
46,002364,中恒电气,0.25,1.75,26.85,2025年2季度股票投资明细
47,300394,天孚通信,0.15,0.2,15.97,2025年2季度股票投资明细
48,603166,福达股份,0.14,1.0,15.47,2025年2季度股票投资明细
49,301458,钧崴电子,0.01,0.04,1.32,2025年2季度股票投资明细
50,688775,影石创新,0.01,0.01,1.27,2025年2季度股票投资明细
51,301602,超研股份,0.01,0.05,1.24,2025年2季度股票投资明细
52,301601,惠通科技,0.01,0.03,1.06,2025年2季度股票投资明细
53,603383,顶点软件,0.01,0.02,0.85,2025年2季度股票投资明细
54,301585,蓝宇股份,0.01,0.02,0.68,2025年2季度股票投资明细
55,001391,国货航,0.01,0.1,0.66,2025年2季度股票投资明细
56,001382,新亚电缆,0.01,0.03,0.56,2025年2季度股票投资明细
57,301501,恒鑫生活,0.0,0.01,0.52,2025年2季度股票投资明细
58,001356,富岭股份,0.0,0.03,0.48,2025年2季度股票投资明细
59,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
60,603382,海阳科技,0.0,0.01,0.2,2025年2季度股票投资明细
61,002594,比亚迪,9.77,7.59,828.9,2025年3季度股票投资明细
62,688256,寒武纪,9.37,0.6,795.0,2025年3季度股票投资明细
63,300502,新易盛,9.05,2.1,768.12,2025年3季度股票投资明细
64,603893,瑞芯微,8.45,3.18,717.25,2025年3季度股票投资明细
65,688630,芯碁微装,6.55,3.93,556.05,2025年3季度股票投资明细
66,688702,盛科通信,5.97,4.01,506.75,2025年3季度股票投资明细
67,300308,中际旭创,5.71,1.2,484.46,2025年3季度股票投资明细
68,688981,中芯国际,5.43,3.29,460.51,2025年3季度股票投资明细
69,688270,臻镭科技,5.34,6.94,453.21,2025年3季度股票投资明细
70,688110,东芯股份,5.3,4.21,449.82,2025年3季度股票投资明细
