序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688200,华峰测控,6.07,6.41,918.84,2025年1季度股票投资明细
2,002371,北方华创,5.5,2.0,832.0,2025年1季度股票投资明细
3,002475,立讯精密,4.41,16.33,667.73,2025年1季度股票投资明细
4,300679,电连技术,3.84,10.23,581.78,2025年1季度股票投资明细
5,688127,蓝特光学,3.75,20.16,568.11,2025年1季度股票投资明细
6,603986,兆易创新,3.68,4.76,556.35,2025年1季度股票投资明细
7,002517,恺英网络,2.32,21.89,351.55,2025年1季度股票投资明细
8,002609,捷顺科技,2.29,37.13,347.17,2025年1季度股票投资明细
9,002624,完美世界,2.26,29.81,341.92,2025年1季度股票投资明细
10,002241,歌尔股份,2.22,12.85,335.9,2025年1季度股票投资明细
11,688200,华峰测控,5.92,4.21,606.95,2025年2季度股票投资明细
12,002371,北方华创,5.05,1.17,517.39,2025年2季度股票投资明细
13,002609,捷顺科技,4.84,42.49,496.28,2025年2季度股票投资明细
14,688120,华海清科,3.93,2.39,402.67,2025年2季度股票投资明细
15,300558,贝达药业,3.91,6.92,401.01,2025年2季度股票投资明细
16,603986,兆易创新,3.7,3.0,379.59,2025年2季度股票投资明细
17,002517,恺英网络,3.54,18.78,362.64,2025年2季度股票投资明细
18,002241,歌尔股份,3.19,14.04,327.41,2025年2季度股票投资明细
19,002558,巨人网络,3.12,13.58,319.81,2025年2季度股票投资明细
20,688627,精智达,2.72,3.17,278.85,2025年2季度股票投资明细
21,688052,纳芯微,2.63,1.54,269.01,2025年2季度股票投资明细
22,688488,艾迪药业,2.57,18.98,262.88,2025年2季度股票投资明细
23,300308,中际旭创,2.19,1.54,224.62,2025年2季度股票投资明细
24,300699,光威复材,1.99,6.45,204.27,2025年2季度股票投资明细
25,603885,吉祥航空,1.97,14.99,201.92,2025年2季度股票投资明细
26,601111,中国国航,1.9,24.65,194.49,2025年2季度股票投资明细
27,002940,昂利康,1.66,4.59,170.33,2025年2季度股票投资明细
28,600760,中航沈飞,1.62,2.84,166.48,2025年2季度股票投资明细
29,688037,芯源微,1.58,1.51,161.87,2025年2季度股票投资明细
30,688127,蓝特光学,1.56,6.21,159.69,2025年2季度股票投资明细
31,002025,航天电器,1.53,3.04,156.29,2025年2季度股票投资明细
32,688080,映翰通,1.5,3.02,153.65,2025年2季度股票投资明细
33,300679,电连技术,1.47,3.32,150.66,2025年2季度股票投资明细
34,688167,炬光科技,1.44,1.83,147.97,2025年2季度股票投资明细
35,002624,完美世界,1.44,9.72,147.45,2025年2季度股票投资明细
36,688630,芯碁微装,1.34,1.73,137.37,2025年2季度股票投资明细
37,002475,立讯精密,1.28,3.77,130.78,2025年2季度股票投资明细
38,603859,能科科技,1.24,3.92,126.69,2025年2季度股票投资明细
39,300738,奥飞数据,1.21,5.94,124.32,2025年2季度股票投资明细
40,002273,水晶光电,1.16,5.97,119.22,2025年2季度股票投资明细
41,002923,润都股份,1.0,8.03,102.78,2025年2季度股票投资明细
42,688195,腾景科技,1.0,2.28,102.64,2025年2季度股票投资明细
43,603969,银龙股份,0.98,13.67,100.2,2025年2季度股票投资明细
44,000725,京东方A,0.95,24.48,97.68,2025年2季度股票投资明细
45,688536,思瑞浦,0.95,0.7,97.6,2025年2季度股票投资明细
46,300454,深信服,0.94,1.02,96.06,2025年2季度股票投资明细
47,603267,鸿远电子,0.91,1.86,93.5,2025年2季度股票投资明细
48,000733,振华科技,0.76,1.55,77.58,2025年2季度股票投资明细
49,600585,海螺水泥,0.75,3.6,77.29,2025年2季度股票投资明细
50,600562,国睿科技,0.7,2.29,72.11,2025年2季度股票投资明细
51,603712,七一二,0.67,3.25,68.28,2025年2季度股票投资明细
52,688337,普源精电,0.64,1.83,65.42,2025年2季度股票投资明细
53,300442,润泽科技,0.59,1.22,60.43,2025年2季度股票投资明细
54,300491,通合科技,0.54,2.91,55.58,2025年2季度股票投资明细
55,600019,宝钢股份,0.54,8.34,54.96,2025年2季度股票投资明细
56,601890,亚星锚链,0.53,5.36,54.62,2025年2季度股票投资明细
57,688281,华秦科技,0.51,0.86,51.92,2025年2季度股票投资明细
58,688143,长盈通,0.49,1.29,50.2,2025年2季度股票投资明细
59,002555,三七互娱,0.49,2.89,49.97,2025年2季度股票投资明细
60,300010,豆神教育,0.49,6.01,49.82,2025年2季度股票投资明细
61,600893,航发动力,0.44,1.16,44.71,2025年2季度股票投资明细
62,603296,华勤技术,0.43,0.54,43.57,2025年2季度股票投资明细
63,603818,曲美家居,0.41,8.24,42.35,2025年2季度股票投资明细
64,301070,开勒股份,0.35,0.8,35.73,2025年2季度股票投资明细
65,688084,晶品特装,0.35,0.4,35.54,2025年2季度股票投资明细
66,603127,昭衍新药,0.34,1.67,35.12,2025年2季度股票投资明细
67,688197,首药控股,0.34,0.97,35.1,2025年2季度股票投资明细
68,301191,菲菱科思,0.3,0.36,31.24,2025年2季度股票投资明细
69,603099,长白山,0.3,0.8,30.45,2025年2季度股票投资明细
70,300846,首都在线,0.28,1.48,28.8,2025年2季度股票投资明细
71,300449,汉邦高科,0.27,3.42,28.04,2025年2季度股票投资明细
72,301590,优优绿能,0.27,0.17,27.17,2025年2季度股票投资明细
