序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688608,恒玄科技,9.69,29.0,11782.7,2025年1季度股票投资明细
2,688332,中科蓝讯,9.56,85.6,11622.77,2025年1季度股票投资明细
3,688213,思特威,9.47,118.7,11518.65,2025年1季度股票投资明细
4,688286,敏芯股份,8.44,144.85,10266.87,2025年1季度股票投资明细
5,688458,美芯晟,6.39,214.02,7777.5,2025年1季度股票投资明细
6,688595,芯海科技,4.71,147.83,5728.36,2025年1季度股票投资明细
7,688049,炬芯科技,4.61,117.07,5602.99,2025年1季度股票投资明细
8,688601,力芯微,4.46,135.0,5424.3,2025年1季度股票投资明细
9,688239,航宇科技,3.82,108.5,4641.63,2025年1季度股票投资明细
10,688361,中科飞测,3.35,51.3,4074.0,2025年1季度股票投资明细
11,301503,智迪科技,0.77,23.61,939.68,2025年1季度股票投资明细
12,688213,思特威,9.89,132.11,13504.09,2025年2季度股票投资明细
13,688608,恒玄科技,8.56,33.58,11685.52,2025年2季度股票投资明细
14,688458,美芯晟,8.18,236.82,11168.26,2025年2季度股票投资明细
15,688286,敏芯股份,7.77,150.15,10614.13,2025年2季度股票投资明细
16,688332,中科蓝讯,6.83,90.53,9331.72,2025年2季度股票投资明细
17,688049,炬芯科技,6.73,151.96,9193.61,2025年2季度股票投资明细
18,688595,芯海科技,4.11,150.15,5613.94,2025年2季度股票投资明细
19,688601,力芯微,3.61,123.46,4932.18,2025年2季度股票投资明细
20,688239,航宇科技,3.56,139.13,4866.85,2025年2季度股票投资明细
21,603893,瑞芯微,3.01,27.06,4109.73,2025年2季度股票投资明细
22,300101,振芯科技,2.85,171.69,3885.39,2025年2季度股票投资明细
23,688361,中科飞测,2.11,34.25,2883.83,2025年2季度股票投资明细
24,688591,泰凌微,1.3,37.09,1776.85,2025年2季度股票投资明细
25,01347,华虹半导体,1.29,55.68,1762.09,2025年2季度股票投资明细
26,688582,芯动联科,1.24,25.15,1690.04,2025年2季度股票投资明细
27,688173,希荻微,1.03,103.02,1407.21,2025年2季度股票投资明细
28,688157,松井股份,0.93,31.91,1272.72,2025年2季度股票投资明细
29,688627,精智达,0.9,14.0,1232.18,2025年2季度股票投资明细
30,688709,成都华微,0.82,34.16,1118.46,2025年2季度股票投资明细
31,603296,华勤技术,0.72,12.19,983.49,2025年2季度股票投资明细
32,688385,复旦微电,0.63,17.57,865.78,2025年2季度股票投资明细
33,600316,洪都航空,0.59,21.34,804.52,2025年2季度股票投资明细
34,688652,京仪装备,0.57,13.66,783.05,2025年2季度股票投资明细
35,688776,国光电气,0.56,7.19,757.94,2025年2季度股票投资明细
36,300475,香农芯创,0.55,21.08,751.08,2025年2季度股票投资明细
37,301608,博实结,0.53,8.11,722.86,2025年2季度股票投资明细
38,688362,甬矽电子,0.52,23.95,713.28,2025年2季度股票投资明细
39,688088,虹软科技,0.52,14.65,706.72,2025年2季度股票投资明细
40,688220,翱捷科技,0.51,8.81,690.07,2025年2季度股票投资明细
41,301503,智迪科技,0.5,17.93,682.24,2025年2季度股票投资明细
42,002475,立讯精密,0.48,18.79,651.83,2025年2季度股票投资明细
43,300866,安克创新,0.46,5.53,628.21,2025年2季度股票投资明细
44,02018,瑞声科技,0.46,16.75,621.7,2025年2季度股票投资明细
45,601595,上海电影,0.45,20.7,613.55,2025年2季度股票投资明细
46,300661,圣邦股份,0.45,8.41,612.07,2025年2季度股票投资明细
47,603977,国泰集团,0.43,46.47,583.15,2025年2季度股票投资明细
48,300395,菲利华,0.41,10.86,554.95,2025年2季度股票投资明细
49,01415,高伟电子,0.39,21.6,536.77,2025年2季度股票投资明细
50,002049,紫光国微,0.39,8.14,536.36,2025年2季度股票投资明细
51,00992,联想集团,0.39,61.8,530.9,2025年2季度股票投资明细
52,688486,龙迅股份,0.35,7.18,480.43,2025年2季度股票投资明细
53,002938,鹏鼎控股,0.35,14.74,472.12,2025年2季度股票投资明细
54,688225,亚信安全,0.34,22.54,459.62,2025年2季度股票投资明细
55,000519,中兵红箭,0.34,20.91,457.72,2025年2季度股票投资明细
56,002600,领益智造,0.31,49.66,426.58,2025年2季度股票投资明细
57,688708,佳驰科技,0.3,7.53,416.38,2025年2季度股票投资明细
58,002149,西部材料,0.3,20.51,407.12,2025年2季度股票投资明细
59,688322,奥比中光,0.29,6.77,399.75,2025年2季度股票投资明细
60,603986,兆易创新,0.29,3.15,398.57,2025年2季度股票投资明细
61,002993,奥海科技,0.28,9.21,381.94,2025年2季度股票投资明细
62,603712,七一二,0.25,16.06,337.42,2025年2季度股票投资明细
63,688692,达梦数据,0.25,1.5,335.27,2025年2季度股票投资明细
64,688052,纳芯微,0.24,1.91,332.7,2025年2季度股票投资明细
65,300446,航天智造,0.24,19.01,329.25,2025年2季度股票投资明细
66,688002,睿创微纳,0.23,4.55,317.33,2025年2季度股票投资明细
67,688368,晶丰明源,0.22,3.44,301.93,2025年2季度股票投资明细
68,688282,理工导航,0.22,6.32,301.3,2025年2季度股票投资明细
69,688401,路维光电,0.21,8.27,286.88,2025年2季度股票投资明细
70,00981,中芯国际,0.2,6.65,271.08,2025年2季度股票投资明细
71,600633,浙数文化,0.19,19.05,263.65,2025年2季度股票投资明细
72,688502,茂莱光学,0.19,0.91,261.91,2025年2季度股票投资明细
73,002241,歌尔股份,0.19,11.02,256.99,2025年2季度股票投资明细
74,688615,合合信息,0.17,1.49,235.89,2025年2季度股票投资明细
75,300659,中孚信息,0.16,14.87,216.21,2025年2季度股票投资明细
76,688281,华秦科技,0.16,3.5,211.97,2025年2季度股票投资明细
77,600893,航发动力,0.15,5.36,206.57,2025年2季度股票投资明细
78,002292,奥飞娱乐,0.15,20.99,204.02,2025年2季度股票投资明细
79,688525,佰维存储,0.15,3.02,203.69,2025年2季度股票投资明细
80,688110,东芯股份,0.15,6.54,200.58,2025年2季度股票投资明细
81,002990,盛视科技,0.14,6.46,189.34,2025年2季度股票投资明细
82,301308,江波龙,0.13,2.03,177.6,2025年2季度股票投资明细
83,688651,盛邦安全,0.13,5.15,175.81,2025年2季度股票投资明细
84,688381,帝奥微,0.12,7.82,169.36,2025年2季度股票投资明细
85,300752,隆利科技,0.12,7.03,158.03,2025年2季度股票投资明细
86,600184,光电股份,0.11,8.92,156.64,2025年2季度股票投资明细
87,600990,四创电子,0.11,5.25,147.21,2025年2季度股票投资明细
88,300602,飞荣达,0.1,6.54,138.71,2025年2季度股票投资明细
89,688372,伟测科技,0.1,2.2,133.13,2025年2季度股票投资明细
90,300328,宜安科技,0.1,11.31,130.86,2025年2季度股票投资明细
91,002025,航天电器,0.08,2.11,108.48,2025年2季度股票投资明细
92,300130,新国都,0.05,2.0,71.06,2025年2季度股票投资明细
93,688080,映翰通,0.05,1.37,69.68,2025年2季度股票投资明细
94,688545,兴福电子,0.05,2.46,67.09,2025年2季度股票投资明细
95,688433,华曙高科,0.05,1.78,65.5,2025年2季度股票投资明细
96,301606,绿联科技,0.05,1.27,65.32,2025年2季度股票投资明细
97,688209,英集芯,0.05,3.46,63.95,2025年2季度股票投资明细
98,002947,恒铭达,0.04,1.83,60.74,2025年2季度股票投资明细
99,301678,新恒汇,0.0,0.04,1.7,2025年2季度股票投资明细
100,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
101,688608,恒玄科技,9.55,33.24,9888.6,2025年3季度股票投资明细
102,688213,思特威,9.45,82.11,9784.3,2025年3季度股票投资明细
103,688458,美芯晟,8.84,187.93,9153.84,2025年3季度股票投资明细
104,688332,中科蓝讯,8.33,52.58,8623.37,2025年3季度股票投资明细
105,688049,炬芯科技,8.24,137.23,8536.78,2025年3季度股票投资明细
106,688286,敏芯股份,7.84,74.02,8118.09,2025年3季度股票投资明细
107,01347,华虹半导体,4.32,61.28,4476.05,2025年3季度股票投资明细
108,603893,瑞芯微,3.85,17.69,3990.57,2025年3季度股票投资明细
109,002241,歌尔股份,3.81,105.22,3945.75,2025年3季度股票投资明细
110,600316,洪都航空,2.76,75.44,2859.18,2025年3季度股票投资明细
