序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,8.6,63.77,29247.89,2025年1季度股票投资明细
2,00981,中芯国际,8.45,675.75,28748.07,2025年1季度股票投资明细
3,300776,帝尔激光,8.22,421.13,27941.79,2025年1季度股票投资明细
4,02367,巨子生物,7.11,371.8,24171.97,2025年1季度股票投资明细
5,002028,思源电气,6.95,311.07,23641.35,2025年1季度股票投资明细
6,02015,理想汽车-W,6.77,252.01,23035.3,2025年1季度股票投资明细
7,600584,长电科技,4.04,392.23,13732.06,2025年1季度股票投资明细
8,600183,生益科技,3.98,497.84,13546.1,2025年1季度股票投资明细
9,600576,祥源文旅,3.36,1250.02,11437.73,2025年1季度股票投资明细
10,603606,东方电缆,2.84,198.66,9674.95,2025年1季度股票投资明细
11,603698,航天工程,2.13,413.05,7228.38,2025年1季度股票投资明细
12,00981,中芯国际,8.52,662.6,27010.34,2025年2季度股票投资明细
13,02015,理想汽车-W,7.48,243.18,23729.18,2025年2季度股票投资明细
14,300776,帝尔激光,6.57,391.37,20824.65,2025年2季度股票投资明细
15,02367,巨子生物,6.26,377.46,19861.76,2025年2季度股票投资明细
16,00700,腾讯控股,4.1,28.37,13013.63,2025年2季度股票投资明细
17,002028,思源电气,4.1,178.26,12996.97,2025年2季度股票投资明细
18,300760,迈瑞医疗,3.58,50.45,11339.09,2025年2季度股票投资明细
19,600576,祥源文旅,3.55,1395.35,11260.51,2025年2季度股票投资明细
20,688192,迪哲医药,3.52,195.62,11143.82,2025年2季度股票投资明细
21,601126,四方股份,3.04,593.08,9649.44,2025年2季度股票投资明细
22,600131,国网信通,2.4,428.98,7592.95,2025年2季度股票投资明细
23,605376,博迁新材,2.25,186.44,7146.25,2025年2季度股票投资明细
24,02162,康诺亚-B,1.93,144.85,6102.83,2025年2季度股票投资明细
25,603986,兆易创新,1.9,47.5,6010.36,2025年2季度股票投资明细
26,603698,航天工程,1.84,331.09,5833.81,2025年2季度股票投资明细
27,603606,东方电缆,1.78,109.09,5641.06,2025年2季度股票投资明细
28,603596,伯特利,1.64,98.45,5187.33,2025年2季度股票投资明细
29,300003,乐普医疗,1.49,342.31,4717.03,2025年2季度股票投资明细
30,01686,新意网集团,1.26,581.4,4008.37,2025年2季度股票投资明细
31,688361,中科飞测,1.26,47.29,3981.75,2025年2季度股票投资明细
32,09988,阿里巴巴-W,0.96,30.3,3034.0,2025年2季度股票投资明细
33,00772,阅文集团,0.91,106.18,2890.4,2025年2季度股票投资明细
34,600183,生益科技,0.73,77.2,2327.44,2025年2季度股票投资明细
35,002415,海康威视,0.7,80.17,2223.11,2025年2季度股票投资明细
36,000408,藏格矿业,0.64,47.73,2036.64,2025年2季度股票投资明细
37,688111,金山办公,0.63,7.18,2009.83,2025年2季度股票投资明细
38,601899,紫金矿业,0.56,91.15,1777.43,2025年2季度股票投资明细
39,000792,盐湖股份,0.56,103.21,1762.82,2025年2季度股票投资明细
40,002311,海大集团,0.4,21.45,1256.71,2025年2季度股票投资明细
41,03800,协鑫科技,0.37,1293.0,1179.15,2025年2季度股票投资明细
42,688269,凯立新材,0.23,22.4,743.59,2025年2季度股票投资明细
43,603098,森特股份,0.21,64.15,653.69,2025年2季度股票投资明细
44,02255,海昌海洋公园,0.14,611.8,440.77,2025年2季度股票投资明细
45,301293,三博脑科,0.12,7.21,370.56,2025年2季度股票投资明细
46,03899,中集安瑞科,0.11,58.4,348.31,2025年2季度股票投资明细
47,02020,安踏体育,0.05,1.8,155.12,2025年2季度股票投资明细
48,00981,中芯国际,9.47,429.6,31200.8,2025年3季度股票投资明细
49,02015,理想汽车-W,7.34,261.28,24188.3,2025年3季度股票投资明细
50,300776,帝尔激光,6.98,315.4,22995.76,2025年3季度股票投资明细
51,06160,百济神州,5.93,104.31,19541.8,2025年3季度股票投资明细
52,688192,迪哲医药,4.84,223.53,15936.38,2025年3季度股票投资明细
53,00700,腾讯控股,4.25,23.15,14012.83,2025年3季度股票投资明细
54,02367,巨子生物,4.23,270.0,13927.51,2025年3季度股票投资明细
55,300760,迈瑞医疗,3.98,53.39,13117.88,2025年3季度股票投资明细
56,03800,协鑫科技,3.51,9673.8,11569.9,2025年3季度股票投资明细
57,603606,东方电缆,3.49,162.74,11495.98,2025年3季度股票投资明细
58,601126,四方股份,3.2,522.44,10548.1,2025年3季度股票投资明细
59,600576,祥源文旅,2.9,1236.4,9545.04,2025年3季度股票投资明细
