序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600519,贵州茅台,6.12,3.56,5554.51,2025年1季度股票投资明细
2,000858,五粮液,5.99,41.39,5436.58,2025年1季度股票投资明细
3,00700,腾讯控股,5.74,11.36,5210.22,2025年1季度股票投资明细
4,01211,比亚迪股份,4.99,12.5,4531.1,2025年1季度股票投资明细
5,02423,贝壳-W,4.64,86.19,4215.55,2025年1季度股票投资明细
6,300750,宁德时代,4.61,16.56,4188.69,2025年1季度股票投资明细
7,09988,阿里巴巴-W,4.59,35.28,4167.35,2025年1季度股票投资明细
8,689009,九号公司,4.42,61.56,4013.99,2025年1季度股票投资明细
9,00981,中芯国际,4.14,88.3,3756.5,2025年1季度股票投资明细
10,00285,比亚迪电子,3.72,90.95,3382.43,2025年1季度股票投资明细
11,01810,小米集团-W,6.52,102.88,5624.59,2025年2季度股票投资明细
12,03690,美团-W,6.1,46.08,5265.44,2025年2季度股票投资明细
13,00700,腾讯控股,6.0,11.29,5178.85,2025年2季度股票投资明细
14,600519,贵州茅台,5.81,3.56,5015.5,2025年2季度股票投资明细
15,688311,盟升电子,5.37,107.53,4629.38,2025年2季度股票投资明细
16,002714,牧原股份,4.82,99.05,4161.09,2025年2季度股票投资明细
17,09988,阿里巴巴-W,4.73,40.75,4080.38,2025年2季度股票投资明细
18,00981,中芯国际,4.17,88.3,3599.48,2025年2季度股票投资明细
19,601318,中国平安,3.87,60.18,3338.51,2025年2季度股票投资明细
20,300308,中际旭创,3.45,20.42,2978.46,2025年2季度股票投资明细
21,300973,立高食品,2.73,48.32,2356.57,2025年2季度股票投资明细
22,603697,有友食品,2.7,176.47,2327.61,2025年2季度股票投资明细
23,688012,中微公司,2.7,12.76,2325.98,2025年2季度股票投资明细
24,09992,泡泡玛特,2.54,9.02,2193.0,2025年2季度股票投资明细
25,02020,安踏体育,2.13,21.32,1837.34,2025年2季度股票投资明细
26,600809,山西汾酒,2.1,10.28,1813.29,2025年2季度股票投资明细
27,002027,分众传媒,2.05,241.93,1766.09,2025年2季度股票投资明细
28,601933,永辉超市,1.97,346.68,1698.73,2025年2季度股票投资明细
29,001328,登康口腔,1.93,34.0,1660.56,2025年2季度股票投资明细
30,01024,快手-W,1.91,28.55,1648.09,2025年2季度股票投资明细
31,600570,恒生电子,1.75,44.89,1505.61,2025年2季度股票投资明细
32,688008,澜起科技,1.52,15.94,1307.1,2025年2季度股票投资明细
33,688111,金山办公,1.41,4.33,1213.68,2025年2季度股票投资明细
34,688002,睿创微纳,1.33,16.42,1144.59,2025年2季度股票投资明细
35,02586,多点数智,1.23,128.3,1064.73,2025年2季度股票投资明细
36,600882,妙可蓝多,1.16,32.76,1000.16,2025年2季度股票投资明细
37,688526,科前生物,1.09,60.16,937.24,2025年2季度股票投资明细
38,300033,同花顺,1.08,3.42,933.69,2025年2季度股票投资明细
39,603678,火炬电子,1.06,23.99,912.34,2025年2季度股票投资明细
40,09985,卫龙美味,1.02,66.8,883.31,2025年2季度股票投资明细
41,000729,燕京啤酒,1.0,66.74,862.95,2025年2季度股票投资明细
42,603193,润本股份,0.91,24.92,782.74,2025年2季度股票投资明细
43,09868,小鹏汽车-W,0.86,11.48,739.12,2025年2季度股票投资明细
44,688545,兴福电子,0.0,0.1,2.68,2025年2季度股票投资明细
45,301602,超研股份,0.0,0.07,1.63,2025年2季度股票投资明细
46,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
47,603202,天有为,0.0,0.01,1.31,2025年2季度股票投资明细
48,301601,惠通科技,0.0,0.03,1.16,2025年2季度股票投资明细
49,001356,富岭股份,0.0,0.07,1.02,2025年2季度股票投资明细
50,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
51,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
52,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
53,301560,众捷汽车,0.0,0.02,0.52,2025年2季度股票投资明细
54,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
55,001335,信凯科技,0.0,0.01,0.22,2025年2季度股票投资明细
56,09988,阿里巴巴-W,7.01,39.56,6392.8,2025年3季度股票投资明细
57,01810,小米集团-W,6.32,116.84,5760.32,2025年3季度股票投资明细
58,300502,新易盛,5.11,12.75,4663.57,2025年3季度股票投资明细
59,605499,东鹏饮料,5.03,15.11,4591.33,2025年3季度股票投资明细
60,00700,腾讯控股,5.02,7.56,4576.11,2025年3季度股票投资明细
61,601689,拓普集团,4.33,48.79,3951.5,2025年3季度股票投资明细
62,600570,恒生电子,4.15,109.55,3781.77,2025年3季度股票投资明细
63,002555,三七互娱,4.03,169.18,3672.8,2025年3季度股票投资明细
64,02333,长城汽车,3.66,217.75,3339.86,2025年3季度股票投资明细
65,688256,寒武纪,3.61,2.48,3290.37,2025年3季度股票投资明细
