序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002648,卫星化学,8.99,90.38,2077.84,2025年1季度股票投资明细
2,600031,三一重工,7.81,94.67,1805.36,2025年1季度股票投资明细
3,00700,腾讯控股,7.28,3.67,1683.23,2025年1季度股票投资明细
4,603379,三美股份,7.27,41.58,1679.83,2025年1季度股票投资明细
5,000425,徐工机械,5.0,134.18,1156.63,2025年1季度股票投资明细
6,601567,三星医疗,4.99,39.05,1154.71,2025年1季度股票投资明细
7,600595,中孚实业,4.92,276.96,1138.31,2025年1季度股票投资明细
8,09988,阿里巴巴-W,4.89,9.57,1130.43,2025年1季度股票投资明细
9,688068,热景生物,4.77,11.55,1103.14,2025年1季度股票投资明细
10,00992,联想集团,3.89,93.0,899.43,2025年1季度股票投资明细
11,00700,腾讯控股,8.13,3.99,1830.26,2025年2季度股票投资明细
12,600031,三一重工,7.97,99.96,1794.28,2025年2季度股票投资明细
13,09988,阿里巴巴-W,7.64,17.18,1720.27,2025年2季度股票投资明细
14,688068,热景生物,6.14,9.86,1382.41,2025年2季度股票投资明细
15,601567,三星医疗,6.06,60.83,1363.81,2025年2季度股票投资明细
16,603179,新泉股份,5.95,28.49,1338.18,2025年2季度股票投资明细
17,00388,香港交易所,5.6,3.3,1260.35,2025年2季度股票投资明细
18,603379,三美股份,5.11,23.89,1149.59,2025年2季度股票投资明细
19,603997,继峰股份,4.89,84.43,1100.97,2025年2季度股票投资明细
20,01801,信达生物,4.81,15.15,1083.18,2025年2季度股票投资明细
21,002294,信立泰,4.35,20.69,979.26,2025年2季度股票投资明细
22,000425,徐工机械,3.9,112.88,877.08,2025年2季度股票投资明细
23,605016,百龙创园,3.13,34.15,704.49,2025年2季度股票投资明细
24,002928,华夏航空,3.1,83.9,697.21,2025年2季度股票投资明细
25,600595,中孚实业,3.06,157.3,688.97,2025年2季度股票投资明细
26,002311,海大集团,2.98,11.43,669.68,2025年2季度股票投资明细
27,300750,宁德时代,2.97,2.65,668.38,2025年2季度股票投资明细
28,601799,星宇股份,2.82,5.07,633.75,2025年2季度股票投资明细
29,01530,三生制药,1.19,12.45,268.52,2025年2季度股票投资明细
30,02556,迈富时,1.14,5.81,257.5,2025年2季度股票投资明细
31,002379,宏创控股,1.14,19.38,257.37,2025年2季度股票投资明细
32,688213,思特威,1.11,2.44,249.66,2025年2季度股票投资明细
33,06699,时代天使,0.46,2.0,103.14,2025年2季度股票投资明细
34,300298,三诺生物,0.1,1.04,23.49,2025年2季度股票投资明细
35,603871,嘉友国际,0.1,2.09,22.48,2025年2季度股票投资明细
36,02382,舜宇光学科技,0.09,0.32,20.49,2025年2季度股票投资明细
37,300633,开立医疗,0.08,0.63,18.72,2025年2季度股票投资明细
38,00881,中升控股,0.06,1.24,13.71,2025年2季度股票投资明细
39,02015,理想汽车-W,0.0,0.0,0.16,2025年2季度股票投资明细
40,00700,腾讯控股,8.43,1.92,1162.19,2025年3季度股票投资明细
41,00388,香港交易所,8.16,2.79,1125.87,2025年3季度股票投资明细
42,600031,三一重工,8.13,48.23,1120.87,2025年3季度股票投资明细
43,688068,热景生物,8.08,6.56,1115.0,2025年3季度股票投资明细
44,01801,信达生物,8.07,12.65,1113.34,2025年3季度股票投资明细
45,688617,惠泰医疗,5.46,2.38,752.96,2025年3季度股票投资明细
46,000831,中国稀土,4.66,12.42,642.6,2025年3季度股票投资明细
47,09988,阿里巴巴-W,4.46,3.81,615.69,2025年3季度股票投资明细
48,002353,杰瑞股份,3.51,8.69,484.03,2025年3季度股票投资明细
49,601567,三星医疗,3.38,18.97,465.52,2025年3季度股票投资明细
