序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002594,比亚迪,7.83,7.03,2635.55,2025年1季度股票投资明细
2,603596,伯特利,7.71,41.55,2594.67,2025年1季度股票投资明细
3,02015,理想汽车-W,6.97,25.65,2344.86,2025年1季度股票投资明细
4,002920,德赛西威,6.41,19.11,2157.71,2025年1季度股票投资明细
5,01810,小米集团-W,6.19,45.92,2084.77,2025年1季度股票投资明细
6,601689,拓普集团,5.87,34.18,1974.69,2025年1季度股票投资明细
7,09868,小鹏汽车-W,5.71,26.42,1921.26,2025年1季度股票投资明细
8,601799,星宇股份,5.38,13.14,1809.77,2025年1季度股票投资明细
9,300679,电连技术,4.54,26.89,1529.23,2025年1季度股票投资明细
10,300750,宁德时代,3.64,4.85,1225.75,2025年1季度股票投资明细
11,01211,比亚迪股份,1.78,1.65,598.11,2025年1季度股票投资明细
12,01810,小米集团-W,7.96,44.42,2428.55,2025年2季度股票投资明细
13,603596,伯特利,7.17,41.55,2189.16,2025年2季度股票投资明细
14,02015,理想汽车-W,6.96,21.78,2125.34,2025年2季度股票投资明细
15,09868,小鹏汽车-W,5.57,26.42,1700.92,2025年2季度股票投资明细
16,002920,德赛西威,5.33,15.92,1625.91,2025年2季度股票投资明细
17,601799,星宇股份,5.08,12.4,1550.0,2025年2季度股票投资明细
18,300750,宁德时代,4.98,6.03,1519.88,2025年2季度股票投资明细
19,002594,比亚迪,4.85,4.46,1480.32,2025年2季度股票投资明细
20,01316,耐世特,4.79,281.1,1461.72,2025年2季度股票投资明细
21,02498,速腾聚创,4.18,43.42,1276.98,2025年2季度股票投资明细
22,300627,华测导航,3.41,29.75,1041.25,2025年2季度股票投资明细
23,601689,拓普集团,3.25,20.96,990.45,2025年2季度股票投资明细
24,002970,锐明技术,3.04,18.77,927.24,2025年2季度股票投资明细
25,920522,纳科诺尔,2.43,14.65,741.56,2025年2季度股票投资明细
26,00175,吉利汽车,2.15,45.1,656.21,2025年2季度股票投资明细
27,002850,科达利,2.13,5.74,649.6,2025年2季度股票投资明细
28,603997,继峰股份,1.99,46.62,607.92,2025年2季度股票投资明细
29,300153,科泰电源,1.97,17.78,601.85,2025年2季度股票投资明细
30,002837,英维克,1.96,20.1,597.17,2025年2季度股票投资明细
31,301225,恒勃股份,1.91,7.68,581.45,2025年2季度股票投资明细
32,600418,江淮汽车,1.89,14.42,578.1,2025年2季度股票投资明细
33,01211,比亚迪股份,1.81,4.95,552.96,2025年2季度股票投资明细
34,603579,荣泰健康,1.75,19.59,534.02,2025年2季度股票投资明细
35,09660,地平线机器人-W,1.74,89.76,531.38,2025年2季度股票投资明细
36,688778,厦钨新能,1.08,5.91,330.59,2025年2季度股票投资明细
37,02533,黑芝麻智能,0.97,17.87,297.0,2025年2季度股票投资明细
38,600699,均胜电子,0.94,16.4,286.02,2025年2季度股票投资明细
39,002851,麦格米特,0.65,3.94,197.55,2025年2季度股票投资明细
40,301275,汉朔科技,0.06,0.29,16.93,2025年2季度股票投资明细
41,688449,联芸科技,0.02,0.13,5.47,2025年2季度股票投资明细
42,688411,海博思创,0.02,0.06,4.68,2025年2季度股票投资明细
43,688726,拉普拉斯,0.01,0.1,4.22,2025年2季度股票投资明细
44,688708,佳驰科技,0.01,0.06,3.16,2025年2季度股票投资明细
45,688545,兴福电子,0.01,0.09,2.45,2025年2季度股票投资明细
46,301458,钧崴电子,0.01,0.07,2.39,2025年2季度股票投资明细
47,301678,新恒汇,0.01,0.04,1.7,2025年2季度股票投资明细
48,001388,信通电子,0.01,0.09,1.54,2025年2季度股票投资明细
49,688758,赛分科技,0.0,0.08,1.32,2025年2季度股票投资明细
50,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
51,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
52,603194,中力股份,0.0,0.02,1.06,2025年2季度股票投资明细
53,001356,富岭股份,0.0,0.07,1.02,2025年2季度股票投资明细
54,301590,优优绿能,0.0,0.01,1.02,2025年2季度股票投资明细
55,301665,泰禾股份,0.0,0.04,0.88,2025年2季度股票投资明细
56,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
57,001382,新亚电缆,0.0,0.04,0.74,2025年2季度股票投资明细
58,603049,中策橡胶,0.0,0.01,0.63,2025年2季度股票投资明细
59,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
60,603014,威高血净,0.0,0.02,0.55,2025年2季度股票投资明细
61,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
62,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
63,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
64,603202,天有为,0.0,0.0,0.4,2025年2季度股票投资明细
65,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
66,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
