序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,01398,工商银行,2.93,20.9,109.53,2025年3季度股票投资明细
2,03900,绿城中国,2.67,11.5,99.74,2025年3季度股票投资明细
3,600919,江苏银行,2.46,9.17,91.98,2025年3季度股票投资明细
4,601699,潞安环能,2.1,5.52,78.6,2025年3季度股票投资明细
5,02319,蒙牛乳业,2.05,5.6,76.69,2025年3季度股票投资明细
6,601168,西部矿业,2.05,3.48,76.56,2025年3季度股票投资明细
7,601077,渝农商行,2.02,11.46,75.52,2025年3季度股票投资明细
8,06862,海底捞,1.97,6.0,73.51,2025年3季度股票投资明细
9,600985,淮北矿业,1.84,5.58,68.8,2025年3季度股票投资明细
10,01963,重庆银行,1.27,7.05,47.31,2025年3季度股票投资明细
11,601963,重庆银行,1.1,4.6,41.08,2025年3季度股票投资明细
