序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600519,贵州茅台,4.62,3.27,5102.13,2025年1季度股票投资明细
2,300750,宁德时代,3.25,14.18,3586.69,2025年1季度股票投资明细
3,600036,招商银行,3.13,79.87,3457.78,2025年1季度股票投资明细
4,000100,TCL科技,2.71,672.4,2992.18,2025年1季度股票投资明细
5,601318,中国平安,2.59,55.35,2857.72,2025年1季度股票投资明细
6,002352,顺丰控股,2.57,65.84,2838.83,2025年1季度股票投资明细
7,601872,招商轮船,2.34,396.15,2582.9,2025年1季度股票投资明细
8,002371,北方华创,1.97,5.22,2171.52,2025年1季度股票投资明细
9,000333,美的集团,1.93,27.12,2128.92,2025年1季度股票投资明细
10,300059,东方财富,1.89,92.39,2086.23,2025年1季度股票投资明细
11,600900,长江电力,1.88,74.58,2074.07,2025年1季度股票投资明细
12,000975,山金国际,1.27,73.14,1404.29,2025年1季度股票投资明细
13,002149,西部材料,1.22,67.31,1346.87,2025年1季度股票投资明细
14,603486,科沃斯,1.18,21.1,1297.65,2025年1季度股票投资明细
15,600323,瀚蓝环境,1.08,50.08,1196.41,2025年1季度股票投资明细
16,600519,贵州茅台,3.97,3.13,4409.68,2025年2季度股票投资明细
17,600036,招商银行,3.22,77.79,3574.67,2025年2季度股票投资明细
18,300750,宁德时代,3.14,13.84,3490.72,2025年2季度股票投资明细
19,002352,顺丰控股,2.82,64.13,3126.76,2025年2季度股票投资明细
20,601318,中国平安,2.69,53.9,2990.37,2025年2季度股票投资明细
21,000100,TCL科技,2.62,672.4,2911.5,2025年2季度股票投资明细
22,601872,招商轮船,2.23,396.15,2479.9,2025年2季度股票投资明细
23,000728,国元证券,2.0,281.32,2219.61,2025年2季度股票投资明细
24,600941,中国移动,1.95,19.23,2164.34,2025年2季度股票投资明细
25,601166,兴业银行,1.89,89.97,2099.9,2025年2季度股票投资明细
26,300059,东方财富,1.87,89.99,2081.53,2025年2季度股票投资明细
27,600900,长江电力,1.78,65.55,1975.68,2025年2季度股票投资明细
28,000333,美的集团,1.72,26.48,1911.86,2025年2季度股票投资明细
29,603486,科沃斯,1.62,30.99,1804.55,2025年2季度股票投资明细
30,601398,工商银行,1.49,217.72,1652.49,2025年2季度股票投资明细
31,601899,紫金矿业,1.32,74.91,1460.75,2025年2季度股票投资明细
32,600030,中信证券,1.23,49.42,1365.06,2025年2季度股票投资明细
33,000858,五粮液,1.18,11.03,1311.47,2025年2季度股票投资明细
34,002149,西部材料,1.17,65.55,1301.17,2025年2季度股票投资明细
35,300791,仙乐健康,1.16,54.18,1289.95,2025年2季度股票投资明细
36,600919,江苏银行,1.11,103.45,1235.19,2025年2季度股票投资明细
37,600323,瀚蓝环境,1.1,50.08,1219.45,2025年2季度股票投资明细
38,600884,杉杉股份,1.05,123.79,1171.05,2025年2季度股票投资明细
39,000002,万科A,1.04,179.4,1151.75,2025年2季度股票投资明细
40,002371,北方华创,1.04,2.6,1149.75,2025年2季度股票投资明细
41,601127,赛力斯,1.01,8.35,1121.57,2025年2季度股票投资明细
42,600150,中国船舶,1.0,34.13,1110.46,2025年2季度股票投资明细
43,601288,农业银行,1.0,188.13,1106.21,2025年2季度股票投资明细
44,688518,联赢激光,0.99,54.17,1104.53,2025年2季度股票投资明细
45,002594,比亚迪,0.96,3.21,1065.43,2025年2季度股票投资明细
46,000975,山金国际,0.95,55.54,1051.93,2025年2季度股票投资明细
47,688981,中芯国际,0.93,11.68,1029.42,2025年2季度股票投资明细
48,601328,交通银行,0.93,128.48,1027.8,2025年2季度股票投资明细
49,002609,捷顺科技,0.92,87.11,1017.44,2025年2季度股票投资明细
50,002025,航天电器,0.91,19.66,1010.72,2025年2季度股票投资明细
51,600000,浦发银行,0.91,72.62,1007.97,2025年2季度股票投资明细
52,601555,东吴证券,0.9,114.35,1000.56,2025年2季度股票投资明细
53,000651,格力电器,0.89,22.04,990.04,2025年2季度股票投资明细
54,601211,国泰海通,0.86,49.59,950.07,2025年2季度股票投资明细
55,002833,弘亚数控,0.84,57.1,934.12,2025年2季度股票投资明细
56,601012,隆基绿能,0.81,60.17,903.76,2025年2季度股票投资明细
57,002475,立讯精密,0.8,25.68,890.94,2025年2季度股票投资明细
58,600887,伊利股份,0.76,30.37,846.72,2025年2季度股票投资明细
59,601816,京沪高铁,0.75,144.53,831.05,2025年2季度股票投资明细
60,920403,康农种业,0.74,32.83,820.42,2025年2季度股票投资明细
61,000725,京东方A,0.71,197.91,789.67,2025年2季度股票投资明细
62,002415,海康威视,0.67,26.86,744.83,2025年2季度股票投资明细
63,002597,金禾实业,0.67,31.62,744.65,2025年2季度股票投资明细
64,300760,迈瑞医疗,0.67,3.29,739.43,2025年2季度股票投资明细
65,601601,中国太保,0.66,19.56,733.56,2025年2季度股票投资明细
66,601728,中国电信,0.66,94.19,729.97,2025年2季度股票投资明细
67,600809,山西汾酒,0.64,4.0,706.34,2025年2季度股票投资明细
68,601988,中国银行,0.59,115.73,650.4,2025年2季度股票投资明细
69,000001,平安银行,0.52,48.24,582.26,2025年2季度股票投资明细
70,600031,三一重工,0.52,32.05,575.3,2025年2季度股票投资明细
71,300274,阳光电源,0.51,8.38,567.91,2025年2季度股票投资明细
72,601668,中国建筑,0.5,97.09,560.2,2025年2季度股票投资明细
73,601088,中国神华,0.5,13.63,552.56,2025年2季度股票投资明细
74,300498,温氏股份,0.49,31.93,545.36,2025年2季度股票投资明细
75,601688,华泰证券,0.49,30.59,544.81,2025年2季度股票投资明细
76,002714,牧原股份,0.49,12.93,543.19,2025年2季度股票投资明细
77,600438,通威股份,0.45,30.08,503.84,2025年2季度股票投资明细
78,688008,澜起科技,0.45,6.05,496.04,2025年2季度股票投资明细
79,600050,中国联通,0.42,88.39,472.0,2025年2季度股票投资明细
80,601857,中国石油,0.42,54.53,466.23,2025年2季度股票投资明细
81,688256,寒武纪,0.42,0.77,462.97,2025年2季度股票投资明细
82,002142,宁波银行,0.41,16.74,458.07,2025年2季度股票投资明细
83,600028,中国石化,0.38,75.45,425.54,2025年2季度股票投资明细
84,688111,金山办公,0.37,1.48,413.61,2025年2季度股票投资明细
85,002027,分众传媒,0.37,56.57,412.96,2025年2季度股票投资明细
86,000338,潍柴动力,0.37,26.76,411.57,2025年2季度股票投资明细
87,603501,豪威集团,0.37,3.21,410.2,2025年2季度股票投资明细
88,002230,科大讯飞,0.36,8.43,403.63,2025年2季度股票投资明细
89,300124,汇川技术,0.35,6.1,393.88,2025年2季度股票投资明细
90,601138,工业富联,0.35,18.2,389.12,2025年2季度股票投资明细
91,000568,泸州老窖,0.34,3.33,377.69,2025年2季度股票投资明细
92,601766,中国中车,0.33,51.85,365.02,2025年2季度股票投资明细
93,603019,中科曙光,0.32,5.05,355.52,2025年2季度股票投资明细
94,603986,兆易创新,0.31,2.68,339.1,2025年2季度股票投资明细
95,600938,中国海油,0.29,12.34,322.2,2025年2季度股票投资明细
96,688012,中微公司,0.28,1.7,309.53,2025年2季度股票投资明细
97,300014,亿纬锂能,0.28,6.68,306.01,2025年2季度股票投资明细
98,000063,中兴通讯,0.28,9.41,305.73,2025年2季度股票投资明细
99,300033,同花顺,0.27,1.1,300.31,2025年2季度股票投资明细
100,300015,爱尔眼科,0.27,23.97,299.15,2025年2季度股票投资明细
101,002050,三花智控,0.26,11.11,293.08,2025年2季度股票投资明细
102,000977,浪潮信息,0.26,5.72,291.03,2025年2季度股票投资明细
