序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,7.69,18.25,4616.16,2025年1季度股票投资明细
2,688981,中芯国际,7.05,47.37,4231.5,2025年1季度股票投资明细
3,605117,德业股份,6.85,44.98,4113.87,2025年1季度股票投资明细
4,688041,海光信息,5.19,22.07,3118.29,2025年1季度股票投资明细
5,688408,中信博,5.13,56.05,3078.0,2025年1季度股票投资明细
6,002594,比亚迪,4.71,7.55,2830.5,2025年1季度股票投资明细
7,601689,拓普集团,4.0,41.59,2402.65,2025年1季度股票投资明细
8,002371,北方华创,3.91,5.65,2350.4,2025年1季度股票投资明细
9,300347,泰格医药,3.19,37.73,1917.06,2025年1季度股票投资明细
10,688256,寒武纪,2.95,2.85,1773.31,2025年1季度股票投资明细
11,300750,宁德时代,7.9,17.19,4335.66,2025年2季度股票投资明细
12,688981,中芯国际,7.19,44.7,3941.2,2025年2季度股票投资明细
13,688041,海光信息,5.22,20.27,2864.36,2025年2季度股票投资明细
14,300347,泰格医药,4.92,50.64,2700.12,2025年2季度股票投资明细
15,688213,思特威,4.9,26.29,2687.69,2025年2季度股票投资明细
16,688408,中信博,4.26,50.0,2334.22,2025年2季度股票投资明细
17,605117,德业股份,3.89,40.55,2135.36,2025年2季度股票投资明细
18,002371,北方华创,3.02,3.75,1658.29,2025年2季度股票投资明细
19,601127,赛力斯,2.88,11.77,1580.95,2025年2季度股票投资明细
20,688256,寒武纪,2.57,2.34,1407.69,2025年2季度股票投资明细
21,002517,恺英网络,2.55,72.4,1398.04,2025年2季度股票投资明细
22,601689,拓普集团,2.54,29.51,1394.35,2025年2季度股票投资明细
23,002594,比亚迪,2.51,4.15,1377.43,2025年2季度股票投资明细
24,300475,香农芯创,2.34,36.0,1282.68,2025年2季度股票投资明细
25,603596,伯特利,1.92,20.0,1053.8,2025年2季度股票投资明细
26,300763,锦浪科技,1.92,18.35,1053.11,2025年2季度股票投资明细
27,688717,艾罗能源,1.9,19.34,1041.22,2025年2季度股票投资明细
28,688503,聚和材料,1.37,18.13,750.52,2025年2季度股票投资明细
29,002851,麦格米特,1.28,14.0,701.96,2025年2季度股票投资明细
30,600104,上汽集团,1.2,41.12,659.98,2025年2季度股票投资明细
31,002475,立讯精密,1.18,18.68,648.01,2025年2季度股票投资明细
32,603296,华勤技术,1.14,7.73,623.66,2025年2季度股票投资明细
33,688212,澳华内镜,1.12,12.55,614.79,2025年2季度股票投资明细
34,688390,固德威,0.88,11.1,482.36,2025年2季度股票投资明细
35,688385,复旦微电,0.85,9.51,468.44,2025年2季度股票投资明细
36,002241,歌尔股份,0.81,19.05,444.25,2025年2季度股票投资明细
37,601100,恒立液压,0.8,6.13,441.36,2025年2季度股票投资明细
38,603179,新泉股份,0.72,8.41,395.02,2025年2季度股票投资明细
39,603019,中科曙光,0.58,4.5,316.8,2025年2季度股票投资明细
40,688362,甬矽电子,0.04,0.78,23.17,2025年2季度股票投资明细
41,688432,有研硅,0.04,2.0,22.13,2025年2季度股票投资明细
42,688419,耐科装备,0.02,0.3,11.33,2025年2季度股票投资明细
43,688775,影石创新,0.01,0.05,7.58,2025年2季度股票投资明细
44,688615,合合信息,0.01,0.04,6.4,2025年2季度股票投资明细
45,688411,海博思创,0.01,0.06,4.67,2025年2季度股票投资明细
46,688545,兴福电子,0.0,0.1,2.68,2025年2季度股票投资明细
47,301458,钧崴电子,0.0,0.07,2.39,2025年2季度股票投资明细
48,001391,国货航,0.0,0.34,2.29,2025年2季度股票投资明细
49,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
50,301501,恒鑫生活,0.0,0.04,2.05,2025年2季度股票投资明细
51,688583,思看科技,0.0,0.02,1.81,2025年2季度股票投资明细
52,688755,汉邦科技,0.0,0.04,1.75,2025年2季度股票投资明细
53,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
54,301479,弘景光电,0.0,0.02,1.42,2025年2季度股票投资明细
55,688757,胜科纳米,0.0,0.05,1.41,2025年2季度股票投资明细
56,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
57,688758,赛分科技,0.0,0.08,1.32,2025年2季度股票投资明细
58,301658,首航新能,0.0,0.04,1.25,2025年2季度股票投资明细
59,603072,天和磁材,0.0,0.02,1.23,2025年2季度股票投资明细
60,603049,中策橡胶,0.0,0.03,1.2,2025年2季度股票投资明细
61,301601,惠通科技,0.0,0.03,1.16,2025年2季度股票投资明细
62,301590,优优绿能,0.0,0.01,1.11,2025年2季度股票投资明细
63,301665,泰禾股份,0.0,0.04,1.11,2025年2季度股票投资明细
64,001356,富岭股份,0.0,0.07,1.02,2025年2季度股票投资明细
65,301585,蓝宇股份,0.0,0.03,0.94,2025年2季度股票投资明细
66,603202,天有为,0.0,0.01,0.86,2025年2季度股票投资明细
67,301173,毓恬冠佳,0.0,0.02,0.78,2025年2季度股票投资明细
68,001382,新亚电缆,0.0,0.04,0.73,2025年2季度股票投资明细
69,603014,威高血净,0.0,0.02,0.72,2025年2季度股票投资明细
70,301595,太力科技,0.0,0.02,0.7,2025年2季度股票投资明细
71,301636,泽润新能,0.0,0.01,0.69,2025年2季度股票投资明细
72,301560,众捷汽车,0.0,0.02,0.63,2025年2季度股票投资明细
73,603210,泰鸿万立,0.0,0.03,0.56,2025年2季度股票投资明细
74,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
75,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
76,001390,古麒绒材,0.0,0.02,0.38,2025年2季度股票投资明细
77,001395,亚联机械,0.0,0.01,0.38,2025年2季度股票投资明细
78,603257,中国瑞林,0.0,0.01,0.37,2025年2季度股票投资明细
79,603409,汇通控股,0.0,0.01,0.33,2025年2季度股票投资明细
80,603382,海阳科技,0.0,0.01,0.3,2025年2季度股票投资明细
81,001335,信凯科技,0.0,0.01,0.29,2025年2季度股票投资明细
82,603400,华之杰,0.0,0.01,0.28,2025年2季度股票投资明细
83,603120,肯特催化,0.0,0.01,0.27,2025年2季度股票投资明细
84,300750,宁德时代,8.98,14.36,5772.72,2025年3季度股票投资明细
85,688981,中芯国际,8.78,40.3,5646.66,2025年3季度股票投资明细
86,688041,海光信息,6.85,17.43,4402.99,2025年3季度股票投资明细
87,688256,寒武纪,5.86,2.84,3769.36,2025年3季度股票投资明细
88,300347,泰格医药,4.05,44.88,2603.04,2025年3季度股票投资明细
89,605117,德业股份,3.57,28.35,2296.35,2025年3季度股票投资明细
90,688498,源杰科技,3.1,4.64,1992.62,2025年3季度股票投资明细
91,300378,鼎捷数智,2.88,33.2,1850.9,2025年3季度股票投资明细
92,300308,中际旭创,2.79,4.45,1796.38,2025年3季度股票投资明细
93,688220,翱捷科技,2.68,15.6,1723.8,2025年3季度股票投资明细
