序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600900,长江电力,3.12,22.59,628.23,2025年1季度股票投资明细
2,300750,宁德时代,3.01,2.4,607.06,2025年1季度股票投资明细
3,002475,立讯精密,2.89,14.23,581.86,2025年1季度股票投资明细
4,688596,正帆科技,2.54,13.12,512.53,2025年1季度股票投资明细
5,000651,格力电器,2.4,10.63,483.24,2025年1季度股票投资明细
6,002472,双环传动,2.23,12.69,449.86,2025年1季度股票投资明细
7,002594,比亚迪,2.03,1.09,408.64,2025年1季度股票投资明细
8,002078,太阳纸业,1.83,25.0,367.75,2025年1季度股票投资明细
9,603606,东方电缆,1.81,7.48,364.28,2025年1季度股票投资明细
10,600862,中航高科,1.81,15.27,363.88,2025年1季度股票投资明细
11,600900,长江电力,3.13,20.05,604.31,2025年2季度股票投资明细
12,300750,宁德时代,2.78,2.13,537.23,2025年2季度股票投资明细
13,000651,格力电器,2.47,10.63,477.5,2025年2季度股票投资明细
14,688385,复旦微电,2.13,8.36,411.79,2025年2季度股票投资明细
15,603606,东方电缆,2.11,7.87,406.96,2025年2季度股票投资明细
16,002475,立讯精密,2.05,11.41,395.81,2025年2季度股票投资明细
17,601318,中国平安,1.85,6.45,357.85,2025年2季度股票投资明细
18,605499,东鹏饮料,1.85,1.14,356.76,2025年2季度股票投资明细
19,002078,太阳纸业,1.74,25.0,336.5,2025年2季度股票投资明细
20,002847,盐津铺子,1.72,4.12,331.25,2025年2季度股票投资明细
21,002517,恺英网络,1.69,16.89,326.15,2025年2季度股票投资明细
22,000951,中国重汽,1.64,17.98,316.09,2025年2季度股票投资明细
23,601009,南京银行,1.62,26.84,311.88,2025年2季度股票投资明细
24,600030,中信证券,1.58,11.05,305.2,2025年2季度股票投资明细
25,601899,紫金矿业,1.58,15.64,304.98,2025年2季度股票投资明细
26,600862,中航高科,1.49,11.01,287.14,2025年2季度股票投资明细
27,600183,生益科技,1.48,9.49,286.12,2025年2季度股票投资明细
28,601398,工商银行,1.44,36.5,277.04,2025年2季度股票投资明细
29,688008,澜起科技,1.41,3.32,272.47,2025年2季度股票投资明细
30,600276,恒瑞医药,1.31,4.89,253.79,2025年2季度股票投资明细
31,601166,兴业银行,1.28,10.58,246.94,2025年2季度股票投资明细
32,002130,沃尔核材,1.25,10.14,241.53,2025年2季度股票投资明细
33,600258,首旅酒店,1.21,16.57,234.13,2025年2季度股票投资明细
34,000425,徐工机械,1.21,30.03,233.33,2025年2季度股票投资明细
35,688025,杰普特,1.2,3.24,231.85,2025年2季度股票投资明细
36,600096,云天化,1.15,10.14,222.78,2025年2季度股票投资明细
37,601601,中国太保,1.15,5.9,221.31,2025年2季度股票投资明细
38,002891,中宠股份,1.1,3.43,212.21,2025年2季度股票投资明细
39,000776,广发证券,1.09,12.55,210.93,2025年2季度股票投资明细
40,688617,惠泰医疗,1.08,0.7,208.17,2025年2季度股票投资明细
41,603697,有友食品,1.02,14.87,196.14,2025年2季度股票投资明细
42,600166,福田汽车,0.98,70.1,189.97,2025年2季度股票投资明细
43,605117,德业股份,0.96,3.53,186.05,2025年2季度股票投资明细
44,002916,深南电路,0.95,1.7,183.6,2025年2季度股票投资明细
45,002264,新华都,0.92,27.94,177.42,2025年2季度股票投资明细
46,603195,公牛集团,0.91,3.65,176.31,2025年2季度股票投资明细
47,688256,寒武纪,0.9,0.29,174.56,2025年2季度股票投资明细
48,300627,华测导航,0.89,4.89,171.01,2025年2季度股票投资明细
49,300408,三环集团,0.88,5.11,170.67,2025年2季度股票投资明细
