序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,300750,宁德时代,3.79,7.3,1846.46,2025年1季度股票投资明细
2,600519,贵州茅台,3.2,1.0,1561.0,2025年1季度股票投资明细
3,000333,美的集团,2.26,14.01,1099.79,2025年1季度股票投资明细
4,601398,工商银行,2.15,152.36,1049.76,2025年1季度股票投资明细
5,000858,五粮液,1.99,7.38,969.36,2025年1季度股票投资明细
6,601288,农业银行,1.83,172.0,890.96,2025年1季度股票投资明细
7,600900,长江电力,1.8,31.53,876.85,2025年1季度股票投资明细
8,002594,比亚迪,1.74,2.26,847.27,2025年1季度股票投资明细
9,600036,招商银行,1.69,19.04,824.24,2025年1季度股票投资明细
10,600276,恒瑞医药,1.67,16.56,814.75,2025年1季度股票投资明细
11,300570,太辰光,0.64,3.75,313.13,2025年1季度股票投资明细
12,300787,海能实业,0.6,20.88,291.48,2025年1季度股票投资明细
13,002926,华西证券,0.58,32.19,280.7,2025年1季度股票投资明细
14,688689,银河微电,0.4,8.14,193.33,2025年1季度股票投资明细
15,002107,沃华医药,0.38,41.82,185.25,2025年1季度股票投资明细
16,600519,贵州茅台,4.29,0.89,1254.47,2025年2季度股票投资明细
17,300750,宁德时代,3.66,4.25,1071.94,2025年2季度股票投资明细
18,600900,长江电力,2.02,19.58,590.14,2025年2季度股票投资明细
19,601398,工商银行,1.8,69.23,525.46,2025年2季度股票投资明细
20,600030,中信证券,1.73,18.29,505.17,2025年2季度股票投资明细
21,002594,比亚迪,1.72,1.52,504.5,2025年2季度股票投资明细
22,601288,农业银行,1.63,81.15,477.16,2025年2季度股票投资明细
23,000858,五粮液,1.55,3.82,454.2,2025年2季度股票投资明细
24,000651,格力电器,1.55,10.1,453.69,2025年2季度股票投资明细
25,600036,招商银行,1.53,9.74,447.55,2025年2季度股票投资明细
26,300274,阳光电源,1.42,6.13,415.43,2025年2季度股票投资明细
27,601628,中国人寿,1.34,9.5,391.31,2025年2季度股票投资明细
28,002352,顺丰控股,1.32,7.95,387.64,2025年2季度股票投资明细
29,601857,中国石油,1.25,42.61,364.32,2025年2季度股票投资明细
30,300476,胜宏科技,1.18,2.57,344.86,2025年2季度股票投资明细
31,300014,亿纬锂能,1.18,7.51,344.03,2025年2季度股票投资明细
32,601328,交通银行,1.17,42.73,341.84,2025年2季度股票投资明细
33,688111,金山办公,1.17,1.22,341.66,2025年2季度股票投资明细
34,601668,中国建筑,1.16,58.61,338.18,2025年2季度股票投资明细
35,601658,邮储银行,1.15,61.43,336.02,2025年2季度股票投资明细
36,601319,中国人保,1.13,37.81,329.33,2025年2季度股票投资明细
37,601988,中国银行,1.12,58.24,327.31,2025年2季度股票投资明细
38,300207,欣旺达,1.07,15.62,313.34,2025年2季度股票投资明细
39,002714,牧原股份,1.03,7.15,300.37,2025年2季度股票投资明细
40,600704,物产中大,1.02,56.66,298.6,2025年2季度股票投资明细
41,300604,长川科技,1.0,6.52,292.81,2025年2季度股票投资明细
42,300496,中科创达,0.96,4.92,281.52,2025年2季度股票投资明细
43,300760,迈瑞医疗,0.95,1.24,278.69,2025年2季度股票投资明细
44,600998,九州通,0.93,53.05,272.69,2025年2季度股票投资明细
45,601899,紫金矿业,0.93,13.88,270.66,2025年2季度股票投资明细
46,300017,网宿科技,0.92,25.11,269.18,2025年2季度股票投资明细
47,003816,中国广核,0.92,73.7,268.27,2025年2季度股票投资明细
48,688036,传音控股,0.9,3.29,262.4,2025年2季度股票投资明细
49,002179,中航光电,0.89,6.43,259.51,2025年2季度股票投资明细
50,601088,中国神华,0.86,6.21,251.75,2025年2季度股票投资明细
51,002138,顺络电子,0.82,8.58,241.27,2025年2季度股票投资明细
52,600219,南山铝业,0.82,62.79,240.49,2025年2季度股票投资明细
53,600887,伊利股份,0.81,8.48,236.42,2025年2季度股票投资明细
54,002050,三花智控,0.81,8.95,236.1,2025年2季度股票投资明细
55,600011,华能国际,0.8,32.75,233.84,2025年2季度股票投资明细
56,000063,中兴通讯,0.8,7.19,233.6,2025年2季度股票投资明细
57,600771,广誉远,0.79,11.4,229.82,2025年2季度股票投资明细
58,002920,德赛西威,0.77,2.22,226.73,2025年2季度股票投资明细
59,600018,上港集团,0.76,38.86,221.89,2025年2季度股票投资明细
60,300033,同花顺,0.76,0.81,221.14,2025年2季度股票投资明细
61,600690,海尔智家,0.75,8.87,219.8,2025年2季度股票投资明细
62,600941,中国移动,0.74,1.92,216.1,2025年2季度股票投资明细
63,603799,华友钴业,0.7,5.55,205.46,2025年2季度股票投资明细
64,000333,美的集团,0.7,2.83,204.33,2025年2季度股票投资明细
65,300558,贝达药业,0.67,3.39,196.45,2025年2季度股票投资明细
66,300787,海能实业,0.63,13.32,184.49,2025年2季度股票投资明细
67,000708,中信特钢,0.62,15.34,180.4,2025年2季度股票投资明细
68,600196,复星医药,0.6,7.04,176.63,2025年2季度股票投资明细
69,300759,康龙化成,0.59,7.04,172.76,2025年2季度股票投资明细
70,601689,拓普集团,0.58,3.57,168.68,2025年2季度股票投资明细
71,603289,泰瑞机器,0.58,17.71,168.6,2025年2季度股票投资明细
72,601166,兴业银行,0.55,6.85,159.88,2025年2季度股票投资明细
73,000738,航发控制,0.52,7.31,151.68,2025年2季度股票投资明细
74,601336,新华保险,0.52,2.59,151.52,2025年2季度股票投资明细
75,688012,中微公司,0.47,0.75,136.73,2025年2季度股票投资明细
76,601006,大秦铁路,0.46,20.46,135.04,2025年2季度股票投资明细
77,300389,艾比森,0.44,11.07,128.19,2025年2季度股票投资明细
78,603596,伯特利,0.43,2.37,124.88,2025年2季度股票投资明细
79,600352,浙江龙盛,0.42,12.2,123.95,2025年2季度股票投资明细
80,300037,新宙邦,0.42,3.46,121.79,2025年2季度股票投资明细
81,300015,爱尔眼科,0.4,9.39,117.19,2025年2季度股票投资明细
82,300059,东方财富,0.4,5.02,116.11,2025年2季度股票投资明细
83,002415,海康威视,0.39,4.11,113.97,2025年2季度股票投资明细
84,002160,常铝股份,0.38,25.81,111.5,2025年2季度股票投资明细
85,600050,中国联通,0.37,20.25,108.14,2025年2季度股票投资明细
86,301282,金禄电子,0.36,4.3,106.6,2025年2季度股票投资明细
87,002555,三七互娱,0.36,6.13,105.99,2025年2季度股票投资明细
88,000625,长安汽车,0.35,8.0,102.08,2025年2季度股票投资明细
89,002532,天山铝业,0.34,11.88,98.72,2025年2季度股票投资明细
90,300803,指南针,0.31,1.14,91.95,2025年2季度股票投资明细
91,601633,长城汽车,0.31,4.2,90.22,2025年2季度股票投资明细
92,600276,恒瑞医药,0.31,1.73,89.79,2025年2季度股票投资明细
93,688256,寒武纪,0.31,0.15,89.68,2025年2季度股票投资明细
94,600153,建发股份,0.29,8.19,84.93,2025年2季度股票投资明细
95,600938,中国海油,0.29,3.24,84.6,2025年2季度股票投资明细
96,601601,中国太保,0.29,2.25,84.4,2025年2季度股票投资明细
97,600426,华鲁恒升,0.28,3.83,83.0,2025年2季度股票投资明细
98,002983,芯瑞达,0.28,3.9,82.64,2025年2季度股票投资明细
99,688099,晶晨股份,0.28,1.14,80.99,2025年2季度股票投资明细
100,000039,中集集团,0.26,9.82,77.19,2025年2季度股票投资明细
101,000568,泸州老窖,0.26,0.68,77.11,2025年2季度股票投资明细
102,600535,天士力,0.25,4.72,73.87,2025年2季度股票投资明细
103,002593,日上集团,0.25,14.77,71.93,2025年2季度股票投资明细
104,600521,华海药业,0.24,3.75,69.86,2025年2季度股票投资明细
105,600362,江西铜业,0.24,2.97,69.59,2025年2季度股票投资明细
