序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,601231,环旭电子,4.29,830.03,14475.8,2025年1季度股票投资明细
2,688591,泰凌微,3.87,288.48,13053.6,2025年1季度股票投资明细
3,688200,华峰测控,3.53,83.13,11925.46,2025年1季度股票投资明细
4,688088,虹软科技,3.3,239.01,11142.6,2025年1季度股票投资明细
5,600131,国网信通,3.21,576.99,10853.23,2025年1季度股票投资明细
6,688025,杰普特,2.99,175.78,10107.07,2025年1季度股票投资明细
7,688521,芯原股份,2.87,91.39,9686.96,2025年1季度股票投资明细
8,688167,炬光科技,2.86,128.71,9652.13,2025年1季度股票投资明细
9,601900,南方传媒,2.53,539.0,8532.37,2025年1季度股票投资明细
10,000785,居然智家,2.5,1997.01,8447.34,2025年1季度股票投资明细
11,002241,歌尔股份,3.89,709.05,16535.0,2025年2季度股票投资明细
12,300682,朗新集团,3.86,698.0,16402.99,2025年2季度股票投资明细
13,688591,泰凌微,3.63,322.14,15430.51,2025年2季度股票投资明细
14,601231,环旭电子,3.28,952.38,13933.39,2025年2季度股票投资明细
15,688088,虹软科技,3.15,277.02,13366.12,2025年2季度股票投资明细
16,688521,芯原股份,2.83,124.68,12031.52,2025年2季度股票投资明细
17,300433,蓝思科技,2.73,519.99,11595.82,2025年2季度股票投资明细
18,688518,联赢激光,2.67,556.35,11344.06,2025年2季度股票投资明细
19,688025,杰普特,2.64,157.0,11225.69,2025年2季度股票投资明细
20,000777,中核科技,2.57,497.0,10929.03,2025年2季度股票投资明细
21,300075,数字政通,2.52,599.99,10691.79,2025年2季度股票投资明细
22,600131,国网信通,2.41,576.99,10212.77,2025年2季度股票投资明细
23,688167,炬光科技,2.32,121.96,9848.37,2025年2季度股票投资明细
24,688661,和林微纳,2.13,227.07,9030.69,2025年2季度股票投资明细
25,600547,山东黄金,2.11,279.98,8939.89,2025年2季度股票投资明细
26,002600,领益智造,1.98,977.0,8392.43,2025年2季度股票投资明细
27,600030,中信证券,1.95,299.99,8285.8,2025年2季度股票投资明细
28,002517,恺英网络,1.91,419.99,8110.08,2025年2季度股票投资明细
29,300036,超图软件,1.79,497.09,7585.64,2025年2季度股票投资明细
30,601900,南方传媒,1.76,477.0,7460.28,2025年2季度股票投资明细
31,601377,兴业证券,1.75,1199.99,7427.96,2025年2季度股票投资明细
32,002938,鹏鼎控股,1.71,227.0,7270.81,2025年2季度股票投资明细
33,603002,宏昌电子,1.54,997.01,6550.32,2025年2季度股票投资明细
34,000970,中科三环,1.44,518.0,6096.81,2025年2季度股票投资明细
35,301121,紫建电子,1.43,133.02,6070.85,2025年2季度股票投资明细
36,688686,奥普特,1.34,59.7,5708.71,2025年2季度股票投资明细
