序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,00700,腾讯控股,7.45,10.88,6585.73,2025年3季度股票投资明细
2,09988,阿里巴巴-W,6.46,35.31,5706.01,2025年3季度股票投资明细
3,00005,汇丰控股,4.04,35.76,3571.71,2025年3季度股票投资明细
4,300750,宁德时代,1.45,3.19,1280.77,2025年3季度股票投资明细
5,01299,友邦保险,1.44,18.66,1271.75,2025年3季度股票投资明细
6,00981,中芯国际,1.43,17.35,1260.09,2025年3季度股票投资明细
7,00857,中国石油股份,0.96,131.0,846.77,2025年3季度股票投资明细
8,01288,农业银行,0.94,172.7,827.78,2025年3季度股票投资明细
9,603508,思维列控,0.84,22.1,740.35,2025年3季度股票投资明细
10,00939,建设银行,0.8,103.3,705.45,2025年3季度股票投资明细
11,02318,中国平安,0.74,13.5,653.85,2025年3季度股票投资明细
12,601288,农业银行,0.71,94.65,631.32,2025年3季度股票投资明细
13,601318,中国平安,0.7,11.28,621.64,2025年3季度股票投资明细
14,601857,中国石油,0.61,66.4,535.18,2025年3季度股票投资明细
15,601939,建设银行,0.49,50.76,437.04,2025年3季度股票投资明细
16,601156,东航物流,0.4,22.56,355.32,2025年3季度股票投资明细
17,301656,联合动力,0.07,2.2,63.99,2025年3季度股票投资明细
18,301584,建发致新,0.01,0.45,12.57,2025年3季度股票投资明细
19,601958,金钼股份,0.01,0.44,6.8,2025年3季度股票投资明细
