序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,09988,阿里巴巴-W,5.35,3.23,381.53,2025年1季度股票投资明细
2,00700,腾讯控股,4.63,0.72,330.23,2025年1季度股票投资明细
3,002517,恺英网络,3.98,17.65,283.46,2025年1季度股票投资明细
4,002602,ST华通,3.08,34.19,219.84,2025年1季度股票投资明细
5,002605,姚记科技,2.98,7.79,212.51,2025年1季度股票投资明细
6,603882,金域医学,2.71,6.02,193.3,2025年1季度股票投资明细
7,600861,北京人力,2.38,7.91,169.75,2025年1季度股票投资明细
8,300002,神州泰岳,2.34,12.64,167.1,2025年1季度股票投资明细
9,603039,泛微网络,2.29,2.43,163.22,2025年1季度股票投资明细
10,300454,深信服,2.22,1.48,158.52,2025年1季度股票投资明细
11,06181,老铺黄金,11.03,0.78,717.01,2025年2季度股票投资明细
12,09992,泡泡玛特,9.58,2.56,622.4,2025年2季度股票投资明细
13,003010,若羽臣,5.36,5.75,348.45,2025年2季度股票投资明细
14,600882,妙可蓝多,4.81,10.25,312.93,2025年2季度股票投资明细
15,301498,乖宝宠物,4.71,2.8,306.24,2025年2季度股票投资明细
16,002891,中宠股份,4.63,4.86,300.69,2025年2季度股票投资明细
17,01318,毛戈平,4.3,2.83,279.5,2025年2季度股票投资明细
18,002345,潮宏基,4.02,17.86,261.29,2025年2季度股票投资明细
19,605016,百龙创园,3.83,12.06,248.8,2025年2季度股票投资明细
20,300138,晨光生物,3.0,16.1,195.13,2025年2季度股票投资明细
21,01801,信达生物,2.42,2.2,157.29,2025年2季度股票投资明细
22,002602,ST华通,2.04,11.95,132.41,2025年2季度股票投资明细
23,00325,布鲁可,1.96,0.99,127.48,2025年2季度股票投资明细
24,603697,有友食品,1.49,7.36,97.08,2025年2季度股票投资明细
25,002959,小熊电器,1.42,1.99,92.24,2025年2季度股票投资明细
26,002558,巨人网络,1.08,2.99,70.41,2025年2季度股票投资明细
27,603900,莱绅通灵,0.99,5.67,64.64,2025年2季度股票投资明细
28,002624,完美世界,0.91,3.92,59.47,2025年2季度股票投资明细
29,603486,科沃斯,7.03,4.52,485.9,2025年3季度股票投资明细
30,601138,工业富联,6.92,7.24,477.91,2025年3季度股票投资明细
31,09988,阿里巴巴-W,5.01,2.14,345.82,2025年3季度股票投资明细
32,601100,恒立液压,4.51,3.25,311.25,2025年3季度股票投资明细
33,300007,汉威科技,4.43,4.81,305.77,2025年3季度股票投资明细
34,00981,中芯国际,4.42,4.2,305.04,2025年3季度股票投资明细
35,688169,石头科技,4.39,1.45,303.57,2025年3季度股票投资明细
36,300680,隆盛科技,4.26,4.67,294.02,2025年3季度股票投资明细
37,601689,拓普集团,4.17,3.56,288.32,2025年3季度股票投资明细
38,002364,中恒电气,3.57,8.72,246.51,2025年3季度股票投资明细
