序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,09988,阿里巴巴-W,9.73,3.21,518.05,2025年3季度股票投资明细
2,00700,腾讯控股,9.61,0.84,511.18,2025年3季度股票投资明细
3,600690,海尔智家,5.57,11.7,296.36,2025年3季度股票投资明细
4,600760,中航沈飞,5.35,3.96,284.45,2025年3季度股票投资明细
5,01211,比亚迪股份,4.71,2.49,250.77,2025年3季度股票投资明细
6,600276,恒瑞医药,4.48,3.33,238.26,2025年3季度股票投资明细
7,00883,中国海洋石油,4.46,13.65,237.23,2025年3季度股票投资明细
8,002594,比亚迪,4.43,2.16,235.89,2025年3季度股票投资明细
9,688036,传音控股,4.34,2.45,231.19,2025年3季度股票投资明细
10,301498,乖宝宠物,3.18,1.8,169.07,2025年3季度股票投资明细
11,601899,紫金矿业,2.82,5.1,150.14,2025年3季度股票投资明细
12,02899,紫金矿业,2.75,4.92,146.29,2025年3季度股票投资明细
13,600938,中国海油,0.55,1.12,29.27,2025年3季度股票投资明细
