序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,09988,阿里巴巴-W,3.36,91.58,10817.63,2025年1季度股票投资明细
2,688220,翱捷科技,3.33,105.45,10703.41,2025年1季度股票投资明细
3,601100,恒立液压,3.09,125.05,9946.48,2025年1季度股票投资明细
4,002142,宁波银行,3.08,383.24,9895.26,2025年1季度股票投资明细
5,000568,泸州老窖,2.99,74.11,9613.55,2025年1季度股票投资明细
6,001309,德明利,2.51,62.12,8085.6,2025年1季度股票投资明细
7,01585,雅迪控股,2.46,569.0,7928.86,2025年1季度股票投资明细
8,688525,佰维存储,2.17,97.65,6983.22,2025年1季度股票投资明细
9,600809,山西汾酒,2.04,30.58,6552.68,2025年1季度股票投资明细
10,603606,东方电缆,2.03,133.99,6525.2,2025年1季度股票投资明细
11,603489,八方股份,1.1,131.19,3546.13,2025年1季度股票投资明细
12,002311,海大集团,4.56,233.64,13688.97,2025年2季度股票投资明细
13,002027,分众传媒,4.23,1741.64,12713.97,2025年2季度股票投资明细
14,00981,中芯国际,3.03,223.55,9112.83,2025年2季度股票投资明细
15,688322,奥比中光,2.25,114.51,6757.15,2025年2季度股票投资明细
16,600398,海澜之家,2.24,966.79,6728.85,2025年2季度股票投资明细
17,00941,中国移动,1.97,74.45,5913.63,2025年2季度股票投资明细
18,02015,理想汽车-W,1.93,59.32,5788.37,2025年2季度股票投资明细
19,601398,工商银行,1.92,758.75,5758.91,2025年2季度股票投资明细
20,01801,信达生物,1.87,78.7,5626.8,2025年2季度股票投资明细
21,600166,福田汽车,1.79,1980.0,5365.8,2025年2季度股票投资明细
22,02228,晶泰控股,1.75,993.8,5265.58,2025年2季度股票投资明细
23,600036,招商银行,1.65,107.87,4956.63,2025年2季度股票投资明细
24,601077,渝农商行,1.57,660.86,4718.54,2025年2季度股票投资明细
25,09988,阿里巴巴-W,1.52,45.54,4560.02,2025年2季度股票投资明细
26,01929,周大福,1.49,364.48,4460.64,2025年2季度股票投资明细
27,01818,招金矿业,1.44,233.2,4338.4,2025年2季度股票投资明细
28,300204,舒泰神,1.29,103.74,3867.43,2025年2季度股票投资明细
29,001309,德明利,1.26,31.94,3779.78,2025年2季度股票投资明细
30,003006,百亚股份,1.26,137.89,3775.54,2025年2季度股票投资明细
31,603233,大参林,1.2,221.27,3606.7,2025年2季度股票投资明细
32,300685,艾德生物,1.2,166.71,3589.27,2025年2季度股票投资明细
33,301078,孩子王,1.19,272.77,3565.05,2025年2季度股票投资明细
34,02423,贝壳-W,1.17,80.95,3499.18,2025年2季度股票投资明细
35,601933,永辉超市,1.11,680.86,3336.21,2025年2季度股票投资明细
36,09969,诺诚健华,1.1,277.5,3315.17,2025年2季度股票投资明细
37,002371,北方华创,1.09,7.4,3272.35,2025年2季度股票投资明细
38,600926,杭州银行,1.08,192.48,3237.44,2025年2季度股票投资明细
39,09985,卫龙美味,1.03,234.76,3104.3,2025年2季度股票投资明细
40,300832,新产业,1.01,53.54,3036.65,2025年2季度股票投资明细
41,603129,春风动力,1.0,13.86,3000.69,2025年2季度股票投资明细
42,06693,赤峰黄金,0.99,119.76,2981.57,2025年2季度股票投资明细
43,002624,完美世界,0.97,191.14,2899.59,2025年2季度股票投资明细
44,01787,山东黄金,0.95,114.23,2838.56,2025年2季度股票投资明细
45,600315,上海家化,0.94,134.58,2835.6,2025年2季度股票投资明细
46,300910,瑞丰新材,0.91,47.46,2740.6,2025年2季度股票投资明细
47,300570,太辰光,0.9,28.15,2713.1,2025年2季度股票投资明细
48,300433,蓝思科技,0.85,114.47,2552.68,2025年2季度股票投资明细
49,01378,中国宏桥,0.84,153.05,2509.54,2025年2季度股票投资明细
50,688114,华大智造,0.79,36.82,2386.88,2025年2季度股票投资明细
51,00005,汇丰控股,0.79,27.48,2379.48,2025年2季度股票投资明细
52,002251,步步高,0.77,475.8,2317.15,2025年2季度股票投资明细
53,603737,三棵树,0.77,62.7,2310.59,2025年2季度股票投资明细
54,003010,若羽臣,0.75,37.38,2265.4,2025年2季度股票投资明细
55,01398,工商银行,0.75,398.1,2258.15,2025年2季度股票投资明细
56,603520,司太立,0.72,221.07,2166.49,2025年2季度股票投资明细
57,06969,思摩尔国际,0.71,128.1,2130.81,2025年2季度股票投资明细
58,300475,香农芯创,0.71,59.67,2126.04,2025年2季度股票投资明细
59,01810,小米集团-W,0.69,37.9,2072.05,2025年2季度股票投资明细
60,01519,极兔速递-W,0.67,327.62,2025.68,2025年2季度股票投资明细
61,002352,顺丰控股,0.64,39.32,1917.24,2025年2季度股票投资明细
62,002594,比亚迪,0.62,5.59,1855.38,2025年2季度股票投资明细
63,600073,光明肉业,0.61,248.26,1832.16,2025年2季度股票投资明细
64,301525,儒竞科技,0.6,23.2,1791.74,2025年2季度股票投资明细
65,688052,纳芯微,0.59,10.12,1765.05,2025年2季度股票投资明细
66,002293,罗莱生活,0.58,199.73,1745.64,2025年2季度股票投资明细
67,689009,九号公司,0.57,28.95,1713.2,2025年2季度股票投资明细
68,600993,马应龙,0.57,60.55,1712.35,2025年2季度股票投资明细
69,688332,中科蓝讯,0.56,16.43,1693.93,2025年2季度股票投资明细
70,600882,妙可蓝多,0.54,53.43,1631.22,2025年2季度股票投资明细
71,600562,国睿科技,0.54,51.36,1617.33,2025年2季度股票投资明细
72,09699,顺丰同城,0.52,91.0,1571.78,2025年2季度股票投资明细
73,09858,优然牧业,0.52,645.3,1547.71,2025年2季度股票投资明细
74,02388,中银香港,0.49,47.6,1480.24,2025年2季度股票投资明细
75,01357,美图公司,0.48,176.35,1452.23,2025年2季度股票投资明细
76,601717,中创智领,0.48,86.3,1434.31,2025年2季度股票投资明细
77,01318,毛戈平,0.47,14.24,1406.4,2025年2季度股票投资明细
78,300953,震裕科技,0.45,13.28,1346.23,2025年2季度股票投资明细
79,688063,派能科技,0.42,28.02,1263.08,2025年2季度股票投资明细
80,000913,钱江摩托,0.37,73.72,1105.8,2025年2季度股票投资明细
81,002895,川恒股份,0.35,46.91,1058.29,2025年2季度股票投资明细
82,300888,稳健医疗,0.35,25.45,1046.0,2025年2季度股票投资明细
83,688220,翱捷科技,0.31,11.86,928.97,2025年2季度股票投资明细
84,605599,菜百股份,0.31,56.6,925.41,2025年2季度股票投资明细
85,002683,广东宏大,0.28,25.02,849.27,2025年2季度股票投资明细
86,600415,小商品城,0.27,39.4,814.79,2025年2季度股票投资明细
87,603699,纽威股份,0.27,25.75,802.63,2025年2季度股票投资明细
88,06936,顺丰控股,0.27,19.44,801.32,2025年2季度股票投资明细
89,002690,美亚光电,0.25,44.43,749.53,2025年2季度股票投资明细
90,601098,中南传媒,0.22,50.63,664.27,2025年2季度股票投资明细
91,603920,世运电路,0.22,21.39,652.7,2025年2季度股票投资明细
92,300308,中际旭创,0.21,4.31,628.66,2025年2季度股票投资明细
93,603489,八方股份,0.2,22.54,611.74,2025年2季度股票投资明细
94,603127,昭衍新药,0.19,27.77,584.05,2025年2季度股票投资明细
95,01788,国泰君安国际,0.19,178.0,556.78,2025年2季度股票投资明细
96,600612,老凤祥,0.04,2.61,129.85,2025年2季度股票投资明细
97,600939,重庆建工,0.03,31.45,104.73,2025年2季度股票投资明细
98,600499,科达制造,0.02,5.67,55.57,2025年2季度股票投资明细
99,688775,影石创新,0.0,0.06,7.11,2025年2季度股票投资明细
100,301275,汉朔科技,0.0,0.04,2.23,2025年2季度股票投资明细
101,301678,新恒汇,0.0,0.04,1.7,2025年2季度股票投资明细
102,301501,恒鑫生活,0.0,0.03,1.58,2025年2季度股票投资明细
103,001388,信通电子,0.0,0.09,1.54,2025年2季度股票投资明细
104,301479,弘景光电,0.0,0.02,1.42,2025年2季度股票投资明细
105,301535,浙江华远,0.0,0.07,1.39,2025年2季度股票投资明细
106,688757,胜科纳米,0.0,0.05,1.39,2025年2季度股票投资明细
107,301662,宏工科技,0.0,0.01,1.18,2025年2季度股票投资明细
108,301590,优优绿能,0.0,0.01,1.02,2025年2季度股票投资明细
109,301658,首航新能,0.0,0.04,1.0,2025年2季度股票投资明细
110,301665,泰禾股份,0.0,0.04,0.88,2025年2季度股票投资明细
111,688755,汉邦科技,0.0,0.02,0.8,2025年2季度股票投资明细
112,603014,威高血净,0.0,0.02,0.67,2025年2季度股票投资明细
113,301636,泽润新能,0.0,0.01,0.61,2025年2季度股票投资明细
114,301595,太力科技,0.0,0.02,0.57,2025年2季度股票投资明细
115,301560,众捷汽车,0.0,0.02,0.52,2025年2季度股票投资明细
116,603210,泰鸿万立,0.0,0.03,0.45,2025年2季度股票投资明细
117,603271,永杰新材,0.0,0.01,0.44,2025年2季度股票投资明细
118,603124,江南新材,0.0,0.01,0.41,2025年2季度股票投资明细
119,001390,古麒绒材,0.0,0.02,0.32,2025年2季度股票投资明细
120,603257,中国瑞林,0.0,0.01,0.29,2025年2季度股票投资明细
121,603400,华之杰,0.0,0.01,0.25,2025年2季度股票投资明细
122,603382,海阳科技,0.0,0.01,0.24,2025年2季度股票投资明细
123,001335,信凯科技,0.0,0.01,0.22,2025年2季度股票投资明细
124,603120,肯特催化,0.0,0.01,0.22,2025年2季度股票投资明细
125,01801,信达生物,5.91,214.0,18834.41,2025年3季度股票投资明细
126,300308,中际旭创,5.7,45.01,18169.64,2025年3季度股票投资明细
127,300502,新易盛,5.33,46.45,16988.48,2025年3季度股票投资明细
128,300394,天孚通信,4.39,83.43,13999.81,2025年3季度股票投资明细
129,02157,乐普生物-B,3.56,1566.1,11352.75,2025年3季度股票投资明细
130,300558,贝达药业,2.96,141.36,9443.95,2025年3季度股票投资明细
131,603129,春风动力,2.41,28.68,7693.41,2025年3季度股票投资明细
132,688036,传音控股,2.39,84.75,7620.99,2025年3季度股票投资明细
133,300433,蓝思科技,2.26,215.19,7204.56,2025年3季度股票投资明细
134,300750,宁德时代,2.22,17.63,7087.26,2025年3季度股票投资明细
