序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688041,海光信息,6.12,1.0,141.3,2025年1季度股票投资明细
2,002851,麦格米特,5.19,1.97,119.85,2025年1季度股票投资明细
3,688521,芯原股份,4.96,1.08,114.48,2025年1季度股票投资明细
4,01801,信达生物,4.91,2.64,113.53,2025年1季度股票投资明细
5,00700,腾讯控股,4.37,0.22,100.9,2025年1季度股票投资明细
6,600276,恒瑞医药,4.37,2.05,100.86,2025年1季度股票投资明细
7,300765,新诺威,4.35,2.69,100.53,2025年1季度股票投资明细
8,002594,比亚迪,4.06,0.25,93.73,2025年1季度股票投资明细
9,02273,固生堂,4.0,3.1,92.4,2025年1季度股票投资明细
10,688271,联影医疗,3.8,0.72,87.83,2025年1季度股票投资明细
11,600276,恒瑞医药,6.58,3.06,158.81,2025年2季度股票投资明细
12,688041,海光信息,6.55,1.12,158.24,2025年2季度股票投资明细
13,002851,麦格米特,5.0,2.41,120.84,2025年2季度股票投资明细
14,688271,联影医疗,4.97,0.94,120.08,2025年2季度股票投资明细
15,688521,芯原股份,4.8,1.2,115.8,2025年2季度股票投资明细
16,300033,同花顺,4.52,0.4,109.2,2025年2季度股票投资明细
17,01530,三生制药,4.11,4.6,99.21,2025年2季度股票投资明细
18,00700,腾讯控股,3.99,0.21,96.33,2025年2季度股票投资明细
19,688297,中无人机,3.98,1.8,96.12,2025年2季度股票投资明细
20,02273,固生堂,3.89,3.0,93.98,2025年2季度股票投资明细
21,688321,微芯生物,3.66,3.72,88.46,2025年2季度股票投资明细
22,301510,固高科技,2.99,2.4,72.12,2025年2季度股票投资明细
23,002655,共达电声,2.79,5.2,67.39,2025年2季度股票投资明细
24,001696,宗申动力,2.79,3.0,67.35,2025年2季度股票投资明细
25,601127,赛力斯,2.73,0.49,65.82,2025年2季度股票投资明细
26,601456,国联民生,2.49,5.8,60.03,2025年2季度股票投资明细
27,601208,东材科技,2.4,6.1,57.83,2025年2季度股票投资明细
28,688525,佰维存储,2.26,0.81,54.59,2025年2季度股票投资明细
29,688192,迪哲医药,2.23,0.9,53.82,2025年2季度股票投资明细
30,01810,小米集团-W,2.13,0.94,51.39,2025年2季度股票投资明细
31,603809,豪能股份,2.04,3.23,49.37,2025年2季度股票投资明细
32,605088,冠盛股份,1.96,1.25,47.4,2025年2季度股票投资明细
33,01951,锦欣生殖,1.73,15.0,41.86,2025年2季度股票投资明细
34,09988,阿里巴巴-W,1.66,0.4,40.05,2025年2季度股票投资明细
35,01415,高伟电子,1.65,1.6,39.76,2025年2季度股票投资明细
36,06990,科伦博泰生物-B,1.61,0.13,38.79,2025年2季度股票投资明细
37,01797,东方甄选,0.99,2.2,23.79,2025年2季度股票投资明细
38,06618,京东健康,0.97,0.6,23.53,2025年2季度股票投资明细
39,600941,中国移动,0.89,0.19,21.38,2025年2季度股票投资明细
40,300170,汉得信息,0.86,1.2,20.65,2025年2季度股票投资明细
41,600316,洪都航空,0.78,0.5,18.85,2025年2季度股票投资明细
42,02556,迈富时,0.77,0.42,18.61,2025年2季度股票投资明细
43,688409,富创精密,0.68,0.3,16.5,2025年2季度股票投资明细
44,688266,泽璟制药,0.45,0.1,10.75,2025年2季度股票投资明细
45,02228,晶泰控股,0.44,2.0,10.6,2025年2季度股票投资明细
46,002970,锐明技术,0.41,0.2,9.88,2025年2季度股票投资明细
47,09660,地平线机器人-W,0.15,0.6,3.55,2025年2季度股票投资明细
48,01801,信达生物,0.06,0.02,1.43,2025年2季度股票投资明细
49,688041,海光信息,7.02,1.02,257.65,2025年3季度股票投资明细
50,09926,康方生物,5.62,1.6,206.26,2025年3季度股票投资明细
51,002851,麦格米特,4.75,2.25,174.31,2025年3季度股票投资明细
52,600089,特变电工,4.65,9.6,170.88,2025年3季度股票投资明细
53,688018,乐鑫科技,4.49,0.76,164.81,2025年3季度股票投资明细
54,688271,联影医疗,4.42,1.07,162.32,2025年3季度股票投资明细
55,301413,安培龙,4.34,0.96,159.33,2025年3季度股票投资明细
56,600276,恒瑞医药,4.23,2.17,155.26,2025年3季度股票投资明细
57,01530,三生制药,4.18,5.6,153.38,2025年3季度股票投资明细
58,01810,小米集团-W,4.06,3.02,148.89,2025年3季度股票投资明细
