序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600519,贵州茅台,4.65,0.33,515.13,2025年1季度股票投资明细
2,300750,宁德时代,3.2,1.4,354.62,2025年1季度股票投资明细
3,601318,中国平安,2.69,5.77,297.91,2025年1季度股票投资明细
4,600036,招商银行,2.6,6.64,287.45,2025年1季度股票投资明细
5,000333,美的集团,1.87,2.63,206.46,2025年1季度股票投资明细
6,002594,比亚迪,1.66,0.49,183.7,2025年1季度股票投资明细
7,600900,长江电力,1.65,6.57,182.71,2025年1季度股票投资明细
8,601166,兴业银行,1.52,7.81,168.7,2025年1季度股票投资明细
9,601899,紫金矿业,1.45,8.84,160.18,2025年1季度股票投资明细
10,300059,东方财富,1.38,6.77,152.95,2025年1季度股票投资明细
11,600519,贵州茅台,5.37,0.4,563.81,2025年2季度股票投资明细
12,300750,宁德时代,3.82,1.59,401.53,2025年2季度股票投资明细
13,601318,中国平安,2.96,5.6,310.69,2025年2季度股票投资明细
14,600036,招商银行,2.8,6.4,294.08,2025年2季度股票投资明细
15,601166,兴业银行,1.87,8.4,196.06,2025年2季度股票投资明细
16,600900,长江电力,1.68,5.85,176.32,2025年2季度股票投资明细
17,000333,美的集团,1.65,2.4,173.28,2025年2季度股票投资明细
18,601899,紫金矿业,1.56,8.4,163.8,2025年2季度股票投资明细
19,300059,东方财富,1.41,6.39,147.88,2025年2季度股票投资明细
20,601398,工商银行,1.27,17.6,133.58,2025年2季度股票投资明细
21,002594,比亚迪,1.26,0.4,132.76,2025年2季度股票投资明细
22,600030,中信证券,1.26,4.8,132.59,2025年2季度股票投资明细
23,600276,恒瑞医药,1.19,2.4,124.56,2025年2季度股票投资明细
24,000651,格力电器,1.03,2.4,107.81,2025年2季度股票投资明细
25,601211,国泰海通,1.02,5.6,107.21,2025年2季度股票投资明细
26,688981,中芯国际,1.01,1.2,105.8,2025年2季度股票投资明细
27,000858,五粮液,0.91,0.8,95.12,2025年2季度股票投资明细
28,601328,交通银行,0.9,11.88,95.04,2025年2季度股票投资明细
29,601288,农业银行,0.9,16.0,94.08,2025年2季度股票投资明细
30,300760,迈瑞医疗,0.86,0.4,89.9,2025年2季度股票投资明细
31,600887,伊利股份,0.85,3.2,89.22,2025年2季度股票投资明细
32,600919,江苏银行,0.82,7.19,85.9,2025年2季度股票投资明细
33,601816,京沪高铁,0.81,14.8,85.1,2025年2季度股票投资明细
34,603259,药明康德,0.79,1.2,83.46,2025年2季度股票投资明细
35,600000,浦发银行,0.79,6.0,83.28,2025年2季度股票投资明细
36,002475,立讯精密,0.79,2.4,83.26,2025年2季度股票投资明细
37,688012,中微公司,0.73,0.42,76.57,2025年2季度股票投资明细
38,000725,京东方A,0.7,18.4,73.42,2025年2季度股票投资明细
39,600809,山西汾酒,0.66,0.39,69.14,2025年2季度股票投资明细
40,688008,澜起科技,0.62,0.8,65.6,2025年2季度股票投资明细
41,601088,中国神华,0.62,1.6,64.86,2025年2季度股票投资明细
42,601728,中国电信,0.59,8.02,62.16,2025年2季度股票投资明细
43,601601,中国太保,0.57,1.6,60.02,2025年2季度股票投资明细
44,601668,中国建筑,0.57,10.4,60.01,2025年2季度股票投资明细
45,688041,海光信息,0.56,0.42,59.34,2025年2季度股票投资明细
46,600016,民生银行,0.56,12.4,58.9,2025年2季度股票投资明细
47,002352,顺丰控股,0.56,1.2,58.51,2025年2季度股票投资明细
48,300308,中际旭创,0.56,0.4,58.34,2025年2季度股票投资明细
49,000001,平安银行,0.55,4.8,57.94,2025年2季度股票投资明细
50,002230,科大讯飞,0.55,1.2,57.46,2025年2季度股票投资明细
51,603019,中科曙光,0.54,0.8,56.32,2025年2季度股票投资明细
52,002415,海康威视,0.53,2.0,55.46,2025年2季度股票投资明细
53,601127,赛力斯,0.51,0.4,53.73,2025年2季度股票投资明细
54,300274,阳光电源,0.51,0.79,53.67,2025年2季度股票投资明细
55,688271,联影医疗,0.51,0.42,53.65,2025年2季度股票投资明细
56,000063,中兴通讯,0.49,1.6,51.98,2025年2季度股票投资明细
57,601169,北京银行,0.49,7.6,51.91,2025年2季度股票投资明细
58,300124,汇川技术,0.49,0.8,51.33,2025年2季度股票投资明细
59,601229,上海银行,0.48,4.8,50.93,2025年2季度股票投资明细
60,600031,三一重工,0.48,2.8,50.26,2025年2季度股票投资明细
61,002714,牧原股份,0.48,1.19,50.08,2025年2季度股票投资明细
62,603501,豪威集团,0.47,0.39,49.85,2025年2季度股票投资明细
63,300502,新易盛,0.47,0.39,49.79,2025年2季度股票投资明细
64,603986,兆易创新,0.47,0.39,49.6,2025年2季度股票投资明细
65,600690,海尔智家,0.47,2.0,49.56,2025年2季度股票投资明细
66,601919,中远海控,0.46,3.2,48.1,2025年2季度股票投资明细
67,601012,隆基绿能,0.46,3.2,48.0,2025年2季度股票投资明细
68,601857,中国石油,0.46,5.6,47.88,2025年2季度股票投资明细
69,300498,温氏股份,0.46,2.8,47.82,2025年2季度股票投资明细
70,600660,福耀玻璃,0.43,0.8,45.61,2025年2季度股票投资明细
71,000568,泸州老窖,0.43,0.4,45.36,2025年2季度股票投资明细
72,600941,中国移动,0.43,0.4,45.02,2025年2季度股票投资明细
73,600406,国电南瑞,0.42,1.99,44.63,2025年2季度股票投资明细
74,002142,宁波银行,0.41,1.59,43.53,2025年2季度股票投资明细
75,600309,万华化学,0.41,0.8,43.41,2025年2季度股票投资明细
76,000338,潍柴动力,0.41,2.8,43.06,2025年2季度股票投资明细
77,601138,工业富联,0.41,2.0,42.76,2025年2季度股票投资明细
78,601688,华泰证券,0.41,2.4,42.74,2025年2季度股票投资明细
79,600050,中国联通,0.41,8.0,42.72,2025年2季度股票投资明细
80,601766,中国中车,0.4,6.0,42.24,2025年2季度股票投资明细
81,000100,TCL科技,0.4,9.59,41.53,2025年2季度股票投资明细
82,600028,中国石化,0.39,7.2,40.61,2025年2季度股票投资明细
83,600926,杭州银行,0.38,2.4,40.37,2025年2季度股票投资明细
84,601006,大秦铁路,0.38,6.0,39.6,2025年2季度股票投资明细
85,600150,中国船舶,0.37,1.2,39.05,2025年2季度股票投资明细
86,600104,上汽集团,0.37,2.4,38.52,2025年2季度股票投资明细
87,601225,陕西煤业,0.37,2.0,38.48,2025年2季度股票投资明细
88,601818,光大银行,0.36,9.2,38.18,2025年2季度股票投资明细
89,002027,分众传媒,0.36,5.2,37.96,2025年2季度股票投资明细
90,601985,中国核电,0.35,4.0,37.28,2025年2季度股票投资明细
91,300014,亿纬锂能,0.35,0.8,36.65,2025年2季度股票投资明细
92,601988,中国银行,0.34,6.34,35.63,2025年2季度股票投资明细
93,600999,招商证券,0.33,2.0,35.18,2025年2季度股票投资明细
94,000792,盐湖股份,0.33,2.0,34.16,2025年2季度股票投资明细
95,002463,沪电股份,0.32,0.8,34.06,2025年2季度股票投资明细
96,688036,传音控股,0.32,0.42,33.47,2025年2季度股票投资明细
97,601628,中国人寿,0.31,0.8,32.95,2025年2季度股票投资明细
98,601009,南京银行,0.31,2.8,32.54,2025年2季度股票投资明细
99,002179,中航光电,0.31,0.8,32.15,2025年2季度股票投资明细
100,002050,三花智控,0.3,1.2,31.66,2025年2季度股票投资明细
101,600938,中国海油,0.3,1.2,31.33,2025年2季度股票投资明细
102,000425,徐工机械,0.3,4.0,31.08,2025年2季度股票投资明细
103,603288,海天味业,0.29,0.8,30.94,2025年2季度股票投资明细
104,600893,航发动力,0.29,0.8,30.83,2025年2季度股票投资明细
105,000625,长安汽车,0.29,2.41,30.73,2025年2季度股票投资明细
106,600905,三峡能源,0.29,7.2,30.67,2025年2季度股票投资明细
107,601658,邮储银行,0.29,5.6,30.63,2025年2季度股票投资明细
108,603993,洛阳钼业,0.29,3.6,30.31,2025年2季度股票投资明细
109,601939,建设银行,0.29,3.2,30.21,2025年2季度股票投资明细
110,300015,爱尔眼科,0.28,2.39,29.89,2025年2季度股票投资明细
111,600111,北方稀土,0.28,1.2,29.88,2025年2季度股票投资明细
112,603799,华友钴业,0.28,0.8,29.43,2025年2季度股票投资明细
113,002028,思源电气,0.28,0.4,29.16,2025年2季度股票投资明细
114,600048,保利发展,0.28,3.6,29.16,2025年2季度股票投资明细
115,600019,宝钢股份,0.28,4.4,29.0,2025年2季度股票投资明细
116,601100,恒立液压,0.27,0.4,28.8,2025年2季度股票投资明细
117,000938,紫光股份,0.27,1.2,28.79,2025年2季度股票投资明细
118,600089,特变电工,0.27,2.4,28.63,2025年2季度股票投资明细
119,601390,中国中铁,0.27,5.07,28.44,2025年2季度股票投资明细
120,300782,卓胜微,0.27,0.4,28.26,2025年2季度股票投资明细
121,601600,中国铝业,0.27,4.0,28.16,2025年2季度股票投资明细
122,002241,歌尔股份,0.27,1.2,27.98,2025年2季度股票投资明细
123,601825,沪农商行,0.26,2.81,27.26,2025年2季度股票投资明细
124,600958,东方证券,0.26,2.79,27.05,2025年2季度股票投资明细
125,600584,长电科技,0.26,0.8,26.95,2025年2季度股票投资明细
126,000776,广发证券,0.26,1.6,26.9,2025年2季度股票投资明细
127,600570,恒生电子,0.25,0.8,26.78,2025年2季度股票投资明细
128,300433,蓝思科技,0.25,1.2,26.76,2025年2季度股票投资明细
129,300408,三环集团,0.25,0.8,26.72,2025年2季度股票投资明细
130,002049,紫光国微,0.25,0.4,26.21,2025年2季度股票投资明细
131,601989,中国重工,0.25,5.6,25.98,2025年2季度股票投资明细
132,002304,洋河股份,0.25,0.4,25.82,2025年2季度股票投资明细
133,600585,海螺水泥,0.25,1.2,25.76,2025年2季度股票投资明细
134,601916,浙商银行,0.25,7.6,25.76,2025年2季度股票投资明细
135,600547,山东黄金,0.24,0.8,25.54,2025年2季度股票投资明细
