序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,600519,贵州茅台,0.17,0.01,15.61,2025年1季度股票投资明细
2,601318,中国平安,0.1,0.17,8.78,2025年1季度股票投资明细
3,600036,招商银行,0.09,0.19,8.23,2025年1季度股票投资明细
4,600900,长江电力,0.06,0.19,5.28,2025年1季度股票投资明细
5,601166,兴业银行,0.06,0.23,4.97,2025年1季度股票投资明细
6,601899,紫金矿业,0.05,0.26,4.71,2025年1季度股票投资明细
7,600030,中信证券,0.04,0.15,3.98,2025年1季度股票投资明细
8,601398,工商银行,0.04,0.55,3.79,2025年1季度股票投资明细
9,600276,恒瑞医药,0.04,0.07,3.44,2025年1季度股票投资明细
10,688041,海光信息,0.03,0.02,2.83,2025年1季度股票投资明细
11,600519,贵州茅台,0.16,0.01,14.1,2025年2季度股票投资明细
12,601318,中国平安,0.1,0.16,8.88,2025年2季度股票投资明细
13,600036,招商银行,0.1,0.19,8.73,2025年2季度股票投资明细
14,601166,兴业银行,0.07,0.25,5.84,2025年2季度股票投资明细
15,600900,长江电力,0.07,0.19,5.73,2025年2季度股票投资明细
16,601899,紫金矿业,0.06,0.25,4.88,2025年2季度股票投资明细
17,600030,中信证券,0.05,0.15,4.14,2025年2季度股票投资明细
18,601398,工商银行,0.05,0.53,4.02,2025年2季度股票投资明细
19,600276,恒瑞医药,0.04,0.07,3.63,2025年2季度股票投资明细
20,601328,交通银行,0.04,0.41,3.28,2025年2季度股票投资明细
21,601211,国泰海通,0.04,0.17,3.26,2025年2季度股票投资明细
22,601288,农业银行,0.03,0.49,2.88,2025年2季度股票投资明细
23,688041,海光信息,0.03,0.02,2.83,2025年2季度股票投资明细
24,600887,伊利股份,0.03,0.1,2.79,2025年2季度股票投资明细
25,603259,药明康德,0.03,0.04,2.78,2025年2季度股票投资明细
26,688981,中芯国际,0.03,0.03,2.65,2025年2季度股票投资明细
27,601816,京沪高铁,0.03,0.45,2.59,2025年2季度股票投资明细
28,601088,中国神华,0.02,0.05,2.03,2025年2季度股票投资明细
29,601601,中国太保,0.02,0.05,1.88,2025年2季度股票投资明细
30,601728,中国电信,0.02,0.24,1.86,2025年2季度股票投资明细
31,601668,中国建筑,0.02,0.31,1.79,2025年2季度股票投资明细
32,600809,山西汾酒,0.02,0.01,1.76,2025年2季度股票投资明细
33,688008,澜起科技,0.02,0.02,1.64,2025年2季度股票投资明细
34,600309,万华化学,0.02,0.03,1.63,2025年2季度股票投资明细
35,600031,三一重工,0.02,0.09,1.62,2025年2季度股票投资明细
36,601919,中远海控,0.02,0.1,1.5,2025年2季度股票投资明细
37,600690,海尔智家,0.02,0.06,1.49,2025年2季度股票投资明细
38,601857,中国石油,0.02,0.17,1.45,2025年2季度股票投资明细
39,601012,隆基绿能,0.02,0.09,1.35,2025年2季度股票投资明细
40,600406,国电南瑞,0.02,0.06,1.34,2025年2季度股票投资明细
41,601127,赛力斯,0.02,0.01,1.34,2025年2季度股票投资明细
42,601766,中国中车,0.02,0.19,1.34,2025年2季度股票投资明细
43,600050,中国联通,0.01,0.24,1.28,2025年2季度股票投资明细
44,603501,豪威集团,0.01,0.01,1.28,2025年2季度股票投资明细
45,600028,中国石化,0.01,0.22,1.24,2025年2季度股票投资明细
46,601988,中国银行,0.01,0.22,1.24,2025年2季度股票投资明细
47,601628,中国人寿,0.01,0.03,1.24,2025年2季度股票投资明细
48,601985,中国核电,0.01,0.13,1.21,2025年2季度股票投资明细
49,600760,中航沈飞,0.01,0.02,1.17,2025年2季度股票投资明细
50,601225,陕西煤业,0.01,0.06,1.15,2025年2季度股票投资明细
51,600941,中国移动,0.01,0.01,1.13,2025年2季度股票投资明细
52,600104,上汽集团,0.01,0.07,1.12,2025年2季度股票投资明细
53,601658,邮储银行,0.01,0.17,0.93,2025年2季度股票投资明细
54,603993,洛阳钼业,0.01,0.11,0.93,2025年2季度股票投资明细
55,600048,保利发展,0.01,0.11,0.89,2025年2季度股票投资明细
56,601600,中国铝业,0.01,0.12,0.84,2025年2季度股票投资明细
57,601888,中国中免,0.01,0.01,0.61,2025年2季度股票投资明细
58,600150,中国船舶,0.0,0.01,0.33,2025年2季度股票投资明细
