序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,688041,海光信息,0.82,3.0,423.47,2025年2季度股票投资明细
2,688256,寒武纪,0.7,0.6,360.9,2025年2季度股票投资明细
3,688981,中芯国际,0.47,2.75,242.47,2025年2季度股票投资明细
4,688111,金山办公,0.34,0.62,173.63,2025年2季度股票投资明细
5,688012,中微公司,0.28,0.79,144.16,2025年2季度股票投资明细
6,688036,传音控股,0.26,1.71,136.29,2025年2季度股票投资明细
7,688008,澜起科技,0.26,1.66,136.12,2025年2季度股票投资明细
8,688506,百利天恒,0.25,0.43,127.33,2025年2季度股票投资明细
9,688271,联影医疗,0.22,0.88,112.41,2025年2季度股票投资明细
10,688009,中国通号,0.2,19.74,101.46,2025年2季度股票投资明细
11,688777,中控技术,0.17,1.93,86.68,2025年2季度股票投资明细
12,688469,芯联集成,0.16,17.71,84.49,2025年2季度股票投资明细
13,688249,晶合集成,0.16,4.07,82.5,2025年2季度股票投资明细
14,688126,沪硅产业,0.16,4.32,80.87,2025年2季度股票投资明细
15,688235,百济神州,0.14,0.32,74.76,2025年2季度股票投资明细
16,688582,芯动联科,0.14,1.11,74.59,2025年2季度股票投资明细
17,688538,和辉光电,0.14,31.1,72.77,2025年2季度股票投资明细
18,688425,铁建重工,0.14,17.73,72.34,2025年2季度股票投资明细
19,688223,晶科能源,0.14,13.76,71.41,2025年2季度股票投资明细
20,688387,信科移动,0.14,12.36,69.83,2025年2季度股票投资明细
21,688213,思特威,0.13,0.66,67.47,2025年2季度股票投资明细
22,688322,奥比中光,0.13,1.14,67.27,2025年2季度股票投资明细
23,688475,萤石网络,0.13,2.06,64.93,2025年2季度股票投资明细
24,688400,凌云光,0.12,2.25,62.03,2025年2季度股票投资明细
25,688248,南网科技,0.12,1.94,61.03,2025年2季度股票投资明细
26,688047,龙芯中科,0.11,0.44,58.69,2025年2季度股票投资明细
27,688266,泽璟制药,0.11,0.54,58.06,2025年2季度股票投资明细
28,688278,特宝生物,0.11,0.8,57.69,2025年2季度股票投资明细
29,688352,颀中科技,0.11,5.1,57.27,2025年2季度股票投资明细
30,688252,天德钰,0.11,2.34,57.05,2025年2季度股票投资明细
31,688608,恒玄科技,0.11,0.16,55.68,2025年2季度股票投资明细
32,688739,成大生物,0.11,2.06,54.38,2025年2季度股票投资明细
33,688088,虹软科技,0.1,1.12,54.04,2025年2季度股票投资明细
34,688208,道通科技,0.1,1.73,52.94,2025年2季度股票投资明细
35,688108,赛诺医疗,0.1,4.61,51.72,2025年2季度股票投资明细
36,688396,华润微,0.1,1.09,51.4,2025年2季度股票投资明细
37,688389,普门科技,0.1,3.91,50.52,2025年2季度股票投资明细
38,688146,中船特气,0.1,1.73,50.01,2025年2季度股票投资明细
39,688728,格科微,0.1,3.23,49.74,2025年2季度股票投资明细
40,688472,阿特斯,0.09,5.18,47.4,2025年2季度股票投资明细
41,688116,天奈科技,0.09,1.02,46.69,2025年2季度股票投资明细
42,688147,微导纳米,0.09,1.53,46.18,2025年2季度股票投资明细
43,688568,中科星图,0.09,1.27,45.73,2025年2季度股票投资明细
44,688588,凌志软件,0.09,3.11,45.31,2025年2季度股票投资明细
45,688297,中无人机,0.09,0.83,44.32,2025年2季度股票投资明细
46,688303,大全能源,0.08,2.05,43.71,2025年2季度股票投资明细
47,688220,翱捷科技,0.08,0.54,42.28,2025年2季度股票投资明细
48,688187,时代电气,0.08,0.99,42.22,2025年2季度股票投资明细
49,688567,孚能科技,0.08,2.91,42.2,2025年2季度股票投资明细
50,688522,纳睿雷达,0.08,0.82,42.0,2025年2季度股票投资明细
51,688093,世华科技,0.08,1.35,41.92,2025年2季度股票投资明细
52,688385,复旦微电,0.08,0.85,41.88,2025年2季度股票投资明细
53,688055,龙腾光电,0.08,11.15,41.26,2025年2季度股票投资明细
54,688172,燕东微,0.08,2.07,40.7,2025年2季度股票投资明细
55,688141,杰华特,0.07,1.13,36.82,2025年2季度股票投资明细
56,688280,精进电动,0.07,5.05,36.71,2025年2季度股票投资明细
57,688079,美迪凯,0.07,3.65,36.65,2025年2季度股票投资明细
58,688122,西部超导,0.07,0.7,36.53,2025年2季度股票投资明细
59,688209,英集芯,0.07,1.97,36.39,2025年2季度股票投资明细
60,688002,睿创微纳,0.07,0.52,36.25,2025年2季度股票投资明细
61,688432,有研硅,0.07,3.27,36.1,2025年2季度股票投资明细
62,688349,三一重能,0.07,1.44,35.91,2025年2季度股票投资明细
63,688429,时创能源,0.07,2.46,35.77,2025年2季度股票投资明细
64,688468,科美诊断,0.07,4.84,35.62,2025年2季度股票投资明细
65,688033,天宜新材,0.07,5.55,35.58,2025年2季度股票投资明细
66,688139,海尔生物,0.07,1.15,35.52,2025年2季度股票投资明细
67,688418,震有科技,0.07,1.32,34.93,2025年2季度股票投资明细
68,688206,概伦电子,0.07,1.2,34.9,2025年2季度股票投资明细
69,688509,正元地信,0.07,8.04,34.49,2025年2季度股票投资明细
70,688148,芳源股份,0.07,6.29,34.03,2025年2季度股票投资明细
71,688258,卓易信息,0.06,0.69,33.42,2025年2季度股票投资明细
72,688227,品高股份,0.06,1.06,33.33,2025年2季度股票投资明细
73,688183,生益电子,0.06,0.64,32.77,2025年2季度股票投资明细
74,688318,财富趋势,0.06,0.28,32.18,2025年2季度股票投资明细
75,688065,凯赛生物,0.06,0.67,31.56,2025年2季度股票投资明细
76,688232,新点软件,0.06,1.05,31.54,2025年2季度股票投资明细
77,688521,芯原股份,0.06,0.32,30.88,2025年2季度股票投资明细
78,688523,航天环宇,0.06,1.42,30.54,2025年2季度股票投资明细
79,688198,佰仁医疗,0.06,0.29,29.78,2025年2季度股票投资明细
80,300668,杰恩设计,0.06,1.71,29.7,2025年2季度股票投资明细
81,688082,盛美上海,0.06,0.26,29.62,2025年2季度股票投资明细
82,001391,国货航,0.06,4.36,29.34,2025年2季度股票投资明细
83,688575,亚辉龙,0.06,2.0,29.18,2025年2季度股票投资明细
84,688653,康希通信,0.06,2.38,29.16,2025年2季度股票投资明细
85,688351,微电生理,0.06,1.47,28.96,2025年2季度股票投资明细
86,688578,艾力斯,0.06,0.31,28.84,2025年2季度股票投资明细
87,688526,科前生物,0.06,1.83,28.51,2025年2季度股票投资明细
88,003025,思进智能,0.05,2.06,27.89,2025年2季度股票投资明细
89,688561,奇安信,0.05,0.82,27.86,2025年2季度股票投资明细
90,688779,五矿新能,0.05,5.07,27.58,2025年2季度股票投资明细
91,688196,卓越新能,0.05,0.57,27.4,2025年2季度股票投资明细
92,688455,科捷智能,0.05,1.87,26.31,2025年2季度股票投资明细
93,688100,威胜信息,0.05,0.7,25.94,2025年2季度股票投资明细
94,688516,奥特维,0.05,0.78,25.93,2025年2季度股票投资明细
95,688327,云从科技,0.05,1.84,25.37,2025年2季度股票投资明细
96,688099,晶晨股份,0.05,0.34,24.14,2025年2季度股票投资明细
97,688711,宏微科技,0.05,1.37,24.1,2025年2季度股票投资明细
98,688697,纽威数控,0.05,1.78,23.75,2025年2季度股票投资明细
99,600488,津药药业,0.05,5.63,23.48,2025年2季度股票投资明细
100,688617,惠泰医疗,0.05,0.08,23.46,2025年2季度股票投资明细
101,688629,华丰科技,0.05,0.41,23.45,2025年2季度股票投资明细
102,300774,倍杰特,0.04,2.6,22.75,2025年2季度股票投资明细
103,688114,华大智造,0.04,0.35,22.69,2025年2季度股票投资明细
104,688380,中微半导,0.04,0.82,22.22,2025年2季度股票投资明细
105,688013,天臣医疗,0.04,0.76,22.21,2025年2季度股票投资明细
106,000783,长江证券,0.04,3.2,22.18,2025年2季度股票投资明细
107,688549,中巨芯,0.04,2.79,21.59,2025年2季度股票投资明细
108,300206,理邦仪器,0.04,1.76,21.16,2025年2季度股票投资明细
109,688505,复旦张江,0.04,2.44,21.13,2025年2季度股票投资明细
110,301446,福事特,0.04,0.89,20.95,2025年2季度股票投资明细
111,688819,天能股份,0.04,0.75,20.82,2025年2季度股票投资明细
112,002451,摩恩电气,0.04,2.99,20.72,2025年2季度股票投资明细
113,688518,联赢激光,0.04,1.01,20.59,2025年2季度股票投资明细
114,688696,极米科技,0.04,0.18,20.58,2025年2季度股票投资明细
115,000403,派林生物,0.04,1.13,20.49,2025年2季度股票投资明细
116,688289,圣湘生物,0.04,1.0,20.48,2025年2季度股票投资明细
117,603700,宁水集团,0.04,1.69,20.25,2025年2季度股票投资明细
118,688548,广钢气体,0.04,2.02,20.24,2025年2季度股票投资明细
119,603122,合富中国,0.04,2.93,20.01,2025年2季度股票投资明细
120,300111,向日葵,0.04,6.09,19.98,2025年2季度股票投资明细
121,688110,东芯股份,0.04,0.65,19.93,2025年2季度股票投资明细
