序号,股票代码,股票名称,占净值比例,持股数,持仓市值,季度
1,002475,立讯精密,0.08,0.09,3.12,2025年2季度股票投资明细
2,000725,京东方A,0.06,0.59,2.35,2025年2季度股票投资明细
3,002241,歌尔股份,0.03,0.05,1.17,2025年2季度股票投资明细
4,300866,安克创新,0.03,0.01,1.14,2025年2季度股票投资明细
5,002384,东山精密,0.03,0.03,1.13,2025年2季度股票投资明细
6,002850,科达利,0.03,0.01,1.13,2025年2季度股票投资明细
7,300408,三环集团,0.02,0.03,1.0,2025年2季度股票投资明细
8,000988,华工科技,0.02,0.02,0.94,2025年2季度股票投资明细
9,300014,亿纬锂能,0.02,0.02,0.92,2025年2季度股票投资明细
10,300433,蓝思科技,0.02,0.04,0.89,2025年2季度股票投资明细
11,300661,圣邦股份,0.02,0.01,0.73,2025年2季度股票投资明细
12,300782,卓胜微,0.02,0.01,0.71,2025年2季度股票投资明细
13,300223,北京君正,0.02,0.01,0.69,2025年2季度股票投资明细
14,002049,紫光国微,0.02,0.01,0.66,2025年2季度股票投资明细
15,300207,欣旺达,0.01,0.03,0.6,2025年2季度股票投资明细
16,002273,水晶光电,0.01,0.03,0.6,2025年2季度股票投资明细
17,002138,顺络电子,0.01,0.02,0.56,2025年2季度股票投资明细
18,002156,通富微电,0.01,0.02,0.51,2025年2季度股票投资明细
19,002185,华天科技,0.01,0.05,0.51,2025年2季度股票投资明细
20,300679,电连技术,0.01,0.01,0.45,2025年2季度股票投资明细
21,300136,信维通信,0.01,0.02,0.45,2025年2季度股票投资明细
22,300073,当升科技,0.01,0.01,0.44,2025年2季度股票投资明细
23,002600,领益智造,0.01,0.05,0.43,2025年2季度股票投资明细
24,300115,长盈精密,0.01,0.02,0.43,2025年2季度股票投资明细
25,300458,全志科技,0.01,0.01,0.4,2025年2季度股票投资明细
26,002938,鹏鼎控股,0.01,0.01,0.32,2025年2季度股票投资明细
27,300735,光弘科技,0.01,0.01,0.25,2025年2季度股票投资明细
28,000050,深天马A,0.0,0.02,0.17,2025年2季度股票投资明细
29,002475,立讯精密,0.01,0.04,2.59,2025年3季度股票投资明细
30,000725,京东方A,0.0,0.27,1.12,2025年3季度股票投资明细
31,002384,东山精密,0.0,0.01,0.72,2025年3季度股票投资明细
32,002600,领益智造,0.0,0.03,0.49,2025年3季度股票投资明细
33,300408,三环集团,0.0,0.01,0.46,2025年3季度股票投资明细
34,300207,欣旺达,0.0,0.01,0.34,2025年3季度股票投资明细
35,300433,蓝思科技,0.0,0.01,0.33,2025年3季度股票投资明细
36,002273,水晶光电,0.0,0.01,0.26,2025年3季度股票投资明细
